match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_outfielderBlock,stat_errorLeadToAGoal,stat_totalTackle,stat_wonTackle,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_challengeLost,stat_goals,player_sofascoreId,stat_hitWoodwork
15197285,home,Cambridge United,Jake Eastwood,,,jake-eastwood,J. Eastwood,G,1,185.0,29,M,891894,EUR,844300800.0,G,1,1,False,34.0,9.0,28.0,3.0,0.0,7.0,10.0,2.0,24.0,2.0,14.0,2.0,2.0,1.0,1.0,90.0,44.0,5.6,25.0,29.165625137591,5.0,4.305,8.925,0.0665,0,0.03,0.03,-0.24,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197285,home,Cambridge United,Liam Bennett,Liam Bennett,,liam-bennett,L. Bennett,M,2,175.0,34,M,1132091,EUR,1007078400.0,D,2,2,False,49.0,33.0,7.0,3.0,0.0,18.0,22.0,15.0,27.0,1.0,3.0,,,,,90.0,85.0,6.0,29.0,164.4406497347,14.0,104.79,28.875,,1,0.32,0.19,-0.54,,4.0,2.0,2.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,65.17887791581,3.0,1.0,-0.04,,,,,,,,,,,,
15197285,home,Cambridge United,Mamadou Jobe,Mamadou Jobe,,mamadou-jobe,M. Jobe,D,23,185.0,26,M,1132090,EUR,1046563200.0,D,23,23,False,60.0,53.0,6.0,2.0,1.0,32.0,33.0,21.0,27.0,11.0,3.0,,,,,90.0,85.0,6.7,14.0,213.1252607801,27.0,92.4,12.285,,0,0.16,0.15,-0.34,,1.0,,2.0,4.0,2.0,5.0,,,,,2.0,3.0,1.0,,,,3.0,,,,,,,,,,,,,
15197285,home,Cambridge United,Zeno Ibsen Rossi,,,zeno-ibsen-rossi,Z. I. Rossi,D,16,191.0,31,M,1020667,EUR,972691200.0,D,16,16,False,46.0,40.0,5.0,3.0,0.0,30.0,33.0,10.0,13.0,9.0,3.0,,,,,90.0,60.0,5.6,7.0,121.22232061983,13.0,75.285,24.675,,0,0.02,0.09,-0.87,,,,,1.0,1.0,2.0,1.0,,,,1.0,,1.0,,42.704540506344,2.0,,,1.0,2.0,,,,,,,,,,
15197285,home,Cambridge United,James Gibbons,,,james-gibbons,J. Gibbons,D,26,174.0,14,M,845492,EUR,890006400.0,D,26,26,False,55.0,43.0,7.0,2.0,0.0,24.0,28.0,19.0,27.0,2.0,3.0,,,,,74.0,80.0,6.8,23.0,158.03075131891,14.0,69.3,26.46,,0,0.31,0.19,-0.31,,7.0,2.0,1.0,,1.0,4.0,,2.0,2.0,,1.0,1.0,,,83.415512752707,4.0,1.0,,1.0,,2.0,1.0,,,,,,,,
15197285,home,Cambridge United,Dominic Ball,,,dominic-ball,D. Ball,M,4,184.0,26,M,149821,EUR,807321600.0,M,4,4,False,32.0,28.0,5.0,4.0,0.0,18.0,18.0,10.0,14.0,2.0,3.0,,,,,63.0,47.0,7.0,10.0,52.430978217223,7.0,-4.62,13.02,,0,0.1,0.05,-0.06,,1.0,,,2.0,2.0,4.0,1.0,,,,,4.0,1.0,2.0,13.685578394792,1.0,,,,,1.0,1.0,True,,,,,,,
15197285,home,Cambridge United,George Hoddle,George Hoddle,,george-hoddle,G. Hoddle,M,38,173.0,17,M,1432082,EUR,1127779200.0,M,38,38,False,51.0,39.0,7.0,,0.0,22.0,26.0,17.0,25.0,2.0,8.0,,,,,90.0,61.0,6.3,14.0,67.873065095997,7.0,16.275,14.07,,0,0.24,0.03,-0.22,,1.0,,,1.0,2.0,2.0,,,,,2.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,
15197285,home,Cambridge United,Ben Knight,,,ben-knight,B. Knight,F,14,170.0,246,M,1010870,EUR,1024012800.0,M,14,14,False,39.0,29.0,3.0,,0.0,9.0,12.0,20.0,27.0,,4.0,,,,,90.0,57.0,6.4,16.0,143.79648011424,14.0,-18.9,12.075,,5,0.25,-0.03,-0.19,,1.0,,,,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,,12.257621669802,1.0,,-0.41,,,,,,4.0,,,,,,
15197285,home,Cambridge United,Pelly Ruddock Mpanzu,,,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,175.0,295,M,387116,EUR,742867200.0,M,17,17,False,23.0,20.0,1.0,1.0,0.0,7.0,7.0,13.0,16.0,,,,,,,74.0,27.0,6.4,5.0,29.140285409215,5.0,14.07,9.66,,0,0.09,-0.04,-0.12,,,,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,
15197285,home,Cambridge United,James Brophy,,,james-brophy,J. Brophy,M,7,180.0,35,M,804525,EUR,775094400.0,M,7,7,False,38.0,33.0,3.0,3.0,0.0,13.0,13.0,20.0,25.0,2.0,3.0,,,,,63.0,49.0,6.9,8.0,225.46421078507,15.0,74.025,16.695,,2,0.04,0.3,-0.09,,4.0,1.0,,1.0,,2.0,,1.0,1.0,,,,,,81.643369573639,4.0,1.0,0.01,,,,,,,2.0,,,,,
15197285,home,Cambridge United,Louis Appéré,,,louis-appere,L. Appéré,F,9,185.0,39,M,860685,EUR,922406400.0,F,9,9,False,14.0,9.0,,,0.0,5.0,7.0,4.0,7.0,1.0,6.0,,,,,90.0,33.0,6.3,10.0,99.340933812143,10.0,12.705,18.69,,0,-0.19,0.11,0.21,,,,9.0,1.0,12.0,7.0,1.0,3.0,2.0,,2.0,,3.0,1.0,19.642708672686,1.0,1.0,,,,1.0,,,,,1.0,,,,
15197285,home,Cambridge United,Shayne Lavery,,,shayne-lavery,S. Lavery,F,19,180.0,93,M,914879,EUR,913075200.0,F,19,19,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,,,,27.0,8.0,6.3,2.0,19.988396988966,3.0,-0.73500000000001,5.775,,1,-0.12,-0.19,-0.05,,1.0,,,,1.0,,,,,1.0,,,,,,,,-0.18,,,,,,,,2.0,1.0,,,
15197285,home,Cambridge United,Sullay Kaikai,,,sullay-kaikai,S. Kaikai,F,11,182.0,116,M,536318,EUR,809395200.0,F,11,11,True,10.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,7.0,,1.0,,,,,27.0,15.0,8.8,3.0,31.864766810997,4.0,27.93,9.03,,2,0.07,0.03,0.13,,,,,,1.0,,1.0,,,2.0,,2.0,,,,,,0.95,,,,,,,,,,2.0,,
15197285,home,Cambridge United,Ben Purrington,,,ben-purrington,B. Purrington,D,3,174.0,19,M,340291,EUR,832550400.0,D,3,3,True,6.0,2.0,2.0,,0.0,1.0,1.0,1.0,5.0,3.0,,,,,,16.0,13.0,6.0,6.0,14.560195190999,1.0,14.49,14.49,,1,-0.13,0.04,-0.21,,,,1.0,1.0,2.0,1.0,,,,,,1.0,,,14.560195190999,1.0,,-0.28,,,,,,1.0,,,1.0,,,
