match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_hitWoodwork
14572822,away,Basel,Jonas Adjei Adjetey,,,adjei-adjetey-jonas,J. A. Adjetey,D,18,188,1987,M,1218056,EUR,1071273600,D,32,32,False,74.0,66.0,9.0,5.0,0.0,33.0,35.0,33.0,39.0,3.0,4.0,,,,90.0,82.0,6.2,9.0,0.015676,246.13967785378,24.0,-109.2,6.09,,0,,0.15,0.09,-0.4,,,6.0,1.0,,1.0,,,,,2.0,,,,,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,
14572822,away,Basel,Flavius Daniliuc,,,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,901885,EUR,988329600,D,24,24,False,87.0,80.0,4.0,2.0,0.0,39.0,39.0,41.0,48.0,5.0,7.0,,,,90.0,100.0,6.7,8.0,0.0240902,346.44574986555,32.0,-205.905,10.605,,0,,0.25,0.23,-0.26,,,2.0,3.0,,,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,
14572822,away,Basel,Dominik Schmid,,,dominik-schmid,D. Schmid,D,31,182,155,M,883466,EUR,889488000,D,31,31,False,63.0,54.0,3.0,1.0,0.0,24.0,26.0,30.0,37.0,3.0,5.0,,,,90.0,89.0,6.9,17.0,0.207268,40.462964785764,6.0,-34.545,-2.205,,1,,0.23,0.02,-0.24,,,,6.0,,,,,,,,3.0,3.0,1.0,1.0,,0.0515,1.0,-0.15,,2.0,,7.0,1.0,,,True,,,1.0,,,,
14572822,away,Basel,Leo Leroy,,,leo-leroy,L. Leroy,M,22,185,167,M,976001,EUR,950486400,M,22,22,False,31.0,27.0,2.0,2.0,0.0,8.0,9.0,19.0,22.0,,2.0,,,,60.0,44.0,6.5,10.0,0.0971311,61.215171142026,9.0,-30.975,3.15,,2,,0.22,0.21,-0.13,,,2.0,1.0,,1.0,,,,,,,,3.0,,1.0,0.1056,1.0,-0.01,,1.0,,4.0,2.0,1.0,0.0408,,,,1.0,,,,
14572822,away,Basel,Metinho,Metinho,,metinho,Metinho,M,5,178,959,M,1106148,EUR,1051056000,M,5,5,False,78.0,70.0,1.0,1.0,0.0,30.0,35.0,40.0,43.0,,4.0,,,,90.0,90.0,6.8,12.0,0.0530139,318.93993522,32.0,-126.315,8.085,,0,,0.23,0.19,-0.26,,,4.0,6.0,1.0,3.0,2.0,,,,,3.0,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,
14572822,away,Basel,Andrej Bačanin,Andrej Bacanin,,andrej-bacanin,A. Bačanin,M,14,187,268,M,1584962,EUR,1173225600,M,14,14,False,43.0,34.0,4.0,,0.0,12.0,13.0,22.0,30.0,,5.0,,,,79.0,56.0,6.2,12.0,0.030458,88.174112066864,12.0,4.2,9.66,,2,,-0.11,0.1,-0.15,,,3.0,2.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,0.0457,,-0.12,1.0,,1.0,2.0,1.0,,,,,,1.0,,,,
14572822,away,Basel,Bénie Traoré,Benie Traore,,benie-traore,B. Traore,M,11,172,1375,M,1099792,EUR,1038614400,F,11,11,False,38.0,33.0,,,1.0,8.0,8.0,25.0,30.0,,8.0,,,,90.0,67.0,7.0,13.0,0.233422,155.26735322886,18.0,-52.395,12.6,,3,,-0.14,0.42,0.2,,,9.0,9.0,,2.0,1.0,,2.0,,,3.0,2.0,5.0,4.0,5.0,0.1445,2.0,-0.59,2.0,1.0,1.0,3.0,1.0,1.0,0.0598,,,,,,,,
14572822,away,Basel,Moritz Broschinski,,,moritz-broschinski,M. Broschinski,F,17,188,262,M,924205,EUR,969667200,F,17,17,False,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,1.0,,,,60.0,14.0,6.2,8.0,0.0105297,12.021754866854,2.0,-9.975,-3.255,,0,,-0.45,0.03,-0.01,,,3.0,2.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,
14572822,away,Basel,Philip Otele,,,philip-otele,P. Otele,M,27,185,657,M,988476,EUR,924134400,F,7,7,False,47.0,38.0,5.0,3.0,0.0,10.0,10.0,28.0,37.0,1.0,4.0,,,,87.0,72.0,8.1,18.0,0.141767,218.46467698114,21.0,-85.365,4.62,,3,,-0.11,0.51,0.23,,,5.0,6.0,1.0,3.0,1.0,,2.0,,,4.0,2.0,2.0,1.0,1.0,0.2385,3.0,0.48,1.0,,,4.0,,1.0,0.7558,,1.0,1.0,,,,,1.0
14572822,away,Basel,Jeremy Agbonifo,,,agbonifo-jeremy,J. Agbonifo,F,9,178,371,M,1403575,EUR,1130112000,F,9,9,True,9.0,7.0,,,0.0,2.0,3.0,5.0,6.0,,3.0,,,,30.0,22.0,6.5,9.0,0.0188541,73.107967628787,9.0,-54.285,1.365,,2,,-0.16,0.33,-0.07,,,4.0,3.0,1.0,4.0,3.0,,,,,,,3.0,,,0.0644,,-0.02,,,2.0,2.0,,1.0,0.0926,,,,1.0,,,,
14572822,away,Basel,Albian Ajeti,,,albian-ajeti,A. Ajeti,F,23,183,402,M,282247,EUR,856915200,F,23,23,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,30.0,6.0,6.3,2.0,0.00293684,21.47908816934,2.0,-21.315,-8.82,,0,,-0.22,0.12,0.0,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14572822,away,Basel,Koba Koindredi,,,koba-koindredi,K. Koindredi,M,8,184,470,M,930233,EUR,1004140800,M,8,8,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,,,,,,11.0,9.0,6.7,1.0,0.00367257,40.54301163996,4.0,-28.77,3.045,,0,,0.01,0.02,0.13,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14572822,away,Basel,Xherdan Shaqiri,,,xherdan-shaqiri,X. Shaqiri,M,10,169,6845,M,65953,EUR,687052800,M,10,10,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,,,,,,11.0,10.0,6.6,4.0,0.0207745,14.813995345426,3.0,2.31,2.73,,0,,0.03,-0.15,-0.01,,shaqirixherdan,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,
14572822,away,Basel,Marin Šotiček,Marin Soticek,,marin-soticek,M. Šotiček,M,19,183,848,M,1163364,EUR,1095465600,M,19,19,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,10.0,6.0,6.5,2.0,0.00628696,34.992818839968,3.0,-24.15,-0.83999999999999,,0,,-0.12,-0.11,0.13,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14572822,away,Basel,Mirko Salvi,,,mirko-salvi,M. Salvi,G,13,188,50,M,134252,EUR,761184000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572822,away,Basel,Tim Spycher,,,tim-spycher,T. Spycher,G,25,187,57,M,1130617,EUR,1081814400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572822,away,Basel,Nicolas Vouilloz,,,vouilloz-nicolas,N. Vouilloz,D,3,184,98,M,965668,EUR,989539200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572822,away,Basel,Adrian Leon Barišić,,,adrian-leon-barisic,A. L. Barišić,D,37,191,1032,M,959592,EUR,995500800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572822,away,Basel,Kevin Rüegg,,,kevin-ruegg,K. Rüegg,D,27,173,106,M,855850,EUR,902275200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572822,away,Basel,Moussa Cissé,,,moussa-cisse,M. Cissé,D,29,177,93,M,1139245,EUR,1051488000,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572822,away,Basel,Ibrahim Salah,,,ibrahim-salah,I. Salah,F,21,185,2214,M,1386639,EUR,999129600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
