match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,captain,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_wasFouled,stat_errorLeadToAShot,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_accurateCross,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_hitWoodwork
12504357,home,Venezia,Mirko Marić,mirko-maric,M. Marić,F,9,188,399,M,190933,EUR,800582400,F,99,99,False,10.0,10.0,1.0,1.0,0.0,7.0,7.0,3.0,4.0,,1.0,,,,38.0,11.0,6.5,1.0,0.00733336,0,,,,5.0,,,,,,,,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,
12504357,home,Venezia,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,F,11,11,True,4.0,3.0,1.0,,0.0,,,3.0,4.0,,2.0,,,,52.0,16.0,6.7,5.0,0.0172179,2,,,,7.0,4.0,,,1.0,1.0,1.0,3.0,,,1.0,,3.0,3.0,,,,,,2.0,,0.0695,,,,,,,,,,,
12504357,home,Venezia,Issa Doumbia,issa-doumbia,I. Doumbia,M,8,185,313,M,1141754,EUR,1066262400,M,97,97,True,6.0,6.0,,,0.0,,,6.0,7.0,,,,,,20.0,12.0,6.8,2.0,0.00862089,1,,,,,2.0,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,0.015,,,1.0,,,,,,,,
12504357,home,Venezia,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,78939,EUR,641952000,F,9,9,True,1.0,,,,0.0,,,,1.0,1.0,,,,,20.0,6.0,6.8,1.0,,0,,,,3.0,3.0,,,2.0,2.0,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,
12504357,home,Venezia,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,D,5,5,True,1.0,1.0,,,0.0,,,1.0,2.0,,,,,,10.0,2.0,6.6,1.0,0.00164424,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12504357,home,Venezia,Gianluca Busio,gianluca-busio,G. Busio,M,6,170,907,M,896180,EUR,1022544000,M,6,6,True,4.0,3.0,1.0,,0.0,,,3.0,4.0,,2.0,,,,10.0,6.0,6.9,1.0,0.0312204,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12504357,home,Venezia,Matteo Grandi,matteo-grandi,M. Grandi,G,23,190,41,M,125807,EUR,718848000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,home,Venezia,Jesse Joronen,jesse-joronen,J. Joronen,G,66,197,329,M,97978,EUR,732672000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,home,Venezia,Alessandro Marcandalli,alessandro-marcandalli,A. Marcandalli,D,27,190,311,M,1068885,EUR,1035504000,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,home,Venezia,Francesco Zampano,francesco-zampano,F. Zampano,M,7,177,142,M,235656,EUR,749347200,D,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,home,Venezia,Franco Carboni,carboni-franco,F. Carboni,M,29,190,965,M,1086199,EUR,1049414400,D,79,79,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,home,Venezia,Richie Sagrado,richie-sagrado,R. Sagrado,M,20,182,280,M,1198069,EUR,1075420800,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,Richie Sagrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,home,Venezia,Saad El Haddad,saad-el-haddad,S. E. Haddad,M,80,175,2394,M,1887618,EUR,1122163200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,Saad El Haddad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,home,Venezia,Cheick Oumar Condé,conde-cheick-oumar,C. O. Condé,M,26,185,537,M,1019971,EUR,964569600,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,home,Venezia,Bjarki Steinn Bjarkason,bjarki-steinn-bjarkason,B. S. Bjarkason,M,19,180,137,M,933207,EUR,958003200,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,away,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,27.0,23.0,10.0,6.0,0.0,20.0,22.0,3.0,5.0,1.0,10.0,,2.0,3.0,90.0,38.0,7.5,4.0,0.00193646,0,0.2684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12504357,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,43.0,36.0,4.0,1.0,0.0,20.0,23.0,16.0,23.0,3.0,2.0,,,,90.0,68.0,7.5,12.0,0.0429587,1,,,,1.0,4.0,,,1.0,1.0,1.0,,dilorenzo22,True,1.0,2.0,,1.0,,3.0,,,,,1.0,0.1464,,1.0,,0.6316,,,,,,,
12504357,away,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,False,59.0,50.0,9.0,6.0,0.0,34.0,40.0,16.0,19.0,6.0,2.0,,,,76.0,73.0,7.8,10.0,0.00682592,1,,,,2.0,4.0,1.0,4.0,,,,,,,,3.0,,1.0,,,1.0,1.0,,1.0,,0.2716,,,,,,,,,,1.0,
12504357,away,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,39.0,34.0,5.0,4.0,0.0,25.0,27.0,9.0,12.0,10.0,1.0,,,,90.0,60.0,7.3,8.0,0.00279356,0,,,,5.0,11.0,,2.0,1.0,1.0,1.0,1.0,,,,8.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,
12504357,away,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,D,37,37,False,21.0,15.0,3.0,2.0,0.0,11.0,13.0,5.0,14.0,2.0,2.0,,,,76.0,45.0,7.2,14.0,0.308812,1,,,,1.0,4.0,,,,,1.0,,,,,,,1.0,,6.0,,4.0,3.0,,,0.0328,2.0,,1.0,,,,1.0,,,,
12504357,away,Napoli,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,6,6,False,51.0,47.0,2.0,1.0,0.0,27.0,27.0,20.0,25.0,2.0,3.0,,,,77.0,62.0,6.9,9.0,0.025487,0,,,,2.0,1.0,,1.0,1.0,1.0,4.0,,billygilmour,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12504357,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,52.0,43.0,5.0,3.0,0.0,21.0,23.0,22.0,29.0,,3.0,,,,90.0,59.0,7.1,9.0,0.114947,0,,,,3.0,3.0,2.0,,1.0,,,2.0,StanLobotka,,,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,
12504357,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,M,21,21,False,22.0,14.0,4.0,2.0,0.0,4.0,8.0,13.0,25.0,2.0,3.0,,,,90.0,55.0,7.5,23.0,0.113923,3,,,,4.0,8.0,,,1.0,,4.0,,,,1.0,1.0,1.0,1.0,,11.0,1.0,6.0,5.0,1.0,,0.1597,2.0,1.0,1.0,0.0342,,,3.0,,,,
12504357,away,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,M,81,81,False,23.0,16.0,1.0,,0.0,7.0,8.0,12.0,20.0,2.0,4.0,,,,76.0,42.0,7.7,12.0,0.448015,2,,,,3.0,7.0,,,2.0,,1.0,,giacomo.raspadori,,1.0,1.0,1.0,4.0,,5.0,1.0,,,1.0,,0.0807,4.0,1.0,,0.3974,,,3.0,,,,1.0
12504357,away,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25748,M,879346,EUR,850003200,M,8,8,False,22.0,16.0,,,0.0,7.0,10.0,9.0,12.0,3.0,3.0,,,,90.0,41.0,7.6,10.0,0.0183717,4,,,,2.0,8.0,,,3.0,1.0,2.0,,ScottMcTominay,,,3.0,1.0,2.0,,,,1.0,,,1.0,0.3691,,3.0,1.0,0.9166,,,,,,,
12504357,away,Napoli,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,9,191,56823,M,78893,EUR,737251200,F,11,11,False,17.0,13.0,1.0,1.0,0.0,2.0,2.0,11.0,15.0,1.0,1.0,,,,87.0,28.0,7.1,7.0,0.0303762,2,,,,6.0,9.0,,,,,,1.0,RLukaku,,2.0,5.0,3.0,4.0,,,,,,,,0.1325,1.0,1.0,1.0,0.602,,,,,,,
12504357,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,True,7.0,5.0,,,0.0,1.0,3.0,4.0,4.0,,2.0,,,,14.0,18.0,6.6,4.0,0.00389881,0,,,,2.0,3.0,,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12504357,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,True,5.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,,,,,,14.0,6.0,6.6,,0.00038721,0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,away,Napoli,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,865523,EUR,959126400,F,9,9,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,1.0,,,,14.0,9.0,7.0,3.0,0.135973,0,,,,3.0,2.0,,,2.0,1.0,1.0,1.0,noah.arinze,,,,1.0,,,1.0,,1.0,,,,,2.0,,,,1.0,,1.0,,,,
12504357,away,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,True,11.0,10.0,1.0,1.0,0.0,6.0,7.0,4.0,5.0,1.0,2.0,,,,13.0,17.0,6.7,3.0,0.00464021,0,,,,2.0,1.0,,2.0,,,1.0,1.0,anguiss_29,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
12504357,away,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,10.0,4.0,6.2,,0.00103711,1,,,,,1.0,,,,,,,simeonegiovanni,,,,,1.0,,,,,,1.0,,0.4744,,,,,,1.0,,,,,
12504357,away,Napoli,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193,684,M,284349,EUR,833500800,G,96,96,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,away,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,away,Napoli,Rafa Marín,rafa-marin,R. Marín,D,4,190,2354,M,984623,EUR,1021766400,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,away,Napoli,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,377512,EUR,806803200,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,away,Napoli,Luis Hasa,luis-hasa,L. Hasa,M,70,172,994,M,1082407,EUR,1073347200,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,away,Napoli,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,548660,EUR,834451200,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504357,away,Napoli,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
