match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_challengeLost,stat_keyPass,captain,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside
13981651,home,Udinese,Maduka Okoye,,,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,False,36.0,19.0,24.0,8.0,0.0,12.0,16.0,7.0,20.0,1.0,1.0,1.0,6.0,1.0,3.0,3.0,1.0,90.0,43.0,8.4,17.0,0.00404646,93.181255648557,11.0,71.028120588478,1.0171,0,1.6356,0.09,0.02,-0.01,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981651,home,Udinese,Oumar Solet,,,oumar-solet,O. Solet,D,28,192,1946,M,892979,EUR,949881600,D,28,28,False,37.0,34.0,2.0,1.0,0.0,24.0,24.0,10.0,13.0,1.0,7.0,5.0,1.0,,,,,90.0,54.0,7.4,6.0,0.00400269,159.36142889097,23.0,-19.424449659681,,1,,0.02,-0.22,0.43,,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.3796,0.0,,,,,,,,,,,,,,,,,
13981651,home,Udinese,Thomas Kristensen,Thomas Kristensen,,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,False,30.0,24.0,3.0,1.0,0.0,21.0,23.0,3.0,7.0,2.0,4.0,7.0,4.0,,,,,90.0,45.0,6.9,6.0,0.00069967,106.41182247021,13.0,16.544227011714,,0,,0.02,0.02,0.53,,4.0,7.0,,,,,,2.0,,,,,,3.0,1.0,3.0,21.93646109507,24.095769255203,1.0,,,,,,,,,,,
13981651,home,Udinese,Nicolò Bertola,,,nicolo-bertola,N. Bertola,D,13,185,508,M,1136399,EUR,1048377600,D,13,13,False,28.0,24.0,4.0,1.0,0.0,18.0,19.0,6.0,9.0,,1.0,1.0,1.0,,,,,79.0,33.0,6.6,5.0,0.00289298,77.642270405796,10.0,-31.632514423303,,0,,0.08,-0.09,-0.01,,1.0,3.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,
13981651,home,Udinese,Kingsley Ehizibue,,,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,M,19,19,False,25.0,18.0,4.0,2.0,0.0,6.0,9.0,12.0,16.0,1.0,7.0,4.0,4.0,,,,,90.0,54.0,7.1,14.0,0.0109899,91.620702558416,9.0,56.323307676943,,0,,0.15,0.14,0.29,,1.0,8.0,1.0,,,,,5.0,4.0,2.0,1.0,,,,1.0,6.0,42.27025918708,48.105574271596,1.0,1.0,1.0,,,,,,,,,
13981651,home,Udinese,Jesper Karlström,,,jesper-karlstrom,J. Karlström,M,8,179,729,M,227894,EUR,803692800,M,8,8,False,30.0,23.0,3.0,1.0,0.0,14.0,17.0,9.0,13.0,1.0,5.0,3.0,1.0,,,,,90.0,46.0,7.0,11.0,0.00559484,20.995610444246,3.0,15.690644330427,,0,,0.15,0.03,0.26,,,2.0,1.0,2.0,1.0,,,2.0,,2.0,1.0,,,,1.0,,,,,,1.0,True,,,,,,,,
13981651,home,Udinese,Lennon Miller,Lennon Miller,,lennon-miller,L. Miller,M,38,182,1311,M,1154894,EUR,1156464000,M,38,38,False,24.0,19.0,1.0,,0.0,11.0,12.0,8.0,12.0,,3.0,3.0,5.0,,,,,79.0,38.0,6.6,9.0,0.00582472,61.511500240985,8.0,7.7848915399664,,1,,0.0,0.1,0.23,,2.0,5.0,,,,,1.0,3.0,2.0,2.0,,0.0295,-0.13,,1.0,2.0,,,,1.0,,,2.0,,,,,,,
13981651,home,Udinese,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,M,33,33,False,19.0,12.0,2.0,1.0,0.0,3.0,5.0,9.0,14.0,1.0,7.0,1.0,5.0,,,,,90.0,44.0,7.0,13.0,0.00795177,112.86147415358,11.0,80.555191028071,,0,,0.04,0.27,0.18,,1.0,5.0,1.0,1.0,,,,4.0,2.0,1.0,2.0,,,,4.0,1.0,21.630172535756,45.386557441355,2.0,1.0,1.0,,1.0,,,,,,,
13981651,home,Udinese,Jürgen Ekkelenkamp,,,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1146,M,904887,EUR,954892800,F,32,32,False,23.0,21.0,,,0.0,8.0,9.0,13.0,14.0,,5.0,1.0,4.0,,,,,89.0,36.0,8.1,4.0,0.00923757,46.654029155097,8.0,21.161628118748,,3,,0.02,0.01,0.19,,1.0,2.0,1.0,,,,,3.0,1.0,,2.0,0.0845,0.57,,1.0,,,,,,1.0,,,3.0,1.0,0.3126,,,,
13981651,home,Udinese,Arthur Atta,,,atta-arthur,A. Atta,M,14,189,2507,M,1444690,EUR,1042502400,F,14,14,False,20.0,16.0,2.0,1.0,0.0,6.0,7.0,10.0,13.0,2.0,4.0,4.0,3.0,,,,,90.0,40.0,6.8,15.0,0.0215259,132.33338969011,13.0,34.194455148562,,2,,0.24,0.04,0.33,,3.0,7.0,2.0,3.0,1.0,,1.0,,,7.0,1.0,0.0487,-0.13,,1.0,,26.121991951458,41.706664323583,1.0,,,,,1.0,,0.0367,,,,
13981651,home,Udinese,Keinan Davis,,,keinan-davis,K. Davis,F,9,189,1417,M,830858,EUR,887328000,F,9,9,False,11.0,6.0,,,0.0,1.0,3.0,5.0,8.0,1.0,6.0,,2.0,,,,,56.0,27.0,6.4,16.0,0.00244963,79.707489711105,5.0,61.09402873268,,0,,-0.1,0.24,-0.06,,4.0,7.0,2.0,,,,,1.0,,9.0,4.0,,,,,,30.717609442622,53.482763028553,2.0,1.0,,,,,,,,,,
13981651,home,Udinese,Idrissa Gueye,Idrissa Gueye,,idrissa-gueye,I. Gueye,F,7,188,1679,M,1536811,EUR,1158364800,F,7,7,True,4.0,2.0,,,0.0,2.0,2.0,,2.0,2.0,2.0,1.0,,,,,,33.0,12.0,6.3,6.0,4.96e-06,6.2022370157871,1.0,1.059529949882,,0,,-0.04,0.04,0.17,,2.0,6.0,1.0,1.0,,,,,,2.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,
13981651,home,Udinese,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,True,2.0,1.0,,,0.0,,,1.0,2.0,2.0,2.0,2.0,,,,,,11.0,4.0,6.5,1.0,0.00032141,,,,,0,,-0.22,,0.13,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
13981651,home,Udinese,Oier Zarraga,,,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,11.0,7.0,7.0,1.0,0.0981999,15.854931566522,2.0,-6.156977505649,,0,,0.26,0.05,0.15,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,
13981651,home,Udinese,Vakoun Bayo,,,bayo-vakoun-issouf,V. I. Bayo,F,15,184,3430,M,796455,EUR,852854400,F,15,15,True,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,,,,,,1.0,3.0,,,0.00045998,9.1253156966973,2.0,7.6811404965164,,0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
13981651,home,Udinese,Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,864898,EUR,930873600,M,10,10,True,1.0,1.0,,,0.0,,,1.0,1.0,,3.0,,1.0,,,,,1.0,7.0,,2.0,0.00031254,46.584181736238,2.0,37.18344668609,,0,,,,,,1.0,3.0,,3.0,2.0,,,,,1.0,1.0,,,,,1.0,21.663847436312,27.845579200297,1.0,,,,,,,,,nicolozaniolo,,
13981651,home,Udinese,Alessandro Nunziante,Alessandro Nunziante,,nunziante-alessandro,A. Nunziante,G,1,193,230,M,1493201,EUR,1173830400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981651,home,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981651,home,Udinese,Juan Arizala,,,arizala-juan,J. Arizala,D,20,183,1161,M,1476922,EUR,1128902400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981651,home,Udinese,Abdoulaye Camara,Abdoulaye Camara,,abdoulaye-camara,A. Camara,M,29,186,299,M,1961644,EUR,1222560000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981651,away,Roma,Mile Svilar,,,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,False,40.0,31.0,19.0,10.0,0.0,29.0,32.0,2.0,8.0,,,1.0,2.0,,,3.0,,90.0,45.0,6.8,9.0,0.00076637,82.82041832452,12.0,27.596245700136,0.0716,0,-0.6507,0.08,0.01,-0.03,-0.52,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981651,away,Roma,Gianluca Mancini,,,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,37.0,30.0,2.0,,0.0,23.0,24.0,7.0,13.0,7.0,7.0,4.0,2.0,,,,,90.0,53.0,6.6,9.0,0.0181668,36.844575982407,6.0,18.038852007606,,2,,-0.1,-0.05,-0.3,,3.0,6.0,,1.0,,,,,,,,0.1221,0.28,,2.0,2.0,,,,,1.0,,,1.0,,0.7637,,,1.0,1.0
13981651,away,Roma,Evan Ndicka,,,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,65.0,61.0,7.0,4.0,0.0,47.0,49.0,14.0,16.0,3.0,7.0,3.0,4.0,,,,,90.0,80.0,6.7,5.0,0.0893918,139.45125718176,18.0,94.079543239943,,0,,-0.19,0.11,-0.01,,5.0,5.0,,,,,,3.0,2.0,,1.0,,,,4.0,1.0,,,,,,,,,,,,evanndicka,,
13981651,away,Roma,Mario Hermoso,,,mario-hermoso,M. Hermoso,D,22,184,2630,M,353130,EUR,803433600,D,22,22,False,51.0,47.0,6.0,3.0,0.0,34.0,35.0,13.0,16.0,1.0,2.0,3.0,5.0,,,,,70.0,63.0,6.3,4.0,0.00788484,60.779132256751,10.0,10.396403507958,,0,,0.1,0.01,-0.19,,1.0,4.0,,1.0,1.0,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,
13981651,away,Roma,Zeki Çelik,,,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,M,19,19,False,22.0,18.0,1.0,,0.0,9.0,10.0,9.0,12.0,,3.0,,2.0,,,,,79.0,40.0,6.6,10.0,0.0109339,104.84276581729,10.0,75.139393921264,,0,,-0.06,0.05,-0.01,,,2.0,,1.0,,,,2.0,2.0,2.0,1.0,,,,,1.0,29.648552443757,46.337465627618,2.0,,,,3.0,,,,1.0,,,
