match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_totalOffside,player_firstName,player_lastName,stat_blockedScoringAttempt,player_sofascoreId,stat_accurateCross,stat_unsuccessfulTouch,stat_wonContest,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_goals,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal
10390005,home,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,40.0,32.0,21.0,14.0,27.0,31.0,5.0,9.0,8.0,1.0,1.0,90.0,47.0,7.1,8.0,0.0,0.0,0.00226984,0,0.0725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390005,home,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,21,21,False,80.0,68.0,6.0,3.0,36.0,40.0,32.0,41.0,7.0,,,90.0,93.0,7.5,14.0,0.0,0.0,0.198293,0,,1.0,2.0,4.0,5.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10390005,home,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,47.0,37.0,4.0,3.0,25.0,29.0,12.0,18.0,9.0,,,90.0,63.0,7.5,12.0,0.0008,0.0,0.00658338,1,,,3.0,2.0,4.0,8.0,,,,2.0,4.0,2.0,2.0,,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,
10390005,home,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,98.0,92.0,5.0,3.0,59.0,60.0,33.0,39.0,9.0,,,90.0,108.0,6.7,9.0,0.0439,0.0,0.0251397,1,,1.0,1.0,2.0,4.0,2.0,1.0,2.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
10390005,home,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,43.0,36.0,2.0,1.0,12.0,12.0,25.0,35.0,,,,59.0,56.0,6.8,12.0,0.1135,0.0,0.0729022,2,,4.0,1.0,2.0,4.0,2.0,,,,1.0,,,,2.0,2.0,1.0,1.0,,,,,1.0,przemek.franek_,1.0,1.0,,,,,,,,
10390005,home,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,26,26,False,74.0,68.0,8.0,7.0,29.0,29.0,39.0,45.0,10.0,,,89.0,88.0,6.9,11.0,0.0,0.0,0.0337713,0,,,,1.0,5.0,6.0,,4.0,,,2.0,2.0,1.0,2.0,,2.0,,,,,,,,,,2.0,,,,,,,
10390005,home,RC Lens,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,False,75.0,67.0,8.0,7.0,28.0,28.0,39.0,48.0,3.0,,,86.0,89.0,6.9,15.0,0.0772,0.0,0.0869688,2,,1.0,,1.0,5.0,2.0,1.0,2.0,,1.0,,,,1.0,1.0,2.0,2.0,,,,,,sekofofana,,3.0,1.0,True,,,,,,
10390005,home,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,M,3,3,False,51.0,46.0,1.0,,24.0,24.0,22.0,31.0,6.0,,,90.0,74.0,6.7,14.0,0.0516,0.0,0.0226741,1,,4.0,,,2.0,3.0,,,,1.0,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,4.0,,,,,,,,
10390005,home,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,46.0,38.0,1.0,1.0,7.0,8.0,32.0,43.0,2.0,,,90.0,63.0,6.9,16.0,0.2319,0.7586,0.202385,2,,5.0,1.0,2.0,2.0,3.0,1.0,,,1.0,1.0,,,,3.0,,,1.0,,,,1.0,,1.0,2.0,,,1.0,1.0,,,,
10390005,home,RC Lens,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,875,M,822877,EUR,897091200,F,18,18,False,27.0,22.0,1.0,1.0,11.0,11.0,11.0,18.0,2.0,,,60.0,38.0,6.6,11.0,0.0341,0.0,0.00687217,1,,2.0,,2.0,3.0,3.0,1.0,,,,,,,1.0,,2.0,1.0,,,,,,,,3.0,1.0,,,,,,,
