match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_interceptionWon,captain,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_errorLeadToAGoal
10411771,home,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,False,26.0,16.0,22.0,12.0,6.0,6.0,10.0,20.0,1.0,6.0,1.0,2.0,1.0,90.0,31.0,7.3,10.0,0.0,0.0,0.0014381,0,0.1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411771,home,Udinese,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191,1878,M,880207,EUR,822009600,D,50,50,False,21.0,15.0,5.0,2.0,9.0,11.0,6.0,10.0,2.0,5.0,,,,90.0,32.0,6.9,9.0,0.0,0.0,0.00589242,0,,,,2.0,2.0,5.0,4.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10411771,home,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,29,29,False,23.0,17.0,4.0,1.0,14.0,15.0,3.0,8.0,9.0,3.0,,,,90.0,37.0,7.5,7.0,0.0,0.0,0.00074022,0,,,,,5.0,,6.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10411771,home,Udinese,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,3,3,False,9.0,9.0,1.0,1.0,9.0,9.0,,,1.0,2.0,,,,43.0,16.0,6.7,1.0,0.0,0.0,0.00033486,0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
10411771,home,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184,1199,M,122701,EUR,663206400,M,37,37,False,22.0,17.0,1.0,,3.0,3.0,14.0,20.0,,7.0,,,,80.0,38.0,6.8,13.0,0.0261,0.0,0.0842206,1,,,,,,4.0,3.0,,3.0,2.0,,,1.0,True,1.0,2.0,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,,
10411771,home,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180,807,M,575852,EUR,891043200,M,4,4,False,9.0,5.0,1.0,1.0,,,5.0,11.0,1.0,3.0,,,,65.0,23.0,6.8,8.0,0.1018,0.0,0.00690963,3,,,,1.0,,3.0,4.0,,1.0,1.0,,,1.0,,2.0,1.0,,3.0,2.0,1.0,,2.0,1.0,1.0,,,,,,,,
10411771,home,Udinese,Walace,walace,Walace,M,5,188,1455,M,553686,EUR,796953600,M,11,11,False,27.0,18.0,4.0,,13.0,16.0,5.0,11.0,1.0,5.0,,,,90.0,33.0,6.3,11.0,0.0,0.0,0.00236701,0,,,,1.0,,5.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10411771,home,Udinese,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,17,177,232,M,802138,EUR,897609600,M,6,6,False,16.0,12.0,,,1.0,3.0,11.0,13.0,,3.0,,,,79.0,23.0,6.7,6.0,0.0,0.0,0.0097531,0,,,,,1.0,1.0,3.0,,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,
10411771,home,Udinese,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,983572,EUR,1038441600,M,13,13,False,25.0,21.0,1.0,1.0,5.0,6.0,16.0,19.0,1.0,8.0,,,,90.0,56.0,6.9,13.0,0.0,0.0,0.0569088,0,,,,3.0,3.0,10.0,11.0,,5.0,2.0,3.0,2.0,1.0,,,2.0,1.0,2.0,,4.0,,1.0,,2.0,udogiethree,,,,,,,
10411771,home,Udinese,Gerard Deulofeu,gerard-deulofeu,G. Deulofeu,F,,174,1480,M,96372,EUR,763516800,F,10,10,False,20.0,14.0,2.0,,4.0,5.0,11.0,18.0,,7.0,,,,90.0,34.0,7.6,13.0,0.1499,0.1402,0.326614,2,,,,1.0,,4.0,2.0,1.0,1.0,1.0,1.0,,,,3.0,2.0,,,,2.0,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,
10411771,home,Udinese,Beto,beto,Beto,F,9,194,3398,M,987489,EUR,886204800,F,9,9,False,6.0,4.0,,,,,4.0,6.0,1.0,1.0,,,,65.0,23.0,7.6,9.0,1.0073,0.643,0.00752003,2,,,,2.0,5.0,4.0,7.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,6.0,1.0,1.0,,,,,,,2.0,1.0,,
10411771,home,Udinese,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,True,10.0,6.0,5.0,1.0,5.0,5.0,1.0,5.0,3.0,4.0,,,,47.0,17.0,6.6,5.0,0.0,0.0,0.00026414,0,,,,3.0,,4.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411771,home,Udinese,Tolgay Arslan,tolgay-arslan,T. Arslan,F,30,180,393,M,71203,EUR,650764800,M,5,5,True,8.0,6.0,2.0,1.0,1.0,2.0,5.0,6.0,,1.0,,,,25.0,11.0,6.9,2.0,0.0,0.0,0.00338817,0,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
10411771,home,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182,366,M,359640,EUR,820972800,F,7,7,True,7.0,2.0,1.0,,,1.0,2.0,6.0,,,,,,25.0,15.0,6.6,7.0,0.0,0.0,0.00115515,0,,Isaac,Success,,,3.0,5.0,,1.0,,2.0,1.0,,,,,,1.0,,,,,,4.0,,,,,,,,
10411771,home,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,True,3.0,2.0,,,,1.0,2.0,3.0,,3.0,,,,11.0,9.0,7.0,4.0,0.0,0.0,0.0145243,0,,,,,,1.0,3.0,,2.0,2.0,1.0,,,,1.0,,,1.0,,2.0,1.0,1.0,,,lakisamar10,,,,,,,
10411771,home,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,D,19,19,True,1.0,1.0,,,1.0,1.0,,,,,,,,10.0,1.0,6.5,,0.0,0.0,1.01e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411771,home,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
