match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_fouls,captain,stat_shotOffTarget,stat_expectedGoals,stat_challengeLost,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_punches
12437667,home,Mallorca,Cyle Larin,,,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,False,12.0,9.0,1.0,,0.0,2.0,4.0,7.0,8.0,2.0,,,65.0,17.0,6.4,6.0,0.00671575,0,,,,1.0,6.0,3.0,2.0,,,,,,1.0,1.0,1.0,1.0,,2.0,2.0,,,,1.0,2.0,,,,,,
12437667,home,Mallorca,Dani Rodríguez,,,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,True,11.0,10.0,1.0,1.0,0.0,4.0,4.0,8.0,11.0,3.0,,,25.0,22.0,7.2,4.0,0.135107,0,,4.0,2.0,,,3.0,,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,
12437667,home,Mallorca,Takuma Asano,,,takuma-asano,T. Asano,M,11,173,2033,M,309546,EUR,784425600,F,11,11,True,3.0,2.0,,,0.0,,,2.0,4.0,,,,25.0,8.0,6.8,2.0,0.00110314,1,,1.0,,,,2.0,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,0.0436,,,,,,,,
12437667,home,Mallorca,Omar Mascarell,,,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,True,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,,,,17.0,10.0,6.7,1.0,0.00133497,1,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,0.0225,,,1.0,0.0214,,,,
12437667,home,Mallorca,Marc Domenech,Marc Domenech,,marc-domenech,M. Domenech,M,30,182,265,M,1914318,EUR,1136073600,F,30,30,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,8.0,3.0,6.5,,0.00173339,1,,,,1.0,3.0,1.0,,,,,,,,,,,,2.0,2.0,,,0.0289,,,,,,,1.0,
12437667,home,Mallorca,Abdón Prats,,,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,,,,,0.0,,,,,,,,8.0,1.0,6.6,,,1,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,0.0438,,,,,,,1.0,
12437667,home,Mallorca,Dominik Greif,,,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437667,home,Mallorca,Iván Cuéllar,,,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437667,home,Mallorca,Siebe Van Der Heyden,,,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,273,M,842164,EUR,896486400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437667,home,Mallorca,José Copete,,,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437667,home,Mallorca,Toni Lato,,,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437667,home,Mallorca,Jan Salas,,,jan-salas,J. Salas,M,28,182,92,M,1905699,EUR,1123632000,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437667,home,Mallorca,Daniel Luna,,,daniel-luna,D. Luna,M,33,178,444,M,1018516,EUR,1052265600,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437667,away,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,35.0,22.0,19.0,6.0,0.0,20.0,22.0,2.0,13.0,8.0,2.0,4.0,90.0,45.0,7.7,13.0,0.00042081,0,0.8811,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0
12437667,away,Sevilla,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,32,32,False,43.0,37.0,2.0,1.0,0.0,19.0,22.0,18.0,22.0,4.0,,,90.0,60.0,7.2,12.0,0.108954,1,,1.0,,1.0,5.0,4.0,2.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,0.0281,1.0,,1.0,0.0299,,,,
12437667,away,Sevilla,Loïc Badé,,,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,63.0,55.0,4.0,2.0,0.0,46.0,49.0,9.0,14.0,3.0,,,90.0,81.0,7.5,10.0,0.00361785,1,,,,5.0,4.0,7.0,,2.0,1.0,8.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,,1.0,0.0447,,,,,,,,
12437667,away,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,47.0,43.0,4.0,1.0,0.0,34.0,35.0,9.0,12.0,1.0,,,70.0,55.0,6.7,5.0,0.00429039,0,,,,,1.0,,,,,5.0,,,,,1.0,,,1.0,,True,,,,,,,,,,
12437667,away,Sevilla,Adrià Pedrosa,,,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,60.0,50.0,6.0,3.0,0.0,27.0,31.0,23.0,35.0,4.0,,,90.0,91.0,7.5,19.0,0.101578,1,,6.0,,,5.0,3.0,1.0,,,4.0,1.0,1.0,2.0,1.0,,1.0,1.0,3.0,,,,0.0096,1.0,,1.0,0.037,,,,
12437667,away,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,False,46.0,42.0,2.0,2.0,0.0,20.0,24.0,22.0,22.0,5.0,,,90.0,61.0,7.1,7.0,0.00749782,1,,,,2.0,5.0,7.0,1.0,,,2.0,,,2.0,,2.0,4.0,2.0,1.0,2.0,,1.0,0.1336,1.0,,,,,,,
12437667,away,Sevilla,Albert Sambi Lokonga,,,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,12,12,False,50.0,44.0,4.0,2.0,0.0,26.0,27.0,18.0,23.0,7.0,,,63.0,59.0,7.0,6.0,0.0102225,0,,,,1.0,1.0,5.0,,,,1.0,,,1.0,1.0,,3.0,,1.0,,,,,,,,,,,,
12437667,away,Sevilla,Saúl Ñíguez,,,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,False,35.0,26.0,2.0,,0.0,15.0,17.0,11.0,20.0,1.0,,,89.0,50.0,6.7,14.0,0.0696841,2,,2.0,,,8.0,4.0,1.0,,,1.0,,,3.0,2.0,2.0,1.0,1.0,3.0,2.0,,1.0,0.0513,2.0,,1.0,0.0682,Saul,,,
12437667,away,Sevilla,Dodi Lukebakio,,,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,False,19.0,16.0,,,0.0,4.0,4.0,12.0,18.0,4.0,,,70.0,43.0,7.4,11.0,0.0161009,4,,3.0,,,4.0,4.0,1.0,4.0,1.0,,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,0.1409,,,3.0,0.2137,DLukebakio,,1.0,
12437667,away,Sevilla,Kelechi Iheanacho,,,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,359642,EUR,844300800,F,9,9,False,7.0,5.0,,,0.0,,,5.0,7.0,,,,62.0,13.0,6.8,5.0,0.0135135,2,,,,,2.0,,,,,,,,,,3.0,,2.0,1.0,1.0,,,0.0852,,,1.0,0.6289,kelechi72,,1.0,
12437667,away,Sevilla,Chidera Ejuke,,,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,F,21,21,False,45.0,41.0,2.0,1.0,0.0,7.0,8.0,35.0,43.0,4.0,,,89.0,65.0,7.5,14.0,0.123601,3,,6.0,1.0,,4.0,2.0,2.0,3.0,2.0,1.0,,,,,1.0,,6.0,,1.0,,2.0,0.1582,,1.0,,,,,1.0,
12437667,away,Sevilla,Isaac Romero,,,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,7,7,True,6.0,5.0,,,0.0,5.0,5.0,,1.0,1.0,,,28.0,12.0,6.7,1.0,6.592e-05,1,,,,1.0,3.0,4.0,,,,1.0,,,,,,3.0,,1.0,1.0,,1.0,0.0914,1.0,,,,,,,
12437667,away,Sevilla,Juanlu Sánchez,,,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,1.0,,,27.0,9.0,6.7,,0.00061581,0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
12437667,away,Sevilla,Jesús Navas,,,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,True,6.0,6.0,,,0.0,5.0,5.0,1.0,2.0,,,,20.0,8.0,6.7,1.0,0.00034058,0,,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
12437667,away,Sevilla,Marcão,,,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,True,18.0,17.0,1.0,,0.0,14.0,14.0,3.0,4.0,1.0,,,20.0,20.0,6.6,1.0,0.00050827,0,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
12437667,away,Sevilla,Lucien Agoumé,,,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,18,18,True,,,,,0.0,,,,,,,,1.0,1.0,,,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437667,away,Sevilla,Alberto Flores,,,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437667,away,Sevilla,Álvaro Fernández,,,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437667,away,Sevilla,Tanguy Nianzou,,,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,1003007,EUR,1023408000,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437667,away,Sevilla,Kike Salas,,,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437667,away,Sevilla,Peque Fernández,,,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,F,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437667,away,Sevilla,Stanis Idumbo Muzambo,Stanis Idumbo Muzambo,,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,1149152,EUR,1120003200,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
