match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_shotOffTarget,stat_dispossessed,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,stat_goals,stat_challengeLost,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12624963,away,Al-Riyadh,Hussain Al-Nuweqi,Hussain Al-Nuweqi,,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,1525073,EUR,817948800.0,D,27,27,False,33.0,24.0,9.0,5.0,0.0,9.0,14.0,15.0,22.0,2.0,6.0,,,,,90.0,52.0,6.3,17.0,0,3.0,4.0,3.0,1.0,,,4.0,,,,,,,1.0,1.0,1.0,,,,3.0,,,,,1.0,,1.0,,
12624963,away,Al-Riyadh,Marzouq Tambakti,Marzouq Tambakti,,marzouq-tambakti,M. Tambakti,D,87,187.0,50,M,1544937,EUR,1044921600.0,D,87,87,False,34.0,30.0,3.0,3.0,0.0,24.0,25.0,6.0,9.0,6.0,3.0,,,,,90.0,46.0,6.9,4.0,0,,4.0,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,
12624963,away,Al-Riyadh,Ahmad Asiri,,,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800.0,D,29,29,False,49.0,44.0,9.0,7.0,0.0,33.0,36.0,11.0,13.0,8.0,4.0,,,,,90.0,66.0,7.8,6.0,2,,1.0,,1.0,,5.0,5.0,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,
12624963,away,Al-Riyadh,Abdulelah Al Khaibari,Abdulelah Al Khaibari,,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200.0,D,8,8,False,41.0,35.0,6.0,5.0,0.0,24.0,28.0,11.0,15.0,1.0,11.0,,,,,90.0,63.0,6.9,14.0,0,2.0,3.0,,3.0,1.0,,4.0,,2.0,1.0,2.0,True,,,,4.0,,,,2.0,,,,,,,,,
12624963,away,Al-Riyadh,Yahia Al-Shehri,,,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400.0,M,88,88,False,49.0,45.0,2.0,1.0,0.0,19.0,20.0,27.0,31.0,1.0,2.0,,,,,90.0,59.0,6.8,7.0,2,2.0,4.0,1.0,,1.0,,2.0,,2.0,,,,,,,1.0,1.0,,1.0,,,2.0,1.0,,2.0,,,,
12624963,away,Al-Riyadh,Lucas Kal,,,lucas-kal,Lucas Kal,M,21,186.0,179,M,840118,EUR,826934400.0,M,21,21,False,48.0,41.0,4.0,1.0,0.0,22.0,26.0,19.0,22.0,5.0,4.0,,,,,90.0,67.0,6.7,11.0,0,,7.0,,3.0,1.0,1.0,4.0,,1.0,1.0,2.0,,,3.0,,1.0,,,,2.0,,,,,1.0,,,,
12624963,away,Al-Riyadh,Tozé,,,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600.0,M,20,20,False,66.0,60.0,8.0,4.0,1.0,22.0,24.0,40.0,45.0,1.0,4.0,,,,,90.0,77.0,7.6,9.0,0,3.0,4.0,,,,,3.0,,3.0,2.0,2.0,,,1.0,,1.0,2.0,,,,,2.0,,,2.0,2.0,,,
12624963,away,Al-Riyadh,Faïz Selemani,,,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600.0,M,17,17,False,25.0,23.0,,,0.0,6.0,7.0,18.0,23.0,1.0,2.0,,,,,83.0,50.0,7.2,12.0,2,5.0,3.0,3.0,,,,5.0,1.0,1.0,1.0,,,,3.0,3.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,
12624963,away,Al-Riyadh,Ibrahim Bayesh,,,ibrahim-bayesh,I. Bayesh,M,29,177.0,2466,M,920815,EUR,957139200.0,F,11,11,False,30.0,23.0,1.0,1.0,0.0,2.0,2.0,21.0,29.0,1.0,5.0,,,,,90.0,52.0,6.5,19.0,1,1.0,10.0,5.0,,4.0,1.0,6.0,,1.0,,3.0,,1.0,1.0,1.0,5.0,,1.0,,3.0,,2.0,,,,,,,
12624963,away,Al-Riyadh,Bernard Mensah,,,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000.0,F,43,43,False,35.0,33.0,1.0,1.0,0.0,9.0,10.0,24.0,25.0,,6.0,,,,,89.0,48.0,8.5,5.0,5,,6.0,1.0,,3.0,1.0,5.0,,3.0,3.0,2.0,,3.0,,1.0,3.0,,,1.0,,,2.0,1.0,1.0,1.0,2.0,,,
12624963,away,Al-Riyadh,Mohammed Al Aqal,Mohammed Al Aqal,,mohammed-al-aqal,M. A. Aqal,M,90,182.0,24,M,1127133,EUR,949881600.0,M,7,7,True,1.0,,,,0.0,,,,1.0,,,,,,,19.0,6.0,6.4,2.0,1,,2.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
12624963,away,Al-Riyadh,Mohamed Al Oqil,Mohamed Al Oqil,,mohamed-al-oqil,M. A. Oqil,M,18,177.0,5,M,1521957,EUR,870134400.0,M,18,18,True,,,,,0.0,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624963,away,Al-Riyadh,Abdulrahman Al Shammari,,,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800.0,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624963,away,Al-Riyadh,Yoann Barbet,,,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624963,away,Al-Riyadh,Nawaf Al-Hawsawi,Nawaf Al-Hawsawi,,nawaf-al-hawsawi,N. Al-Hawsawi,D,50,170.0,18,M,1048000,EUR,975801600.0,M,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624963,away,Al-Riyadh,Nasser Al Bishi,Nasser Al Bishi,,nasser-al-bishi,N. A. Bishi,M,72,169.0,15,M,1201503,EUR,1023062400.0,F,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624963,away,Al-Riyadh,Majed Al Qahtani,Majed Al Qahtani,,majed-al-qahtani,M. A. Qahtani,M,66,,1,M,1799603,EUR,,M,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624963,away,Al-Riyadh,Rayan Albloushi,Rayan Albloushi,,rayan-albloushi,R. Albloushi,F,14,177.0,25,M,1092811,EUR,983232000.0,F,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624963,away,Al-Riyadh,Bader Al Mutairi,Bader Al Mutairi,,bader-al-mutairi,B. A. Mutairi,F,28,,11,M,1521955,EUR,1071792000.0,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
