match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_aerialWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_expectedGoals,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,captain,stat_hitWoodwork,stat_goals,stat_outfielderBlock,stat_totalOffside
11406727,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,38.0,33.0,10.0,6.0,0.0,30.0,33.0,3.0,5.0,1.0,3.0,1.0,2.0,90.0,42.0,6.5,5.0,0.00042129,0,-0.5412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406727,home,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,benpavard21,787505,EUR,827971200,D,28,28,False,84.0,81.0,6.0,5.0,0.0,58.0,58.0,23.0,27.0,4.0,4.0,,,90.0,101.0,8.2,4.0,0.0222428,0,,1.0,1.0,3.0,6.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11406727,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,79.0,74.0,3.0,3.0,0.0,54.0,56.0,21.0,24.0,1.0,3.0,,,90.0,86.0,6.9,6.0,0.0824433,0,,1.0,2.0,2.0,5.0,,,,1.0,,1.0,1.0,2.0,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
11406727,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,50.0,46.0,7.0,5.0,0.0,34.0,36.0,13.0,16.0,,7.0,,,64.0,59.0,7.0,5.0,0.0264146,1,,2.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,1.0,1.0,,,,1.0,0.0711,,,,,,,,,,,,,
11406727,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,M,36,36,False,38.0,34.0,1.0,,0.0,20.0,21.0,16.0,19.0,,,,,64.0,47.0,6.7,5.0,0.0303735,0,,2.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,
11406727,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,65.0,53.0,7.0,2.0,0.0,20.0,21.0,33.0,44.0,,6.0,,,90.0,81.0,7.1,16.0,0.0560983,2,,,,3.0,6.0,2.0,1.0,,,,3.0,2.0,2.0,,2.0,,,,1.0,1.0,0.1976,,,,2.0,1.0,1.0,0.6538,,,,,,
11406727,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,77.0,69.0,8.0,7.0,0.0,34.0,35.0,36.0,47.0,,3.0,,,76.0,93.0,7.5,13.0,0.105154,1,,5.0,1.0,3.0,6.0,,,,3.0,,3.0,2.0,1.0,1.0,,1.0,2.0,,1.0,,0.0215,,,1.0,,,,,1.0,,,,,
11406727,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,27.0,24.0,2.0,2.0,0.0,6.0,7.0,18.0,21.0,,1.0,,,64.0,37.0,7.0,5.0,0.0826364,0,,1.0,,1.0,5.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
11406727,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,26.0,25.0,2.0,2.0,0.0,10.0,10.0,18.0,22.0,,1.0,,,77.0,43.0,7.5,6.0,0.165659,4,,6.0,,4.0,1.0,,,,1.0,,,,1.0,2.0,3.0,3.0,,,2.0,,0.1772,,,2.0,,,3.0,0.4206,1.0,,,,,
11406727,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,14.0,13.0,,,0.0,5.0,5.0,8.0,9.0,,1.0,,,90.0,25.0,6.7,7.0,0.0762827,3,,,,2.0,2.0,,,,,,,,1.0,1.0,1.0,,1.0,,5.0,,0.5027,,,,1.0,1.0,1.0,0.1582,2.0,,,,,
