match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_totalContest,stat_penaltyConceded,stat_aerialLost,stat_outfielderBlock,stat_accurateCross,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_hitWoodwork,stat_bigChanceMissed
11540897,home,Trabzonspor,Muhammet Taha Tepe,,,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,False,29.0,21.0,17.0,9.0,0.0,14.0,14.0,7.0,15.0,8.0,3.0,1.0,6.0,90.0,39.0,7.7,8.0,0.00491654,0,0.9981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540897,home,Trabzonspor,Thomas Meunier,,,thomas-meunier,T. Meunier,D,12,190,2758,M,128587,EUR,684633600,D,12,12,False,60.0,50.0,7.0,5.0,0.0,29.0,32.0,21.0,30.0,5.0,,,,90.0,81.0,7.0,15.0,0.0224201,1,,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0267,1.0,,,,,,,,,,,,,,,,,,
11540897,home,Trabzonspor,Rayyan Baniya,,,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,2,2,False,53.0,47.0,3.0,2.0,0.0,33.0,35.0,14.0,18.0,5.0,,,,90.0,62.0,6.2,7.0,0.00706153,0,,,4.0,3.0,4.0,,4.0,3.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11540897,home,Trabzonspor,Filip Benković,,,filip-benkovic,F. Benković,D,32,194,532,M,357588,EUR,868752000,D,32,32,False,60.0,54.0,2.0,1.0,0.0,34.0,36.0,20.0,24.0,1.0,,,,90.0,63.0,6.4,6.0,0.00875442,0,,,4.0,2.0,6.0,,,,1.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
11540897,home,Trabzonspor,Eren Elmalı,,,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,43.0,39.0,4.0,3.0,0.0,17.0,18.0,23.0,26.0,3.0,,,,83.0,56.0,6.7,7.0,0.0540392,0,,1.0,,4.0,,,,1.0,,,2.0,,2.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
11540897,home,Trabzonspor,Berat Ayberk Özdemir,,,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,5,5,False,51.0,49.0,13.0,13.0,0.0,21.0,22.0,28.0,30.0,6.0,,,,61.0,59.0,7.1,6.0,0.0400411,1,,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,0.0249,,1.0,1.0,,,1.0,,True,2.0,,,,,,,,,,
11540897,home,Trabzonspor,Umut Güneş,,,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,False,46.0,42.0,4.0,4.0,0.0,16.0,19.0,26.0,27.0,5.0,,,,90.0,57.0,7.0,5.0,0.0317337,1,,,1.0,6.0,4.0,,1.0,1.0,2.0,1.0,,1.0,1.0,0.0255,1.0,2.0,,,2.0,,,,1.0,1.0,0.094,,,,,,,,
11540897,home,Trabzonspor,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183,12626,M,593526,EUR,801705600,M,19,19,False,54.0,49.0,1.0,1.0,1.0,19.0,20.0,31.0,39.0,3.0,,,,90.0,73.0,7.8,13.0,0.54723,1,,5.0,1.0,4.0,9.0,1.0,,,,,3.0,2.0,,0.0519,1.0,3.0,6.0,,,,1.0,,1.0,,,nicolas_pepe19,6.0,1.0,,,,,
11540897,home,Trabzonspor,Enis Bardhi,,,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,8,8,False,17.0,15.0,,,0.0,1.0,2.0,14.0,16.0,2.0,,,,19.0,25.0,6.9,6.0,0.0254242,2,,1.0,,3.0,1.0,1.0,,,,,,1.0,,0.1657,,,1.0,,,,,,2.0,,,,,,1.0,,,,
11540897,home,Trabzonspor,Mahmoud Trézéguet,,,mahmoud-trezeguet,M. Trézéguet,M,7,179,38551,M,295361,EUR,780969600,M,10,10,False,51.0,46.0,1.0,1.0,0.0,18.0,19.0,29.0,35.0,1.0,,,,83.0,67.0,6.9,12.0,0.119677,2,,3.0,,4.0,3.0,,,,,,1.0,1.0,,0.0913,2.0,,6.0,,,,1.0,,,,,mahmoudtrezeguet,2.0,,2.0,,,,
11540897,home,Trabzonspor,Enis Destan,,,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,False,23.0,17.0,1.0,1.0,0.0,4.0,4.0,13.0,19.0,1.0,,,,90.0,41.0,9.7,10.0,0.0245277,3,,,2.0,3.0,10.0,,2.0,,4.0,3.0,2.0,4.0,,1.3184,1.0,,1.0,,1.0,,,,1.0,3.0,2.1835,,,,,3.0,,,
