match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,captain,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_wonTackle,stat_dispossessed,stat_goals,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue
14032428,home,FCV Dender,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,115,M,340561,EUR,735523200,G,93,93,False,31.0,25.0,12.0,6.0,0.0,23.0,26.0,2.0,5.0,7.0,1.0,90.0,36.0,5.9,6.0,0.00040082,44.481833242808,7.0,10.559955325671,0.0,0,-2.8202,-0.04,0.01,-0.42,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032428,home,FCV Dender,Luc De Fougerolles,luc-de-fougerolles,L. D. Fougerolles,D,44,183,331,M,1413129,EUR,1129075200,D,44,44,False,31.0,27.0,7.0,4.0,0.0,19.0,22.0,8.0,9.0,2.0,,90.0,55.0,5.9,8.0,0.00322534,121.85933770854,10.0,58.171818271758,1.0,0,,-0.01,0.09,-0.64,,1.0,1.0,6.0,6.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,3.0,26.607441005126,43.902491603553,1.0,,,,,,,,,,,,,,,,,,,,,
14032428,home,FCV Dender,Kobe Cools,kobe-cools,K. Cools,D,21,192,41,M,793987,EUR,869788800,D,21,21,False,20.0,17.0,,,0.0,13.0,14.0,4.0,6.0,2.0,,77.0,29.0,6.0,4.0,0.0007711,18.60509568471,3.0,15.51416882137,0.0,0,,0.07,0.01,-0.31,,1.0,,1.0,,,,,4.0,,,,,,,,True,1.0,1.0,,,,,,,,,,,,,,,,,,
14032428,home,FCV Dender,Bryan Goncalves,bryan-goncalves,B. Goncalves,D,7,190,42,M,775019,EUR,837734400,D,7,7,False,57.0,46.0,12.0,4.0,0.0,28.0,31.0,18.0,26.0,4.0,,90.0,80.0,6.0,16.0,0.034324,121.85250233982,17.0,-15.802381953108,0.0,1,,0.2,0.11,-0.59,,1.0,2.0,3.0,4.0,,,,8.0,2.0,1.0,,2.0,,,,,,1.0,,,4.0,1.0,1.0,0.0192,0.0162,-0.03,,,,,,,,,,
14032428,home,FCV Dender,Luc Marijnissen,luc-marijnissen,L. Marijnissen,D,5,190,95,M,1086107,EUR,1042070400,M,5,5,False,17.0,12.0,3.0,2.0,0.0,6.0,8.0,6.0,9.0,,,65.0,28.0,6.9,9.0,0.00134164,23.593648859626,3.0,-5.21456108954,0.0,0,,-0.06,0.03,0.18,,,2.0,1.0,5.0,1.0,,,,3.0,2.0,,,,,,,1.0,,Luc Marijnissen,,2.0,,,,,,1.0,,,,,,,,,
14032428,home,FCV Dender,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1001,M,1100321,EUR,1104883200,M,17,17,False,30.0,27.0,1.0,1.0,0.0,15.0,16.0,12.0,14.0,3.0,,65.0,47.0,7.4,8.0,0.0545326,77.570885011922,11.0,-7.4723200544488,0.0,1,,0.02,0.07,-0.15,,1.0,,5.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,,2.0,,,1.0,,,2.0,,,,,1.0,0.0693,0.2549,0.51,,1.0,1.0,,,,,,,
14032428,home,FCV Dender,Malcolm Viltard,viltard-malcolm,M. Viltard,M,24,176,69,M,1092285,EUR,1035417600,M,24,24,False,36.0,31.0,2.0,2.0,0.0,12.0,14.0,19.0,22.0,6.0,,90.0,62.0,7.3,11.0,0.171819,116.61979682093,17.0,6.394940667111,1.0,2,,0.4,0.08,0.17,,,1.0,6.0,6.0,1.0,2.0,1.0,4.0,3.0,4.0,1.0,4.0,9.2685473030777,13.308367893923,3.0,,2.0,,,,2.0,1.0,1.0,0.0247,0.0689,0.12,2.0,,,1.0,,,,,,
14032428,home,FCV Dender,Fabio Ferraro,fabio-ferraro,F. Ferraro,M,88,180,86,M,1145225,EUR,1031011200,M,88,88,False,32.0,28.0,3.0,1.0,0.0,13.0,15.0,15.0,17.0,6.0,,90.0,51.0,6.2,12.0,0.0278761,129.92590453196,13.0,60.477828299819,1.0,1,,0.11,0.01,-0.11,,1.0,,4.0,1.0,,2.0,1.0,2.0,,2.0,,,26.529604298782,29.709436951918,,,,1.0,Fabio Ferraro,,3.0,,,0.0816,,-0.4,,2.0,,1.0,1.0,,,,,
14032428,home,FCV Dender,Roman Kvet,roman-kvet,R. Kvet,M,16,187,93,M,858926,EUR,882316800,F,16,16,False,40.0,33.0,2.0,1.0,0.0,13.0,15.0,20.0,25.0,4.0,,90.0,54.0,7.1,12.0,0.0459573,54.226201725589,7.0,12.470439358935,1.0,1,,0.39,0.08,0.16,,,,3.0,3.0,1.0,3.0,1.0,,2.0,2.0,,,16.850397216488,17.169135359709,1.0,,,1.0,,,2.0,1.0,,0.0443,,-0.1,1.0,,,,,1.0,,,,
14032428,home,FCV Dender,David Toševski,david-tosevski,D. Toševski,F,9,185,141,,1021398,EUR,995241600,F,9,9,False,24.0,13.0,,,0.0,4.0,8.0,9.0,16.0,6.0,,77.0,33.0,6.6,14.0,0.0313239,131.11277549951,16.0,15.434103154115,1.0,1,,-0.12,0.18,0.2,,1.0,2.0,3.0,4.0,,1.0,1.0,1.0,,1.0,1.0,1.0,29.448987369958,46.434598695369,1.0,,1.0,,,,,,,0.0751,,-0.33,,2.0,,1.0,,,,,,
