match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_goals,stat_totalOffside,player_sofascoreId
12624939,home,Al-Khaleej,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,11,11,False,31.0,27.0,2.0,1.0,1.0,12.0,13.0,15.0,19.0,1.0,5.0,,6.0,,,,,,,89.0,45.0,8.9,8.0,3,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,3.0,2.0,1.0,3.0,1.0,,,1.0,1.0,,1.0,,
12624939,home,Al-Khaleej,Murad Al Hawsawi,murad-al-hawsawi,M. A. Hawsawi,M,18,180.0,332,M,1549082,EUR,991440000,M,18,18,True,16.0,14.0,2.0,1.0,0.0,4.0,5.0,10.0,11.0,,,,1.0,,,,,,,15.0,19.0,6.3,4.0,0,,4.0,1.0,,,,,,Murad Al Hawsawi,,,,,1.0,1.0,,,,,,1.0,,,,,,
12624939,home,Al-Khaleej,Mohamed Sherif,mohamed-sherif,M. Sherif,F,10,184.0,13085,M,918784,EUR,823392000,F,9,9,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,,,,,,,,,,15.0,11.0,7.4,1.0,2,,3.0,,1.0,,,,,,,2.0,1.0,,,1.0,,,,,,,1.0,,,1.0,,mohamed_shereif19
12624939,home,Al-Khaleej,Ali Al Shaafi,ali-al-shaafi,A. A. Shaafi,D,94,178.0,8,M,1521166,EUR,1010793600,D,14,14,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,2.0,,1.0,0,,,,,,,,,Ali Al Shaafi,,,,,,,,,,,,,,,,,,
12624939,home,Al-Khaleej,Mohammed Al Abdullah,mohammed-al-abdullah,M. A. Abdullah,M,19,,3,M,1398849,EUR,1026518400,M,19,19,True,1.0,,,,0.0,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,0,,,,,,,,,Mohammed Al Abdullah,,,,,,,,,,,,,,,,,,
12624939,home,Al-Khaleej,Hussain Al Sultan,hussain-al-sultan,H. A. Sultan,F,71,183.0,17,M,2033144,EUR,1078790400,F,71,71,True,,,,,0.0,,,,,,,1.0,,,,,,,,1.0,2.0,,1.0,0,,1.0,,,,,,,Hussain Al Sultan,,,,,,1.0,,,,,,,,,,,,
12624939,home,Al-Khaleej,Raed Ozaybi,ozaybi-raed,O. Raed,G,50,181.0,31,M,1089085,EUR,1001116800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ozaybi Raed,,,,,,,,,,,,,,,,,,
12624939,home,Al-Khaleej,Theyab Absa,theyab-absa,T. Absa,D,,,5,,1916967,EUR,1135468800,F,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Theyab Absa,,,,,,,,,,,,,,,,,,
12624939,home,Al-Khaleej,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624939,home,Al-Khaleej,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Arif Al-Haydar,,,,,,,,,,,,,,,,,,
12624939,away,Al Orobah,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187.0,160,M,794989,EUR,910051200,G,28,28,False,27.0,21.0,12.0,6.0,0.0,18.0,20.0,3.0,7.0,,,2.0,6.0,1.0,1.0,1.0,,,,90.0,37.0,6.1,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624939,away,Al Orobah,Hamed Al-Maghati,hamed-taleb,H. Al-Maghati,D,11,175.0,9,M,948603,EUR,742694400,D,11,11,False,33.0,27.0,,,0.0,10.0,13.0,19.0,26.0,2.0,6.0,4.0,1.0,,,,,,,90.0,60.0,6.6,15.0,0,6.0,2.0,1.0,,1.0,,2.0,2.0,,,,,1.0,,1.0,1.0,,2.0,,2.0,1.0,,,True,,,
12624939,away,Al Orobah,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192.0,736,M,934196,EUR,879292800,D,3,3,False,42.0,37.0,10.0,8.0,0.0,25.0,25.0,12.0,17.0,,2.0,1.0,5.0,,,,,,,90.0,48.0,6.6,5.0,1,,2.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12624939,away,Al Orobah,Ziyad Al Hunayti,zeyad-al-hunayti,Z. Al Hunayti,D,4,167.0,2,M,893180,EUR,860112000,D,4,4,False,38.0,31.0,6.0,1.0,0.0,26.0,27.0,5.0,11.0,2.0,6.0,4.0,2.0,,,,,,,90.0,51.0,6.7,8.0,1,,1.0,1.0,,3.0,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,
12624939,away,Al Orobah,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,D,18,18,False,35.0,29.0,2.0,1.0,0.0,14.0,19.0,16.0,24.0,,6.0,4.0,4.0,,,,,,,89.0,67.0,6.7,15.0,0,8.0,3.0,,,3.0,2.0,,1.0,,,,,1.0,1.0,3.0,2.0,,1.0,,1.0,1.0,,,,,,
12624939,away,Al Orobah,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,818573,EUR,676339200,M,80,80,False,25.0,21.0,1.0,,0.0,8.0,8.0,13.0,18.0,,3.0,,2.0,,,,,,,89.0,38.0,6.2,9.0,2,1.0,4.0,,,2.0,1.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,2.0,,2.0,1.0,1.0,,,,
12624939,away,Al Orobah,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174.0,4,M,148870,EUR,627868800,M,6,6,False,54.0,49.0,7.0,5.0,0.0,24.0,26.0,26.0,29.0,2.0,4.0,1.0,4.0,,,,,,,90.0,65.0,6.9,6.0,0,1.0,2.0,1.0,,,,,1.0,,,,,2.0,,2.0,1.0,,1.0,,1.0,,,,,,,
12624939,away,Al Orobah,Karlo Muhar,karlo-muhar,K. Muhar,M,73,188.0,216,M,897590,EUR,821836800,M,73,73,False,74.0,60.0,5.0,2.0,0.0,27.0,33.0,33.0,41.0,2.0,8.0,,8.0,,,,,,,90.0,88.0,7.0,16.0,3,,8.0,1.0,,3.0,1.0,1.0,,,,1.0,,1.0,5.0,4.0,3.0,,,,,,1.0,2.0,,,,
12624939,away,Al Orobah,Brad Young,brad-young,B. Young,F,32,185.0,212,M,1083046,EUR,1041811200,F,9,9,False,29.0,25.0,,,0.0,7.0,9.0,18.0,23.0,,2.0,,7.0,,,,,,,90.0,39.0,6.6,10.0,0,3.0,6.0,,,,,2.0,2.0,Brad Young,,1.0,,1.0,4.0,1.0,,,,,,,,,,,,
12624939,away,Al Orobah,Mohammed Al-Saiari,mohammed-al-saiari,M. Al-Saiari,F,70,174.0,26,M,828525,EUR,736300800,F,90,90,False,16.0,11.0,1.0,,0.0,4.0,5.0,7.0,11.0,2.0,4.0,1.0,1.0,,,,,,,57.0,27.0,6.8,9.0,2,,2.0,,1.0,1.0,,2.0,1.0,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,1.0,
12624939,away,Al Orobah,Cristian Tello,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,F,37,37,False,27.0,21.0,,,0.0,9.0,12.0,14.0,19.0,,3.0,,6.0,,,,,,,57.0,42.0,6.8,15.0,0,4.0,6.0,1.0,,1.0,,3.0,,,,,,,1.0,3.0,2.0,,2.0,,2.0,3.0,,,,,,
12624939,away,Al Orobah,Fahad Zubaidi,fahad-zubaidi,F. Zubaidi,M,27,175.0,36,M,1445997,EUR,1010880000,F,29,29,True,9.0,7.0,1.0,,0.0,1.0,1.0,6.0,8.0,,1.0,,1.0,,,,,,,33.0,12.0,6.7,3.0,0,,1.0,,,,,,1.0,Fahad Zubaidi,,,,1.0,1.0,,,,1.0,,,,,,,,2.0,
12624939,away,Al Orobah,Abdulaziz Awadh Masnom,abdulaziz-awadh-masnom,A. A. Masnom,F,99,194.0,192,M,1947429,EUR,1139184000,F,91,91,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,2.0,4.0,,,,,,,,,33.0,10.0,6.7,4.0,2,,,,1.0,,,2.0,2.0,Abdulaziz Awadh Masnom,,,,,,,,,,,,,,1.0,,,,
12624939,away,Al Orobah,Abdulrahman Al Anzi,abdulrhman-al-anzi,A. A. Anzi,D,70,170.0,15,M,1523635,EUR,897782400,D,70,70,True,2.0,2.0,,,0.0,2.0,2.0,,1.0,,2.0,,,,,,,,,8.0,9.0,6.5,1.0,0,1.0,,,,2.0,1.0,,,Abdulrahman Al Anzi,,,,,,,,,,,,,,,,,,
12624939,away,Al Orobah,Rafi Al Ruwaili,rafi-al-ruwaili,R. Al Ruwaili,G,1,180.0,17,M,868576,EUR,647136000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624939,away,Al Orobah,Saud Al-Ruwaili,saud-al-ruwaili,S. Al-Ruwaili,G,22,174.0,3,M,1549044,EUR,1098489600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624939,away,Al Orobah,Mohammed Ali Barnawi,barnawi-mohammed-ali,M. A. Barnawi,D,66,179.0,198,M,1475444,EUR,1123372800,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624939,away,Al Orobah,Faris Al Zubaidi,faris-al-zubaidi,F. A. Zubaidi,M,30,178.0,1,M,2033142,EUR,582508800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Faris Al Zubaidi,,,,,,,,,,,,,,,,,,
12624939,away,Al Orobah,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,1521951,EUR,1017273600,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Sattam Al-Roqi,,,,,,,,,,,,,,,,,,
