match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_interceptionWon,player_firstName,player_lastName,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,captain,stat_challengeLost,stat_outfielderBlock,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_goalAssist
10389908,home,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,31.0,23.0,12.0,4.0,22.0,23.0,1.0,8.0,1.0,1.0,1.0,11.0,1.0,1.0,2.0,1.0,90.0,42.0,6.8,8.0,0.0,0.0,0.0004408,0,-0.6419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389908,home,Olympique de Marseille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182,34725,M,238612,EUR,776304000,D,99,99,False,35.0,30.0,2.0,2.0,7.0,10.0,23.0,29.0,3.0,6.0,,2.0,,,,,70.0,46.0,6.6,10.0,0.1925,0.0,0.0266568,1,,chancel22,4.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10389908,home,Olympique de Marseille,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,4,4,False,34.0,28.0,3.0,2.0,20.0,23.0,8.0,11.0,8.0,12.0,4.0,4.0,,,,,90.0,45.0,7.1,6.0,0.159,0.0,0.00651373,1,,,,,2.0,,,,,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10389908,home,Olympique de Marseille,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,62.0,55.0,2.0,1.0,27.0,28.0,28.0,34.0,2.0,3.0,,6.0,,,,,89.0,69.0,6.8,7.0,0.4182,0.0,0.0603208,2,,,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,
10389908,home,Olympique de Marseille,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,M,29,29,False,22.0,20.0,1.0,,7.0,7.0,15.0,18.0,,4.0,,5.0,,,,,45.0,37.0,7.2,5.0,0.0,0.0,0.134679,0,,issa_kabore_29,3.0,1.0,2.0,,1.0,,,4.0,3.0,,,,,1.0,,,2.0,1.0,2.0,,,,,,,,
10389908,home,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,581314,EUR,786758400,M,21,21,False,75.0,70.0,11.0,9.0,18.0,19.0,53.0,57.0,2.0,3.0,2.0,9.0,,,,,90.0,89.0,7.4,6.0,0.0639,0.0,0.149565,2,,,1.0,2.0,5.0,,,,,1.0,1.0,,2.0,2.0,,3.0,,,1.0,1.0,3.0,True,1.0,1.0,,,,,
10389908,home,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,False,80.0,70.0,8.0,5.0,25.0,27.0,46.0,58.0,,3.0,1.0,7.0,,,,,90.0,93.0,7.6,14.0,0.0,0.0,0.112253,0,,,5.0,1.0,1.0,,,,,3.0,3.0,,,,,1.0,,,1.0,,2.0,,,1.0,1.0,,,,
10389908,home,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,M,7,7,False,55.0,43.0,4.0,3.0,6.0,7.0,40.0,57.0,,2.0,,9.0,,,,,90.0,81.0,8.4,21.0,0.1222,0.0,0.819159,2,,,9.0,,2.0,,1.0,1.0,,,,1.0,,2.0,,1.0,,,3.0,1.0,5.0,,2.0,1.0,1.0,,,,
10389908,home,Olympique de Marseille,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4735,M,758876,EUR,868838400,F,17,17,False,40.0,32.0,5.0,3.0,4.0,5.0,32.0,48.0,,4.0,1.0,6.0,,,,,89.0,66.0,8.5,19.0,0.1536,0.8426,0.492168,1,,cengizunder,13.0,1.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,4.0,1.0,5.0,,,,1.0,1.0,1.0,,
10389908,home,Olympique de Marseille,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,34120,EUR,598492800,F,70,70,False,26.0,21.0,4.0,4.0,5.0,5.0,18.0,24.0,2.0,4.0,1.0,2.0,,,,,90.0,51.0,6.9,14.0,0.7398,0.388,0.189966,5,,AlexisS,3.0,1.0,8.0,3.0,2.0,1.0,3.0,1.0,,,2.0,1.0,2.0,1.0,,,2.0,3.0,2.0,,1.0,,,1.0,1.0,,
