match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_shotOffTarget,player_lastName,captain,stat_goals,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_penaltyConceded,stat_bigChanceMissed
11067636,home,Flamengo,Gabriel Barbosa,,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,358554,EUR,841363200,F,10,10,False,20.0,16.0,2.0,2.0,3.0,4.0,17.0,,63.0,32.0,6.4,10.0,0.1592,0.1822,0.0109713,3,,Gabigol,13.0,1.0,,,4.0,1.0,1.0,,1.0,,,,,,,1.0,,,4.0,1.0,,,1.0,1.0,,True,,,,,,,,,,
11067636,home,Flamengo,Gerson,,gerson,Gerson,M,11,185,29672,M,611876,EUR,864086400,M,20,20,True,26.0,23.0,1.0,1.0,4.0,4.0,22.0,2.0,45.0,35.0,6.9,5.0,0.0146,0.0778,0.0588725,1,,gerson_santos,19.0,,,1.0,6.0,5.0,1.0,1.0,1.0,,,,,2.0,4.0,,3.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,
11067636,home,Flamengo,Everton Ribeiro,,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,7,7,True,28.0,24.0,,,5.0,5.0,27.0,,45.0,38.0,6.7,7.0,0.0225,0.4287,0.136234,1,,evertonri,21.0,4.0,2.0,,5.0,1.0,3.0,1.0,1.0,,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
11067636,home,Flamengo,Pedro,,pedro,Pedro,F,9,186,57455,M,840219,EUR,866764800,F,9,9,True,2.0,1.0,,,1.0,2.0,,1.0,27.0,7.0,7.1,2.0,0.9042,0.9891,1.866e-05,3,,pedroguilherme,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,
11067636,home,Flamengo,Luiz Araújo,,luiz-araujo,L. Araújo,M,7,175,16511,M,840451,EUR,833673600,F,31,31,True,9.0,7.0,1.0,1.0,2.0,2.0,10.0,1.0,13.0,18.0,7.7,4.0,0.0239,0.0,0.138946,1,,l_araujo11ofi,6.0,3.0,1.0,,,3.0,,,,,1.0,,,2.0,,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,
11067636,home,Flamengo,Santos,,santos,Santos,G,23,188,1020,M,166491,EUR,637632000,G,1,1,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,home,Flamengo,Agustín Rossi,,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,17,17,True,,,,,,,,,,,,,,0.0,,0,,AgustinRossi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,home,Flamengo,Guillermo Varela,,guillermo-varela,G. Varela,D,2,171,7450,M,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,home,Flamengo,Matheuzinho,,matheuzinho,Matheuzinho,D,2,171,7286,M,931540,EUR,968371200,D,34,34,True,,,,,,,,,,,,,,0.0,,0,,mateuzinhoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,home,Flamengo,Rodrigo Caio,,rodrigo-caio,R. Caio,D,,183,1097,,166273,EUR,745545600,D,3,3,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,home,Flamengo,Pablo,,pablo,Pablo,D,4,188,2294,M,243735,EUR,677462400,D,30,30,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,home,Flamengo,Filipe Luís,,filipe-luis,F. Luís,D,,181,1780,,26029,EUR,492393600,D,16,16,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,home,Flamengo,Everton,Everton,everton,Everton,M,11,174,12386,M,386198,EUR,827452800,F,11,11,True,,,,,,,,,,,,,,0.0,,0,,Evertons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,away,São Paulo,Jandrei,,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,False,59.0,45.0,33.0,19.0,41.0,43.0,16.0,11.0,90.0,73.0,7.8,15.0,0.0,0.0,0.00055452,0,0.7297,,4.0,,,1.0,,2.0,,,,3.0,,,,1.0,,,,,,,,,,,,,,,3.0,1.0,6.0,3.0,,,,
11067636,away,São Paulo,Nathan Mendes,Nathan,nathan-mendes,N. Mendes,D,45,182,358,M,1116955,EUR,1029715200,D,45,45,False,44.0,39.0,4.0,3.0,25.0,27.0,19.0,4.0,90.0,65.0,6.9,12.0,0.0,0.0,0.00816347,0,,,14.0,2.0,,2.0,8.0,6.0,,2.0,,3.0,2.0,3.0,1.0,1.0,2.0,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,
11067636,away,São Paulo,Diego Costa,Diego,diego-costa,D. Costa,D,4,184,1151,M,995293,EUR,932515200,D,4,4,False,58.0,54.0,9.0,5.0,46.0,47.0,11.0,4.0,90.0,74.0,7.0,5.0,0.0199,0.0,0.00242353,1,,,8.0,,,2.0,3.0,3.0,1.0,,,11.0,,,,,,,,2.0,1.0,1.0,1.0,,,1.0,Costa,,,,,,,,,,,
11067636,away,São Paulo,Alan Franco,,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,63.0,57.0,5.0,3.0,49.0,55.0,8.0,2.0,90.0,75.0,7.3,8.0,0.0,0.0,0.00431524,0,,,8.0,,,1.0,1.0,4.0,,1.0,,5.0,1.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,
11067636,away,São Paulo,Welington,,welington,Welington,M,34,170,939,M,1009920,EUR,982540800,D,6,6,False,24.0,21.0,,,15.0,16.0,10.0,2.0,77.0,44.0,6.5,7.0,0.0,0.0,0.116019,0,,,7.0,2.0,1.0,,6.0,3.0,2.0,2.0,,1.0,,,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,
11067636,away,São Paulo,Alisson,,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,M,25,25,False,39.0,35.0,3.0,3.0,14.0,14.0,25.0,5.0,66.0,48.0,7.0,5.0,0.0707,0.0,0.0183749,1,,,21.0,,,,3.0,1.0,2.0,,,3.0,,,,1.0,1.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,
11067636,away,São Paulo,Gabriel Neves,,gabriel-neves,G. Neves,M,8,171,741,M,875294,EUR,871257600,M,20,20,False,62.0,51.0,9.0,7.0,28.0,33.0,30.0,8.0,76.0,70.0,6.7,12.0,0.0,0.0,0.00981665,0,,,23.0,1.0,,,3.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,away,São Paulo,Lucas Moura,,lucas-moura,L. Moura,M,7,172,12542,M,149710,EUR,713664000,M,7,7,False,28.0,21.0,2.0,1.0,7.0,10.0,19.0,6.0,76.0,44.0,6.8,14.0,0.04,0.2327,0.016489,1,,lucasmoura7,14.0,1.0,,1.0,10.0,3.0,1.0,2.0,1.0,,2.0,2.0,,,1.0,,,3.0,3.0,,,1.0,,,,True,1.0,,,,,,,,,
11067636,away,São Paulo,Michel Araújo,,michel-araujo,M. Araújo,M,15,178,1551,M,924857,EUR,843868800,M,15,15,False,45.0,38.0,5.0,3.0,15.0,16.0,29.0,5.0,90.0,63.0,6.8,9.0,0.0,0.0,0.0238239,0,,,23.0,,,,9.0,11.0,,,,2.0,,3.0,2.0,3.0,1.0,1.0,,6.0,7.0,5.0,,,,,,,,,,,,,,,1.0,
11067636,away,São Paulo,Juan Santos da Silva,,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,M,31,31,False,16.0,11.0,,,6.0,8.0,9.0,2.0,90.0,32.0,5.9,10.0,0.4083,0.0,0.0240688,1,,,5.0,1.0,,,12.0,3.0,2.0,,,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,,1.0,2.0,,1.0,,,,,,,,,,,,1.0
11067636,away,São Paulo,Alexandre Pato,,alexandre-pato,A. Pato,F,12,180,1656,,32164,EUR,620697600,F,12,12,False,17.0,13.0,,,2.0,2.0,15.0,1.0,66.0,25.0,6.7,7.0,0.0,0.0,0.0259483,0,,,11.0,,,,3.0,4.0,1.0,1.0,,1.0,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,
11067636,away,São Paulo,Rodrigo Nestor,,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,True,9.0,7.0,,,4.0,6.0,4.0,2.0,24.0,15.0,6.5,5.0,0.0,0.0,0.0251568,0,,,3.0,1.0,,,2.0,3.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,2.0,2.0,,2.0,,,,,,,,,,,,,,
11067636,away,São Paulo,James Rodríguez,,james-rodriguez,J. Rodríguez,M,10,180,62094,M,107414,EUR,679276800,M,19,19,True,19.0,17.0,2.0,2.0,7.0,7.0,12.0,4.0,24.0,25.0,7.0,3.0,0.1606,0.0,0.00734415,3,,James10,10.0,,,1.0,1.0,2.0,,,,,,,,,1.0,,1.0,,1.0,1.0,,,2.0,1.0,,,,,,,,,,1.0,,
11067636,away,São Paulo,Felipe Negrucci,Felipe Negrucci,felipe-negrucci,F. Negrucci,M,43,180,1098,M,1485598,EUR,1084492800,M,46,46,True,7.0,7.0,,,4.0,4.0,3.0,1.0,14.0,8.0,6.3,,0.0,0.0,0.00881994,0,,,3.0,,,,2.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11067636,away,São Paulo,Wellington Rato,,wellington-rato,W. Rato,M,10,172,1278,M,865356,EUR,708825600,M,27,27,True,11.0,9.0,,,5.0,6.0,5.0,3.0,14.0,16.0,6.0,4.0,0.0686,0.0,0.00108241,1,,,4.0,,,1.0,3.0,3.0,,,,,,,,1.0,1.0,,,,3.0,1.0,,,,1.0,,,,,,,,,,,,1.0
11067636,away,São Paulo,Raí Ramos,,rai-ramos,R. Ramos,D,2,179,190,M,879591,EUR,768182400,D,34,34,True,1.0,1.0,,,1.0,1.0,,1.0,13.0,2.0,6.1,,0.0,0.0,2.925e-05,0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,away,São Paulo,Rafael,,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,away,São Paulo,Lucas Beraldo,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17540,M,1108441,EUR,1069632000,D,35,35,True,,,,,,,,,,,,,,0.0,,0,,lberaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,away,São Paulo,Pedro Vilhena,,pedro-vilhena,P. Vilhena,M,30,175,470,M,1009937,EUR,1013990400,M,47,47,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,away,São Paulo,Luan Santos,,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,away,São Paulo,Rodriguinho,Rodriguinho,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,18,18,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,away,São Paulo,Talles Costa,,talles-costa,T. Costa,M,6,176,291,M,1002360,EUR,1028246400,M,37,37,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067636,away,São Paulo,Jonathan Calleri,,jonathan-calleri,J. Calleri,F,9,181,9901,M,340519,EUR,748742400,F,9,9,True,,,,,,,,,,,,,,0.0,,0,,jocalleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
