match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotOffTarget,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_blockedScoringAttempt,stat_bigChanceMissed,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_totalOffside,stat_hitWoodwork
13472673,home,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,True,19.0,16.0,4.0,1.0,0.0,16.0,17.0,2.0,1.0,1.0,1.0,3.0,90.0,23.0,6.7,3.0,1.574e-05,19.056478703094,4.0,6.0837198402767,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472673,home,São Paulo,Nahuel Ferraresi,nahuel-ferraresi,N. Ferraresi,D,32,188,3355,M,881215,EUR,911433600,D,32,32,False,,66.0,58.0,7.0,2.0,0.0,28.0,32.0,34.0,2.0,14.0,4.0,8.0,90.0,89.0,8.1,10.0,0.0818518,208.08759510794,27.0,84.958159815897,3.0,0,30.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,7.0,5.0,4.0,2.0,22.169877150989,68.831304603423,1.0,,,,,,,,,,,,,,,,,,,,,,
13472673,home,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,,69.0,65.0,8.0,5.0,0.0,41.0,43.0,26.0,1.0,5.0,2.0,4.0,90.0,80.0,7.1,6.0,0.00768959,318.13465119066,34.0,161.17907934254,2.0,1,24.0,,,,2.0,,3.0,2.0,2.0,,,2.0,1.0,19.571036670254,67.559446603292,,1.0,1.0,1.0,0.0906,,,,,,,,,,,,,,,,,,
13472673,home,São Paulo,Sabino,sabino,Sabino,D,35,185,1662,M,975118,EUR,846201600,D,35,35,False,,43.0,34.0,5.0,,0.0,24.0,27.0,16.0,3.0,7.0,4.0,1.0,90.0,55.0,7.0,11.0,0.00574897,175.04946872286,23.0,72.04913896419,1.0,0,10.0,,,2.0,4.0,1.0,,,1.0,4.0,2.0,,1.0,17.884464158966,18.057423514998,,,,2.0,,,,,,,,,,,,,,,,,,,
13472673,home,São Paulo,Cédric Soares,cedric-soares,C. Soares,M,6,172,2813,M,44760,EUR,683596800,M,6,6,False,,48.0,39.0,4.0,2.0,1.0,11.0,13.0,35.0,1.0,3.0,4.0,4.0,90.0,72.0,7.5,18.0,0.747144,123.19704883139,19.0,-6.3289507501123,0.0,0,28.0,5.0,1.0,1.0,4.0,1.0,,,,2.0,2.0,,2.0,,,3.0,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,
13472673,home,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181,3033,M,1015261,EUR,991958400,M,21,21,False,,48.0,40.0,,,1.0,23.0,23.0,25.0,1.0,6.0,,4.0,90.0,60.0,7.6,11.0,0.0378096,101.67892638612,14.0,-3.424574951672,1.0,2,17.0,1.0,,1.0,4.0,1.0,1.0,,,5.0,4.0,,1.0,10.116507370477,20.39903536935,2.0,2.0,,1.0,0.056,,,,,,,,,,,,,,,,,,
13472673,home,São Paulo,Pablo Maia,pablo-maia,P. Maia,M,29,178,3211,M,1120721,EUR,1010620800,M,29,29,False,,50.0,43.0,3.0,1.0,0.0,20.0,21.0,29.0,2.0,6.0,1.0,8.0,90.0,61.0,7.7,8.0,0.0475497,77.746247111586,13.0,36.420193136904,1.0,1,23.0,,,,4.0,,1.0,1.0,2.0,3.0,2.0,,3.0,11.001813588347,11.236729951369,,,,,0.0723,Pablo Maia,,1.0,,1.0,1.0,0.2507,,,,,,,,,,,
13472673,home,São Paulo,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,3050,M,905453,EUR,960854400,M,20,20,False,,32.0,30.0,2.0,2.0,0.0,17.0,17.0,15.0,1.0,2.0,,1.0,43.0,39.0,6.7,6.0,0.0462273,74.650769247188,12.0,9.0428531797096,1.0,0,13.0,,,,2.0,,2.0,1.0,,,,,1.0,8.6801471605721,9.0751132775299,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,
13472673,home,São Paulo,Enzo Díaz,enzo-diaz,E. Díaz,D,13,175,2362,M,932937,EUR,818294400,M,13,13,False,,37.0,27.0,,,0.0,11.0,13.0,24.0,2.0,10.0,1.0,5.0,90.0,72.0,7.4,16.0,0.226503,133.35141255725,18.0,46.368956175746,3.0,0,16.0,4.0,3.0,1.0,8.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,3.0,17.71924991459,44.544830835138,1.0,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,
13472673,home,São Paulo,André Silva,andre-silva,A. Silva,F,17,181,2973,M,925072,EUR,865296000,F,17,17,False,,9.0,7.0,,,0.0,2.0,2.0,7.0,2.0,3.0,,,79.0,19.0,6.9,5.0,0.0114784,4.4948414877501,1.0,4.41655737639,0.0,1,5.0,,,2.0,5.0,,,,,,,1.0,2.0,,,1.0,,,2.0,0.1336,,,1.0,1.0,,,,,1.0,,,,,,,,,
13472673,home,São Paulo,Ferreirinha,ferreira,Ferreira,M,11,176,8644,M,998499,EUR,883526400,F,11,11,False,,16.0,13.0,,,0.0,5.0,5.0,11.0,,2.0,,2.0,63.0,27.0,6.2,9.0,0.00897648,126.08119021841,13.0,35.381812120698,2.0,1,8.0,,,,4.0,,2.0,1.0,,,,1.0,1.0,32.032719290964,53.425788831356,,,,2.0,0.3035,,,2.0,,1.0,,0.2852,,,1.0,,,,,,,,
13472673,home,São Paulo,Rodriguinho,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,15,15,True,,22.0,20.0,,,0.0,3.0,3.0,19.0,,1.0,,2.0,47.0,36.0,6.7,10.0,0.0665481,129.28137736672,11.0,29.999212047482,2.0,2,17.0,2.0,,,6.0,1.0,3.0,1.0,,,,,1.0,17.196670232313,48.418106150146,,1.0,,2.0,0.1469,Rodriguinho,,2.0,,1.0,,0.0387,1.0,,,,,,,,,,
13472673,home,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,F,10,10,True,,8.0,7.0,,,0.0,3.0,4.0,4.0,,4.0,,,27.0,21.0,6.8,7.0,0.051838,43.083489139246,6.0,11.676214080005,0.0,1,4.0,1.0,1.0,1.0,6.0,,1.0,,,3.0,2.0,1.0,2.0,,,1.0,,,2.0,0.1625,,,2.0,,1.0,,0.4253,,,,luciano10,,,,,,,
13472673,home,São Paulo,Gonzalo Tapia,tapia-gonzalo,G. Tapia,F,14,178,4048,M,1002947,EUR,1014336000,F,14,14,True,,4.0,3.0,,,0.0,1.0,1.0,3.0,,,1.0,1.0,11.0,8.0,7.4,2.0,0.00712549,52.428869583127,3.0,12.635232903489,1.0,1,2.0,,,,1.0,,,,,,,,,24.675688678929,35.184463630983,,,,,0.7362,,,1.0,,1.0,1.0,0.9913,,,,,,,,,,,
13472673,home,São Paulo,Young,young,Young,G,50,201,1659,M,1116957,EUR,1015459200,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Young,,,,,,,,,,,,,,,,,
13472673,home,São Paulo,Maik,maik,Maik,D,42,175,1422,M,2035326,EUR,1104710400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Maik,Gomes Viegas,,,,,,,,,,,,,,,,
13472673,home,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472673,home,São Paulo,Igão,igor-odoni-gomes,Igão,D,34,187,641,M,1637906,EUR,1187481600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Igão,,,,,,,,,,,,,,,,,
