match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_clearanceOffLine,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_penaltyConceded,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_goals,stat_goodHighClaim,stat_penaltyWon,stat_lastManTackle,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside
14572805,home,Malmö FF,Daníel Tristan Guðjohnsen,Daníel Tristan Gudjohnsen,,daniel-tristan-gudjohnsen,D. T. Gudjohnsen,F,32,190.0,369,M,1153194,EUR,1141171200,F,32,32,False,14.0,11.0,,,0.0,,,11.0,14.0,,,,,,90.0,27.0,6.6,8.0,0.0292265,,1,,-0.31,-0.55,0.14,,,6.0,,,,,1.0,,4.0,4.0,2.0,,,2.0,,,,,1.0,,,4.0,,1.0,,0.0521,,-0.14,,,,,,,,
14572805,home,Malmö FF,Lasse Berg Johnsen,,,lasse-berg-johnsen,L. B. Johnsen,M,23,177.0,310,M,977825,EUR,934934400,M,23,23,True,27.0,23.0,3.0,1.0,0.0,17.0,17.0,6.0,10.0,1.0,,,,,30.0,33.0,7.6,5.0,0.00483257,,1,,0.02,0.04,-0.02,,,1.0,,1.0,,,2.0,,4.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,0.0572,0.0808,0.55,,1.0,,,,,,
14572805,home,Malmö FF,Taha Ali,,,taha-ali,T. Ali,M,22,174.0,1454,M,1022820,EUR,899251200,M,22,22,True,13.0,10.0,,,1.0,2.0,2.0,8.0,11.0,1.0,,,,,14.0,16.0,7.1,4.0,0.0724083,,0,,0.17,0.28,-0.01,,,2.0,,,,2.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
14572805,home,Malmö FF,Stefano Vecchia,,,stefano-vecchia,S. Vecchia,F,21,182.0,141,M,356388,EUR,790819200,M,21,21,True,9.0,8.0,,,0.0,1.0,1.0,7.0,8.0,,,,,,14.0,16.0,6.6,4.0,0.0146785,,0,,0.12,-0.12,0.0,,,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14572805,home,Malmö FF,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,191.0,169,M,1099795,EUR,1053561600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,home,Malmö FF,Johan Karlsson,,,karlsson-johan,J. Karlsson,D,2,172.0,55,M,1021937,EUR,992995200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,home,Malmö FF,Andrej Đurić,Andrej Duric,,andrej-duric,A. Duric,D,5,192.0,379,M,1095410,EUR,1064102400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,home,Malmö FF,Martin Olsson,,,martin-olsson,M. Olsson,D,,170.0,80,M,27247,EUR,579830400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,home,Malmö FF,Oscar Lewicki,,,oscar-lewicki,O. Lewicki,M,6,171.0,50,M,113664,EUR,711072000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,home,Malmö FF,Emmanuel Ekong,,,emmanuel-ekong,E. Ekong,M,11,176.0,284,M,1000015,EUR,1024963200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,home,Malmö FF,Salifou Soumah,Salifou Soumah,,salifou-soumah,S. Soumah,M,15,178.0,1010,M,1417890,EUR,1065139200,F,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,home,Malmö FF,Oliver Berg,,,oliver-berg,O. Berg,M,16,178.0,122,M,793170,EUR,746496000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,home,Malmö FF,Kenan Busuladzic,,,busuladzic-kenan,K. Busuladzic,M,40,181.0,216,M,1471065,EUR,1170720000,M,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,away,Ludogorets,Sergio Padt,,,sergio-padt,S. Padt,G,1,197.0,141,M,42894,EUR,644630400,G,1,1,False,36.0,19.0,20.0,3.0,0.0,18.0,22.0,1.0,14.0,13.0,,4.0,,4.0,90.0,48.0,6.5,17.0,0.00115847,0.1499,0,-0.4492,0.11,0.01,0.14,-0.57,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,2.0,,,,,
14572805,away,Ludogorets,Joel Andersson,,,joel-andersson,J. Andersson,D,2,178.0,103,M,791954,EUR,847670400,D,2,2,False,33.0,23.0,7.0,4.0,0.0,9.0,15.0,14.0,18.0,2.0,,,,,90.0,59.0,6.6,19.0,0.0148535,,0,,0.01,0.06,-0.16,,1.0,3.0,3.0,2.0,2.0,1.0,,1.0,2.0,1.0,,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
14572805,away,Ludogorets,Edvin Kurtulus,,,edvin-kurtulus,E. Kurtulus,D,15,185.0,232,M,981899,EUR,952214400,D,15,15,False,44.0,37.0,3.0,1.0,0.0,31.0,36.0,6.0,8.0,6.0,,,,,90.0,61.0,7.2,8.0,0.00208552,,0,,-0.01,0.27,-0.05,,,5.0,8.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,1.0,,,,
14572805,away,Ludogorets,Dinis Almeida,,,dinis-almeida,D. Almeida,D,4,190.0,98,M,811562,EUR,804297600,D,4,4,False,49.0,45.0,4.0,1.0,0.0,42.0,43.0,3.0,6.0,2.0,,,,,88.0,61.0,6.6,4.0,0.00233208,,2,,0.18,0.11,0.43,,,4.0,4.0,3.0,1.0,,,1.0,3.0,,,,,,2.0,1.0,,,,,,,,1.0,1.0,0.0757,0.0182,-0.27,,,,,1.0,,,
14572805,away,Ludogorets,Son,,,son,Son,D,17,179.0,216,M,597716,EUR,764985600,D,17,17,False,42.0,35.0,9.0,5.0,0.0,16.0,19.0,19.0,23.0,3.0,,,,,90.0,67.0,6.6,14.0,0.0155733,,1,,0.25,0.17,-0.12,,,1.0,5.0,,,2.0,,,2.0,,,,3.0,,1.0,,,,1.0,,,1.0,,,,0.0499,,-0.29,,,,,,1.0,,
14572805,away,Ludogorets,Deroy Duarte,,,deroy-duarte,D. Duarte,M,23,177.0,216,M,921089,EUR,931046400,M,23,23,False,39.0,37.0,3.0,2.0,0.0,27.0,27.0,10.0,12.0,3.0,,,,,88.0,53.0,6.7,4.0,0.205954,,1,,0.14,0.06,0.18,,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,,,2.0,,3.0,,,,1.0,,,,,1.0,,0.0156,,-0.14,,,,,,,,
14572805,away,Ludogorets,Pedro Naressi,,,pedro-naressi,Pedro Naressi,M,30,178.0,218,M,872390,EUR,884390400,M,30,30,False,43.0,38.0,4.0,4.0,0.0,24.0,26.0,14.0,17.0,5.0,,,,,90.0,60.0,7.4,5.0,0.030242,,1,,0.35,0.08,0.19,,,6.0,5.0,3.0,2.0,2.0,,2.0,1.0,,,,4.0,,1.0,,,,,1.0,,1.0,,,,0.0576,,-0.05,,,,,,1.0,,
14572805,away,Ludogorets,Petar Stanić,,,petar-stanic,P. Stanić,M,14,186.0,983,M,1128120,EUR,997747200,M,14,14,False,12.0,11.0,1.0,1.0,0.0,5.0,5.0,6.0,7.0,3.0,,,,,63.0,24.0,7.2,5.0,0.00621336,,2,,0.08,0.11,0.16,,2.0,2.0,1.0,,,1.0,2.0,,5.0,1.0,1.0,,,1.0,2.0,,,,1.0,,,1.0,1.0,,2.0,0.915,0.5992,0.32,,1.0,,,,,,
14572805,away,Ludogorets,Erick Marcus,,,erick-marcus,Erick Marcus,M,77,172.0,690,M,1403439,EUR,1078099200,F,77,77,False,20.0,15.0,4.0,2.0,0.0,6.0,7.0,9.0,13.0,5.0,,,,,81.0,38.0,6.9,11.0,0.0833195,,2,,0.23,0.4,-0.07,,4.0,3.0,1.0,1.0,,3.0,,1.0,3.0,,,,2.0,4.0,2.0,2.0,,2.0,,,,1.0,,,,0.1506,,-0.53,,,,,,2.0,,
14572805,away,Ludogorets,Yves Erick Bile,,,yves-erick-bile,Y. E. Bile,F,29,181.0,328,M,1481921,EUR,1103846400,F,29,29,False,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,,,,,63.0,14.0,7.9,6.0,0.00383983,,2,,-0.27,0.27,0.13,,,5.0,1.0,,,1.0,,5.0,1.0,,,,,3.0,,,,,1.0,,,,,,2.0,0.3435,0.8109,0.53,,1.0,,,,,,
14572805,away,Ludogorets,Caio Vidal,Caio Vidal,,caio-vidal,Caio Vidal,M,11,174.0,463,M,1067629,EUR,973296000,F,11,11,False,33.0,26.0,3.0,1.0,0.0,10.0,14.0,16.0,19.0,10.0,,,,,90.0,66.0,7.0,18.0,0.0543173,,7,,-0.26,1.0,-0.1,,1.0,9.0,,2.0,,5.0,1.0,1.0,8.0,7.0,4.0,,,4.0,1.0,1.0,,,2.0,,,2.0,1.0,3.0,2.0,0.8963,0.47,-0.79,,,,,,2.0,1.0,1.0
14572805,away,Ludogorets,Filip Kaloč,,,filip-kaloc,F. Kaloč,M,26,190.0,137,M,941394,EUR,951609600,M,26,26,True,14.0,9.0,3.0,1.0,0.0,6.0,8.0,3.0,6.0,,,,,,27.0,19.0,6.4,7.0,0.0159537,,0,,-0.17,-0.52,-0.07,,1.0,3.0,,2.0,2.0,1.0,,1.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
14572805,away,Ludogorets,Matheus Machado Ferreira,,,machado-ferreira-matheus,M. M. Ferreira,F,10,188.0,168,M,1489408,EUR,1047513600,F,10,10,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,3.0,,,,,27.0,14.0,6.6,2.0,0.0185643,,2,,0.12,0.51,0.13,,,2.0,,,,1.0,3.0,,4.0,2.0,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,,0.2026,,-0.64,,,,,,1.0,,
14572805,away,Ludogorets,Stanislav Ivanov,,,stanislav-ivanov,S. Ivanov,M,99,177.0,186,M,833643,EUR,924220800,F,99,99,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,,,,9.0,7.0,6.9,1.0,0.00585949,,1,,-0.01,0.36,-0.04,,,1.0,,,,,,,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,0.3627,0.4106,0.12,,,,,,,,
14572805,away,Ludogorets,Olivier Verdon,,,olivier-verdon,O. Verdon,D,24,190.0,1170,M,889680,EUR,812851200,D,24,24,True,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,,,,,9.0,6.0,6.9,,0.00028634,,0,,0.03,0.01,0.15,,,2.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,away,Ludogorets,Ivajlo Chochev,,,ivajlo-chochev,I. Chochev,M,18,187.0,311,M,94681,EUR,729993600,M,18,18,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,,,,,,9.0,4.0,6.4,1.0,0.00620478,,0,,0.0,0.1,-0.04,,,,1.0,,,,2.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14572805,away,Ludogorets,Hendrik Bonmann,,,hendrik-bonmann,H. Bonmann,G,39,192.0,101,M,254461,EUR,759196800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,away,Ludogorets,Damyan Hristov,Damyan Hristov,,damyan-hristov,D. Hristov,G,67,188.0,28,M,1091865,EUR,1036800000,G,67,67,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,away,Ludogorets,Simeon Shishkov,Simeon Shishkov,,simeon-shishkov,S. Shishkov,D,42,,33,M,1417073,EUR,1147910400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,away,Ludogorets,Bernard Tekpetey,,,bernard-tekpetey,B. Tekpetey,M,37,172.0,802,M,831399,EUR,873244800,F,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,away,Ludogorets,Aleksandar Marinov,Aleksandar,Marinov,aleksandar-marinov,A. Marinov,M,40,,9,M,842978,EUR,1184976000,F,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,away,Ludogorets,Metodiy Stefanov,Metodiy,Stefanov,stefanov-metodiy,M. Stefanov,M,80,180.0,21,M,888366,EUR,965433600,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572805,away,Ludogorets,Rayan Ivanov,Rayan,Ivanov,rayan-ivanov,R. Ivanov,M,83,175.0,8,M,1563533,EUR,1143417600,M,83,83,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
