match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_possessionLostCtrl,stat_keyPass,stat_dribbleValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_penaltyWon,stat_penaltyMiss,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_outfielderBlock,stat_penaltyConceded
13981494,home,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,1,1,False,14.0,14.0,1.0,1.0,0.0,14.0,14.0,2.0,90.0,15.0,6.6,8.934e-05,0,0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981494,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,D,20,20,False,30.0,22.0,3.0,2.0,0.0,10.0,13.0,1.0,45.0,41.0,6.9,0.0264875,0,0.15,0.14,,,12.0,17.0,3.0,9.0,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981494,home,Genoa,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,5,5,False,92.0,88.0,5.0,3.0,0.0,48.0,50.0,4.0,90.0,102.0,7.1,0.0183629,0,0.17,0.17,,,40.0,42.0,5.0,4.0,1.0,0.12,3.0,1.0,4.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981494,home,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,90.0,83.0,10.0,6.0,0.0,36.0,38.0,6.0,90.0,108.0,7.7,0.0258115,3,0.31,0.27,,,47.0,52.0,5.0,10.0,,0.25,,2.0,2.0,5.0,,,,True,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0971,-0.24,,,,,,,,,,,,,,,,,,,,,,,,
13981494,home,Genoa,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181,1189,M,1087514,EUR,1073865600,M,15,15,False,45.0,41.0,2.0,1.0,0.0,14.0,14.0,8.0,90.0,67.0,6.7,0.0599493,0,-0.04,0.13,,,27.0,31.0,1.0,13.0,1.0,0.27,1.0,,5.0,4.0,2.0,1.0,2.0,,,2.0,,,1.0,4.0,1.0,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13981494,home,Genoa,Patrizio Masini,patrizio-masini,P. Masini,M,73,182,291,M,970998,EUR,980553600,M,73,73,False,73.0,65.0,1.0,1.0,0.0,17.0,23.0,6.0,90.0,96.0,7.0,0.0623355,2,0.26,0.17,,,48.0,50.0,7.0,12.0,2.0,0.31,3.0,2.0,5.0,3.0,1.0,,,,1.0,,,1.0,2.0,1.0,,0.1313,-0.5,3.0,1.0,1.0,,1.0,0.0457,,,,,,,,,,,,,,,,,,
13981494,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,24.0,20.0,1.0,,0.0,6.0,6.0,3.0,66.0,28.0,6.5,0.00889264,1,-0.12,0.0,,,14.0,18.0,,5.0,,0.02,,,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,0.0272,-0.07,,,,,,,,,,,,,,,,,,,,,,,,
13981494,home,Genoa,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,933203,EUR,1015804800,M,77,77,False,30.0,24.0,1.0,,0.0,6.0,8.0,1.0,90.0,46.0,6.4,0.0346796,2,-0.05,-0.05,,,18.0,22.0,,11.0,,-0.29,,,3.0,3.0,3.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,,0.198,-0.56,,,,,,,,,,,,,,,,,,,,,,,,
13981494,home,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,F,17,17,False,65.0,52.0,6.0,2.0,0.0,14.0,17.0,3.0,81.0,78.0,6.9,0.297884,6,0.43,-0.06,,,38.0,48.0,,14.0,3.0,0.13,2.0,,4.0,3.0,,,1.0,,,,2.0,2.0,,,3.0,0.2218,-0.09,3.0,2.0,1.0,,2.0,0.3883,malinovskyi18,1.0,,,,,,,,,,,,,,,,
13981494,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,False,12.0,6.0,1.0,,0.0,,1.0,1.0,58.0,28.0,7.2,0.00299892,2,-0.14,0.19,,,6.0,11.0,,12.0,,0.18,,2.0,1.0,8.0,2.0,1.0,1.0,,,2.0,,1.0,,3.0,2.0,0.112,0.07,3.0,,,2.0,1.0,0.1247,,,1.0,,,,,,,,,,,,,,,
