match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_dispossessed,stat_totalOffside
11067497,home,Cuiabá,Iury Castilho,iury-castilho,I. Castilho,F,77,185,294,M,795020,EUR,810345600,F,99,99,False,,8.0,7.0,2.0,1.0,1.0,1.0,6.0,9.0,2.0,,,,77.0,24.0,7.0,6.0,0.0187,0.0,0.00738893,1,,,,2.0,,3.0,2.0,7.0,10.0,,,2.0,2.0,2.0,,1.0,,2.0,2.0,4.0,4.0,,,,,,,,1.0,1.0,1.0
11067497,home,Cuiabá,Emerson Ramon,emerson-ramon,Emerson Ramon,M,94,178,125,M,1130178,EUR,975024000,F,17,17,True,,3.0,3.0,,,,,3.0,3.0,2.0,,,,21.0,11.0,6.6,3.0,0.0493,0.0,0.00106418,1,,Emerson Ramon,,,,1.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11067497,home,Cuiabá,Wellington Silva,wellington-silva,Wellington Silva,M,37,170,241,M,121264,EUR,726278400,M,11,11,True,,3.0,3.0,,,,,3.0,3.0,,,,,13.0,7.0,6.6,1.0,0.0,0.0,0.00082038,0,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
11067497,home,Cuiabá,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,8,8,True,,8.0,7.0,,,7.0,8.0,,1.0,1.0,,,,12.0,13.0,6.5,3.0,0.0,0.0,0.00031992,0,,,,1.0,,,,2.0,2.0,,,1.0,,,,2.0,,2.0,,,,,,,,,,,,,
11067497,home,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182,119,M,254561,EUR,745113600,M,5,5,True,,14.0,11.0,3.0,1.0,8.0,9.0,3.0,5.0,2.0,,,,14.0,18.0,6.6,4.0,0.0,0.0,0.00096505,0,,,,,,,1.0,1.0,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,
11067497,home,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,True,,1.0,1.0,,,1.0,1.0,,2.0,,,,,13.0,6.0,6.6,4.0,0.0345,0.0,1.986e-05,1,,,,2.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,
11067497,home,Cuiabá,João Carlos,joao-carlos,J. Carlos,G,12,190,52,M,795227,EUR,576288000,G,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,home,Cuiabá,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,94,94,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,home,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179,44,M,1141510,EUR,1019692800,D,63,63,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Juan Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,home,Cuiabá,Uendel,uendel,Uendel,D,,179,34,,123357,EUR,592272000,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,home,Cuiabá,Ricardo Cerqueira,ricardo-cerqueira,Ricardo Cerqueira,D,14,184,21,M,1412633,EUR,1041120000,F,54,54,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,home,Cuiabá,Vitão,vitao,Vitão,D,34,194,85,M,1467772,EUR,969148800,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,home,Cuiabá,Pablinho,pablinho,Pablinho,F,18,180,26,M,1465710,EUR,1064016000,F,82,82,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,away,Santos,João Paulo,joao-paulo,J. Paulo,G,34,188,1599,M,795177,EUR,804384000,G,34,34,False,True,25.0,22.0,8.0,5.0,19.0,20.0,3.0,5.0,8.0,2.0,1.0,3.0,90.0,34.0,5.9,3.0,0.0,0.0,0.00175421,0,-1.1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,away,Santos,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,13,13,False,,35.0,29.0,6.0,1.0,18.0,20.0,11.0,19.0,6.0,,,,75.0,66.0,6.3,19.0,0.0,0.0,0.00999362,0,,,,4.0,,2.0,3.0,7.0,5.0,4.0,1.0,,2.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,,2.0,
11067497,away,Santos,Joaquim,joaquim,Joaquim,D,28,187,860,M,1047740,EUR,914803200,D,28,28,False,,58.0,47.0,6.0,,36.0,40.0,11.0,18.0,3.0,,,,90.0,70.0,6.7,13.0,0.0504,0.0845,0.00226964,1,,,,,,1.0,3.0,3.0,5.0,5.0,1.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,
11067497,away,Santos,Messias,messias,Messias,D,4,192,220,M,839765,EUR,783820800,D,24,24,False,,54.0,46.0,6.0,2.0,40.0,42.0,6.0,12.0,6.0,,,,90.0,72.0,6.5,8.0,0.0,0.0,0.001157,0,,,,,,2.0,4.0,5.0,5.0,13.0,,,2.0,3.0,,,,,,,,,,,,1.0,,,,,
11067497,away,Santos,Gabriel Inocêncio,gabriel-inocencio,Gabriel Inocêncio,D,6,175,95,M,1047680,EUR,777340800,D,12,12,False,,24.0,20.0,1.0,,13.0,15.0,7.0,9.0,2.0,,,,45.0,41.0,6.7,9.0,0.0,0.0,0.00984649,0,,Gabriel Inocêncio,,,,,,3.0,1.0,4.0,,2.0,,3.0,,,,,,1.0,1.0,,,,,1.0,,,,,
11067497,away,Santos,Rodrigo Fernández,rodrigo-fernandez,R. Fernández,M,5,172,285,M,877599,EUR,820627200,M,14,14,False,,43.0,32.0,9.0,6.0,25.0,28.0,7.0,15.0,6.0,,,,90.0,57.0,6.0,15.0,0.0,0.0,0.00872205,0,,,,,,,,9.0,1.0,3.0,1.0,2.0,,3.0,,4.0,,,,1.0,1.0,,,,,1.0,,,,2.0,
11067497,away,Santos,Dodi,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,19,19,False,,10.0,7.0,1.0,,3.0,4.0,4.0,7.0,1.0,,,,57.0,14.0,6.3,4.0,0.0316,0.0,0.00073249,1,,,,1.0,,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,
11067497,away,Santos,Luan Dias,luan-dias,Luan Dias,F,97,181,106,M,1016887,EUR,870307200,M,97,97,False,,9.0,5.0,1.0,,1.0,3.0,4.0,6.0,,,,,57.0,16.0,6.3,7.0,0.0,0.0,0.00447883,0,,,,,,,,4.0,4.0,,,1.0,1.0,,,2.0,,3.0,2.0,,,,,,,,,,,2.0,
11067497,away,Santos,Lucas Lima,lucas-lima,L. Lima,M,10,176,1742,M,244589,EUR,647481600,M,23,23,False,,20.0,14.0,4.0,1.0,4.0,7.0,11.0,18.0,3.0,,,,64.0,32.0,6.8,13.0,0.0,0.0,0.260889,0,,,,5.0,1.0,1.0,,4.0,3.0,,,1.0,,,2.0,1.0,,2.0,2.0,2.0,1.0,,,,,,,,,1.0,
11067497,away,Santos,Stiven Mendoza,steven-mendoza,S. Mendoza,M,7,171,1016,M,354510,EUR,709603200,M,20,20,False,,24.0,16.0,1.0,,4.0,8.0,12.0,19.0,3.0,,,,90.0,37.0,6.2,14.0,0.0404,0.0,0.015606,1,,,,3.0,,,,4.0,5.0,,,,1.0,,,1.0,,1.0,,4.0,3.0,,,,,,,,1.0,2.0,
11067497,away,Santos,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177,22653,M,1047227,EUR,1051833600,F,9,9,False,,15.0,9.0,2.0,2.0,6.0,8.0,3.0,7.0,2.0,,,,90.0,25.0,6.7,10.0,0.1473,0.0503,0.0116158,2,,,,,,,1.0,3.0,2.0,2.0,,2.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,marcosleonardo09,,,2.0,1.0
11067497,away,Santos,Kevyson,kevyson,Kevyson,D,38,174,451,M,1389980,EUR,1080518400,D,38,38,True,,20.0,17.0,1.0,,9.0,10.0,8.0,14.0,1.0,,,,45.0,42.0,6.0,12.0,0.0,0.0,0.0150343,0,,Kevyson,,4.0,,,1.0,3.0,3.0,,,1.0,,1.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,1.0,
11067497,away,Santos,Sandry,sandry,Sandry,M,8,173,517,M,973847,EUR,1030665600,M,6,6,True,,24.0,21.0,5.0,5.0,9.0,10.0,12.0,15.0,2.0,,,,33.0,31.0,6.3,8.0,0.0,0.0,0.0132364,0,,,,1.0,,,,4.0,2.0,,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,3.0,
11067497,away,Santos,Bruno Mezenga,bruno-mezenga,B. Mezenga,F,80,183,150,M,60472,EUR,587001600,F,88,88,True,,19.0,13.0,,,8.0,9.0,5.0,10.0,3.0,,,,33.0,22.0,6.4,7.0,0.0,0.0,0.00641124,0,,,,,,2.0,1.0,5.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,
11067497,away,Santos,Lucas Braga,lucas-braga,L. Braga,M,22,184,437,M,934801,EUR,847584000,F,30,30,True,,9.0,7.0,,,3.0,5.0,4.0,5.0,,,,,26.0,12.0,6.5,4.0,0.0,0.0,0.00228242,0,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,
11067497,away,Santos,Cadu,cadu,Cadu,D,40,170,31,M,989462,EUR,1014249600,F,40,40,True,,7.0,5.0,,,1.0,2.0,4.0,6.0,,,,,15.0,11.0,6.4,3.0,0.0,0.0,0.00042855,0,,Cadu,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,away,Santos,Vladimir,vladimir,Vladimir,G,1,191,198,M,124996,EUR,616550400,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,away,Santos,Alex Nascimento,alex-nascimento,A. Nascimento,D,44,189,235,M,931556,EUR,926294400,D,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,away,Santos,Luiz Felipe,luiz-felipe,Luiz Felipe,D,3,187,139,M,831993,EUR,747532800,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,away,Santos,Ed Carlos,ed-carlos,Ed Carlos,M,,187,105,M,1066714,EUR,984960000,M,37,37,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Ed Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,away,Santos,Vinicius Balieiro,vinicius-balieiro,V. Balieiro,M,35,177,196,M,1065976,EUR,927849600,M,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Vinicius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,away,Santos,Miguelito,miguel-terceros,Miguelito,M,30,177,8050,M,1159656,EUR,1082851200,M,47,47,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Miguel,Terceros,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067497,away,Santos,Deivid Washington,deivid-washington,D. Washington,F,36,186,6765,M,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Deivid Washington,,,,,,,,,,,,,,,,,,,,,,,,,deividwashington_,,,,
