match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_wasFouled,stat_keyPass,captain,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_expectedGoals,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12117203,home,Criciúma,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,46620,EUR,611971200,F,11,11,False,26.0,22.0,2.0,2.0,0.0,5.0,5.0,17.0,22.0,1.0,6.0,,,,90.0,40.0,8.7,9.0,0.0338411,5,,,,1.0,,,1.0,1.0,3.0,,,,,,1.0,,,1.0,1.0,2.0,,4.0,1.0,2.0,0.534,,3.0,1.4283,,1.0,2.0,,,,
12117203,home,Criciúma,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,6,6,True,24.0,22.0,1.0,1.0,0.0,9.0,9.0,14.0,16.0,,3.0,,,,28.0,37.0,7.1,5.0,0.0143394,2,,,,1.0,1.0,1.0,,3.0,5.0,,1.0,3.0,,,1.0,,,2.0,,,,1.0,,1.0,0.0284,2.0,1.0,0.0178,,,,,,,
12117203,home,Criciúma,Arthur Caíke,arthur-caike,Arthur Caíke,F,,174,195,M,829832,EUR,708566400,F,45,45,True,6.0,2.0,,,0.0,,,2.0,6.0,,2.0,,,,28.0,12.0,6.6,7.0,0.00147802,1,,,,,,3.0,2.0,6.0,2.0,,1.0,1.0,,,,,,,,,,1.0,2.0,,0.0467,,1.0,0.2076,,,,,,,
12117203,home,Criciúma,Dudu,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,True,11.0,10.0,1.0,,0.0,4.0,4.0,6.0,9.0,,,,,,17.0,19.0,6.6,4.0,0.0017065,0,,,,2.0,,1.0,,2.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
12117203,home,Criciúma,Matheusinho,matheusinho,Matheusinho,M,98,164,482,M,822523,EUR,887155200,M,17,17,True,11.0,5.0,,,1.0,1.0,1.0,5.0,11.0,,1.0,,,,17.0,19.0,6.8,9.0,0.0433091,0,,,,1.0,1.0,,,4.0,,2.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12117203,home,Criciúma,João Carlos,joao-carlos,João Carlos,F,21,168,81,M,1462654,EUR,1056153600,F,21,21,True,3.0,1.0,,,0.0,,,1.0,4.0,1.0,,,,,16.0,14.0,6.6,6.0,0.0808633,2,,João Carlos,,1.0,,,,3.0,1.0,,1.0,2.0,,1.0,,,,1.0,1.0,,,,,2.0,0.1062,,,,,,,,,,
12117203,home,Criciúma,Matheus Teixeira,matheus-teixeira,M. Teixeira,G,1,187,99,M,939928,EUR,920851200,G,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117203,home,Criciúma,Tobias Figueiredo,tobias-figueiredo,T. Figueiredo,D,4,188,200,M,96999,EUR,760147200,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117203,home,Criciúma,Walisson Maia,walisson-maia,W. Maia,D,14,187,68,M,552176,EUR,682732800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117203,home,Criciúma,Guilherme Silva,guilherme-silva,G. Silva,D,19,180,23,M,1186629,EUR,1029283200,D,66,66,True,,,,,,,,,,,,,,,,,,,,0,,Guilherme,Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117203,home,Criciúma,Hiago Alves,hiago-alves,H. Alves,D,,165,37,M,1914330,EUR,1125619200,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,Hiago Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117203,home,Criciúma,Eliédson,eliedson,Eliédson,M,15,187,43,M,1385610,EUR,1047859200,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,Eliédson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117203,home,Criciúma,Eduardo Melo,eduardo-melo,E. Melo,F,39,186,142,M,1018777,EUR,989712000,F,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117203,away,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,595598,EUR,795657600,G,1,1,False,30.0,19.0,18.0,7.0,0.0,17.0,19.0,2.0,11.0,4.0,7.0,1.0,1.0,6.0,90.0,48.0,7.9,11.0,0.00056926,0,-0.0998,,,,,,2.0,,2.0,,,,,,1.0,,True,,,,,,,,,,,,,,,leocjardim,1.0,1.0,1.0
12117203,away,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,1021721,EUR,838252800,D,96,96,False,23.0,14.0,5.0,2.0,0.0,9.0,12.0,5.0,12.0,2.0,3.0,,,,90.0,55.0,7.0,17.0,0.180115,1,,,,1.0,,1.0,1.0,5.0,10.0,,1.0,4.0,,2.0,2.0,1.0,,5.0,4.0,,,1.0,1.0,1.0,0.0747,2.0,,,,,,,,,
12117203,away,Vasco da Gama,João Victor,joao-victor,J. Victor,D,38,187,1769,M,982998,EUR,900633600,D,38,38,False,37.0,30.0,5.0,2.0,0.0,23.0,26.0,7.0,11.0,10.0,3.0,,,,90.0,55.0,6.5,10.0,0.00290353,0,,,,,,3.0,3.0,5.0,5.0,,1.0,2.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,
12117203,away,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,360940,EUR,826070400,D,3,3,False,46.0,37.0,12.0,6.0,0.0,33.0,35.0,4.0,11.0,2.0,2.0,,,,90.0,50.0,6.4,9.0,0.00141358,1,,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,1.0,,,1.0,0.6379,,,,,1.0,,,,,
12117203,away,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,982174,EUR,971049600,D,6,6,False,43.0,36.0,9.0,4.0,1.0,17.0,20.0,21.0,30.0,,3.0,,,,81.0,64.0,7.5,14.0,0.302068,1,,,,7.0,2.0,1.0,1.0,2.0,7.0,,,2.0,,2.0,1.0,2.0,,3.0,3.0,,,1.0,1.0,,0.0311,2.0,,,1.0,,,,,,
12117203,away,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,973293,EUR,883785600,M,25,25,False,34.0,30.0,6.0,4.0,0.0,17.0,19.0,13.0,15.0,1.0,1.0,,,,63.0,38.0,6.8,4.0,0.0390476,0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
12117203,away,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,1391962,EUR,1016409600,M,85,85,False,67.0,60.0,3.0,3.0,1.0,33.0,36.0,27.0,31.0,1.0,7.0,,,,90.0,86.0,7.4,11.0,0.0239443,0,,Matheus Carvalho,,,,1.0,4.0,5.0,10.0,2.0,1.0,1.0,,2.0,3.0,1.0,,3.0,2.0,,,3.0,1.0,,,1.0,,,,,,,,,
12117203,away,Vasco da Gama,Adson,adson,Adson,M,28,171,2153,M,1105970,EUR,970790400,M,28,28,False,36.0,35.0,1.0,1.0,0.0,12.0,12.0,23.0,24.0,,5.0,,,,89.0,54.0,7.2,8.0,0.298583,2,,Adson,,,,1.0,1.0,7.0,4.0,,1.0,8.0,,,,3.0,,,,,,1.0,,,0.0601,3.0,1.0,0.2395,1.0,,,,,,
12117203,away,Vasco da Gama,Dimitri Payet,dimitri-payet,D. Payet,M,,175,8203,M,14216,EUR,543974400,M,10,10,False,46.0,41.0,6.0,5.0,0.0,17.0,18.0,25.0,34.0,,3.0,,,,80.0,64.0,7.1,14.0,0.165243,0,,,,6.0,1.0,,1.0,3.0,6.0,,2.0,2.0,,,3.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,payet27,,,
12117203,away,Vasco da Gama,David,david,David,M,7,179,2160,M,840291,EUR,813888000,M,7,7,False,23.0,16.0,1.0,,0.0,4.0,4.0,12.0,19.0,,4.0,,,,90.0,47.0,7.3,16.0,0.567711,4,,,,,,1.0,2.0,8.0,7.0,2.0,2.0,4.0,1.0,,2.0,1.0,,1.0,,1.0,,5.0,1.0,2.0,0.2223,2.0,1.0,0.8025,1.0,,1.0,,,,
12117203,away,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,1464966,EUR,1154563200,F,77,77,False,14.0,11.0,,,0.0,5.0,5.0,6.0,9.0,1.0,1.0,,,,64.0,29.0,7.8,9.0,0.174352,4,,Rayan,,,,2.0,2.0,3.0,4.0,,,1.0,,,1.0,2.0,,1.0,1.0,,,5.0,,1.0,0.4168,,2.0,0.6711,1.0,,1.0,,,,
12117203,away,Vasco da Gama,Souza,souza,Souza,M,5,188,541,M,119035,EUR,603158400,M,5,5,True,13.0,10.0,1.0,,0.0,4.0,5.0,6.0,8.0,1.0,,,,,27.0,20.0,6.5,5.0,0.00302128,0,,,,,,,1.0,2.0,3.0,1.0,,,,1.0,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,
12117203,away,Vasco da Gama,Erick Marcus,erick-marcus,Erick Marcus,M,77,172,690,M,1403439,EUR,1078099200,F,16,16,True,8.0,5.0,,,0.0,2.0,4.0,3.0,5.0,1.0,2.0,,,,26.0,16.0,7.2,4.0,0.108025,0,,,,1.0,,1.0,,1.0,5.0,,,1.0,,1.0,1.0,1.0,,3.0,2.0,,,,,,,1.0,,,,,,,,,
12117203,away,Vasco da Gama,JP,joao-pedro,JP,M,98,182,1248,M,1641124,EUR,1113868800,M,98,98,True,1.0,,,,0.0,,,,1.0,1.0,,,,,10.0,8.0,6.4,3.0,,0,,JP,,,,,2.0,1.0,2.0,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
12117203,away,Vasco da Gama,Leandrinho,leandrinho,Leandrinho,M,12,170,995,M,1589416,EUR,1111017600,M,66,66,True,8.0,5.0,2.0,,0.0,2.0,2.0,3.0,7.0,1.0,1.0,,,,9.0,16.0,6.6,4.0,0.00142778,0,,Leandro Viana,da Silva Gama,1.0,,,,,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
12117203,away,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,44691,EUR,590198400,D,4,4,True,,,,,0.0,,,,,3.0,,,,,8.0,4.0,6.5,,,0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12117203,away,Vasco da Gama,Keiller,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117203,away,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,877591,EUR,858297600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117203,away,Vasco da Gama,Robert Rojas,robert-rojas,R. Rojas,D,3,176,537,M,874964,EUR,830822400,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117203,away,Vasco da Gama,Emerson Rodríguez,emerson-rodriguez,E. Rodríguez,M,10,174,618,M,1082956,EUR,967161600,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,Emerson Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117203,away,Vasco da Gama,Rossi,rossi,Rossi,M,,170,602,M,243425,EUR,735436800,M,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117203,away,Vasco da Gama,Juan Sforza,juan-sforza,J. Sforza,M,13,179,1614,M,1003013,EUR,1013644800,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117203,away,Vasco da Gama,Gabriel Souza,gabriel-souza-gb,G. Souza,F,21,190,1416,M,1444693,EUR,1104883200,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
