match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_interceptionWon,stat_wonTackle,captain,stat_blockedScoringAttempt,stat_expectedGoals,stat_unsuccessfulTouch,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,player_sofascoreId,stat_punches,stat_totalOffside,stat_goalAssist
11401921,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,35.0,24.0,18.0,7.0,21.0,25.0,3.0,10.0,1.0,1.0,8.0,1.0,3.0,8.0,90.0,47.0,8.4,11.0,0.00154821,0,2.2826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401921,home,FC Utrecht,Hidde ter Avest,,,hidde-ter-avest,H. t. Avest,D,24,182,95,M,361788,EUR,864086400,D,5,5,False,43.0,29.0,4.0,1.0,13.0,19.0,18.0,27.0,4.0,8.0,3.0,,,,90.0,60.0,7.2,16.0,0.233106,0,,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11401921,home,FC Utrecht,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,34,34,False,56.0,47.0,8.0,2.0,34.0,34.0,13.0,23.0,,2.0,3.0,,,,90.0,64.0,6.6,10.0,0.00782718,0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11401921,home,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,61.0,53.0,5.0,1.0,33.0,37.0,20.0,25.0,3.0,4.0,5.0,,,,90.0,66.0,6.5,9.0,0.0143216,1,,1.0,,1.0,2.0,,,,1.0,,1.0,1.0,,,,,True,1.0,0.0232,,,,,,,,,,,,
11401921,home,FC Utrecht,Yannick Leliendal,Yannick,Leliendal,yannick-leliendal,Y. Leliendal,D,32,168,172,M,996982,EUR,1019520000,D,36,36,False,37.0,30.0,4.0,2.0,14.0,17.0,16.0,21.0,1.0,12.0,5.0,,,,90.0,65.0,7.2,10.0,0.0149243,1,,1.0,,,4.0,2.0,2.0,,6.0,6.0,3.0,1.0,,3.0,1.0,2.0,,1.0,0.0275,1.0,,,,,,,,,,,
11401921,home,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,6,6,False,41.0,33.0,5.0,1.0,14.0,16.0,19.0,29.0,,7.0,5.0,,,,86.0,62.0,7.1,16.0,0.0327796,1,,4.0,,1.0,6.0,3.0,2.0,,2.0,2.0,3.0,4.0,1.0,,1.0,1.0,,,0.0125,3.0,1.0,,,,,,,,,,
11401921,home,FC Utrecht,Oscar Fraulo,,,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,8,8,False,41.0,36.0,4.0,1.0,14.0,14.0,22.0,27.0,1.0,3.0,5.0,,,,90.0,50.0,6.9,8.0,0.149196,1,,,,,,,,,1.0,,3.0,,,,,,,,0.0166,3.0,1.0,1.0,,,,,,,,,
11401921,home,FC Utrecht,Othman Boussaid,,,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,M,26,26,False,36.0,29.0,2.0,1.0,9.0,11.0,20.0,27.0,,5.0,4.0,,,,86.0,52.0,7.1,11.0,0.0299369,2,,2.0,,,4.0,2.0,2.0,,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,,,0.0517,,1.0,,2.0,1.0,0.0283,,,,,,
11401921,home,FC Utrecht,Victor Jensen,,,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,False,25.0,19.0,2.0,,6.0,8.0,13.0,17.0,,3.0,7.0,,,,79.0,36.0,7.5,9.0,0.184523,2,,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,0.6322,2.0,,,,1.0,0.6858,1.0,,,,,
11401921,home,FC Utrecht,Mats Seuntjens,,,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,M,21,21,False,17.0,13.0,1.0,1.0,5.0,5.0,10.0,17.0,,,2.0,,,,85.0,29.0,5.9,9.0,0.0297905,4,,5.0,2.0,,3.0,1.0,,,,,,1.0,2.0,,,,,,0.8945,,3.0,,1.0,1.0,0.0542,,3.0,,,,
