match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,player_firstName,player_lastName,player_sofascoreId,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside
10411649,home,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,189,262,M,38618,EUR,538704000,G,47,47,False,True,36.0,29.0,12.0,6.0,26.0,27.0,3.0,9.0,4.0,7.0,2.0,1.0,2.0,4.0,4.0,90.0,48.0,7.6,7.0,0.0,0.0,0.0007568,0,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411649,home,Sassuolo,Nadir Zortea,zortea-nadir,N. Zortea,M,187,1108,M,928104,EUR,929750400,D,21,21,False,,54.0,51.0,2.0,2.0,20.0,20.0,32.0,38.0,,7.0,,,,,,90.0,79.0,7.7,8.0,0.0374,0.0413,0.0627468,2,,20,4.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,
10411649,home,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,192,1953,M,789234,EUR,885600000,D,28,28,False,,79.0,69.0,10.0,6.0,42.0,46.0,27.0,33.0,9.0,5.0,,,,,,90.0,91.0,7.4,10.0,0.0,0.0,0.0131442,0,,6,,,2.0,4.0,4.0,7.0,,,,,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,,
10411649,home,Sassuolo,Ruan,ruan,Ruan,D,187,1238,M,914487,EUR,928713600,D,44,44,False,,60.0,56.0,6.0,4.0,42.0,42.0,14.0,18.0,4.0,5.0,,,,,,90.0,71.0,7.6,4.0,0.0,0.0,0.00732364,0,,4,,,3.0,3.0,4.0,8.0,,,,,3.0,3.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,
10411649,home,Sassuolo,Rogério,rogerio,Rogério,D,178,289,M,830551,EUR,884649600,D,6,6,False,,36.0,26.0,6.0,3.0,10.0,12.0,16.0,26.0,1.0,3.0,,,,,,45.0,50.0,6.8,12.0,0.0,0.0,0.0206555,0,,13,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
10411649,home,Sassuolo,Davide Frattesi,davide-frattesi,D. Frattesi,M,178,5601,M,835600,EUR,937958400,M,16,16,False,,51.0,45.0,4.0,4.0,18.0,21.0,27.0,30.0,2.0,9.0,,,,,,90.0,64.0,7.1,10.0,0.1234,0.0,0.0628712,2,,16,,,,,2.0,3.0,1.0,,,,2.0,1.0,1.0,2.0,,,,1.0,,,davidefrrattesi_22,2.0,3.0,,,,,,
10411649,home,Sassuolo,Pedro Obiang,pedro-obiang,P. Obiang,M,192,280,M,46799,EUR,701654400,M,14,14,False,,42.0,37.0,3.0,1.0,10.0,10.0,27.0,33.0,1.0,3.0,,,,,,87.0,49.0,6.9,6.0,0.0297,0.0,0.023998,1,,14,1.0,,,1.0,,3.0,,,,,2.0,2.0,,,,,,,,,,1.0,,,,,,,
10411649,home,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,175,2961,M,912786,EUR,882489600,M,7,7,False,,32.0,27.0,,,6.0,8.0,21.0,24.0,1.0,3.0,,,,,,67.0,42.0,7.0,7.0,0.0578,0.0937,0.0342409,1,,8,,,,,2.0,4.0,3.0,1.0,,1.0,,,,2.0,,,,3.0,,,,,,,,,,,
10411649,home,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,185,5071,M,253367,EUR,775699200,F,10,10,False,,53.0,41.0,8.0,7.0,9.0,14.0,32.0,40.0,1.0,4.0,,,,,,90.0,78.0,7.9,16.0,0.321,0.0699,0.115825,7,,10,1.0,,1.0,1.0,4.0,6.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,,,berardi25,1.0,2.0,,,,,,
10411649,home,Sassuolo,Grégoire Defrel,gregoire-defrel,G. Defrel,F,179,185,M,148566,EUR,677116800,F,92,92,False,,17.0,16.0,,,4.0,4.0,12.0,13.0,,1.0,,,,,,77.0,28.0,6.5,7.0,0.1273,0.41,0.0200996,1,,92,,,1.0,,7.0,2.0,4.0,1.0,,1.0,,,1.0,2.0,1.0,,,1.0,,,,,2.0,1.0,,,,,
10411649,home,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,177,2531,M,932643,EUR,912729600,F,45,45,False,,34.0,28.0,3.0,2.0,8.0,11.0,20.0,25.0,,3.0,,,,,,87.0,50.0,7.4,13.0,0.0639,0.4014,0.205262,2,,45,2.0,,1.0,,6.0,3.0,1.0,,,1.0,1.0,1.0,1.0,3.0,,,,2.0,,,,1.0,1.0,3.0,1.0,1.0,,,
10411649,home,Sassuolo,Riccardo Marchizza,marchizza-riccardo,R. Marchizza,D,185,121,M,792311,EUR,890870400,D,3,3,True,,23.0,22.0,2.0,1.0,9.0,9.0,13.0,17.0,2.0,2.0,,,,,,45.0,31.0,6.8,5.0,0.0,0.0,0.00577103,0,,5,3.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
10411649,home,Sassuolo,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,179,1671,M,825861,EUR,920160000,M,20,20,True,,7.0,5.0,,,2.0,2.0,3.0,5.0,,1.0,,,,,,23.0,10.0,6.5,2.0,0.5487,0.5431,0.00074898,2,,14,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,
10411649,home,Sassuolo,Agustín Álvarez,agustin-alvarez,A. Álvarez,F,180,1490,M,1065937,EUR,990230400,F,11,11,True,,2.0,2.0,,,,,2.0,2.0,1.0,,,,,,,13.0,5.0,6.6,1.0,0.0,0.0,0.00114461,0,,25,,,1.0,,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,
10411649,home,Sassuolo,Abdou Harroui,abdou-harroui,A. Harroui,M,181,1064,M,915812,EUR,884649600,M,8,8,True,,1.0,1.0,,,,,1.0,2.0,,,,,,,,10.0,4.0,6.3,2.0,0.0,0.0,0.00023839,0,,21,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
10411649,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,187,1387,M,924973,EUR,921283200,M,42,42,True,,,,,,,,,,1.0,,,,,,,10.0,1.0,6.4,,0.0,0.0,0.0,0,,42,,,2.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
10411649,home,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,182,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411649,home,Sassuolo,Alessandro Russo,alessandro-russo,A. Russo,G,190,75,M,918862,EUR,985996800,G,64,64,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411649,home,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,189,224,M,170887,EUR,705888000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411649,home,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,175,915,M,933263,EUR,999475200,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411649,home,Sassuolo,Luca D'Andrea,luca-dandrea,L. D'Andrea,F,173,238,M,1122910,EUR,1094428800,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,11,,,,,,,,,,,,,,,,,,,Luca,D'Andrea,,,,,,,,,
10411649,away,Atalanta,Juan Musso,juan-musso,J. Musso,G,191,4938,M,263651,EUR,768182400,G,1,1,False,,29.0,17.0,15.0,3.0,15.0,17.0,2.0,12.0,,13.0,2.0,4.0,7.0,,,90.0,47.0,7.8,12.0,0.0,0.0,0.00029936,0,0.5594,1,,,,,,,,,,,,,,,,,,,,,juanmusso,,,,,,,,
10411649,away,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,185,2015,M,82943,EUR,655516800,D,2,2,False,True,47.0,42.0,5.0,2.0,34.0,36.0,8.0,12.0,4.0,5.0,,,,,,90.0,65.0,7.2,6.0,0.0,0.0,0.00255495,0,,2,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,
10411649,away,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,190,2156,M,151003,EUR,730080000,D,19,19,False,,60.0,54.0,4.0,2.0,42.0,43.0,12.0,17.0,2.0,5.0,,,,,,90.0,70.0,7.1,7.0,0.0,0.0,0.00563726,0,,19,,,1.0,3.0,2.0,6.0,,,,,2.0,1.0,,,,1.0,3.0,1.0,,,,,,1.0,,,,,
10411649,away,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,194,3375,M,1012176,EUR,1071100800,D,42,42,False,,51.0,46.0,5.0,2.0,27.0,27.0,19.0,24.0,1.0,6.0,,,,,,90.0,63.0,6.7,6.0,0.0,0.0,0.00992999,0,,42,,,4.0,,8.0,5.0,,,,,3.0,2.0,2.0,,1.0,2.0,,2.0,,,,,,1.0,,,,,
10411649,away,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,185,622,M,356352,EUR,758073600,M,33,33,False,,22.0,16.0,4.0,1.0,9.0,10.0,7.0,12.0,,1.0,,,,,,66.0,34.0,6.5,9.0,0.0343,0.2955,0.00623987,1,,33,,,,1.0,5.0,4.0,1.0,,,1.0,3.0,1.0,2.0,,1.0,,,,,,,,,1.0,,,,,
10411649,away,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,183,6981,M,803033,EUR,888624000,M,7,7,False,,46.0,38.0,7.0,5.0,18.0,22.0,20.0,32.0,2.0,8.0,,,,,,90.0,76.0,7.0,22.0,0.0536,0.1605,0.0283191,1,,8,8.0,,,1.0,4.0,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,2.0,,,,teunkoopmeiners,,2.0,1.0,,,,,
10411649,away,Atalanta,Éderson,ederson,Éderson,M,183,7659,M,946888,EUR,931305600,M,13,13,False,,21.0,15.0,1.0,1.0,7.0,9.0,8.0,12.0,,2.0,,,,,,33.0,25.0,6.5,6.0,0.0,0.0,0.0125509,0,,13,,,,1.0,2.0,1.0,,,,,,,,,2.0,,,,,,ederson99,,,,,,,,
10411649,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,185,1856,M,100389,EUR,670204800,M,15,15,False,,62.0,52.0,6.0,4.0,33.0,36.0,19.0,27.0,2.0,8.0,,,,,,90.0,76.0,7.0,13.0,0.0,0.0,0.00702357,0,,15,1.0,,,1.0,2.0,5.0,,,,,3.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,
10411649,away,Atalanta,Joakim Mæhle,joakim-maehle,J. Mæhle,D,185,1471,M,842364,EUR,864086400,M,3,3,False,,22.0,16.0,4.0,1.0,6.0,7.0,10.0,17.0,,,,,,,,30.0,33.0,5.0,11.0,0.0,0.0,0.0639659,0,,21,2.0,,,1.0,3.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,2.0,,,,,,
10411649,away,Atalanta,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,191,70296,M,1086417,EUR,1044316800,F,17,17,False,,13.0,10.0,,,2.0,3.0,8.0,10.0,1.0,2.0,,,,,,66.0,27.0,6.2,11.0,0.0,0.0,0.00768241,0,,19,,,5.0,2.0,10.0,4.0,4.0,1.0,,,,,,,,,,1.0,,,RHøjlund,,3.0,2.0,,,,,1.0
10411649,away,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,174,80703,M,824200,EUR,877305600,F,11,11,False,,14.0,10.0,,,2.0,3.0,8.0,11.0,,,,,,,,45.0,17.0,6.4,7.0,0.0,0.0,0.019314,0,,22,,,,,1.0,,,,,,,,,,1.0,,,,,,molalookman,,3.0,,,,,,1.0
10411649,away,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,187,2490,M,965011,EUR,1026345600,D,22,22,True,,17.0,16.0,1.0,1.0,7.0,7.0,9.0,12.0,1.0,1.0,,,,,,47.0,25.0,6.4,4.0,0.0,0.0,0.0131193,0,,3,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
10411649,away,Atalanta,Jérémie Boga,jeremie-boga,J. Boga,F,172,4912,M,367056,EUR,852249600,F,10,10,True,,14.0,11.0,1.0,,6.0,7.0,10.0,15.0,,1.0,,,,,,45.0,35.0,7.3,10.0,0.2113,0.0,0.237756,1,,13,8.0,5.0,,1.0,2.0,6.0,2.0,1.0,1.0,,,,2.0,3.0,,,,4.0,,,jeremieboga,,1.0,,,,,,
10411649,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,189,7385,M,190437,EUR,792288000,M,88,88,True,,11.0,10.0,,,3.0,4.0,7.0,7.0,,2.0,,,,,,24.0,13.0,6.6,2.0,0.0545,0.0,0.00774213,1,,20,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,pasalicmario,,,,,,,,
10411649,away,Atalanta,Duván Zapata,duvan-zapata,D. Zapata,F,189,6003,M,38162,EUR,670464000,F,91,91,True,,9.0,7.0,,,,1.0,7.0,8.0,,2.0,,,,,,24.0,18.0,6.6,7.0,0.1617,0.0,0.0283608,3,,91,,,1.0,2.0,4.0,3.0,2.0,,2.0,,,,,1.0,,,,1.0,,,duvanzapata91,1.0,2.0,1.0,,,,,
10411649,away,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,178,3941,M,119242,EUR,671760000,F,9,9,True,,4.0,3.0,,,2.0,3.0,1.0,2.0,,,,,,,,16.0,7.0,6.3,3.0,0.0,0.0,0.00564654,0,,10,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,luisfmuriel9,,,,,,,,
10411649,away,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411649,away,Atalanta,Marco Sportiello,marco-sportiello,M. Sportiello,G,192,1322,M,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411649,away,Atalanta,Caleb Okoli,caleb-okoli,C. Okoli,D,191,938,M,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411649,away,Atalanta,Merih Demiral,merih-demiral,M. Demiral,D,190,4108,M,806968,EUR,889056000,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,28,,,,,,,,,,,,,,,,,,,,,merihdemiral,,,,,,,,
10411649,away,Atalanta,Brandon Soppy,brandon-soppy,B. Soppy,M,181,434,M,963211,EUR,1014249600,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
