match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalClearance,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,stat_blockedScoringAttempt,stat_lastManTackle,stat_fouls,captain,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist
10407292,home,RC Sporting Charleroi,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15844,M,HKoffi,867299,EUR,845424000,G,16,16,False,25.0,14.0,14.0,4.0,11.0,12.0,3.0,13.0,1.0,8.0,1.0,1.0,3.0,90.0,35.0,6.2,11.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407292,home,RC Sporting Charleroi,Jonas Bager,jonas-bager,J. Bager,D,5,182,86,M,,541350,EUR,837648000,D,2,2,False,50.0,36.0,5.0,1.0,16.0,21.0,20.0,29.0,2.0,7.0,,,,90.0,60.0,7.1,14.0,,0,,,2.0,4.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10407292,home,RC Sporting Charleroi,Stelios Andreou,andreou-stelios,S. Andreou,D,5,187,337,M,,994282,EUR,1027468800,D,21,21,False,55.0,47.0,10.0,5.0,24.0,28.0,23.0,27.0,3.0,7.0,,,,90.0,68.0,7.3,8.0,,0,,,,,,4.0,,2.0,4.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,
10407292,home,RC Sporting Charleroi,Joris Kayembe,joris-kayembe-ditu,J. Kayembe,D,18,180,4983,M,joriskayembe23,354046,EUR,776304000,D,12,12,False,63.0,52.0,7.0,4.0,23.0,24.0,30.0,41.0,1.0,7.0,,,,84.0,82.0,7.6,14.0,4.0,1,,,1.0,,2.0,9.0,,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,
10407292,home,RC Sporting Charleroi,Ken Nkuba,nkuba-ken,K. Nkuba,M,27,180,165,M,,961902,EUR,1011571200,M,28,28,False,27.0,19.0,1.0,,9.0,13.0,12.0,18.0,1.0,4.0,,,,90.0,51.0,6.7,15.0,2.0,2,,,,2.0,4.0,6.0,,,2.0,2.0,,,4.0,2.0,,3.0,2.0,,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,
10407292,home,RC Sporting Charleroi,Ryota Morioka,ryota-morioka,R. Morioka,M,,180,229,M,,109376,EUR,671414400,M,44,44,False,44.0,38.0,5.0,5.0,18.0,20.0,20.0,24.0,1.0,7.0,,,,69.0,55.0,7.3,7.0,,1,,,1.0,,2.0,2.0,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,True,1.0,,,,,,,,
10407292,home,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6542,M,AdemZorgane,1000472,EUR,947116800,M,6,6,False,81.0,63.0,9.0,6.0,25.0,28.0,38.0,53.0,1.0,8.0,,,,90.0,96.0,6.8,22.0,2.0,1,,,2.0,,9.0,6.0,,,4.0,1.0,1.0,,,,2.0,3.0,1.0,,1.0,1.0,1.0,,2.0,,,1.0,,,,,,,
10407292,home,RC Sporting Charleroi,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,,1096210,EUR,1000425600,M,38,38,False,30.0,21.0,2.0,,4.0,7.0,19.0,30.0,1.0,2.0,,,,90.0,58.0,7.7,16.0,3.0,3,,,1.0,2.0,1.0,5.0,,,2.0,1.0,,1.0,7.0,2.0,,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,,,,,
10407292,home,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186,504,M,,845344,EUR,929404800,F,18,18,False,26.0,19.0,,,3.0,5.0,16.0,21.0,1.0,4.0,,,,68.0,33.0,6.9,8.0,,3,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,3.0,,1.0,,,,
10407292,home,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188,140,M,,789000,EUR,826243200,F,7,7,False,25.0,22.0,1.0,1.0,10.0,12.0,12.0,14.0,1.0,6.0,,,,90.0,37.0,5.8,9.0,,4,,,,,3.0,,,,,,,,1.0,,,1.0,,1.0,3.0,1.0,2.0,,1.0,,,,1.0,,,2.0,,,
10407292,home,RC Sporting Charleroi,Ahmed Nadhir Benbouali,ahmed-nadhir-benbouali,A. N. Benbouali,F,7,190,770,M,,1177807,EUR,955929600,F,45,45,False,9.0,6.0,,,4.0,4.0,2.0,5.0,,1.0,,,,45.0,16.0,6.6,6.0,1.0,1,Ahmed Nadhir Benbouali,,5.0,2.0,7.0,2.0,,,,,,,,,,,,1.0,3.0,,,,3.0,,,,,1.0,,,,,
10407292,home,RC Sporting Charleroi,Ali Gholizadeh,ali-gholizadeh,A. Gholizadeh,M,8,172,1497,M,,359350,EUR,826416000,M,8,8,True,24.0,17.0,6.0,5.0,1.0,3.0,16.0,23.0,,3.0,,,,45.0,33.0,6.9,11.0,1.0,3,,,1.0,,1.0,1.0,,,,,,,2.0,,,1.0,1.0,,2.0,,1.0,,,,,,2.0,,,,,,
10407292,home,RC Sporting Charleroi,Youssouph Badji,youssouph-badji,Y. Badji,F,25,192,350,M,,982334,EUR,1008806400,F,10,10,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,22.0,11.0,6.7,2.0,,2,,,1.0,3.0,1.0,5.0,,,1.0,1.0,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,
10407292,home,RC Sporting Charleroi,Marco Ilaimaharitra,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,499,M,,358198,EUR,806716800,M,26,26,True,23.0,20.0,3.0,2.0,7.0,8.0,13.0,15.0,1.0,2.0,,,,21.0,26.0,6.7,3.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407292,home,RC Sporting Charleroi,Loic Bessile,loic-bessile,L. Bessile,D,29,183,82,M,,826213,EUR,919382400,D,5,5,True,7.0,6.0,1.0,1.0,4.0,4.0,2.0,3.0,,1.0,,,,11.0,8.0,6.6,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10407292,home,RC Sporting Charleroi,Pierre Patron,pierre-patron,P. Patron,G,1,191,34,M,,942837,EUR,872035200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407292,home,RC Sporting Charleroi,Martin Wasinski,martin-wasinski,M. Wasinski,D,2,185,167,M,,1131054,EUR,1081296000,D,31,31,True,,,,,,,,,,,,,,,,,,,0,Martin Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407292,home,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183,29,M,,51622,EUR,597542400,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407292,away,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1214,M,,10406,EUR,573609600,G,22,22,False,35.0,23.0,21.0,9.0,19.0,22.0,4.0,13.0,,9.0,1.0,4.0,5.0,90.0,48.0,7.4,12.0,,0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,
10407292,away,Club Brugge KV,Clinton Mata,clinton-mata,C. Mata,D,22,180,1320,M,,152813,EUR,721094400,D,77,77,False,50.0,45.0,5.0,2.0,25.0,26.0,20.0,25.0,1.0,7.0,,,,90.0,65.0,6.7,7.0,,0,,,,,1.0,2.0,,,2.0,1.0,,4.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
10407292,away,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,793,M,,248331,EUR,728179200,D,44,44,False,62.0,57.0,3.0,1.0,44.0,47.0,13.0,15.0,,5.0,,,,90.0,74.0,7.5,5.0,,1,,,1.0,,2.0,,,6.0,,,,4.0,,,,,,,,,,,1.0,,,,1.0,,,,,,
10407292,away,Club Brugge KV,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,,1170197,EUR,1040774400,D,94,94,False,85.0,77.0,6.0,3.0,42.0,47.0,35.0,38.0,1.0,8.0,,,,90.0,94.0,6.8,9.0,,0,Abakar Sylla,,2.0,2.0,2.0,4.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,
10407292,away,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2521,M,,888537,EUR,946425600,M,7,7,False,31.0,25.0,3.0,2.0,10.0,12.0,19.0,24.0,1.0,7.0,,,,79.0,56.0,7.2,15.0,5.0,3,,,1.0,,9.0,2.0,,,,,2.0,2.0,5.0,4.0,4.0,3.0,,1.0,4.0,,1.0,,1.0,,,1.0,1.0,,,,,,1.0
10407292,away,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,405,M,,247471,EUR,767577600,M,27,27,False,29.0,21.0,4.0,1.0,16.0,16.0,5.0,15.0,,7.0,,,,90.0,49.0,7.3,14.0,,3,,,1.0,,4.0,4.0,,,2.0,2.0,2.0,1.0,2.0,,2.0,,,2.0,4.0,,,,1.0,,1.0,,1.0,,,,,,
10407292,away,Club Brugge KV,Denis Odoi,denis-odoi,D. Odoi,M,3,177,878,M,,58994,EUR,580694400,M,6,6,False,61.0,49.0,6.0,3.0,31.0,37.0,18.0,24.0,2.0,7.0,,,,90.0,74.0,6.9,13.0,,0,Denis,Odoi,1.0,3.0,2.0,3.0,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,
10407292,away,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2896,M,,118085,EUR,714614400,M,20,20,False,90.0,69.0,11.0,8.0,33.0,37.0,36.0,54.0,1.0,5.0,,,,90.0,107.0,7.1,28.0,1.0,3,,,2.0,7.0,7.0,10.0,,,,,1.0,1.0,1.0,,1.0,3.0,2.0,,2.0,3.0,1.0,,,True,,1.0,2.0,,1.0,1.0,,,1.0
