match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,player_sofascoreId,captain,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_wasFouled,stat_aerialLost,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_hitWoodwork
11453039,home,Al-Shabab,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200,F,49,49,False,14.0,10.0,1.0,1.0,0.0,5.0,5.0,5.0,10.0,1.0,,,,,86.0,24.0,6.2,11.0,2,6.0,2.0,1.0,,,,,Abdullah Radif,,,,2.0,4.0,,,,,,,1.0,1.0,1.0,,,,,,,2.0,,1.0,,,,
11453039,home,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,13,176.0,437,M,555624,EUR,808444800,F,13,13,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,,,,17.0,7.0,6.6,,0,1.0,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,
11453039,home,Al-Shabab,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200,M,55,55,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,17.0,5.0,7.0,1.0,1,3.0,1.0,1.0,,1.0,,1.0,Musab Fahz Aljuwayr,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
11453039,home,Al-Shabab,Mohammed Al-Yami,mohammed-issa,M. Al-Yami,M,5,181.0,14,M,1398871,EUR,1017705600,D,19,19,True,,,,,0.0,,,,,,,,,,1.0,,,,0,,,,,,,,Mohammed Issa,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453039,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200,M,12,12,True,1.0,,,,0.0,,,,1.0,,,,,,1.0,1.0,,1.0,0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453039,home,Al-Shabab,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,Mohammed Alabsi,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453039,home,Al-Shabab,Nasser Al Bishi,nasser-al-bishi,N. A. Bishi,M,72,169.0,15,M,1201503,EUR,1023062400,F,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,Nasser Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453039,home,Al-Shabab,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453039,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,Nawaf Alsadi,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453039,home,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453039,away,Al-Fateh,Jacob Rinne,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400,G,1,1,False,16.0,14.0,4.0,2.0,0.0,12.0,12.0,2.0,4.0,4.0,2.0,4.0,,,90.0,26.0,6.6,2.0,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,
11453039,away,Al-Fateh,Amaar Al Dohaim,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,False,16.0,14.0,1.0,,0.0,8.0,9.0,6.0,7.0,1.0,,,,,45.0,23.0,6.3,3.0,0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11453039,away,Al-Fateh,Jason Denayer,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,37.0,33.0,2.0,1.0,0.0,21.0,22.0,12.0,16.0,5.0,,,,,90.0,47.0,7.3,6.0,1,1.0,3.0,,,2.0,2.0,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,
11453039,away,Al-Fateh,Marwane Saadane,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,56.0,52.0,11.0,8.0,0.0,32.0,34.0,20.0,23.0,4.0,,,,,90.0,67.0,7.8,5.0,1,3.0,3.0,,1.0,2.0,2.0,3.0,,,,,1.0,,1.0,,1.0,3.0,,,,,1.0,,,,,,,,1.0,,,,,
11453039,away,Al-Fateh,Fahd Mohammed Al-Harbi,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800,D,5,5,False,30.0,27.0,4.0,2.0,0.0,17.0,17.0,10.0,13.0,2.0,,,,,84.0,43.0,6.6,5.0,0,5.0,2.0,,1.0,1.0,,2.0,,,,,,,,,2.0,,,,3.0,,,,,1.0,1.0,1.0,,,,,,,,
11453039,away,Al-Fateh,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,M,7,7,False,55.0,50.0,5.0,2.0,0.0,21.0,23.0,29.0,35.0,3.0,,,,,90.0,63.0,6.8,9.0,0,2.0,2.0,2.0,,2.0,1.0,,,,,,,,,,,1.0,,,,3.0,3.0,,,1.0,,,,,,,,,,
11453039,away,Al-Fateh,Mohammed Al-Fuhaid,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,False,25.0,25.0,1.0,1.0,0.0,18.0,18.0,7.0,7.0,5.0,,,,,69.0,28.0,6.3,1.0,1,4.0,,,,,,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11453039,away,Al-Fateh,Sofiane Bendebka,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,38.0,28.0,5.0,3.0,1.0,9.0,11.0,19.0,27.0,2.0,,,,,90.0,53.0,7.2,13.0,1,3.0,5.0,1.0,1.0,2.0,1.0,2.0,,,,True,2.0,,,,,3.0,,1.0,,2.0,,,,1.0,1.0,,,1.0,,,1.0,,,
11453039,away,Al-Fateh,Lucas Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400,M,10,10,False,37.0,35.0,2.0,2.0,0.0,8.0,8.0,27.0,32.0,5.0,,,,,90.0,63.0,7.0,12.0,3,5.0,9.0,1.0,,,,1.0,Lucas,Zelarayán,,,,2.0,1.0,1.0,,,,5.0,,,3.0,,,1.0,5.0,4.0,,1.0,,,,,,
11453039,away,Al-Fateh,Cristian Tello,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,M,37,37,False,38.0,28.0,2.0,1.0,0.0,10.0,11.0,18.0,32.0,6.0,,,,,90.0,64.0,7.5,20.0,3,2.0,7.0,,,2.0,1.0,,,,,,,,1.0,1.0,,2.0,,1.0,,1.0,5.0,,,1.0,6.0,4.0,,1.0,,,4.0,,,1.0
11453039,away,Al-Fateh,Djaniny,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,False,16.0,13.0,,,0.0,6.0,7.0,7.0,10.0,2.0,,,,,69.0,33.0,6.8,9.0,0,6.0,1.0,,1.0,,,1.0,,,,,,2.0,,,3.0,,,,1.0,1.0,1.0,,,1.0,3.0,1.0,,,,,,,,
11453039,away,Al-Fateh,Ahmed Al-Julaydan,al-julaydan-ahmed,A. Al-Jelidan,D,32,170.0,199,M,1475443,EUR,1078704000,D,42,42,True,16.0,12.0,4.0,3.0,0.0,9.0,11.0,3.0,8.0,3.0,,,,,45.0,27.0,6.4,9.0,0,2.0,4.0,1.0,1.0,3.0,2.0,,,,,,1.0,,,,,1.0,,,,,3.0,,,1.0,1.0,,,,,,,,,
11453039,away,Al-Fateh,Othman Al-Othman,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,True,8.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,8.0,1.0,,,,,21.0,14.0,6.5,5.0,1,2.0,2.0,,,,,1.0,Othman Alothma,,,,1.0,1.0,,,,,,,,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,
11453039,away,Al-Fateh,Saad Al-Shurafa,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,21.0,2.0,6.4,,0,,,,,,,,Saad Al-Shurafa,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453039,away,Al-Fateh,Mohammed Al Saeed,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,18,18,True,8.0,8.0,,,0.0,1.0,1.0,7.0,7.0,3.0,,,,,19.0,12.0,6.4,3.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
11453039,away,Al-Fateh,Waled Al Enazi,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453039,away,Al-Fateh,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453039,away,Al-Fateh,Ali Alzubaidi,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453039,away,Al-Fateh,Nouh Al-Mousa,nouh-al-mousa,N. Al-Mousa,M,,175.0,17,M,818614,EUR,667267200,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453039,away,Al-Fateh,Abbas Sadiq Alhassan,abbas-sadiq-alhassan,A. S. Alhassan,M,6,174.0,52,M,1096520,EUR,1079222400,M,66,66,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,Abbas Sadiq Alhassan,,,,,,,,,,,,,,,,,,,,,,,,,,,
