match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_goalAssist,stat_dispossessed,stat_shotOffTarget,stat_keyPass,stat_unsuccessfulTouch,stat_wasFouled,captain,player_firstName,player_lastName,stat_errorLeadToAGoal,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork
10411567,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,25.0,15.0,19.0,9.0,7.0,8.0,8.0,17.0,2.0,2.0,2.0,12.0,1.0,3.0,1.0,90.0,33.0,6.0,10.0,0.0,0.0,0.00183328,0,-0.7005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411567,home,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,288321,EUR,800928000,D,27,27,False,14.0,12.0,1.0,,3.0,3.0,9.0,12.0,3.0,,,,,,,36.0,17.0,6.0,4.0,0.0882,0.4752,0.00215456,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411567,home,Hellas Verona,Koray Günter,koray-gunter,K. Günter,D,22,185,217,M,138165,EUR,776995200,D,21,21,False,24.0,17.0,3.0,2.0,11.0,15.0,6.0,9.0,3.0,1.0,3.0,8.0,,,,90.0,33.0,6.4,7.0,0.0,0.0,0.0140301,0,,,1.0,,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10411567,home,Hellas Verona,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187,130,M,139410,EUR,705542400,D,17,17,False,13.0,10.0,3.0,2.0,5.0,7.0,5.0,7.0,2.0,,1.0,5.0,,,,45.0,18.0,6.5,4.0,0.0,0.0,0.0104336,0,,1.0,,,2.0,,,,2.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,
10411567,home,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,M,5,5,False,19.0,13.0,1.0,1.0,5.0,6.0,8.0,14.0,8.0,2.0,2.0,4.0,,,,90.0,42.0,6.3,14.0,0.0339,0.0,0.0238896,2,,1.0,2.0,,2.0,2.0,,,,,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,
10411567,home,Hellas Verona,Martin Hongla,martin-hongla,M. Hongla,M,78,183,1195,M,856062,EUR,890006400,M,18,18,False,31.0,23.0,4.0,,7.0,8.0,16.0,24.0,3.0,,2.0,7.0,,,,86.0,43.0,7.0,10.0,0.0,0.0,0.0691804,0,,1.0,1.0,2.0,8.0,3.0,,,2.0,3.0,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,
10411567,home,Hellas Verona,Miguel Veloso,miguel-veloso,M. Veloso,M,,180,198,M,6557,EUR,516153600,M,4,4,False,33.0,27.0,6.0,3.0,11.0,12.0,16.0,23.0,2.0,2.0,,9.0,,,,68.0,42.0,6.9,8.0,0.0676,0.0,0.0480741,1,,2.0,,,4.0,,,,,,,,2.0,1.0,,,1.0,1.0,,2.0,True,,,,,,,,,
10411567,home,Hellas Verona,Fabio Depaoli,fabio-depaoli,F. Depaoli,M,23,178,224,M,830288,EUR,861840000,M,29,29,False,11.0,7.0,1.0,,4.0,6.0,3.0,6.0,3.0,,,5.0,,,,90.0,33.0,6.4,11.0,0.0,0.0,0.0042985,0,,1.0,1.0,,2.0,3.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,2.0,,,,,,,,,,,
10411567,home,Hellas Verona,Yayah Kallon,yayah-kallon,Y. Kallon,F,9,175,173,M,967510,EUR,993859200,F,30,30,False,14.0,11.0,1.0,,3.0,3.0,8.0,12.0,4.0,,,3.0,,,,45.0,26.0,6.5,11.0,0.0074,0.1284,0.0627591,1,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,3.0,,1.0,3.0,1.0,,,,,,,,,,
10411567,home,Hellas Verona,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,F,61,61,False,30.0,25.0,1.0,,8.0,8.0,17.0,22.0,4.0,1.0,1.0,6.0,,,,90.0,40.0,6.2,8.0,0.0,0.0,0.0639967,0,,,,,4.0,1.0,,,,1.0,,,1.0,1.0,,3.0,,2.0,,2.0,,,,1.0,,,,,,
10411567,home,Hellas Verona,Thomas Henry,thomas-henry,T. Henry,F,9,191,450,M,795541,EUR,780019200,F,9,9,False,19.0,8.0,2.0,,2.0,5.0,6.0,15.0,7.0,1.0,1.0,1.0,,,,78.0,38.0,6.1,24.0,0.0,0.0,0.00266989,0,,1.0,1.0,2.0,2.0,,,,,,,,,,,5.0,,,7.0,,,,,,,,,,,
10411567,home,Hellas Verona,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,6,6,True,4.0,2.0,,,2.0,2.0,,2.0,3.0,1.0,1.0,1.0,,,,45.0,10.0,6.2,3.0,0.0,0.0,1.939e-05,0,,,,1.0,2.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10411567,home,Hellas Verona,Kevin Lasagna,kevin-lasagna,K. Lasagna,F,15,181,317,M,587962,EUR,713404800,F,11,11,True,8.0,4.0,,,2.0,3.0,2.0,5.0,4.0,,,1.0,,,,45.0,17.0,6.5,9.0,0.0,0.0,0.00071411,0,,,,,4.0,2.0,,,2.0,1.0,,,1.0,1.0,,1.0,,,3.0,2.0,,,,,,,,,,
10411567,home,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,True,4.0,3.0,1.0,,3.0,3.0,,1.0,,,2.0,2.0,,,,22.0,11.0,6.7,1.0,0.0,0.0,5.961e-05,0,,,,1.0,2.0,,,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,
