match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_goalAssist,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_accurateCross,player_sofascoreId,stat_goals,stat_punches,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed,stat_hitWoodwork
11368711,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,27.0,13.0,25.0,11.0,5.0,8.0,8.0,19.0,7.0,1.0,4.0,6.0,1.0,1.0,90.0,36.0,7.3,14.0,0.00247076,0,-0.5617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368711,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,False,22.0,19.0,4.0,1.0,13.0,13.0,6.0,9.0,3.0,,,,,,90.0,28.0,5.7,3.0,0.00151892,0,,Unai,García,True,1.0,6.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368711,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,21.0,19.0,3.0,2.0,14.0,14.0,5.0,7.0,2.0,,,,,,70.0,26.0,5.4,4.0,0.00170621,0,,,,,1.0,3.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11368711,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,28,28,False,35.0,28.0,5.0,1.0,17.0,18.0,11.0,17.0,1.0,,,,,,79.0,45.0,6.7,7.0,0.0068657,0,,,,,,2.0,,6.0,,2.0,4.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11368711,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,M,12,12,False,22.0,16.0,4.0,1.0,5.0,5.0,11.0,21.0,7.0,,,,,,90.0,55.0,7.2,18.0,0.0530821,1,,,,,,8.0,,1.0,1.0,2.0,10.0,4.0,5.0,3.0,,1.0,,3.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,0.0197,1.0,,,,,,,,,,
11368711,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,28.0,24.0,7.0,4.0,9.0,10.0,15.0,24.0,4.0,,,,,,90.0,52.0,6.7,12.0,0.0166961,0,,,,,1.0,6.0,3.0,,1.0,2.0,4.0,,4.0,3.0,,,,,,6.0,,,,2.0,,,,,,,,,,,,,
11368711,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,37.0,32.0,2.0,,14.0,16.0,18.0,21.0,7.0,,,,,,90.0,48.0,6.7,5.0,0.0189124,2,,,,,1.0,6.0,,1.0,,5.0,4.0,,1.0,,,2.0,,,,,1.0,1.0,1.0,,,0.0695,1.0,1.0,,,,,,,,,
11368711,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,19.0,18.0,,,3.0,4.0,15.0,17.0,2.0,,,,,,69.0,31.0,6.4,4.0,0.0107943,1,,,,,1.0,3.0,1.0,,,,3.0,1.0,,,,,,2.0,,2.0,1.0,1.0,,,,0.0192,1.0,,1.0,,,,,,,,
11368711,home,Osasuna,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,M,22,22,False,42.0,37.0,3.0,2.0,15.0,18.0,24.0,28.0,4.0,,,,,,90.0,63.0,6.4,13.0,0.111722,0,,,,,1.0,5.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,4.0,1.0,,,3.0,,,3.0,,,2.0,,,,,,,
11368711,home,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,False,14.0,13.0,,,8.0,8.0,5.0,9.0,,,,,,,69.0,34.0,6.7,11.0,0.00819923,2,,,,,2.0,8.0,1.0,,,,2.0,5.0,1.0,1.0,,,2.0,,,3.0,1.0,1.0,1.0,2.0,,0.1076,,1.0,,,,,,,,,
11368711,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,14.0,6.0,1.0,,1.0,1.0,5.0,13.0,2.0,,,,,,70.0,25.0,7.2,11.0,0.00899884,3,,,,,2.0,5.0,,1.0,,1.0,6.0,1.0,,,,4.0,,1.0,,,2.0,1.0,1.0,1.0,,0.3805,1.0,1.0,1.0,,budimir_ante,1.0,,,,,
11368711,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,True,10.0,8.0,,,5.0,5.0,3.0,7.0,3.0,,,,,,21.0,17.0,6.5,5.0,0.00095247,0,,,,,2.0,3.0,,,,,3.0,,2.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,
