match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_fouls,captain,stat_outfielderBlock,stat_wasFouled,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_shotOffTarget,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_goals,stat_goalAssist
10438067,home,Casa Pia,Lucas Paes,lucas-paes,L. Paes,G,1,193,72,M,931473,EUR,881452800,G,68,68,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438067,home,Casa Pia,Eduardo Fereira,eduardo-fereira,E. Fereira,D,2,169,53,M,879459,EUR,970185600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438067,home,Casa Pia,Derick Poloni,derick-poloni,D. Poloni,D,6,173,38,M,892169,EUR,746841600,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438067,home,Casa Pia,Léo Bolgado,leo-bolgado,L. Bolgado,D,4,190,110,M,1095918,EUR,903571200,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Léo Bolgado,,,,,,,,,,,
10438067,home,Casa Pia,Anderson Cordeiro,anderson-cordeiro,A. Cordeiro,F,25,176,38,M,988753,EUR,907977600,M,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438067,away,Vizela,Fabijan Buntić,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,21.0,12.0,13.0,4.0,9.0,12.0,3.0,9.0,2.0,11.0,5.0,5.0,90.0,37.0,8.3,9.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
10438067,away,Vizela,Tomás Silva,tomas-silva,Tomás,D,10,172,134,M,1176102,EUR,939945600,D,82,82,False,29.0,21.0,5.0,1.0,8.0,11.0,13.0,20.0,4.0,6.0,,,90.0,60.0,7.3,14.0,0,2.0,2.0,5.0,7.0,1.0,5.0,2.0,1.0,,,3.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,
10438067,away,Vizela,Anderson,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,False,28.0,21.0,6.0,1.0,14.0,16.0,7.0,12.0,10.0,1.0,,,90.0,41.0,7.3,7.0,0,,5.0,1.0,7.0,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10438067,away,Vizela,Ivanildo Fernandes,ivanildo-fernandes,I. Fernandes,D,14,193,63,M,806515,EUR,827798400,D,4,4,False,30.0,24.0,8.0,5.0,16.0,19.0,8.0,11.0,2.0,7.0,,,90.0,38.0,7.0,6.0,0,,,3.0,1.0,,2.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10438067,away,Vizela,Kiki Afonso,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,32.0,22.0,7.0,4.0,6.0,9.0,17.0,25.0,3.0,3.0,,,90.0,59.0,7.3,13.0,0,,1.0,1.0,4.0,,1.0,1.0,,True,,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,
10438067,away,Vizela,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,46.0,33.0,3.0,1.0,8.0,11.0,25.0,38.0,2.0,5.0,,,90.0,71.0,7.1,21.0,1,2.0,1.0,5.0,4.0,1.0,1.0,2.0,2.0,,1.0,,,3.0,,1.0,1.0,5.0,1.0,,,,,1.0,,1.0,,,,,,,
10438067,away,Vizela,Raphael Guzzo,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,8,8,False,54.0,48.0,4.0,2.0,22.0,24.0,26.0,30.0,2.0,7.0,,,90.0,69.0,7.4,10.0,1,,1.0,4.0,4.0,,1.0,1.0,1.0,,2.0,2.0,1.0,,,,,1.0,,3.0,,,,1.0,,,,,,,,1.0,
10438067,away,Vizela,Alex Méndez,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400,M,19,19,False,35.0,30.0,2.0,2.0,9.0,11.0,21.0,24.0,1.0,10.0,,,90.0,49.0,7.0,10.0,0,,,4.0,5.0,,1.0,3.0,2.0,,,1.0,1.0,,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,
10438067,away,Vizela,Kiko Bondoso,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,F,10,10,False,25.0,18.0,,,2.0,3.0,16.0,22.0,,4.0,,,90.0,39.0,6.5,14.0,0,2.0,,8.0,2.0,,,1.0,1.0,,,,1.0,,,3.0,1.0,2.0,2.0,3.0,,,,,,,1.0,,,,,,
10438067,away,Vizela,Alexander Schmidt,alexander-schmidt,A. Schmidt,F,10,193,80,M,842499,EUR,885168000,F,11,11,False,19.0,13.0,1.0,,3.0,3.0,10.0,16.0,,4.0,,,65.0,30.0,6.9,12.0,3,4.0,,10.0,1.0,,,,2.0,,,,,,,2.0,1.0,2.0,1.0,3.0,,,,2.0,1.0,,,,,,,,
10438067,away,Vizela,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,F,79,79,False,36.0,26.0,,,4.0,7.0,22.0,30.0,,3.0,,,85.0,56.0,7.2,19.0,2,2.0,1.0,5.0,8.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,,5.0,3.0,6.0,1.0,,2.0,,,,,,,,,,1.0,,1.0
10438067,away,Vizela,Milutin Osmajić,milutin-osmajic,M. Osmajić,F,28,186,445,M,928047,EUR,932860800,F,9,9,True,11.0,6.0,1.0,,,,6.0,11.0,,1.0,,,25.0,20.0,6.4,9.0,0,4.0,1.0,8.0,3.0,,,,1.0,,,2.0,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,
10438067,away,Vizela,Kévin Zohi,kevin-zohi,K. Zohi,F,9,177,150,M,891793,EUR,850953600,F,22,22,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,10.0,4.0,6.7,1.0,1,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10438067,away,Vizela,Luiz Felipe,luis-felipe,L. Felipe,G,,197,35,M,928228,EUR,861840000,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438067,away,Vizela,Carlos Isaac,isaac-carlos,C. Isaac,D,2,184,69,M,913214,EUR,893894400,D,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438067,away,Vizela,Mohamed Aidara,mohamed-aidara,M. Aidara,D,45,186,19,M,913162,EUR,847238400,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438067,away,Vizela,Osama Rashid,osama-rashid,O. Rashid,M,20,180,711,M,786038,EUR,695260800,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438067,away,Vizela,Diego Rosa,diego-rosa,D. Rosa,M,33,180,531,M,1002415,EUR,1034380800,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438067,away,Vizela,Matheus Pereira,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,D,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438067,away,Vizela,Andrés Sarmiento,andres-sarmiento,A. Sarmiento,M,29,170,296,M,842663,EUR,884822400,M,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
