match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_fouls,stat_keyPass,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_errorLeadToAShot,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,captain,stat_bigChanceMissed,player_firstName,player_lastName,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
10433812,home,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186.0,93,M,758606,EUR,763603200,G,1,1,False,30.0,16.0,23.0,9.0,7.0,11.0,9.0,19.0,2.0,12.0,2.0,2.0,4.0,5.0,90.0,46.0,8.0,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433812,home,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183.0,22,M,758870,EUR,867110400,D,22,22,False,20.0,12.0,1.0,1.0,8.0,13.0,4.0,11.0,,2.0,,,,,59.0,31.0,6.6,14.0,1,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10433812,home,Hatayspor,Ognjen Vranješ,ognjen-vranjes,O. Vranješ,D,,183.0,137,M,44310,EUR,625190400,D,5,5,False,32.0,24.0,8.0,2.0,19.0,26.0,5.0,6.0,1.0,3.0,,,,,90.0,42.0,7.2,8.0,0,,1.0,2.0,,,,6.0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10433812,home,Hatayspor,Burak Öksüz,burak-oksuz,B. Öksüz,D,53,185.0,10,M,816313,EUR,822528000,D,53,53,False,23.0,17.0,6.0,1.0,15.0,16.0,2.0,7.0,3.0,2.0,1.0,,,,90.0,36.0,7.9,6.0,1,,,,,,,5.0,,,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10433812,home,Hatayspor,Kaan Kanak,kaan-kanak,K. Kanak,D,,173.0,15,M,78839,EUR,655171200,D,26,26,False,24.0,15.0,5.0,2.0,11.0,16.0,6.0,12.0,4.0,5.0,1.0,,,,90.0,46.0,8.0,13.0,1,4.0,1.0,1.0,,1.0,,3.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,
10433812,home,Hatayspor,Mehdi Boudjemaa,mehdi-boudjemaa,M. Boudjemaa,M,4,182.0,595,M,960088,EUR,891907200,M,8,8,False,24.0,16.0,5.0,2.0,7.0,10.0,9.0,14.0,3.0,10.0,2.0,,,,90.0,32.0,6.5,11.0,0,,,3.0,,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
10433812,home,Hatayspor,Onur Ergün,onur-ergun,O. Ergün,M,4,185.0,45,M,893009,EUR,721785600,M,4,4,False,40.0,28.0,7.0,2.0,18.0,21.0,11.0,21.0,8.0,4.0,,,,,90.0,53.0,7.4,13.0,2,2.0,,3.0,,,1.0,1.0,2.0,,1.0,,6.0,3.0,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,
10433812,home,Hatayspor,Rayane Aabid,rayane-aabid,R. Aabid,M,14,178.0,224,M,297510,EUR,695779200,M,10,10,False,36.0,29.0,5.0,2.0,14.0,16.0,15.0,22.0,2.0,7.0,1.0,,,,86.0,46.0,7.1,10.0,2,2.0,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,
10433812,home,Hatayspor,Ayoub El Kaabi,ayoub-el-kaabi,A. E. Kaabi,F,9,182.0,27969,M,919793,EUR,740966400,F,25,25,False,13.0,12.0,,,3.0,4.0,9.0,9.0,,2.0,,,,,86.0,22.0,6.4,5.0,2,,3.0,4.0,,,1.0,1.0,2.0,,,1.0,,,,1.0,,,,,,,4.0,,,ayoub_elkaabii,True,2.0,,,,,,
10433812,home,Hatayspor,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186.0,1621,M,1382235,EUR,1026432000,F,99,99,False,7.0,4.0,2.0,,1.0,1.0,3.0,6.0,5.0,2.0,2.0,,,,69.0,20.0,6.7,5.0,0,,5.0,8.0,,,,1.0,3.0,,,1.0,3.0,2.0,,,,,,,,,2.0,,,,,,Bertug Yildirim,,,,,
10433812,home,Hatayspor,Saba Lobjanidze,saba-lobjanidze,S. Lobjanidze,M,9,175.0,886,M,286923,EUR,787708800,F,11,11,False,11.0,10.0,1.0,1.0,3.0,3.0,8.0,13.0,3.0,1.0,1.0,,,,86.0,28.0,6.5,9.0,2,5.0,,2.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,
10433812,home,Hatayspor,Kamil Ahmet Çörekçi,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173.0,57,M,124728,EUR,696902400,D,12,12,True,6.0,3.0,2.0,,2.0,4.0,2.0,4.0,,2.0,,,,,31.0,16.0,6.7,5.0,0,2.0,,,,,,2.0,,1.0,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,
10433812,home,Hatayspor,Kevin Varga,kevin-varga,K. Varga,M,21,178.0,216,M,602730,EUR,828144000,M,21,21,True,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,21.0,11.0,6.6,5.0,0,1.0,1.0,4.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,1.0,,,
10433812,home,Hatayspor,Musa Çağıran,musa-cagiran,M. Çağıran,D,35,185.0,36,M,60363,EUR,721958400,M,6,6,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,12.0,6.0,6.5,3.0,0,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
10433812,home,Hatayspor,Sam Adekugbe,sam-adekugbe,S. Adekugbe,D,3,175.0,284,M,362042,EUR,790214400,D,23,23,True,1.0,,,,,,,1.0,1.0,,,,,,12.0,2.0,6.7,1.0,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10433812,home,Hatayspor,Zé Luís,ze-luis,Z. Luís,F,,185.0,233,M,101973,EUR,664675200,F,29,29,True,5.0,3.0,,,1.0,1.0,2.0,4.0,3.0,2.0,,,,,12.0,5.0,6.6,2.0,0,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
10433812,home,Hatayspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189.0,39,M,827515,EUR,951004800,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433812,home,Hatayspor,Sadik Bas,sadik-bas,S. Bas,D,,180.0,4,M,859172,EUR,768614400,M,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433812,home,Hatayspor,Simon Falette,simon-falette,S. Falette,D,3,184.0,230,M,201918,EUR,698457600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433812,home,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185.0,31,M,904172,EUR,817430400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433812,home,Hatayspor,Dylan Saint-Louis,dylan-saint-louis,D. Saint-Louis,F,,184.0,99,M,788833,EUR,798854400,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433812,away,Alanyaspor,Rúnar Alex Rúnarsson,runar-alex-runarsson,R. Rúnarsson,G,31,185.0,415,M,187023,EUR,793065600,G,13,13,False,26.0,25.0,1.0,1.0,25.0,26.0,,,3.0,16.0,2.0,2.0,2.0,3.0,90.0,47.0,7.0,2.0,0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,
10433812,away,Alanyaspor,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185.0,286,M,807291,EUR,885427200,D,27,27,False,76.0,68.0,5.0,3.0,29.0,31.0,39.0,50.0,1.0,2.0,,,,,90.0,99.0,6.7,17.0,0,5.0,1.0,5.0,1.0,2.0,,1.0,2.0,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,
10433812,away,Alanyaspor,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188.0,77,M,1003161,EUR,950054400,D,4,4,False,124.0,111.0,13.0,5.0,57.0,59.0,54.0,65.0,3.0,9.0,,,,,90.0,132.0,6.9,14.0,0,,,3.0,1.0,,,4.0,2.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,
10433812,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189.0,69,M,827922,EUR,878774400,D,20,20,False,100.0,92.0,5.0,3.0,51.0,52.0,41.0,48.0,1.0,5.0,,,,,77.0,108.0,7.3,8.0,0,,,,,,,2.0,,1.0,,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
10433812,away,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,29,185.0,292,M,171625,EUR,779068800,D,29,29,False,62.0,48.0,6.0,3.0,21.0,23.0,28.0,42.0,4.0,6.0,1.0,,,,90.0,79.0,6.9,20.0,0,3.0,,1.0,1.0,,,,,1.0,,,,,3.0,,,,,1.0,,,2.0,,,,,,,,,,,
10433812,away,Alanyaspor,Idrissa Doumbia,idrissa-doumbia,I. Doumbia,M,,187.0,465,M,842255,EUR,892512000,M,98,98,False,69.0,65.0,2.0,2.0,20.0,20.0,45.0,49.0,1.0,3.0,1.0,,,,90.0,76.0,6.9,6.0,1,,,,,,,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,
10433812,away,Alanyaspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177.0,131,M,876782,EUR,953164800,M,6,6,False,62.0,54.0,2.0,,29.0,30.0,25.0,32.0,4.0,4.0,1.0,,,,77.0,71.0,6.9,10.0,0,,,2.0,1.0,,,1.0,1.0,1.0,,,2.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
10433812,away,Alanyaspor,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185.0,168,M,800458,EUR,811036800,M,11,11,False,25.0,21.0,4.0,2.0,4.0,4.0,17.0,21.0,,,,,,,65.0,34.0,6.3,8.0,2,,,3.0,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,,3.0,,,,,1.0,,,,,,
10433812,away,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,7,166.0,109,M,60510,EUR,627177600,F,7,7,False,51.0,47.0,5.0,4.0,10.0,11.0,40.0,46.0,4.0,5.0,2.0,,,,90.0,73.0,7.0,14.0,1,6.0,,7.0,,4.0,,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,,3.0,,,2.0,1.0,,,True,,,,,,,1.0
10433812,away,Alanyaspor,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191.0,1938,M,1143587,EUR,731289600,F,93,93,False,15.0,10.0,1.0,,4.0,5.0,6.0,11.0,,3.0,,,,,90.0,29.0,6.6,11.0,4,1.0,2.0,5.0,1.0,,,1.0,2.0,,,,,,,3.0,,,,,,,3.0,1.0,,,,1.0,,,,,,2.0
10433812,away,Alanyaspor,Daniel Candeias,daniel-candeias,D. Candeias,M,21,177.0,77,M,41835,EUR,572745600,F,21,21,False,15.0,9.0,2.0,2.0,3.0,3.0,6.0,14.0,3.0,3.0,1.0,,,,54.0,24.0,6.5,11.0,1,2.0,1.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,2.0,,,,,1.0,Daniel,Candeias,,,,1.0
