match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_errorLeadToAShot,stat_keyPass,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyFaced,stat_clearanceOffLine,stat_penaltyConceded,stat_totalOffside,player_sofascoreId
12624928,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624928,home,Al-Fateh,Faisal Al Abdulwahed,Faisal Al Abdulwahed,,faisal-al-abdulwahed,F. A. Abdulwahed,F,80,,16,M,1170502,EUR,1104278400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624928,home,Al-Fateh,Ali Al Masoud,Ali Al Masoud,,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624928,home,Al-Fateh,Saad Al-Shurafa,Saad Al-Shurafa,,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624928,away,Damac FC,Florin Niță,,,florin-nita,F. Niță,G,,185.0,1579,M,83551,EUR,552268800,G,1,1,False,46.0,27.0,27.0,9.0,0.0,22.0,32.0,5.0,14.0,1.0,13.0,1.0,3.0,6.0,1.0,1.0,1.0,90.0,59.0,7.8,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
12624928,away,Damac FC,Ramzi Sawlan,,,sawlan-ramzi,R. Sawlan,D,15,,23,M,965309,EUR,892857600,D,51,51,False,24.0,20.0,3.0,,0.0,10.0,11.0,11.0,16.0,4.0,4.0,,,,,,,90.0,55.0,7.3,11.0,0,3.0,1.0,5.0,9.0,1.0,,1.0,8.0,6.0,1.0,1.0,,,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,1.0,1.0,,
12624928,away,Damac FC,Farouk Chafaï,,,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200,D,15,15,False,33.0,29.0,5.0,1.0,0.0,27.0,27.0,2.0,6.0,5.0,3.0,,,,,,,90.0,46.0,6.3,5.0,2,,,3.0,1.0,,,2.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,True,,,,,1.0,,
12624928,away,Damac FC,Abdelkader Bedrane,,,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800,D,3,3,False,44.0,28.0,14.0,4.0,0.0,20.0,27.0,8.0,17.0,8.0,1.0,,,,,,,90.0,61.0,6.6,16.0,1,,1.0,4.0,4.0,,,1.0,2.0,1.0,,,3.0,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,
12624928,away,Damac FC,Dhari Al-Enezi,Dhari Al-Enezi,,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,False,25.0,19.0,6.0,3.0,0.0,9.0,11.0,11.0,17.0,,10.0,,,,,,,90.0,54.0,7.1,12.0,0,3.0,,4.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,,1.0,1.0,1.0,5.0,,,,,,,,,,,,
12624928,away,Damac FC,Tariq Mohammed,,,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600,M,5,5,False,28.0,22.0,5.0,3.0,0.0,9.0,9.0,13.0,19.0,2.0,4.0,,,,,,,82.0,45.0,7.0,8.0,0,,,4.0,6.0,3.0,2.0,2.0,3.0,,1.0,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,
12624928,away,Damac FC,Faisal Al-Sibyani,,,faisal-al-sibyani,F. Al-Sibyani,M,6,172.0,54,M,1217924,EUR,1057536000,M,6,6,False,27.0,21.0,2.0,1.0,0.0,14.0,16.0,7.0,11.0,3.0,4.0,,,,,,,90.0,48.0,7.0,11.0,1,,,3.0,6.0,,,2.0,5.0,4.0,4.0,2.0,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,
12624928,away,Damac FC,François Kamano,,,francois-kamano,F. Kamano,M,45,182.0,1456,M,580800,EUR,830995200,M,11,11,False,21.0,17.0,1.0,1.0,0.0,7.0,8.0,11.0,15.0,,4.0,,,,,,,88.0,34.0,6.7,9.0,1,2.0,,8.0,4.0,2.0,1.0,,2.0,2.0,1.0,2.0,2.0,,1.0,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,
12624928,away,Damac FC,Nicolae Stanciu,,,nicolae-stanciu,N. Stanciu,M,8,171.0,4005,M,108673,EUR,736732800,M,32,32,False,41.0,34.0,6.0,4.0,0.0,11.0,14.0,24.0,35.0,,5.0,,,,,,,90.0,67.0,7.9,19.0,5,8.0,1.0,5.0,6.0,3.0,1.0,,2.0,1.0,1.0,,,,2.0,,1.0,3.0,,2.0,,4.0,1.0,,,1.0,,,,,1.0,
12624928,away,Damac FC,Georges-Kévin N'Koudou,,,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,342909,EUR,792633600,M,10,10,False,36.0,29.0,7.0,4.0,0.0,13.0,16.0,18.0,26.0,,3.0,,,,,,,90.0,71.0,7.0,25.0,3,6.0,,9.0,8.0,6.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,,4.0,,2.0,,6.0,2.0,,1.0,,,,2.0,1.0,,,,,
12624928,away,Damac FC,Habib Diallo,,,habib-diallo,H. Diallo,F,30,186.0,7474,M,802159,EUR,803433600,F,80,80,False,12.0,9.0,1.0,1.0,1.0,3.0,3.0,6.0,10.0,2.0,1.0,,,,,,,90.0,26.0,7.3,10.0,2,1.0,5.0,6.0,5.0,,,,,,5.0,2.0,5.0,,2.0,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,3.0,habibdiallo28
12624928,away,Damac FC,Mohammed Alkhaibari,Mohammed Alkhaibari,,mohammed-alkhaibari,M. Alkhaibari,D,23,184.0,21,M,1048753,EUR,1019088000,D,87,87,True,5.0,4.0,1.0,,0.0,2.0,2.0,2.0,3.0,1.0,1.0,,,,,,,8.0,7.0,6.1,2.0,0,,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
12624928,away,Damac FC,Hazzaa Al-Ghamdi,Hazzaa Ahmed Al-Ghamdi,,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200,F,90,90,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,24.0,2.0,6.5,1.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12624928,away,Damac FC,Amin Al-Bukhari,,,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,97,97,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624928,away,Damac FC,Jawad Alhassan,Jawad Alhassan,,jawad-alhassan,J. Alhassan,D,23,175.0,11,M,1916966,EUR,1104537600,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624928,away,Damac FC,Abdulrahman Al-Obaid,,,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624928,away,Damac FC,Noor Al-Rashidi,Noor Al-Rashidi,,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,1065328,EUR,794966400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624928,away,Damac FC,Abdullah Al-Qahtani,,,abdullah-al-qahtani,A. Al-Qahtani,M,7,172.0,38,M,974064,EUR,854668800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624928,away,Damac FC,Ayman Fallatah,,,ayman-fallatah,A. Fallatah,M,95,190.0,80,M,1517641,EUR,1065052800,D,95,95,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624928,away,Damac FC,Meshari Fahad Al-Nemer,,,meshari-fahad-al-nemer,M. F. Al-Nemer,F,75,180.0,439,M,1474690,EUR,1060041600,F,94,94,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
