match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_totalCross,stat_interceptionWon,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,player_firstName,player_lastName,stat_bigChanceCreated,stat_errorLeadToAShot
12499616,home,VfL Bochum 1848,Patrick Drewes,patrick-drewes,P. Drewes,G,30,194,349,M,132607,EUR,728784000,G,27,27,False,35.0,23.0,24.0,12.0,0.0,13.0,15.0,10.0,20.0,9.0,1.0,1.0,2.0,1.0,1.0,90.0,42.0,7.3,12.0,0.00360118,0,0.0957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499616,home,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,False,23.0,19.0,2.0,1.0,1.0,7.0,8.0,12.0,15.0,1.0,,,,,,90.0,41.0,7.5,6.0,0.0229585,0,,1.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499616,home,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,36.0,26.0,3.0,2.0,0.0,19.0,21.0,7.0,15.0,2.0,,,,,,90.0,52.0,7.6,10.0,0.00356911,2,,5.0,12.0,7.0,15.0,7.0,,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,0.1152,,,,,,,,,,,,,,,
12499616,home,VfL Bochum 1848,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,5,5,False,55.0,43.0,11.0,6.0,0.0,21.0,25.0,22.0,31.0,8.0,,,,,,90.0,68.0,7.6,13.0,0.0719635,0,,1.0,7.0,2.0,7.0,1.0,2.0,,,,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,
12499616,home,VfL Bochum 1848,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,M,15,15,False,32.0,24.0,3.0,1.0,0.0,8.0,9.0,17.0,27.0,5.0,,,,,,90.0,64.0,6.9,18.0,0.158718,1,,2.0,,8.0,5.0,1.0,,1.0,2.0,4.0,1.0,1.0,3.0,,1.0,,,0.1284,4.0,,1.0,1.0,1.0,1.0,,,,,,,,,
12499616,home,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,False,54.0,38.0,5.0,2.0,0.0,10.0,13.0,31.0,45.0,9.0,,,,,,90.0,73.0,7.7,23.0,0.184404,3,,3.0,1.0,10.0,3.0,,,1.0,,,2.0,4.0,3.0,1.0,2.0,,1.0,0.8806,4.0,,3.0,3.0,,,1.0,1.0,1.0,0.2667,,,,,
12499616,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,39.0,28.0,5.0,,0.0,17.0,20.0,11.0,19.0,3.0,,,,,,90.0,56.0,6.1,18.0,0.00530598,0,,2.0,5.0,11.0,7.0,3.0,,1.0,2.0,1.0,4.0,,2.0,,,,,,,1.0,,,3.0,,,,,,True,,,,
12499616,home,VfL Bochum 1848,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1219,M,829093,EUR,877910400,M,6,6,False,41.0,27.0,5.0,2.0,1.0,14.0,14.0,14.0,29.0,8.0,,,,,,85.0,57.0,7.7,17.0,0.0605851,1,,1.0,3.0,6.0,10.0,1.0,1.0,1.0,,3.0,3.0,1.0,4.0,3.0,1.0,,,0.0548,2.0,,1.0,,1.0,,,,,,,,,,
12499616,home,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,M,32,32,False,32.0,21.0,4.0,,0.0,9.0,9.0,13.0,29.0,2.0,,,,,,78.0,61.0,6.9,19.0,0.145788,2,,,1.0,1.0,5.0,1.0,,,,2.0,,,2.0,2.0,,2.0,,0.1545,6.0,1.0,1.0,1.0,,,,,,,,,,,
12499616,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,33.0,24.0,1.0,1.0,0.0,9.0,9.0,15.0,24.0,4.0,,,,,,89.0,45.0,7.5,14.0,0.13165,2,,3.0,5.0,6.0,8.0,,,2.0,3.0,1.0,1.0,2.0,2.0,,,1.0,2.0,0.1432,,,,,,1.0,,1.0,,0.4219,,,,1.0,
