match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_challengeLost,stat_bigChanceCreated,stat_totalOffside,stat_totalContest,stat_wonContest,stat_dispossessed,stat_bigChanceMissed,captain,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches
11352341,home,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,F,21,21,True,5.0,5.0,,,,,5.0,5.0,,,,,,22.0,8.0,7.0,1.0,0.0615372,0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,
11352341,home,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10134,M,raphael_varane,138310,EUR,735696000,D,19,19,True,3.0,2.0,,,2.0,2.0,,1.0,,,,,,11.0,4.0,6.6,1.0,2.277e-05,0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11352341,home,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16185,M,martial_9,191176,EUR,818121600,F,9,9,True,2.0,1.0,,,,,1.0,2.0,,,,,,11.0,3.0,6.5,2.0,0.00032885,0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11352341,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352341,home,Manchester United,Hannibal Mejbri,,,hannibal-mejbri,H. Mejbri,M,28,182,23655,M,hannibal_mj,1009386,EUR,1043107200,M,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352341,home,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7659,M,facupellistri,989803,EUR,1008806400,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352341,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,M,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352341,home,Manchester United,Sofyan Amrabat,,,sofyan-amrabat,S. Amrabat,M,34,183,27708,M,sofyanamrabat,359272,EUR,840585600,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352341,away,Luton Town,Thomas Kaminski,,,thomas-kaminski,T. Kaminski,G,1,190,545,M,,45959,EUR,719798400,G,24,24,False,30.0,15.0,18.0,4.0,12.0,15.0,3.0,15.0,3.0,3.0,3.0,,,90.0,40.0,7.0,16.0,0.00046344,0,0.476,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
11352341,away,Luton Town,Teden Mengi,,,teden-mengi,T. Mengi,D,15,183,754,M,,979233,EUR,1020124800,D,15,15,False,27.0,22.0,4.0,,16.0,17.0,6.0,10.0,2.0,,,,,90.0,45.0,7.1,6.0,0.00129927,1,,,,1.0,2.0,4.0,,5.0,3.0,3.0,0.026,,,,,,,1.0,,1.0,0.0903,,,,2.0,1.0,,,,,,,
11352341,away,Luton Town,Tom Lockyer,,,tom-lockyer,T. Lockyer,D,12,183,189,M,,197848,EUR,786412800,D,4,4,False,48.0,37.0,8.0,4.0,27.0,31.0,10.0,17.0,4.0,,,,,90.0,63.0,7.2,11.0,0.0171013,0,,,,,1.0,2.0,,8.0,1.0,1.0,,,1.0,,,,1.0,,,5.0,,,,,,,,,True,,,,
11352341,away,Luton Town,Gabriel Osho,,,gabriel-osho,G. Osho,D,4,185,1150,M,,920680,EUR,903052800,D,2,2,False,28.0,22.0,6.0,,14.0,18.0,8.0,10.0,4.0,,,,,90.0,43.0,6.7,7.0,0.0453001,0,,,,1.0,3.0,1.0,,7.0,,,,,1.0,1.0,,,1.0,,,2.0,,,,,1.0,,,,,,,,
11352341,away,Luton Town,Issa Kaboré,,,issa-kabore,I. Kaboré,D,12,180,16736,M,issa_kabore_29,1006189,EUR,989625600,M,12,12,False,23.0,20.0,1.0,,7.0,10.0,14.0,17.0,4.0,,,,,86.0,46.0,6.6,16.0,0.161143,0,,4.0,1.0,2.0,9.0,5.0,,2.0,3.0,2.0,,2.0,,,1.0,,3.0,,,,,1.0,,,4.0,2.0,2.0,,,,,,
11352341,away,Luton Town,Marvelous Nakamba,,,marvelous-nakamba,M. Nakamba,M,18,177,1065,M,,556904,EUR,758937600,M,13,13,False,22.0,20.0,3.0,3.0,9.0,11.0,11.0,11.0,1.0,,,,,86.0,31.0,6.7,3.0,0.0035023,0,,,,,1.0,3.0,,,1.0,,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,
11352341,away,Luton Town,Ross Barkley,,,ross-barkley,R. Barkley,M,6,188,2411,M,,98435,EUR,755049600,M,6,6,False,44.0,37.0,3.0,2.0,19.0,22.0,18.0,22.0,8.0,,,,,90.0,56.0,6.9,10.0,0.0261089,2,,,,1.0,6.0,3.0,1.0,2.0,,,0.0816,2.0,1.0,1.0,,1.0,,,,1.0,,2.0,,,2.0,1.0,2.0,,,1.0,,,
11352341,away,Luton Town,Alfie Doughty,,,alfie-doughty,A. Doughty,M,14,183,521,M,,945792,EUR,945734400,M,45,45,False,18.0,16.0,2.0,1.0,6.0,6.0,11.0,17.0,4.0,,,,,73.0,35.0,7.1,6.0,0.0364823,0,,5.0,1.0,,,3.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,
11352341,away,Luton Town,Andros Townsend,,,andros-townsend,A. Townsend,F,30,181,590,M,,47992,EUR,679622400,F,30,30,False,16.0,10.0,5.0,1.0,3.0,5.0,7.0,13.0,5.0,,,,,60.0,35.0,7.0,12.0,0.00753368,3,,2.0,,1.0,5.0,5.0,1.0,,3.0,3.0,0.0928,,,,1.0,,,1.0,,2.0,0.2647,1.0,,,4.0,2.0,1.0,,,1.0,,,
11352341,away,Luton Town,Chiedozie Ogbene,,,ogbene-chiedozie,C. Ogbene,M,19,181,757,M,,849309,EUR,862444800,F,7,7,False,17.0,14.0,,,6.0,6.0,8.0,13.0,4.0,,,,,86.0,32.0,7.2,7.0,0.0519737,1,,2.0,,1.0,2.0,3.0,,2.0,1.0,1.0,0.0217,2.0,1.0,,1.0,1.0,,1.0,,1.0,0.0287,,,,,,1.0,,,,,,
11352341,away,Luton Town,Carlton Morris,,,carlton-morris,C. Morris,F,9,185,1069,M,,358222,EUR,819072000,F,9,9,False,16.0,12.0,,,8.0,9.0,4.0,7.0,3.0,,,,,90.0,39.0,6.8,10.0,0.00611034,2,,,,4.0,9.0,4.0,,4.0,,,0.1345,1.0,2.0,,2.0,1.0,4.0,1.0,,,0.2952,,,1.0,2.0,1.0,2.0,,,1.0,,,
11352341,away,Luton Town,Tahith Chong,,,tahith-chong,T. Chong,M,24,185,1632,M,,825845,EUR,944265600,M,14,14,True,15.0,15.0,1.0,1.0,4.0,4.0,11.0,11.0,4.0,,,,,30.0,22.0,6.8,2.0,0.00948092,1,,,,1.0,2.0,3.0,,,,,0.0496,,1.0,,2.0,3.0,1.0,,,,,,,,,,,,,1.0,,,
11352341,away,Luton Town,Jordan Clark,,,jordan-clark,J. Clark,M,18,183,134,M,,150477,EUR,748656000,M,18,18,True,10.0,8.0,,,5.0,7.0,3.0,3.0,1.0,,,,,17.0,12.0,6.6,3.0,0.00229551,0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
11352341,away,Luton Town,Pelly Ruddock Mpanzu,,,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,175,298,M,,387116,EUR,742867200,M,17,17,True,2.0,2.0,,,,,2.0,2.0,,,,,,13.0,4.0,6.5,,0.00218945,0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11352341,away,Luton Town,Ryan Giles,,,ryan-giles,R. Giles,D,3,179,245,M,,931304,EUR,948844800,M,26,26,True,2.0,2.0,,,,,2.0,3.0,,,,,,13.0,4.0,6.5,1.0,0.00241597,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352341,away,Luton Town,Elijah Adebayo,,,adebayo-elijah,E. Adebayo,F,11,193,980,M,,920542,EUR,884131200,F,11,11,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,,12.0,5.0,6.6,2.0,0.0003842,0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11352341,away,Luton Town,Tim Krul,,,tim-krul,T. Krul,G,,193,418,M,,18154,EUR,576028800,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352341,away,Luton Town,Zack Nelson,Zack Nelson,,zack-nelson,Z. Nelson,M,37,183,86,M,,1394950,EUR,1095984000,M,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352341,away,Luton Town,Luke Berry,,,luke-berry,L. Berry,M,8,177,75,M,,97465,EUR,710899200,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352341,away,Luton Town,Jacob Brown,,,jacob-brown,J. Brown,F,40,178,156,M,,858911,EUR,892166400,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
