match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_challengeLost,stat_wonContest,stat_keyPass,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_lastManTackle,stat_bigChanceCreated,stat_errorLeadToAShot,stat_hitWoodwork,stat_bigChanceMissed,stat_goals,stat_penaltyWon
12709451,home,Harrogate Town,James Daly,james-daly,J. Daly,M,11,178.0,24,M,931250,EUR,947635200,F,11,11,False,4.0,3.0,,,0.0,,,3.0,4.0,,1.0,,,,,,59.0,11.0,6.3,5.0,1,,,,,3.0,1.0,6.0,1.0,1.0,,,,,1.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,
12709451,home,Harrogate Town,Dean Cornelius,dean-cornelius,D. Cornelius,M,8,176.0,14,M,944180,EUR,986947200,M,8,8,True,15.0,13.0,1.0,,0.0,3.0,4.0,11.0,12.0,1.0,4.0,,,,,,32.0,22.0,6.5,4.0,0,,,1.0,1.0,,,2.0,1.0,3.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
12709451,home,Harrogate Town,Liam Gibson,liam-gibson,L. Gibson,D,30,185.0,11,M,825820,EUR,861926400,D,30,30,True,10.0,9.0,2.0,2.0,0.0,6.0,7.0,3.0,3.0,2.0,1.0,,,,,,31.0,14.0,6.5,1.0,1,,,,,3.0,,4.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,
12709451,home,Harrogate Town,Stephen Dooley,stephen-dooley,S. Dooley,M,,180.0,10,M,62337,EUR,687830400,M,22,22,True,17.0,16.0,,,0.0,6.0,7.0,10.0,10.0,,2.0,,,,,,31.0,20.0,6.6,2.0,0,,,,,,,,2.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12709451,home,Harrogate Town,Stephen Duke-McKenna,stephen-duke-mckenna,S. Duke-McKenna,M,11,170.0,57,M,914881,EUR,966470400,M,9,9,True,13.0,9.0,,,0.0,3.0,3.0,6.0,12.0,,1.0,,,,,,31.0,27.0,6.9,10.0,1,,,2.0,,1.0,,2.0,4.0,3.0,,,1.0,1.0,3.0,,,,,3.0,,,1.0,,,,1.0,,,,,,,
12709451,home,Harrogate Town,Jack Muldoon,jack-muldoon,J. Muldoon,F,18,178.0,29,M,582958,EUR,611539200,F,18,18,True,10.0,8.0,1.0,,0.0,2.0,2.0,6.0,9.0,,2.0,,,,,,31.0,14.0,6.7,4.0,0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12709451,home,Harrogate Town,Mark Oxley,mark-oxley,M. Oxley,G,1,180.0,10,M,32017,EUR,644284800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709451,home,Harrogate Town,James Moorby,james-moorby,J. Moorby,D,,180.0,1,M,1893585,EUR,1139270400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709451,home,Harrogate Town,Josh Falkingham,josh-falkingham,J. Falkingham,M,44,176.0,2,M,73619,EUR,651542400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709451,home,Harrogate Town,Sam Folarin,sam-folarin,S. Folarin,F,17,,28,M,1007057,EUR,969667200,F,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709451,away,Preston North End,Freddie Woodman,freddie-woodman,F. Woodman,G,28,187.0,5393,M,284417,EUR,857433600,G,1,1,False,44.0,42.0,2.0,2.0,0.0,42.0,44.0,,,,9.0,2.0,,3.0,4.0,4.0,90.0,54.0,7.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709451,away,Preston North End,Brad Potts,brad-potts,B. Potts,M,44,188.0,52,M,252999,EUR,773193600,D,44,44,False,41.0,35.0,1.0,,1.0,17.0,18.0,18.0,24.0,1.0,3.0,,,,,,60.0,57.0,7.8,10.0,0,,,1.0,,2.0,3.0,4.0,7.0,1.0,,,3.0,1.0,1.0,,,,,1.0,3.0,,2.0,,,1.0,,,2.0,,,,,
12709451,away,Preston North End,Jack Whatmough,jack-whatmough,J. Whatmough,D,6,184.0,45,M,255073,EUR,835574400,D,5,5,False,143.0,135.0,3.0,1.0,0.0,121.0,128.0,14.0,15.0,3.0,4.0,,,,,,90.0,151.0,7.4,8.0,0,,,,,1.0,6.0,1.0,7.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
12709451,away,Preston North End,Liam Lindsay,liam-lindsay,L. Lindsay,D,6,193.0,77,M,331219,EUR,813456000,D,6,6,False,101.0,95.0,6.0,4.0,0.0,67.0,69.0,28.0,32.0,2.0,3.0,,,,,,60.0,108.0,7.1,7.0,1,,,,,1.0,5.0,1.0,6.0,,,2.0,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,
12709451,away,Preston North End,Andrew Hughes,andrew-hughes,A. Hughes,D,16,188.0,50,M,78368,EUR,707702400,D,16,16,False,54.0,49.0,3.0,1.0,0.0,30.0,30.0,19.0,24.0,2.0,1.0,,,,,,60.0,66.0,7.1,5.0,1,,,,,,2.0,1.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,
12709451,away,Preston North End,Duane Holmes,duane-holmes,D. Holmes,M,14,173.0,85,M,309290,EUR,784080000,M,25,25,False,78.0,68.0,2.0,1.0,1.0,34.0,37.0,34.0,42.0,,6.0,,,,,,90.0,92.0,6.9,14.0,2,,,1.0,,1.0,,3.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,2.0,,,,,1.0,,
12709451,away,Preston North End,Ryan Ledson,ryan-ledson,R. Ledson,M,4,175.0,59,M,361322,EUR,871948800,M,18,18,False,71.0,58.0,6.0,2.0,0.0,38.0,41.0,20.0,30.0,2.0,3.0,,,,,,90.0,85.0,7.0,17.0,0,,,,,,3.0,4.0,7.0,1.0,,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,,2.0,True,1.0,,,,,,,,,,,
12709451,away,Preston North End,Stefán Teitur Þórðarson,stefan-teitur-thordarson,S. T. Þórðarson,M,23,187.0,144,M,858282,EUR,908496000,M,22,22,False,49.0,42.0,2.0,,0.0,28.0,28.0,14.0,21.0,,2.0,,,,,,73.0,53.0,6.7,10.0,0,,,,,,,1.0,1.0,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,
12709451,away,Preston North End,Jeppe Okkels,jeppe-okkels,J. Okkels,M,19,183.0,183,M,826066,EUR,933033600,M,23,23,False,43.0,35.0,,,0.0,21.0,23.0,16.0,24.0,,3.0,,,,,,90.0,56.0,7.4,10.0,1,,,4.0,2.0,,,3.0,4.0,1.0,,2.0,3.0,2.0,,,,,3.0,1.0,2.0,,,,1.0,,,,1.0,,,,,
12709451,away,Preston North End,Sam Greenwood,sam-greenwood,S. Greenwood,F,90,180.0,627,M,980640,EUR,1012003200,F,20,20,False,34.0,24.0,3.0,2.0,0.0,13.0,14.0,13.0,28.0,2.0,1.0,,,,,,73.0,58.0,8.8,19.0,2,,,8.0,2.0,1.0,,3.0,5.0,1.0,,1.0,3.0,2.0,1.0,,1.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,2.0,
12709451,away,Preston North End,Milutin Osmajić,milutin-osmajic,M. Osmajić,F,28,186.0,449,M,928047,EUR,932860800,F,28,28,False,14.0,9.0,,,0.0,5.0,7.0,4.0,7.0,,3.0,,,,,,90.0,29.0,9.6,8.0,6,,,,,,1.0,4.0,4.0,1.0,,1.0,,,2.0,,2.0,2.0,1.0,1.0,,,1.0,4.0,1.0,1.0,1.0,,,,1.0,1.0,3.0,1.0
12709451,away,Preston North End,Jordan Storey,jordan-storey,J. Storey,D,14,188.0,66,M,845941,EUR,873158400,D,14,14,True,23.0,21.0,,,0.0,17.0,18.0,4.0,5.0,,1.0,,,,,,30.0,28.0,6.4,3.0,0,,,,,,2.0,2.0,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12709451,away,Preston North End,Kaine Kesler-Hayden,kaine-hayden,K. Kesler-Hayden,M,20,175.0,289,M,1099074,EUR,1035331200,D,29,29,True,16.0,14.0,1.0,1.0,0.0,6.0,7.0,8.0,10.0,1.0,2.0,,,,,,30.0,29.0,7.0,5.0,2,,,1.0,,2.0,1.0,3.0,4.0,3.0,,1.0,1.0,,1.0,,,,,2.0,,,,,,,2.0,,,,,,,
12709451,away,Preston North End,Kian Best,best-kian,K. Best,M,3,181.0,291,M,1518700,EUR,1125100800,D,33,33,True,30.0,30.0,1.0,1.0,0.0,21.0,21.0,9.0,12.0,1.0,2.0,,,,,,30.0,37.0,6.8,3.0,0,Kian Best,,3.0,,1.0,,2.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
12709451,away,Preston North End,Ali McCann,alistair-mccann,A. McCann,M,8,176.0,112,M,891870,EUR,944265600,M,8,8,True,22.0,20.0,1.0,1.0,1.0,16.0,17.0,4.0,5.0,,4.0,,,,,,17.0,22.0,6.7,2.0,0,,,,,,,3.0,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,
12709451,away,Preston North End,Mads Frøkjær,mads-frokjaer-jensen,M. Frøkjær-Jensen,F,29,186.0,163,M,939585,EUR,933206400,M,10,10,True,12.0,9.0,1.0,,0.0,6.0,7.0,4.0,7.0,1.0,,,,,,,17.0,18.0,7.0,6.0,0,,,2.0,1.0,,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,
12709451,away,Preston North End,David Cornell,david-cornell,D. Cornell,G,13,180.0,39,M,73412,EUR,670118400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709451,away,Preston North End,Benjamin Whiteman,benjamin-whiteman,B. Whiteman,M,4,185.0,112,M,775063,EUR,834969600,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709451,away,Preston North End,Emil Riis Jacobsen,emil-riis-jacobsen,E. R. Jacobsen,F,18,190.0,400,M,920597,EUR,898646400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709451,away,Preston North End,Will Keane,will-keane,W. Keane,F,27,188.0,149,M,98431,EUR,726710400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
