match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalCross,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_aerialLost,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
14064470,home,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186.0,10455,M,927005,EUR,944611200,F,10,10,False,,23.0,15.0,1.0,,0.0,4.0,5.0,11.0,18.0,1.0,2.0,,,,,,,90.0,39.0,6.4,13.0,0.05014,135.26126055854,17.0,34.65,15.015,,3,,-0.21,-0.18,0.15,,4.0,4.0,2.0,1.0,,1.0,1.0,,3.0,1.0,1.0,,16.805431532692,1.0,2.0,1.0,,,,2.0,1.0,2.0,0.0844,,-0.25,,1.0,,,,,
14064470,home,Auxerre,Rudy Matondo,Rudy Matondo,,rudy-matondo,R. Matondo,M,12,180.0,446,M,1961626,EUR,1205366400,M,34,34,True,,13.0,12.0,,,0.0,6.0,7.0,6.0,6.0,,,,,,,,,45.0,19.0,6.4,2.0,0.0218928,16.404862117458,4.0,0.52499999999998,3.885,,2,,0.01,0.15,-0.06,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,0.0989,1.0,-0.46,,2.0,,,,,
14064470,home,Auxerre,Elisha Owusu,,,elisha-owusu,E. Owusu,M,42,179.0,1294,M,904424,EUR,878860800,M,42,42,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,,,,9.0,4.0,6.6,,0.0123115,,,,,,0,,0.09,,0.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
14064470,home,Auxerre,Romain Faivre,,,romain-faivre,R. Faivre,M,28,180.0,1033,M,913942,EUR,900374400,M,28,28,True,,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,1.0,,,,,,,9.0,4.0,6.6,1.0,0.00484949,,,,,,0,,-0.03,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064470,home,Auxerre,Lasso Coulibaly,,,lasso-coulibaly,L. Coulibaly,M,21,186.0,301,M,1126588,EUR,1034985600,M,21,21,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,0.00138471,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064470,home,Auxerre,Sékou Mara,,,sekou-mara,S. Mara,F,9,184.0,963,M,1047484,EUR,1027987200,F,9,9,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,0.00122749,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064470,home,Auxerre,Théo De Percin,Théo De Percin,,theo-de-percin,T. D. Percin,G,40,186.0,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064470,home,Auxerre,Fredrik Oppegård,,,fredrik-oppegard,F. Oppegård,D,22,175.0,199,M,1005648,EUR,1028678400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064470,home,Auxerre,Josué Casimir,,,josue-casimir,J. Casimir,M,7,178.0,9086,M,1035986,EUR,1001289600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064470,home,Auxerre,Assane Dioussé,,,assane-diousse,A. Dioussé,M,18,175.0,297,M,782240,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064470,away,Paris Saint-Germain,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188.0,21320,M,996953,EUR,1005004800,G,30,30,False,,32.0,30.0,2.0,,0.0,30.0,30.0,,2.0,,3.0,,,,,,,90.0,34.0,6.6,2.0,6.293e-05,60.131040368862,9.0,49.665,9.66,,0,,0.02,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064470,away,Paris Saint-Germain,Warren Zaïre-Emery,,,warren-zaire-emery,W. Zaïre-Emery,M,33,178.0,16154,M,1142672,EUR,1141776000,D,33,33,False,,79.0,72.0,4.0,,0.0,35.0,37.0,37.0,42.0,2.0,5.0,,,,,,,90.0,95.0,6.5,10.0,0.0430848,239.50411405696,25.0,24.57,18.27,,1,,-0.16,0.2,-0.14,,8.0,4.0,2.0,1.0,,1.0,1.0,,,2.0,1.0,,,,1.0,,4.0,1.0,,1.0,,,0.017,,0.0,wzairemery6,1.0,,,,,
14064470,away,Paris Saint-Germain,Ilya Zabarnyi,,,illia-zabarnyi,I. Zabarnyi,D,6,189.0,17027,M,1023567,EUR,1030838400,D,6,6,False,,90.0,81.0,4.0,2.0,0.0,48.0,53.0,33.0,37.0,4.0,7.0,,,,,,,90.0,102.0,7.3,9.0,0.0121104,336.80934461982,39.0,261.345,21.84,,1,,0.17,0.2,0.29,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,44.826810432073,2.0,,3.0,,,1.0,1.0,,,0.1891,,-0.41,IlliaZabarnyi,1.0,,,,,
14064470,away,Paris Saint-Germain,Lucas Beraldo,Lucas Beraldo,,lucas-beraldo,L. Beraldo,D,4,182.0,17502,M,1108441,EUR,1069632000,D,4,4,False,,89.0,84.0,4.0,2.0,0.0,66.0,68.0,18.0,21.0,5.0,4.0,,,,,,,90.0,101.0,7.6,5.0,0.0113572,289.48769801369,34.0,183.12,26.88,,0,,0.25,0.18,0.52,,5.0,4.0,,,1.0,2.0,,,,,2.0,,27.274819449448,1.0,,2.0,2.0,,1.0,1.0,,,,,,lberaldo,,,,,,
14064470,away,Paris Saint-Germain,Lucas Hernández,,,lucas-hernandez,L. Hernández,D,21,183.0,10246,M,352370,EUR,824256000,D,21,21,False,,97.0,88.0,4.0,2.0,0.0,48.0,50.0,40.0,47.0,,3.0,,,,,,,90.0,113.0,7.2,11.0,0.0349797,156.52931644064,17.0,93.24,34.125,,0,,0.25,0.15,-0.02,,3.0,4.0,,,,2.0,2.0,,,2.0,,,56.496859066875,2.0,,,1.0,1.0,,1.0,,,,,,lucashernandez21,,,,,,
14064470,away,Paris Saint-Germain,Ibrahim Mbaye,,,ibrahim-mbaye,I. Mbaye,F,49,175.0,36953,M,1590918,EUR,1201132800,M,49,49,False,,27.0,24.0,2.0,1.0,0.0,7.0,7.0,17.0,20.0,,4.0,,,,,,,61.0,35.0,6.6,7.0,0.0193971,54.681334512368,7.0,0.10499999999999,9.45,,1,,-0.14,0.04,0.15,,2.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,,1.0,,,,,1.0,,,0.1287,1.0,0.03,,,1.0,0.301,,,
14064470,away,Paris Saint-Germain,Vitinha,,,vitinha,Vitinha,M,17,172.0,50484,M,902029,EUR,950400000,M,17,17,False,True,114.0,104.0,12.0,9.0,0.0,49.0,49.0,55.0,65.0,3.0,6.0,,,,,,,90.0,129.0,7.8,13.0,0.424665,374.64934187884,45.0,227.43,21.105,,0,,0.44,0.34,0.26,,2.0,1.0,,,4.0,1.0,,,3.0,,3.0,,18.657515617038,1.0,1.0,,,,1.0,,1.0,,,4.0,,vitinha,,,,1.0,,
14064470,away,Paris Saint-Germain,Senny Mayulu,,,mayulu-senny,S. Mayulu,M,24,183.0,21840,M,1473491,EUR,1147824000,M,24,24,False,,34.0,33.0,1.0,1.0,0.0,16.0,16.0,17.0,18.0,1.0,4.0,,,,,,,90.0,49.0,6.6,10.0,0.0343421,94.352729129121,17.0,25.2,15.015,,1,,-0.04,0.05,-0.02,,5.0,3.0,2.0,1.0,,1.0,,,6.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,0.0503,2.0,-0.06,,,1.0,0.0319,,,
14064470,away,Paris Saint-Germain,Khvicha Kvaratskhelia,,,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183.0,97764,M,889259,EUR,981936000,F,7,7,False,,45.0,37.0,1.0,1.0,0.0,13.0,15.0,24.0,30.0,,2.0,,,,,,,90.0,76.0,6.9,25.0,0.176039,227.710160577,26.0,69.51,18.165,,4,,-0.27,0.23,-0.11,,6.0,6.0,4.0,1.0,1.0,2.0,2.0,,5.0,3.0,1.0,,58.898160627022,4.0,9.0,,2.0,,,,1.0,,0.3332,1.0,0.19,Kvaradona,3.0,1.0,0.8187,1.0,,
14064470,away,Paris Saint-Germain,Gonçalo Ramos,,,goncalo-ramos,G. Ramos,F,9,185.0,23725,M,934510,EUR,992995200,F,9,9,False,,21.0,19.0,,,0.0,8.0,8.0,11.0,13.0,,2.0,,,,,,,62.0,33.0,6.1,10.0,0.0203069,38.969177376209,6.0,0.735,5.775,,2,,-0.11,-0.25,-0.01,,7.0,3.0,4.0,1.0,,1.0,1.0,,2.0,,2.0,,,,,1.0,,2.0,,1.0,,1.0,0.1631,,-0.45,goncaloramos88,,1.0,0.5616,,1.0,
14064470,away,Paris Saint-Germain,Bradley Barcola,,,barcola-bradley,B. Barcola,F,29,182.0,37510,M,996952,EUR,1030924800,F,29,29,False,,28.0,23.0,1.0,1.0,0.0,2.0,3.0,21.0,25.0,,4.0,,,,,,,90.0,49.0,7.7,11.0,0.219596,168.65844761351,22.0,55.86,15.96,,5,,-0.15,0.65,-0.02,,5.0,3.0,3.0,1.0,1.0,2.0,,,1.0,,1.0,,58.032353630898,4.0,1.0,,1.0,1.0,,,,2.0,1.3294,,0.41,bradley_b,,3.0,0.7657,,3.0,1.0
14064470,away,Paris Saint-Germain,Désiré Doué,Désiré Doué,,desire-doue,D. Doué,F,14,181.0,91970,M,1154605,EUR,1117756800,F,14,14,True,,12.0,10.0,3.0,2.0,0.0,2.0,2.0,8.0,10.0,,2.0,,,,,,,29.0,15.0,6.6,3.0,0.0118665,53.40038237616,5.0,22.365,24.78,,0,,0.24,0.07,0.14,,2.0,1.0,,,,,,,1.0,1.0,1.0,,28.104732697537,1.0,,,,,,1.0,,,,,,DD14,,,,,,
14064470,away,Paris Saint-Germain,Ousmane Dembélé,,,ousmane-dembele,O. Dembélé,F,10,178.0,239383,M,818244,EUR,863654400,F,10,10,True,,24.0,18.0,3.0,1.0,1.0,4.0,4.0,14.0,20.0,,3.0,,,,,,,28.0,28.0,6.9,8.0,0.338934,95.560831761653,7.0,73.815,22.575,,1,,0.15,0.15,-0.03,,2.0,2.0,,,,1.0,,,1.0,,,,66.745694266765,3.0,,1.0,1.0,1.0,,,,,0.0127,3.0,-0.17,ODembélé,,1.0,0.0644,2.0,,
14064470,away,Paris Saint-Germain,Martin James,,,martin-james,M. James,G,60,,432,M,1952390,EUR,1202947200,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064470,away,Paris Saint-Germain,Renato Marin,,,renato-bellucci-marin,R. B. Marin,G,89,194.0,3853,M,1524396,EUR,1152489600,G,89,89,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064470,away,Paris Saint-Germain,Marquinhos,,,marquinhos,Marquinhos,D,5,183.0,36538,M,155995,EUR,768873600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marquinhosm5,,,,,,
14064470,away,Paris Saint-Germain,Willian Pacho,,,willian-pacho,W. Pacho,D,51,187.0,25491,M,979480,EUR,1003190400,D,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pachowilliam,,,,,,
14064470,away,Paris Saint-Germain,Noah Nsoki,Noah Nsoki,,noah-nsoki,N. Nsoki,F,20,,552,M,1937806,EUR,1171929600,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
