match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_wonTackle,stat_keyPass,stat_outfielderBlock,stat_aerialLost,stat_wonContest,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim,stat_goals,player_sofascoreId,stat_errorLeadToAShot,stat_goalAssist,stat_hitWoodwork,stat_bigChanceCreated
11061799,home,De Graafschap,Devin Haen,devin-haen,D. Haen,F,9,183.0,182,M,1106765,EUR,1087516800,F,17,17,False,13.0,5.0,,,,4.0,5.0,9.0,5.0,5.0,,,,,76.0,29.0,6.9,12.0,1,4.0,5.0,6.0,,1.0,,1.0,,1.0,Devin Haen,,,,,,1.0,2.0,,4.0,1.0,,4.0,,,,1.0,,,,,,,,
11061799,home,De Graafschap,Başar Önal,basar-onal,B. Önal,F,11,173.0,621,M,1193676,EUR,1089072000,F,33,33,True,3.0,3.0,,,,,3.0,3.0,,,,,,,20.0,4.0,6.3,1.0,0,,2.0,,1.0,1.0,,,,,Basar Onal,,,,,,,,,,,,,,,,,,,,,,,,
11061799,home,De Graafschap,Giovanni Korte,giovanni-korte,G. Korte,F,7,169.0,33,M,250479,EUR,744163200,F,11,11,True,7.0,5.0,1.0,1.0,2.0,2.0,3.0,7.0,,2.0,,,,,20.0,19.0,6.8,5.0,3,1.0,4.0,4.0,1.0,2.0,,,1.0,,Giovanni,Korte,,2.0,1.0,1.0,,,,2.0,2.0,,,,,,2.0,,,,,,,,
11061799,home,De Graafschap,Hamza Bouihrouchane,hamza-bouihrouchane,H. Bouihrouchane,M,18,,31,M,1090109,EUR,1028332800,M,18,18,True,7.0,6.0,1.0,,5.0,6.0,1.0,1.0,,,,,,,14.0,8.0,6.3,2.0,0,,,,,,,,,,Hanza Bouihrouchane,,,,,,,,,,,,1.0,,,,,,,,,,,,
11061799,home,De Graafschap,Elie Raterink,elie-raterink,E. Raterink,F,,184.0,16,M,1472801,EUR,1084492800,M,37,37,True,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,14.0,11.0,6.3,5.0,0,1.0,3.0,2.0,,,,,1.0,,,,,,1.0,,,,,2.0,,,3.0,,,,,,,,,,,,
11061799,home,De Graafschap,Mees Kaandorp,mees-kaandorp,M. Kaandorp,M,34,174.0,53,M,893740,EUR,897264000,F,24,24,True,2.0,2.0,,,,,2.0,2.0,,,,,,,1.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061799,home,De Graafschap,Ties Wieggers,ties-wieggers,T. Wieggers,G,1,189.0,18,M,1144947,EUR,1039737600,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Ties Wieggers,,,,,,,,,,,,,,,,,,,,,,,,
11061799,home,De Graafschap,Mees Bakker,mees-bakker,M. Bakker,G,1,187.0,27,M,929629,EUR,984268800,G,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061799,home,De Graafschap,Maas Willemsen,maas-willemsen,M. Willemsen,D,3,190.0,70,M,1132765,EUR,1051574400,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Maas Willemsen,,,,,,,,,,,,,,,,,,,,,,,,
11061799,home,De Graafschap,Joran Hardeman,joran-hardeman,J. Hardeman,D,14,190.0,12,M,1387854,EUR,1019347200,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Joran Hardeman,,,,,,,,,,,,,,,,,,,,,,,,
11061799,home,De Graafschap,Levi Schoppema,levi-schoppema,L. Schoppema,D,5,179.0,19,M,1387856,EUR,1085616000,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Levi Schoppema,,,,,,,,,,,,,,,,,,,,,,,,
11061799,home,De Graafschap,Sam Bisselink,sam-bisselink,S. Bisselink,F,,179.0,31,M,1429549,EUR,1062460800,F,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061799,home,De Graafschap,Ezra van der Heiden,ezra-van-der-heiden,E. v. d. Heiden,F,,,16,M,1132764,EUR,1069632000,F,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Ezra van der Heiden,,,,,,,,,,,,,,,,,,,,,,,,
11061799,away,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186.0,799,M,2622,EUR,437097600,G,22,22,False,29.0,22.0,9.0,2.0,21.0,22.0,1.0,7.0,,8.0,1.0,1.0,,,90.0,39.0,7.2,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
11061799,away,AFC Ajax,Jorge Sánchez,jorge-sanchez,J. Sánchez,D,35,175.0,1454,M,832868,EUR,881712000,D,19,19,False,62.0,54.0,2.0,,22.0,25.0,32.0,37.0,1.0,5.0,,,,,90.0,83.0,7.5,12.0,2,,4.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,,,1.0,,1.0,,,3.0,,,1.0,1.0,,,1.0,,,,,
11061799,away,AFC Ajax,Jurriën Timber,jurrien-timber,J. Timber,D,12,179.0,21692,M,958959,EUR,992736000,D,2,2,False,114.0,106.0,5.0,3.0,50.0,52.0,56.0,62.0,2.0,7.0,,,,,90.0,125.0,7.7,11.0,0,2.0,2.0,6.0,,3.0,1.0,2.0,1.0,,,,True,,,,1.0,,,,1.0,,,,,,,1.0,,,jurrientimber,,,,
11061799,away,AFC Ajax,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185.0,8666,M,861972,EUR,946598400,D,3,3,False,95.0,87.0,12.0,9.0,33.0,38.0,54.0,57.0,2.0,10.0,,,,,90.0,107.0,7.7,11.0,0,4.0,1.0,5.0,,2.0,1.0,,,,,,,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,
11061799,away,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182.0,15506,M,1153079,EUR,1141689600,D,57,57,False,75.0,69.0,2.0,1.0,25.0,26.0,44.0,50.0,2.0,3.0,,,,,70.0,88.0,6.7,10.0,0,1.0,4.0,2.0,1.0,,,1.0,,,,,,1.0,1.0,,1.0,,,2.0,,,1.0,,,,,,,,,1.0,,,
11061799,away,AFC Ajax,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176.0,89502,M,905163,EUR,965174400,M,20,20,False,36.0,29.0,2.0,1.0,9.0,11.0,20.0,26.0,,2.0,,,,,90.0,62.0,7.8,16.0,3,2.0,4.0,11.0,1.0,8.0,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,5.0,,,6.0,,3.0,,1.0,2.0,1.0,2.0,,,Kudus,,1.0,1.0,
11061799,away,AFC Ajax,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187.0,756,M,186719,EUR,807753600,M,21,21,False,70.0,59.0,6.0,5.0,19.0,21.0,40.0,51.0,3.0,4.0,,,,,81.0,83.0,7.0,14.0,0,1.0,6.0,4.0,4.0,,1.0,3.0,,,,,,2.0,,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,
11061799,away,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179.0,1573,M,97410,EUR,730252800,M,6,6,False,36.0,26.0,7.0,5.0,11.0,13.0,15.0,24.0,,6.0,,,,,81.0,45.0,6.9,13.0,1,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,
11061799,away,AFC Ajax,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170.0,19962,M,979222,EUR,1039824000,F,35,35,False,43.0,39.0,1.0,,9.0,10.0,31.0,39.0,,1.0,,,,,70.0,65.0,7.1,13.0,3,,5.0,9.0,3.0,6.0,,,3.0,1.0,,,,6.0,1.0,3.0,,,,,6.0,,1.0,1.0,,,,,,,FConceicao_7,,,,
11061799,away,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180.0,7085,M,910048,EUR,1012521600,F,9,9,False,18.0,15.0,,,5.0,7.0,11.0,12.0,1.0,3.0,,,,,90.0,30.0,8.3,7.0,3,,8.0,2.0,,2.0,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,3.0,,4.0,,,1.0,1.0,,2.0,1.0,1.0,,1.0,brianbrobbeyy,,1.0,1.0,1.0
11061799,away,AFC Ajax,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178.0,5144,M,361798,EUR,876268800,F,7,7,False,50.0,42.0,1.0,1.0,9.0,9.0,33.0,44.0,,11.0,,,,,81.0,69.0,7.4,19.0,2,,7.0,3.0,1.0,6.0,2.0,1.0,,1.0,,,,3.0,1.0,1.0,1.0,1.0,,,2.0,,2.0,,,1.0,,,,1.0,StevenBergwijn,,,,
11061799,away,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174.0,795,M,836673,EUR,943747200,D,5,5,True,11.0,10.0,,,4.0,4.0,6.0,7.0,2.0,,,,,,20.0,19.0,6.7,2.0,0,1.0,3.0,2.0,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,
11061799,away,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182.0,1908,M,100386,EUR,693100800,F,23,23,True,19.0,19.0,2.0,2.0,8.0,8.0,12.0,12.0,,5.0,,,,,20.0,21.0,7.0,1.0,0,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
11061799,away,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173.0,1156,M,1001945,EUR,1057363200,M,28,28,True,5.0,5.0,,,4.0,4.0,1.0,1.0,,1.0,,,,,9.0,8.0,6.6,1.0,1,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
11061799,away,AFC Ajax,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190.0,10871,M,847151,EUR,877651200,M,4,4,True,9.0,7.0,,,4.0,5.0,3.0,4.0,1.0,,,,,,9.0,11.0,6.6,2.0,0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,EdsonAlvarez19,,,,
11061799,away,AFC Ajax,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181.0,12216,M,38560,EUR,595987200,F,10,10,True,7.0,7.0,,,4.0,4.0,3.0,4.0,,,,,,,9.0,9.0,6.6,1.0,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,dusantadic,,,,
11061799,away,AFC Ajax,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189.0,13371,M,128383,EUR,706320000,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerorulli,,,,
11061799,away,AFC Ajax,Maarten Stekelenburg,maarten-stekelenburg,M. Stekelenburg,G,21,197.0,199,,1941,EUR,401500800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061799,away,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182.0,1217,M,1000228,EUR,1047859200,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061799,away,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182.0,2450,M,982778,EUR,1042848000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061799,away,AFC Ajax,Youri Regeer,youri-regeer,Y. Regeer,M,6,177.0,744,M,996940,EUR,1061164800,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061799,away,AFC Ajax,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201.0,5033,M,962364,EUR,968544000,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
