match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalClearance,stat_bigChanceMissed,stat_onTargetScoringAttempt,captain,stat_outfielderBlock,stat_totalOffside,stat_bigChanceCreated,stat_hitWoodwork,stat_errorLeadToAShot,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_clearanceOffLine,stat_goals
10408270,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189.0,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,20.0,18.0,4.0,2.0,17.0,17.0,1.0,3.0,5.0,1.0,1.0,1.0,90.0,24.0,6.4,2.0,0.0,0.0,0.00228288,0,-0.6318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408270,home,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180.0,561,M,,52663,EUR,608515200,D,18,18,False,79.0,70.0,8.0,4.0,24.0,26.0,47.0,58.0,9.0,,,,90.0,110.0,7.0,16.0,0.0094,0.0,0.0638382,1,,,,5.0,1.0,1.0,1.0,3.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10408270,home,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183.0,3110,M,,910978,EUR,931132800,D,3,3,False,79.0,70.0,9.0,7.0,46.0,47.0,24.0,32.0,12.0,,,,90.0,93.0,6.7,12.0,0.0306,0.0,0.0176201,1,,,,,,,1.0,3.0,6.0,,,,,,1.0,1.0,,2.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,
10408270,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186.0,1132,M,,959872,EUR,956966400,D,31,31,False,69.0,63.0,11.0,8.0,39.0,39.0,24.0,30.0,4.0,,,,90.0,73.0,6.9,6.0,0.0,0.0,0.0112771,0,,,,,,1.0,2.0,2.0,3.0,,,,,,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,
10408270,home,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181.0,1146,M,,84531,EUR,634608000,D,17,17,False,58.0,51.0,3.0,1.0,22.0,22.0,30.0,37.0,4.0,,,,90.0,82.0,6.8,8.0,0.0495,0.0,0.0553958,2,,,,1.0,1.0,1.0,1.0,4.0,4.0,2.0,,,,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
10408270,home,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191.0,504,M,,359742,EUR,734227200,M,6,6,False,56.0,47.0,3.0,1.0,23.0,23.0,24.0,33.0,10.0,,,,90.0,70.0,7.2,12.0,0.1155,0.0,0.0267021,2,,,,,,2.0,2.0,4.0,6.0,1.0,,,1.0,2.0,4.0,2.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,
10408270,home,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188.0,3356,M,,966801,EUR,956620800,M,8,8,False,21.0,18.0,1.0,1.0,6.0,6.0,12.0,15.0,4.0,,,,60.0,27.0,6.9,4.0,0.0,0.0,0.0131438,0,,,,,,,,,3.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
10408270,home,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186.0,20741,M,IñakiWill,783374,EUR,771638400,M,9,9,False,30.0,22.0,2.0,2.0,4.0,5.0,20.0,32.0,1.0,,,,90.0,63.0,7.3,18.0,0.522,0.0365,0.286369,6,,,,7.0,2.0,,1.0,2.0,8.0,,5.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,
10408270,home,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169.0,1079,M,,71707,EUR,724723200,M,10,10,False,30.0,28.0,,,5.0,6.0,25.0,26.0,1.0,,,,60.0,40.0,7.1,4.0,0.1825,0.0,0.0764396,2,,,,2.0,2.0,,,2.0,2.0,,2.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,,,,True,,,,,,,,,,,
10408270,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175.0,1919,M,,592012,EUR,804816000,M,7,7,False,33.0,27.0,2.0,,6.0,6.0,29.0,51.0,5.0,,,,90.0,84.0,8.5,30.0,0.1997,0.3962,0.895993,4,,,,24.0,8.0,,,8.0,12.0,2.0,12.0,8.0,,,4.0,1.0,8.0,2.0,1.0,2.0,,,,1.0,3.0,,1.0,1.0,,,,,,,,,
