match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_aerialWon,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14083097,home,Real Betis,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192.0,931,M,964983,EUR,869788800,G,1,1,False,37.0,30.0,12.0,6.0,0.0,28.0,31.0,2.0,6.0,5.0,1.0,1.0,1.0,90.0,44.0,7.1,7.0,0.00035122,0.2242,0,0.1704,0.03,-0.01,-0.08,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083097,home,Real Betis,Héctor Bellerín,hector-bellerin,H. Bellerín,D,2,178.0,3870,M,188365,EUR,795571200,D,2,2,False,43.0,37.0,2.0,,1.0,17.0,20.0,20.0,23.0,2.0,,,,90.0,68.0,7.6,9.0,0.46675,,0,,0.52,0.1,0.17,,Bellerín,2.0,1.0,2.0,6.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,
14083097,home,Real Betis,Marc Bartra,marc-bartra,M. Bartra,D,5,183.0,1917,M,99519,EUR,663897600,D,5,5,False,46.0,42.0,6.0,4.0,0.0,37.0,39.0,5.0,7.0,4.0,,,,90.0,70.0,7.5,6.0,0.00184013,,0,,0.06,0.14,0.27,,,,,1.0,3.0,7.0,,1.0,,9.0,,2.0,5.0,1.0,,,True,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
14083097,home,Real Betis,Natan,natan,Natan,D,4,188.0,3251,M,1015287,EUR,981417600,D,4,4,False,54.0,49.0,3.0,1.0,0.0,40.0,41.0,9.0,13.0,3.0,,,,90.0,63.0,7.0,5.0,0.00275203,,0,,0.12,0.1,0.27,,,,,1.0,2.0,2.0,,,,7.0,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
14083097,home,Real Betis,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1729,M,67769,EUR,714700800,D,12,12,False,20.0,15.0,2.0,1.0,0.0,7.0,10.0,8.0,10.0,1.0,,,,45.0,35.0,6.8,9.0,0.00472681,,0,,0.06,-0.06,-0.02,,,1.0,,,2.0,2.0,1.0,,,1.0,,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
14083097,home,Real Betis,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183.0,27708,M,359272,EUR,840585600,M,14,14,False,66.0,61.0,5.0,3.0,0.0,40.0,41.0,21.0,25.0,9.0,,,,90.0,75.0,7.2,6.0,0.0118311,,0,,0.02,0.24,-0.01,,sofyanamrabat,,,,1.0,4.0,1.0,,,,,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14083097,home,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178.0,2735,M,816763,EUR,824947200,M,8,8,False,69.0,60.0,5.0,2.0,0.0,28.0,30.0,32.0,39.0,5.0,,,,69.0,77.0,6.7,12.0,0.0397848,,1,,0.07,0.37,-0.06,,,,,1.0,5.0,2.0,2.0,,,,,,2.0,1.0,,,,,1.0,1.0,1.0,,,1.0,0.0508,0.0257,-0.28,,,,,,,,,,
14083097,home,Real Betis,Antony,antony,Antony,M,7,172.0,219783,M,958380,EUR,951350400,M,7,7,False,49.0,42.0,2.0,1.0,1.0,15.0,16.0,27.0,33.0,6.0,,,,83.0,66.0,10.0,12.0,0.280603,,4,,0.32,0.41,-0.12,,Antony,2.0,,,6.0,4.0,3.0,,1.0,,,,3.0,1.0,,1.0,,,2.0,1.0,2.0,,1.0,3.0,0.8157,0.8159,1.0,1.0,1.0,2.0,,,,,,,
14083097,home,Real Betis,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177.0,15743,M,798835,EUR,829008000,M,20,20,False,62.0,59.0,4.0,4.0,0.0,24.0,26.0,35.0,36.0,5.0,,,,77.0,75.0,7.7,8.0,0.0793744,,0,,0.5,0.23,-0.02,,locelso_giovani,2.0,,1.0,4.0,5.0,1.0,,2.0,,,1.0,,1.0,,2.0,,,,2.0,1.0,,5.0,,,,,,,,,,,,,,
14083097,home,Real Betis,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177.0,44492,M,1011375,EUR,1008547200,M,10,10,False,20.0,19.0,1.0,1.0,0.0,2.0,2.0,17.0,18.0,2.0,,,,69.0,38.0,7.8,8.0,0.0262446,,2,,0.14,0.13,-0.03,,ez_abde,,,3.0,8.0,4.0,1.0,3.0,,2.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,3.0,1.0,1.0,,1.0,0.1675,0.3679,0.5,1.0,1.0,1.0,,,,,,,
