match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_possessionLostCtrl,stat_keyPass,stat_wonContest,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_punches,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAShot
13856441,home,Al-Nassr,Jhon Durán,,,jhon-duran,J. Durán,F,10,185,33270,M,jaderduran9,974577,EUR,1071273600,F,9,9,False,18.0,15.0,3.0,3.0,0.0,3.0,4.0,12.0,14.0,4.0,2.0,1.0,,,90.0,28.0,6.6,5,,,,3.0,1.0,1.0,,,1.0,1.0,,,,3.0,,,,,,,,3.0,,2.0,,,,,,
13856441,home,Al-Nassr,Wesley,,,wesley,Wesley,F,22,180,10411,M,wesley_teixeira005,1211632,EUR,1109980800,F,80,80,True,11.0,10.0,,,0.0,4.0,4.0,6.0,9.0,2.0,2.0,1.0,,,26.0,24.0,6.5,1,,2.0,,,7.0,,4.0,2.0,,,,1.0,1.0,9.0,,,,1.0,,,,1.0,,,,,,,,
13856441,home,Al-Nassr,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178,1037,M,,1475427,EUR,1043625600,D,83,83,True,11.0,9.0,,,0.0,5.0,5.0,4.0,6.0,2.0,,1.0,,,9.0,17.0,7.0,0,,,,1.0,1.0,,,1.0,,,,,,4.0,1.0,,,,,1.0,1.0,,,,,,,,,
13856441,home,Al-Nassr,Ângelo,Ângelo,,angelo,Ângelo,M,20,182,9961,M,angelogabriel,1086455,EUR,1103587200,F,20,20,True,5.0,3.0,,,0.0,1.0,1.0,3.0,7.0,,,,,,9.0,10.0,7.1,2,,3.0,1.0,,,,,,1.0,1.0,,,,4.0,1.0,,,,,,1.0,,,,,,,,,
13856441,home,Al-Nassr,Majed Mohammed,Majed Mohammed,,majed-mohammed,M. Mohammed,D,50,169,71,M,,1385284,EUR,1007337600,D,50,50,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,1.0,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856441,home,Al-Nassr,Raghed Al-Najjar,,,raghid-najjar,R. Al-Najjar,G,36,188,830,M,,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856441,home,Al-Nassr,Awad Aman,Awad Aman,,awad-aman,A. Aman,D,70,170,549,M,,1653551,EUR,1105833600,D,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856441,home,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183,1000,M,,925947,EUR,857433600,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856441,home,Al-Nassr,Bassam Hazazi,Bassam Hazazi,,bassam-hazazi,B. Hazazi,M,,173,246,M,,1797650,EUR,1111190400,F,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856441,home,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178,1250,M,,867179,EUR,840153600,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856441,away,Al-Taawoun,Abdulquddus Atiah,,,abdulquddus-atiah,A. Atiah,G,13,183,100,M,,925459,EUR,857174400,G,13,13,False,25.0,16.0,16.0,7.0,0.0,13.0,15.0,3.0,10.0,,7.0,,5.0,5.0,90.0,36.0,7.5,0,,,,,,,,,,,1.0,,,9.0,,,,,,,,,,,,1.0,1.0,,,
13856441,away,Al-Taawoun,Mohammed Mahzari,Mohammed Mahzari,,mohammed-mahzari,M. Mahzari,D,5,178,49,M,,1092809,EUR,1021766400,D,5,5,False,27.0,23.0,2.0,1.0,1.0,10.0,11.0,13.0,18.0,4.0,4.0,,,,71.0,49.0,7.5,0,,2.0,,,1.0,,,1.0,,,5.0,3.0,1.0,9.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
13856441,away,Al-Taawoun,Andrei Girotto,,,andrei-girotto,A. Girotto,D,3,186,274,M,,794836,EUR,698284800,D,3,3,False,33.0,26.0,7.0,2.0,0.0,18.0,20.0,8.0,13.0,3.0,3.0,,,,90.0,45.0,7.1,0,,,,,5.0,,,1.0,,,3.0,3.0,1.0,9.0,,,2.0,2.0,2.0,,,,,,,,,1.0,1.0,
13856441,away,Al-Taawoun,Waleed Al-Ahmed,,,waleed-al-ahmed,W. Al-Ahmed,D,23,189,197,M,,978400,EUR,925689600,D,23,23,False,19.0,15.0,6.0,3.0,0.0,12.0,13.0,3.0,6.0,3.0,3.0,,,,90.0,35.0,7.1,0,,,,1.0,2.0,,,1.0,,,9.0,1.0,1.0,4.0,,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,
13856441,away,Al-Taawoun,Renné Rivas,,,rivas-renne,R. Rivas,D,18,178,311,M,,973568,EUR,1048204800,D,16,16,False,28.0,23.0,6.0,2.0,0.0,13.0,16.0,11.0,14.0,2.0,4.0,,,,90.0,50.0,6.8,0,,2.0,1.0,1.0,5.0,,2.0,,,,4.0,1.0,1.0,9.0,,,2.0,2.0,1.0,1.0,,,,,,,,,2.0,
13856441,away,Al-Taawoun,Fayçal Fajr,,,faycal-fajr,F. Fajr,M,76,178,1037,M,,143786,EUR,586396800,M,76,76,False,31.0,26.0,4.0,2.0,0.0,7.0,9.0,19.0,23.0,3.0,2.0,2.0,,,71.0,38.0,6.5,0,,1.0,,,5.0,2.0,1.0,,,,,1.0,1.0,7.0,,,,1.0,1.0,,,,,,,,,,,
13856441,away,Al-Taawoun,Ashraf El Mahdioui,,,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183,1641,M,,788348,EUR,832896000,M,18,18,False,45.0,39.0,1.0,1.0,0.0,27.0,29.0,12.0,16.0,,6.0,,,,90.0,55.0,6.9,0,True,,,,4.0,1.0,,,,,3.0,,,6.0,,,2.0,,3.0,,,,,,,,,,3.0,
13856441,away,Al-Taawoun,Sultan Mandash,,,sultan-mandash,S. Mandash,F,23,175,362,M,,818568,EUR,782352000,M,27,27,False,18.0,17.0,,,0.0,4.0,5.0,13.0,14.0,4.0,2.0,1.0,,,72.0,28.0,6.6,0,,1.0,,,5.0,1.0,,2.0,,,,1.0,1.0,6.0,1.0,2.0,,1.0,3.0,4.0,,,,,,,,,,1.0
13856441,away,Al-Taawoun,Abdelhamid Sabiri,,,abdelhamid-sabiri,A. Sabiri,M,11,186,4174,M,abdelhamidsabiri,807400,EUR,849139200,M,70,70,False,25.0,18.0,1.0,,0.0,8.0,11.0,10.0,16.0,3.0,2.0,,,,72.0,38.0,6.2,0,,2.0,,1.0,6.0,,1.0,1.0,,,1.0,2.0,,14.0,,,,2.0,2.0,3.0,,,,,,,,,,
13856441,away,Al-Taawoun,Musa Barrow,,,musa-barrow,M. Barrow,F,99,183,3277,M,,916680,EUR,911001600,M,99,99,False,24.0,18.0,1.0,1.0,0.0,12.0,12.0,6.0,12.0,3.0,6.0,,,,90.0,41.0,7.2,3,,,,,3.0,1.0,,2.0,1.0,,2.0,2.0,2.0,11.0,1.0,1.0,1.0,,1.0,3.0,,2.0,,,,,,,,
13856441,away,Al-Taawoun,Roger Martínez,,,roger-martinez,R. Martínez,F,10,180,2161,M,,344243,EUR,772329600,F,38,38,False,13.0,12.0,,,0.0,2.0,3.0,10.0,11.0,5.0,2.0,2.0,,,88.0,33.0,7.5,3,,1.0,,,10.0,,3.0,5.0,1.0,,,,,11.0,1.0,3.0,,1.0,4.0,4.0,,2.0,1.0,,,,,,,
13856441,away,Al-Taawoun,Fahad Bin Jumayah,,,fahad-bin-jumayah,F. B. Jumayah,D,14,170,22,M,,893514,EUR,800064000,M,14,14,True,2.0,2.0,,,0.0,2.0,2.0,,,3.0,,,,,19.0,7.0,6.8,0,,,,,1.0,,,,,,1.0,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
13856441,away,Al-Taawoun,Ahmed Bahusayn,Ahmed Bahusayn,,ahmed-bahusayn,A. Bahusayn,M,29,170,41,M,,1113791,EUR,981676800,M,29,29,True,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,1.0,,,,,19.0,9.0,6.5,0,,,,,3.0,,1.0,,,,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,
13856441,away,Al-Taawoun,Lucas Chávez,Lucas Chávez,,lucas-chavez,L. Chávez,M,20,170,354,M,,1116671,EUR,1050537600,M,19,19,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,18.0,5.0,6.5,0,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13856441,away,Al-Taawoun,Abdulfattah Adam Mohammed,,,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180,85,M,,952442,EUR,788918400,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,18.0,8.0,6.4,0,,,,,3.0,,,1.0,,,2.0,,,2.0,,,,,2.0,,,,,,,,,,,
13856441,away,Al-Taawoun,Hattan Bahebri,,,hattan-bahebri,H. Bahbri,M,11,168,92,M,,803052,EUR,711244800,M,90,90,True,,,,,0.0,,,,,2.0,,1.0,,,16.0,6.0,6.8,1,,,,,1.0,,,,1.0,,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,
13856441,away,Al-Taawoun,Abdulrahman Al-Ghamdi,Abdul Rahman Al Ghamdi,,abdul-rahman-al-ghamdi,A. Al-Ghamdi,G,13,184,20,M,,1935203,EUR,1139788800,G,98,98,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856441,away,Al-Taawoun,Fahad Al Abdulrazzaq,Fahad Al Abdulrazzaq,,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170,23,M,,1521216,EUR,956534400,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856441,away,Al-Taawoun,Sultan Farhan,,,sultan-farhan,S. Farhan,M,5,180,54,M,,908619,EUR,843609600,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
