match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,stat_clearanceOffLine,stat_interceptionWon,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
12437632,home,Deportivo Alavés,Jesús Owono,,,jesus-owono,J. Owono,G,13,183,434,M,990659,EUR,983404800,G,13,13,False,21.0,15.0,11.0,5.0,0.0,12.0,12.0,3.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,90.0,26.0,6.6,6.0,0.00187651,0,-0.0559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437632,home,Deportivo Alavés,Nahuel Tenaglia,,,nahuel-tenaglia,N. Tenaglia,D,14,182,1025,M,896073,EUR,824860800,D,14,14,False,57.0,52.0,3.0,2.0,0.0,19.0,20.0,33.0,39.0,3.0,2.0,10.0,1.0,,,90.0,84.0,6.3,13.0,0.0140367,0,,True,2.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
12437632,home,Deportivo Alavés,Abdelkabir Abqar,,,abqar-abdelkabir,A. Abqar,D,3,188,4060,M,1101232,EUR,921024000,D,5,5,False,33.0,32.0,5.0,4.0,0.0,21.0,21.0,11.0,12.0,1.0,2.0,,,,,76.0,41.0,7.0,2.0,0.0150051,1,,,,,1.0,1.0,1.0,,,,,,1.0,,abdel.abqar,1.0,2.0,0.0755,1.0,,,,,,,,,,,,
12437632,home,Deportivo Alavés,Santiago Mouriño,,,santiago-mourino,S. Mouriño,D,15,186,2593,M,1468046,EUR,1013558400,D,12,12,False,61.0,58.0,5.0,3.0,0.0,28.0,29.0,30.0,32.0,4.0,6.0,6.0,1.0,,,90.0,77.0,7.9,4.0,0.0259877,1,,,,,2.0,4.0,1.0,,1.0,1.0,1.0,,,2.0,,1.0,3.0,0.0244,,1.0,2.0,,,,,,,,,,
12437632,home,Deportivo Alavés,Manuel Sánchez,,,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,3,3,False,26.0,25.0,,,0.0,8.0,8.0,18.0,21.0,2.0,,2.0,1.0,,,70.0,40.0,6.1,5.0,0.0753131,0,,,3.0,,,5.0,,,1.0,1.0,,,1.0,4.0,,,,,1.0,,1.0,1.0,,,,,,,,,
12437632,home,Deportivo Alavés,Joan Jordán,,,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,24,24,False,69.0,64.0,8.0,8.0,0.0,17.0,18.0,48.0,57.0,4.0,1.0,7.0,1.0,,,76.0,83.0,7.5,11.0,0.123349,0,,,6.0,,,4.0,1.0,1.0,1.0,2.0,2.0,,,2.0,,,,,2.0,,,1.0,1.0,,,,,,,,
12437632,home,Deportivo Alavés,Antonio Blanco,,,antonio-blanco,A. Blanco,M,8,176,1655,M,855832,EUR,964310400,M,8,8,False,70.0,62.0,9.0,6.0,0.0,22.0,23.0,40.0,47.0,4.0,,7.0,1.0,,,83.0,81.0,7.2,9.0,0.0254075,2,,,,2.0,,4.0,1.0,,1.0,2.0,1.0,,1.0,1.0,,,,0.041,,,1.0,,1.0,1.0,1.0,0.0664,,,,,
12437632,home,Deportivo Alavés,Carlos Vicente,,,vicente-carlos,C. Vicente,M,23,179,1926,M,1084399,EUR,924825600,M,7,7,False,52.0,44.0,1.0,,0.0,11.0,13.0,37.0,53.0,7.0,1.0,4.0,2.0,,,90.0,95.0,7.2,26.0,0.20526,1,,,14.0,2.0,1.0,11.0,2.0,1.0,3.0,4.0,2.0,,3.0,3.0,,1.0,,0.0353,3.0,,1.0,4.0,,,,,,,,,
12437632,home,Deportivo Alavés,Carles Aleñá,,,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,21,21,False,44.0,37.0,1.0,1.0,0.0,9.0,11.0,28.0,34.0,3.0,,4.0,1.0,,,83.0,56.0,6.9,12.0,0.0874822,1,,,1.0,,,3.0,1.0,2.0,,2.0,1.0,,1.0,,,,,0.0321,1.0,,,,,,1.0,,,,,,
12437632,home,Deportivo Alavés,Carlos Martín,Carlos Martín,,carlos-martin,C. Martín,F,14,182,1239,M,1131581,EUR,1019433600,M,15,15,False,13.0,10.0,1.0,1.0,0.0,3.0,4.0,8.0,11.0,3.0,2.0,1.0,,,,60.0,22.0,6.8,5.0,0.0732958,1,,,2.0,,1.0,4.0,3.0,,,2.0,2.0,,1.0,2.0,,,,0.0557,1.0,,,1.0,,1.0,,0.0309,1.0,,,,
