match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_fouls,captain,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_accurateCross,stat_penaltyConceded,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14566934,home,Galatasaray,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,34.0,16.0,25.0,7.0,0.0,10.0,12.0,6.0,22.0,1.0,2.0,2.0,5.0,1.0,1.0,3.0,4.0,1.0,90.0,43.0,8.5,19.0,0.00122482,20.628,5.68464,0.0,0.7484,0,0.7854,0.05,0.02,0.89,0.56,3.89,1.62,0.16,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566934,home,Galatasaray,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12176,M,978285,EUR,977702400,D,90,90,False,17.0,11.0,3.0,1.0,0.0,8.0,10.0,3.0,7.0,2.0,8.0,4.0,4.0,,3.0,,,,90.0,43.0,7.2,9.0,0.00145048,31.5,10.26259,16.0,,1,,-0.06,0.04,0.36,,3.27,4.66,1.34,0.66,0.33,,,stephane_singo,1.0,1.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0132,-0.19,,,,,,,,,,,,,,,,,,,,
14566934,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,566102,EUR,834537600,D,6,6,False,30.0,20.0,8.0,3.0,0.0,15.0,20.0,5.0,10.0,2.0,4.0,8.0,4.0,,1.0,,,,90.0,50.0,7.2,12.0,0.00463416,28.872,10.52066,10.0,,1,,-0.01,0.05,0.45,,3.02,4.92,1.68,0.69,0.22,,,DAVINSON,,,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,0.0416,-0.25,1.0,,,,,,,,,,,,,,,,,,,
14566934,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,178963,EUR,778896000,D,42,42,False,33.0,26.0,9.0,3.0,0.0,16.0,16.0,10.0,17.0,1.0,3.0,5.0,3.0,,1.0,,,,90.0,44.0,7.0,9.0,0.0021059,30.168,10.21234,9.0,,1,,0.07,0.03,0.44,,3.12,4.98,1.37,0.55,0.19,,,abdulkerimbard1,,1.0,3.0,,1.0,,,,1.0,,1.0,1.0,0.1386,-0.21,1.0,True,1.0,,,,,,,,,,,,,,,,,
14566934,home,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7106,M,897291,EUR,934848000,D,4,4,False,18.0,8.0,4.0,,0.0,3.0,5.0,5.0,13.0,1.0,7.0,3.0,2.0,,5.0,,,,90.0,43.0,7.5,15.0,0.00442011,32.004,10.28607,19.0,,0,,-0.02,0.08,0.33,,3.22,4.74,1.17,0.72,0.43,,,ismaijakobs,,1.0,4.0,,,1.0,,,1.0,1.0,2.0,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,
14566934,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,754794,EUR,823996800,M,34,34,False,30.0,20.0,6.0,4.0,0.0,9.0,13.0,11.0,17.0,,7.0,1.0,10.0,,5.0,,,,90.0,43.0,7.2,12.0,0.0198369,26.136,11.25625,2.0,,1,,0.32,0.05,0.14,,2.87,5.81,1.98,0.54,0.05,,,ltorreira34,,,7.0,1.0,1.0,,,1.0,,,3.0,2.0,0.0561,-0.09,5.0,,,,1.0,,,,,,,,,,,,,,,
14566934,home,Galatasaray,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8827,M,307284,EUR,746841600,M,99,99,False,35.0,27.0,5.0,2.0,0.0,18.0,20.0,9.0,15.0,1.0,4.0,3.0,5.0,,2.0,,,,90.0,46.0,6.8,11.0,0.0044422,28.62,10.88984,9.0,,0,,0.0,0.06,0.36,,3.07,5.19,1.73,0.71,0.19,,,,1.0,2.0,5.0,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,
14566934,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,857738,EUR,962928000,M,11,11,False,13.0,10.0,1.0,,0.0,2.0,3.0,8.0,10.0,,2.0,,2.0,,1.0,,,,72.0,23.0,6.8,6.0,0.142812,30.456,7.87704,7.0,,0,,0.08,0.23,0.18,,2.35,3.78,1.16,0.42,0.15,,,yunusakgun17,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,
14566934,home,Galatasaray,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,50691,M,45853,EUR,656726400,M,20,20,False,20.0,16.0,1.0,1.0,0.0,8.0,8.0,8.0,12.0,1.0,4.0,1.0,5.0,,1.0,,,,75.0,32.0,6.8,10.0,0.0241305,27.504,8.8555,6.0,,0,,0.19,0.02,0.16,,2.21,4.4,1.67,0.47,0.09,,,IGunny,3.0,2.0,4.0,,1.0,1.0,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
14566934,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,904096,EUR,959040000,M,53,53,False,17.0,11.0,,,0.0,2.0,4.0,9.0,13.0,3.0,10.0,,1.0,,3.0,,,,85.0,28.0,8.2,8.0,0.0868134,30.384,9.02772,15.0,,1,,0.12,0.47,0.19,,2.76,3.92,1.39,0.62,0.33,,,barisalperyilmaz,1.0,3.0,3.0,,,1.0,1.0,,,,1.0,3.0,0.1364,0.31,,,,,1.0,,,1.0,1.0,1.0,1.0,0.1791,,,,,,,,
