match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_outfielderBlock,player_sofascoreId,stat_wonContest,stat_blockedScoringAttempt,captain,stat_challengeLost,stat_keyPass,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10408322,home,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,18.0,13.0,8.0,3.0,11.0,12.0,2.0,6.0,8.0,3.0,3.0,90.0,27.0,7.9,5.0,0.0,0.0,0.00028174,0,0.6435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408322,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,57.0,43.0,4.0,1.0,14.0,16.0,30.0,43.0,5.0,,,90.0,86.0,6.6,20.0,0.0252,0.0,0.0168234,1,,2.0,1.0,1.0,2.0,9.0,5.0,1.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,,
10408322,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,19,19,False,81.0,70.0,11.0,4.0,42.0,45.0,28.0,36.0,3.0,,,90.0,90.0,7.2,12.0,0.1089,0.2746,0.0127578,3,,,,1.0,3.0,3.0,3.0,,,2.0,3.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,
10408322,home,Rayo Vallecano,Alejandro Catena,,,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,5,5,False,70.0,63.0,17.0,12.0,40.0,41.0,23.0,29.0,5.0,,,90.0,78.0,7.4,8.0,0.0475,0.0,0.0213488,1,,,,2.0,,2.0,2.0,,,1.0,2.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,
10408322,home,Rayo Vallecano,Fran García,,,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,3,3,False,50.0,45.0,3.0,1.0,24.0,26.0,22.0,28.0,6.0,,,90.0,82.0,7.2,11.0,0.0271,0.0,0.0195402,1,,4.0,1.0,,1.0,2.0,6.0,1.0,1.0,,1.0,2.0,1.0,,,3.0,1.0,,,frangarci11,1.0,1.0,,,,,,,,
10408322,home,Rayo Vallecano,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,6,6,False,33.0,29.0,2.0,,11.0,11.0,18.0,22.0,1.0,,,70.0,48.0,6.6,8.0,0.0677,0.0,0.0111024,1,,,,3.0,,10.0,7.0,2.0,1.0,,,,6.0,1.0,2.0,,2.0,,,,1.0,1.0,True,3.0,1.0,,,,,
10408322,home,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,50.0,44.0,6.0,4.0,15.0,16.0,29.0,35.0,9.0,,,90.0,64.0,6.7,11.0,0.0,0.0,0.0300404,0,,1.0,,1.0,2.0,5.0,5.0,2.0,,,2.0,1.0,1.0,,1.0,2.0,3.0,,,,,,,,1.0,,,,,
10408322,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,27.0,21.0,5.0,3.0,5.0,5.0,16.0,24.0,6.0,,,59.0,44.0,6.2,13.0,0.0148,0.353,0.0119197,2,,2.0,,2.0,1.0,10.0,5.0,3.0,1.0,1.0,,,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,4.0,,,,,,
10408322,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,False,49.0,42.0,5.0,3.0,17.0,17.0,27.0,35.0,7.0,,,70.0,72.0,6.6,19.0,0.0,0.0,0.0584066,0,,3.0,2.0,,,9.0,6.0,6.0,3.0,,,,2.0,1.0,2.0,3.0,1.0,,,,1.0,,,,3.0,,,,,
10408322,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,13.0,10.0,,,1.0,1.0,12.0,24.0,4.0,,,89.0,40.0,7.1,17.0,0.0,0.0,0.356768,0,,12.0,3.0,,,3.0,3.0,,2.0,,,,3.0,1.0,2.0,,1.0,,,,,,,,2.0,1.0,,,,
