match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_bigChanceCreated,captain,stat_totalOffside,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_goals,stat_goalAssist
10382300,home,SC Cambuur,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,12,191.0,817,M,930666,EUR,939513600,G,1,1,False,30.0,23.0,11.0,4.0,22.0,27.0,1.0,3.0,12.0,2.0,1.0,2.0,90.0,43.0,6.3,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382300,home,SC Cambuur,Doke Schmidt,Doke,Schmidt,doke-schmidt,D. Schmidt,D,15,177.0,10,M,163571,EUR,702604800,D,5,5,False,55.0,46.0,7.0,2.0,23.0,25.0,24.0,31.0,3.0,,,,70.0,75.0,6.9,10.0,0,1.0,1.0,1.0,5.0,2.0,3.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
10382300,home,SC Cambuur,Marco Tol,,,marco-tol,M. Tol,D,3,188.0,40,M,860162,EUR,893462400,D,15,15,False,107.0,96.0,14.0,10.0,74.0,78.0,22.0,29.0,13.0,,,,90.0,118.0,7.1,11.0,0,,,4.0,7.0,2.0,3.0,3.0,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10382300,home,SC Cambuur,Floris Smand,Floris Smand,,floris-smand,F. Smand,D,3,185.0,51,M,1394011,EUR,1043020800,D,33,33,False,67.0,64.0,2.0,1.0,46.0,47.0,18.0,20.0,5.0,,,,58.0,71.0,6.5,3.0,0,,,2.0,4.0,,1.0,2.0,2.0,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10382300,home,SC Cambuur,Alex Bangura,,,alex-bangura,A. Bangura,D,24,183.0,149,M,967178,EUR,931824000,D,16,16,False,91.0,81.0,14.0,9.0,50.0,51.0,33.0,42.0,8.0,,,,90.0,112.0,6.8,12.0,1,2.0,2.0,,4.0,1.0,,2.0,,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10382300,home,SC Cambuur,Jamie Jacobs,,,jamie-jacobs,J. Jacobs,M,23,182.0,92,M,893744,EUR,881107200,M,8,8,False,24.0,17.0,2.0,1.0,4.0,5.0,13.0,22.0,6.0,,,,77.0,52.0,6.5,15.0,9,3.0,,,1.0,1.0,,,,1.0,4.0,9.0,,2.0,1.0,1.0,3.0,,3.0,1.0,2.0,6.0,2.0,1.0,,,,,,,,,
10382300,home,SC Cambuur,Mees Hoedemakers,,,mees-hoedemakers,M. Hoedemakers,M,4,181.0,102,M,893748,EUR,887760000,M,6,6,False,64.0,54.0,9.0,7.0,21.0,23.0,36.0,47.0,7.0,,,,90.0,89.0,8.5,16.0,3,6.0,3.0,,6.0,,2.0,2.0,2.0,3.0,,2.0,,4.0,4.0,2.0,2.0,,2.0,,1.0,1.0,,1.0,3.0,,,,,,,,
10382300,home,SC Cambuur,Robin Maulun,,,robin-maulun,R. Maulun,M,,176.0,35,M,787388,EUR,848707200,M,20,20,False,64.0,49.0,1.0,1.0,15.0,18.0,39.0,57.0,9.0,,,,90.0,90.0,7.5,26.0,3,11.0,5.0,1.0,3.0,,1.0,1.0,,3.0,1.0,7.0,1.0,2.0,1.0,,2.0,,2.0,2.0,,2.0,1.0,,1.0,,,,,,,,
10382300,home,SC Cambuur,Milan Smit,Milan Smit,,milan-smit,M. Smit,F,49,191.0,546,M,1199214,EUR,1045094400,F,39,39,False,18.0,13.0,,,4.0,4.0,9.0,19.0,3.0,,,,58.0,37.0,6.4,17.0,0,5.0,,,3.0,1.0,,1.0,1.0,,,5.0,1.0,4.0,2.0,,3.0,,,2.0,,,,,,,,,,,,,
10382300,home,SC Cambuur,Roberts Uldriķis,,,roberts-uldrikis,R. Uldriķis,F,28,198.0,415,M,883327,EUR,891561600,F,28,28,False,18.0,11.0,,,6.0,6.0,5.0,12.0,2.0,,,,90.0,34.0,6.3,10.0,5,,,6.0,7.0,1.0,1.0,,,3.0,4.0,6.0,,2.0,1.0,2.0,1.0,,,1.0,1.0,2.0,1.0,,,True,1.0,,,,,,
