match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_lastManTackle,stat_wasFouled,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,stat_punches,stat_goalAssist,stat_goals
11369442,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,False,16.0,12.0,1.0,,5.0,6.0,7.0,10.0,,1.0,,,,,,62.0,22.0,6.6,8.0,0.146849,0,,,,,2.0,,4.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,
11369442,home,Rayo Vallecano,Randy Nteka,,,randy-nteka,R. Nteka,F,11,190,949,M,932764,EUR,881366400,M,11,11,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,,,,,,,28.0,12.0,6.7,2.0,0.0193637,0,,,,,2.0,1.0,2.0,5.0,,,,,,3.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,
11369442,home,Rayo Vallecano,Kike Pérez,,,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,14,14,True,21.0,15.0,6.0,3.0,9.0,11.0,6.0,12.0,,4.0,,,,,,21.0,29.0,6.7,9.0,0.00514665,0,,,2.0,,,,1.0,1.0,,,,,,,1.0,,,2.0,,1.0,,,1.0,,,,,,,,,,
11369442,home,Rayo Vallecano,Bebé,,,bebe,Bebé,M,15,190,368,M,124950,EUR,647740800,F,10,10,True,6.0,3.0,2.0,,1.0,2.0,2.0,12.0,,1.0,,,,,,21.0,20.0,6.7,13.0,0.0007101,0,,,8.0,,,,1.0,2.0,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,
11369442,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,True,2.0,2.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,,10.0,7.0,6.8,1.0,0.0191343,0,,,1.0,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
11369442,home,Rayo Vallecano,Radamel Falcao,,,radamel-falcao,R. Falcao,F,9,177,11646,M,25682,EUR,508377600,F,9,9,True,3.0,1.0,,,1.0,2.0,,1.0,,,,,,,,10.0,3.0,6.5,2.0,1.146e-05,0,,Falcao,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,home,Rayo Vallecano,Dani Cárdenas,,,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,home,Rayo Vallecano,Alfonso Espino,,,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,home,Rayo Vallecano,Martín Pascual,,,martin-pascual,M. Pascual,D,4,190,39,M,947201,EUR,933724800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,home,Rayo Vallecano,Aridane Hernández,,,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,home,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,home,Rayo Vallecano,José Pozo,,,jose-pozo,J. Pozo,M,14,170,128,M,608370,EUR,826848000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,away,Valencia,Giorgi Mamardashvili,,,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,930997,EUR,970185600,G,25,25,False,31.0,12.0,25.0,6.0,8.0,10.0,4.0,21.0,1.0,7.0,1.0,1.0,1.0,,,90.0,39.0,6.8,19.0,0.00067995,0,0.1192,mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11369442,away,Valencia,Thierry Correia,,,correia-thierry,T. Correia,D,12,176,798,M,851282,EUR,920937600,D,12,12,False,20.0,14.0,4.0,2.0,9.0,10.0,5.0,11.0,3.0,5.0,,,,,,90.0,44.0,6.6,9.0,0.00315503,0,,,1.0,,,1.0,3.0,2.0,1.0,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,
11369442,away,Valencia,Mouctar Diakhaby,,,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,797306,EUR,850953600,D,4,4,False,41.0,32.0,9.0,3.0,19.0,20.0,13.0,21.0,6.0,5.0,,,,,,90.0,55.0,7.5,12.0,0.00406991,0,,mouctar_dkh,,,1.0,4.0,1.0,4.0,,,,,,,2.0,,1.0,3.0,,,,,,True,,,,1.0,,,,,
11369442,away,Valencia,Cristhian Mosquera,Cristhian Mosquera,,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,1144630,EUR,1088294400,D,3,3,False,35.0,31.0,3.0,3.0,27.0,30.0,4.0,5.0,3.0,1.0,,,,,,90.0,47.0,7.1,5.0,0.00339825,0,,,,,1.0,2.0,3.0,6.0,2.0,,,,,1.0,1.0,,,,1.0,,,,3.0,,,,,,,,,,
11369442,away,Valencia,Jesús Vázquez,,,jesus-vazquez,J. Vázquez,D,21,182,419,M,996929,EUR,1041465600,D,21,21,False,16.0,14.0,2.0,,4.0,5.0,11.0,12.0,1.0,5.0,,,,,,71.0,34.0,6.6,7.0,0.0140473,0,,,1.0,1.0,1.0,1.0,4.0,5.0,,2.0,,,,2.0,2.0,,,,,1.0,,,2.0,,,,,1.0,,,,,
11369442,away,Valencia,Diego López,,,diego-lopez,D. López,M,16,172,1350,M,998950,EUR,1021248000,M,16,16,False,25.0,13.0,,,6.0,8.0,8.0,20.0,1.0,5.0,,,,,,71.0,39.0,6.9,16.0,0.0271442,2,,,3.0,1.0,,1.0,4.0,3.0,1.0,,1.0,,1.0,1.0,1.0,0.0804,,,,2.0,,,1.0,,,1.0,0.0563,1.0,,,,1.0,
11369442,away,Valencia,Hugo Guillamón,,,hugo-guillamon,H. Guillamón,M,6,178,876,M,855830,EUR,949276800,M,6,6,False,32.0,25.0,8.0,4.0,15.0,15.0,10.0,17.0,5.0,8.0,,,,,,90.0,42.0,6.6,8.0,0.00519166,0,,,,,3.0,,6.0,2.0,1.0,,,,,1.0,1.0,,,,1.0,3.0,,,1.0,,,,,,,,,,
11369442,away,Valencia,Pepelu,,,pepelu,Pepelu,M,18,185,1838,M,826948,EUR,902793600,M,18,18,False,49.0,32.0,12.0,3.0,14.0,16.0,19.0,37.0,,6.0,,,,,,90.0,59.0,6.7,21.0,0.0839341,1,,,4.0,1.0,2.0,2.0,6.0,3.0,1.0,,,,,1.0,,0.0108,,1.0,,3.0,1.0,,,,,,,3.0,,,,,
11369442,away,Valencia,Sergi Canós,,,sergi-canos,S. Canós,M,7,173,366,M,790833,EUR,854841600,M,7,7,False,27.0,20.0,1.0,1.0,4.0,6.0,16.0,22.0,,4.0,,,,,,82.0,37.0,7.7,9.0,0.019403,2,,,1.0,,1.0,1.0,3.0,4.0,2.0,,1.0,1.0,,2.0,,0.0646,,1.0,1.0,,,,,,,2.0,0.364,,,,,,1.0
11369442,away,Valencia,Hugo Duro,,,hugo-duro,H. Duro,F,9,180,2868,M,909119,EUR,942192000,F,9,9,False,16.0,12.0,,,2.0,2.0,10.0,14.0,2.0,3.0,,,,,,82.0,42.0,6.8,12.0,0.0111127,1,,,,,2.0,4.0,6.0,8.0,,1.0,2.0,,,,5.0,0.0526,,1.0,,1.0,1.0,,5.0,,,,,,,2.0,,,
11369442,away,Valencia,Selim Amallah,,,amallah-selim,S. Amallah,M,21,187,6523,M,801211,EUR,848016000,F,19,19,False,24.0,19.0,2.0,2.0,1.0,3.0,18.0,22.0,,11.0,,,,,,89.0,49.0,6.7,20.0,0.0448554,2,,selim_amallah,1.0,,5.0,1.0,10.0,4.0,1.0,3.0,1.0,,1.0,,9.0,0.0564,,1.0,,2.0,1.0,,3.0,,,,,1.0,,,,,
11369442,away,Valencia,Dimitri Foulquier,,,dimitri-foulquier,D. Foulquier,D,20,183,461,M,151138,EUR,732844800,D,20,20,True,8.0,3.0,5.0,,3.0,4.0,,5.0,1.0,3.0,,,,,,19.0,11.0,6.4,6.0,5.659e-05,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,away,Valencia,Fran Pérez,,,fran-perez,F. Pérez,M,21,176,466,M,966637,EUR,1031529600,M,23,23,True,2.0,,1.0,,,,,3.0,1.0,1.0,,,,,,19.0,6.0,6.1,5.0,,0,,,1.0,,,,5.0,,2.0,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,
11369442,away,Valencia,Hugo González,,,hugo-gonzalez,H. González,M,30,181,89,M,996931,EUR,1044576000,M,30,30,True,1.0,,,,,,,1.0,,,,,,,,8.0,3.0,6.6,2.0,,0,,,,,1.0,,2.0,1.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11369442,away,Valencia,Roman Yaremchuk,,,roman-yaremchuk,R. Yaremchuk,F,11,191,4167,M,829296,EUR,817430400,F,17,17,True,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,8.0,4.0,6.5,2.0,0.00086346,0,,r.yaremchuk,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,
11369442,away,Valencia,Gabriel Paulista,,,gabriel-paulista,G. Paulista,D,3,187,5224,M,124737,EUR,659577600,D,5,5,True,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,away,Valencia,Jaume Doménech,,,jaume-domenech,J. Doménech,G,,186,177,M,235386,EUR,657763200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,away,Valencia,Cristian Rivero,,,cristian-rivero,C. Rivero,G,13,188,101,M,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,away,Valencia,Cenk Özkaçar,,,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,953097,EUR,970790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,away,Valencia,Yarek Gasiorowski,Yarek Gasiorowski,,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,1184317,EUR,1105488000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,away,Valencia,Pablo Gozálbez,,,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,996932,EUR,988588800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369442,away,Valencia,Alberto Mari,,,alberto-mari,A. Marí,F,14,183,112,M,990232,EUR,994809600,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
