match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goals,stat_penaltyFaced,stat_penaltyConceded
12530873,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,True,29.0,12.0,20.0,4.0,0.0,9.0,11.0,3.0,18.0,1.0,1.0,5.0,1.0,2.0,2.0,6.0,90.0,42.0,7.3,18.0,0.000937,0,-0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530873,home,Trabzonspor,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,79,179,416,M,1131249,EUR,980035200,D,79,79,False,,30.0,30.0,3.0,3.0,0.0,10.0,10.0,21.0,23.0,,3.0,4.0,,,,,90.0,54.0,6.1,8.0,0.0179668,1,,,,3.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,0.011,,,,,,,,,,,,,,,,
12530873,home,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,D,6,6,False,,28.0,22.0,5.0,1.0,0.0,13.0,14.0,9.0,14.0,1.0,2.0,1.0,,,,,90.0,34.0,6.3,6.0,0.00299406,0,,,,,,3.0,3.0,,,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
12530873,home,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,False,,30.0,24.0,8.0,5.0,0.0,13.0,15.0,11.0,15.0,5.0,7.0,,1.0,,,,90.0,44.0,6.7,7.0,0.0105166,1,,,,,,2.0,3.0,,,1.0,6.0,1.0,1.0,1.0,2.0,0.0292,1.0,1.0,,,,,,,,,,,,,,
12530873,home,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,,20.0,15.0,2.0,1.0,0.0,10.0,12.0,5.0,8.0,1.0,2.0,2.0,,,,,89.0,32.0,6.4,8.0,0.00281509,0,,,,,,1.0,1.0,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12530873,home,Trabzonspor,John Lundstram,john-lundstram,J. Lundstram,M,5,181,401,M,149815,EUR,761529600,M,5,5,False,,36.0,28.0,3.0,,0.0,15.0,16.0,13.0,20.0,,,3.0,,,,,90.0,46.0,6.3,11.0,0.00999931,0,,,,,,2.0,3.0,,1.0,,3.0,,,2.0,,,,,1.0,,,,,,,,,,,,,
12530873,home,Trabzonspor,Okay Yokuşlu,okay-yokuslu,O. Yokuşlu,M,5,190,809,M,97967,EUR,763171200,M,35,35,False,,37.0,32.0,6.0,5.0,0.0,19.0,22.0,13.0,15.0,3.0,10.0,7.0,4.0,,,,90.0,52.0,7.8,6.0,0.00902721,2,,,,,,,2.0,,4.0,1.0,3.0,1.0,1.0,,1.0,0.1666,1.0,,,3.0,1.0,1.0,1.0,0.1212,,,,,,,,
12530873,home,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,,35.0,27.0,2.0,2.0,0.0,10.0,13.0,24.0,43.0,,4.0,8.0,2.0,,,,89.0,73.0,7.7,26.0,0.297088,3,,,,21.0,7.0,,4.0,1.0,1.0,2.0,1.0,2.0,1.0,,,0.155,,2.0,3.0,,,,,,2.0,1.0,1.0,1.0,,,,
12530873,home,Trabzonspor,Ozan Tufan,ozan-tufan,O. Tufan,M,11,182,2045,M,251907,EUR,795916800,M,11,11,False,,13.0,8.0,1.0,1.0,0.0,3.0,6.0,5.0,7.0,3.0,3.0,3.0,,,,,88.0,20.0,6.0,7.0,0.0246862,2,,,,,,1.0,7.0,1.0,2.0,,1.0,,,,3.0,0.0655,,,1.0,,1.0,1.0,,0.0989,,,1.0,,,,,
12530873,home,Trabzonspor,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185,824,M,139455,EUR,606441600,M,9,9,False,,13.0,10.0,2.0,2.0,0.0,5.0,7.0,7.0,11.0,,2.0,1.0,2.0,,,,89.0,27.0,6.6,10.0,0.149082,2,,,,5.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,,,1.0,1.0,0.1431,,,2.0,,,,,,,,1.0,,,,,
12530873,home,Trabzonspor,Simon Banza,simon-banza,S. Banza,F,9,189,10384,M,825945,EUR,839894400,F,17,17,False,,5.0,2.0,,,0.0,1.0,1.0,1.0,4.0,3.0,4.0,2.0,1.0,,,,90.0,18.0,8.2,7.0,0.0080811,2,,,,,,6.0,9.0,1.0,,,1.0,,,2.0,2.0,1.5768,,1.0,,,,2.0,1.0,1.6024,2.0,,,2.0,simbnz,2.0,,
12530873,home,Trabzonspor,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,F,61,61,True,,3.0,3.0,,,0.0,,,3.0,3.0,1.0,1.0,,,,,,17.0,6.0,6.6,2.0,0.00299547,1,,Cihan Canak,,,,1.0,1.0,,,1.0,,,,1.0,1.0,0.0302,,,,,,,,,,,,,,,,
12530873,home,Trabzonspor,Borna Barišić,borna-barisic,B. Barišić,D,3,186,1083,M,335301,EUR,721353600,D,3,3,True,,3.0,2.0,,,0.0,,,3.0,4.0,,,,,,,,16.0,8.0,6.5,2.0,0.047411,0,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12530873,home,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,True,,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,,,,,16.0,8.0,6.7,1.0,0.00152083,0,,,,,,1.0,2.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
12530873,home,Trabzonspor,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,990,M,958901,EUR,969926400,M,10,10,True,,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.337e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530873,home,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530873,home,Trabzonspor,Arseniy Batagov,arsenii-batahov,A. Batagov,D,44,185,941,M,981395,EUR,1015286400,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530873,home,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,Arif Bosluk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530873,home,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530873,home,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530873,home,Trabzonspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530873,away,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12815,M,190419,EUR,789609600,G,40,40,False,,25.0,12.0,18.0,5.0,0.0,8.0,11.0,4.0,14.0,1.0,1.0,4.0,1.0,,1.0,3.0,90.0,33.0,6.7,13.0,0.00108915,0,-0.1774,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livakovic40,,2.0,
12530873,away,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,791616,EUR,883526400,D,21,21,False,,16.0,15.0,,,0.0,5.0,6.0,10.0,10.0,1.0,3.0,1.0,1.0,,,,66.0,24.0,6.6,2.0,0.021694,0,,,,,,1.0,3.0,,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,
12530873,away,Fenerbahçe,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4168,M,758608,EUR,832809600,D,4,4,False,,23.0,22.0,4.0,3.0,0.0,12.0,12.0,10.0,11.0,6.0,8.0,2.0,2.0,,,,90.0,37.0,6.7,2.0,0.00560046,3,,,,,,3.0,4.0,,,3.0,5.0,1.0,,1.0,2.0,0.2148,,1.0,,,,,,,,,,,soyuncu_caglar,,,1.0
12530873,away,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,289977,EUR,776390400,D,6,6,False,,21.0,14.0,5.0,2.0,0.0,12.0,15.0,2.0,6.0,1.0,1.0,2.0,,,,,59.0,26.0,6.3,7.0,0.00058491,0,,,,,,,1.0,,,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,alex_djiku,,,1.0
12530873,away,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,836683,EUR,923097600,D,16,16,False,,29.0,22.0,5.0,3.0,0.0,12.0,17.0,10.0,12.0,2.0,5.0,4.0,1.0,,,,90.0,53.0,6.8,11.0,0.00929987,0,,,,,,1.0,3.0,,1.0,,5.0,2.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,
12530873,away,Fenerbahçe,Fred,fred,Fred,M,7,169,11619,M,243623,EUR,731289600,M,13,13,False,,28.0,22.0,5.0,3.0,0.0,9.0,11.0,13.0,19.0,,4.0,3.0,2.0,,,,85.0,40.0,7.6,10.0,0.0245096,2,,,,2.0,,1.0,3.0,,1.0,,1.0,2.0,2.0,1.0,1.0,0.4871,,,1.0,,,2.0,,0.7461,,,,,fred08,1.0,,
12530873,away,Fenerbahçe,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27456,M,359272,EUR,840585600,M,34,34,False,,39.0,34.0,3.0,2.0,0.0,18.0,19.0,18.0,22.0,,1.0,8.0,1.0,,,,90.0,51.0,7.4,5.0,0.0791384,1,,,,2.0,2.0,2.0,3.0,,,,4.0,,,,1.0,0.1027,,2.0,1.0,,,1.0,,0.209,,,,,sofyanamrabat,1.0,,
12530873,away,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12216,M,38560,EUR,595987200,M,10,10,False,True,24.0,19.0,,,0.0,2.0,2.0,17.0,25.0,1.0,3.0,2.0,,,,,90.0,35.0,7.0,10.0,0.158918,2,,,,3.0,,,1.0,,1.0,,,1.0,1.0,1.0,,0.1606,,,1.0,1.0,,,,,1.0,,2.0,1.0,dusantadic,,,
12530873,away,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,847983,EUR,926294400,M,53,53,False,,14.0,12.0,,,0.0,3.0,4.0,12.0,17.0,,3.0,2.0,1.0,,,,66.0,32.0,7.2,7.0,0.27398,3,,,,7.0,3.0,1.0,3.0,2.0,,1.0,2.0,2.0,2.0,,,0.2902,,1.0,4.0,,1.0,1.0,,0.2034,,,1.0,,szymanski_11,,,
