match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_bigChanceMissed,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_unsuccessfulTouch,stat_totalCross,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,player_firstName,player_lastName,stat_goals,stat_savedShotsFromInsideTheBox,stat_goalAssist
11396369,home,Bayer 04 Leverkusen,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,22,22,False,,23.0,17.0,,,2.0,2.0,21.0,1.0,,,,,90.0,49.0,7.6,17.0,0.142046,3,,boniface_jrn,15.0,,2.0,8.0,8.0,,1.0,9.0,1.0,,,2.0,1.0,1.0,1.1198,1.0,,,,1.0,3.0,,3.0,,2.0,1.0583,,,,3.0,,,1.0,,
11396369,home,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,,18.0,16.0,,,1.0,2.0,21.0,,,,,,26.0,27.0,6.9,7.0,0.0367029,0,,amine_ad10,15.0,1.0,2.0,1.0,3.0,,,,,,,,,,,1.0,,,,1.0,,5.0,,,,,,,,,,,,,
11396369,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,True,,4.0,2.0,,,,,4.0,,,,,,11.0,7.0,7.2,3.0,0.00424497,1,,p_shicky,2.0,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,0.0589,,,,,,,,,,,,,,,,,,,,
11396369,home,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396369,home,Bayer 04 Leverkusen,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,josip_stanisic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396369,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,pierohincapie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396369,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396369,home,Bayer 04 Leverkusen,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396369,home,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396369,home,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,ahlozek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396369,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,,36.0,24.0,24.0,12.0,17.0,19.0,17.0,8.0,,5.0,,,90.0,44.0,7.5,12.0,0.00154042,0,0.616,gregorkobel,7.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11396369,away,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,D,17,17,False,,33.0,18.0,11.0,3.0,9.0,13.0,22.0,9.0,,,,,90.0,56.0,6.9,19.0,0.0292321,0,,,10.0,,,2.0,6.0,1.0,,2.0,,1.0,,4.0,2.0,,,,,,1.0,1.0,,2.0,1.0,,,,,1.0,,,,,,,
11396369,away,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,16632,EUR,598233600,D,15,15,False,,35.0,28.0,9.0,6.0,21.0,24.0,11.0,3.0,,,,,90.0,65.0,7.5,7.0,0.0035413,0,,aussenrist15,7.0,1.0,2.0,6.0,8.0,4.0,,,,13.0,,4.0,1.0,1.0,,,,2.0,4.0,2.0,,,,,,,,,,,,,,,
11396369,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,,23.0,19.0,5.0,3.0,12.0,13.0,10.0,2.0,,,,,64.0,33.0,6.9,5.0,0.00469199,0,,nico.schlotterbeck,7.0,,,1.0,1.0,1.0,,,,3.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
11396369,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,,24.0,20.0,3.0,1.0,12.0,15.0,9.0,7.0,,,,,90.0,51.0,8.0,7.0,0.011838,1,,,8.0,,1.0,1.0,8.0,,1.0,1.0,,7.0,,4.0,2.0,,0.3517,,,,2.0,2.0,,,1.0,,1.0,0.5799,,,,,,,1.0,,
11396369,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,M,23,23,False,True,36.0,29.0,3.0,1.0,20.0,24.0,12.0,4.0,,,,,90.0,50.0,6.4,11.0,0.00581367,0,,emrecan23,9.0,,,4.0,2.0,,2.0,1.0,,5.0,,1.0,1.0,2.0,,1.0,,,,,2.0,,1.0,,,,1.0,,,,,,,,
11396369,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,False,,21.0,14.0,2.0,,6.0,9.0,13.0,3.0,,,,,90.0,38.0,6.7,10.0,0.0778925,0,,marcel7sabitzer,8.0,2.0,,5.0,4.0,1.0,1.0,,,6.0,,2.0,2.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
11396369,away,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,37092,EUR,612576000,M,11,11,False,,15.0,10.0,,,4.0,6.0,9.0,5.0,,,,,84.0,30.0,6.7,9.0,0.0162023,0,,Reus11,6.0,1.0,,5.0,3.0,1.0,2.0,,,1.0,,3.0,3.0,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,
11396369,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,19,19,False,,36.0,29.0,1.0,1.0,19.0,23.0,15.0,5.0,,,,,90.0,50.0,6.7,12.0,0.00623812,2,,julianbrandt,10.0,1.0,1.0,3.0,2.0,1.0,1.0,,,3.0,,1.0,,,0.0692,,,,1.0,,1.0,2.0,,1.0,1.0,0.2739,,,,,,,,,
11396369,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,M,43,43,False,,13.0,7.0,3.0,1.0,1.0,3.0,11.0,4.0,,,,,64.0,29.0,6.1,13.0,0.0144619,1,,jbgittens,6.0,1.0,,10.0,3.0,2.0,4.0,2.0,,1.0,,1.0,1.0,1.0,0.0595,,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,
11396369,away,Borussia Dortmund,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,132645,EUR,729216000,F,14,14,False,,26.0,18.0,2.0,1.0,8.0,10.0,16.0,3.0,,,,,90.0,43.0,6.9,12.0,0.13121,2,,niclas.fuellkrug24,10.0,6.0,2.0,9.0,3.0,,1.0,,2.0,4.0,,,,4.0,0.2474,1.0,1.0,,,1.0,3.0,,,,,,,,1.0,,,,,,1.0
11396369,away,Borussia Dortmund,Antonios Papadopoulos,antonios-papadopoulos,A. Papadopoulos,D,6,185,286,M,888954,EUR,936921600,D,47,47,True,,10.0,9.0,2.0,1.0,6.0,6.0,4.0,4.0,,,,,26.0,19.0,6.8,1.0,0.00169839,0,,,3.0,,,1.0,4.0,,,,,3.0,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11396369,away,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,F,27,27,True,,4.0,3.0,,,1.0,1.0,3.0,1.0,,,,,26.0,13.0,6.7,5.0,0.00045233,0,,karim_adeyemi,2.0,,,1.0,2.0,,,2.0,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,
11396369,away,Borussia Dortmund,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2762,M,128587,EUR,684633600,D,24,24,True,,2.0,2.0,1.0,1.0,,,3.0,1.0,,,,,11.0,3.0,6.5,1.0,0.00025969,0,,,2.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11396369,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396369,away,Borussia Dortmund,Mateu Morey,mateu-morey,M. Morey,D,2,171,595,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396369,away,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,989056,EUR,1037145600,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,gioareyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396369,away,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,donyellmalen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396369,away,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,997006,EUR,1100908800,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,youssoufa_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396369,away,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,149731,EUR,772243200,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,SebHaller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
