match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_unsuccessfulTouch,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,captain,stat_wasFouled,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_errorLeadToAGoal,stat_ownGoals,stat_blockedScoringAttempt,stat_totalOffside,stat_goalAssist
11392833,away,Stade Rennais,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1254,M,1173172,EUR,1108598400,D,16,16,False,96.0,93.0,3.0,3.0,40.0,42.0,53.0,54.0,5.0,8.0,,,,,90.0,106.0,7.0,3.0,0.0304352,0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11392833,away,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,66.0,56.0,1.0,1.0,19.0,21.0,37.0,50.0,2.0,5.0,,,,,90.0,101.0,6.7,22.0,0.0446806,3,,,,5.0,,1.0,6.0,3.0,2.0,2.0,,,1.0,,,2.0,2.0,1.0,1.0,2.0,,0.1062,0.5846,,1.0,,,,,,,,,,,
11392833,away,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,59.0,47.0,6.0,4.0,10.0,11.0,37.0,55.0,,5.0,,,,,62.0,72.0,7.3,19.0,0.109372,1,,,,7.0,,,2.0,2.0,1.0,,,1.0,2.0,1.0,,,,1.0,,,,0.0768,,3.0,,True,,,,,,,,1.0,,
11392833,away,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,False,83.0,78.0,7.0,7.0,30.0,31.0,48.0,52.0,,9.0,,,,,90.0,96.0,7.0,8.0,0.0341488,2,,,,,,1.0,5.0,3.0,,2.0,,,2.0,1.0,2.0,,1.0,1.0,,,,0.0991,,1.0,,,,,,,,,,2.0,,
11392833,away,Stade Rennais,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,False,55.0,48.0,3.0,3.0,13.0,13.0,36.0,46.0,,8.0,,,,,76.0,71.0,6.8,15.0,0.168296,1,,,,4.0,1.0,,5.0,3.0,1.0,2.0,,,1.0,1.0,,3.0,1.0,,,,,0.089,,1.0,1.0,,1.0,,,,,,,1.0,,
11392833,away,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,F,11,11,False,27.0,22.0,1.0,1.0,6.0,8.0,16.0,22.0,1.0,2.0,,,,,62.0,45.0,7.2,14.0,0.0675561,6,,,,3.0,,,11.0,,3.0,3.0,,,,,3.0,1.0,2.0,1.0,2.0,2.0,1.0,0.3239,0.5772,1.0,,,,,,,,,,2.0,1.0,
11392833,away,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,17.0,13.0,,,4.0,5.0,9.0,12.0,,,,,,,76.0,24.0,6.5,8.0,0.0264154,2,,,,,,,8.0,1.0,,2.0,,,1.0,1.0,2.0,1.0,1.0,4.0,,,,0.1078,,,,,,,,,,,,2.0,,
11392833,away,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,10,10,False,44.0,39.0,1.0,1.0,4.0,5.0,35.0,40.0,1.0,4.0,,,,,90.0,66.0,7.5,14.0,0.189384,2,,,,1.0,,,8.0,5.0,,2.0,,1.0,,,1.0,9.0,2.0,1.0,1.0,1.0,,0.056,0.7677,1.0,5.0,,,amine_gouiri,,,,,,,,1.0
11392833,away,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,15,15,True,49.0,43.0,11.0,7.0,17.0,18.0,26.0,31.0,2.0,7.0,,,,,45.0,57.0,7.2,7.0,0.0224503,0,,,,,,1.0,3.0,4.0,,,,2.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,2.0,chriswooh,,,,,,,,
11392833,away,Stade Rennais,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,True,11.0,9.0,1.0,1.0,2.0,2.0,7.0,13.0,,1.0,,,,,28.0,21.0,6.7,9.0,0.0271309,1,,,,4.0,,1.0,5.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,0.0108,,,,,1.0,,,,,,,1.0,,
11392833,away,Stade Rennais,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,M,33,33,True,13.0,11.0,,,2.0,2.0,9.0,17.0,,2.0,,,,,28.0,27.0,7.1,12.0,0.018678,1,,Désiré Doué,,6.0,,,2.0,3.0,,2.0,,,1.0,1.0,,1.0,2.0,,1.0,,,0.0235,,1.0,1.0,,1.0,DD14,,,,,,,,
11392833,away,Stade Rennais,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1574,M,929620,EUR,1013817600,M,32,32,True,7.0,6.0,2.0,2.0,1.0,1.0,6.0,9.0,1.0,,,,,,14.0,12.0,6.5,4.0,0.0229645,0,,,,3.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392833,away,Stade Rennais,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1629,M,1382235,EUR,1026432000,F,99,99,True,2.0,1.0,,,,,1.0,2.0,,,,,,,14.0,4.0,6.6,2.0,0.00352621,0,,Bertug Yildirim,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,
11392833,away,Stade Rennais,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392833,away,Stade Rennais,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,1002033,EUR,1034812800,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392833,away,Stade Rennais,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191,9015,M,1445625,EUR,1121212800,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392833,away,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176,1024,M,1545409,EUR,1119916800,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,Mahamadou Nagida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
