match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_totalCross,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_goalAssist,stat_shotOffTarget,stat_accurateCross,stat_goals,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId
10433983,home,Gaziantep FK,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,103457,EUR,677808000,G,1,1,False,True,28.0,15.0,18.0,5.0,12.0,12.0,3.0,16.0,2.0,5.0,2.0,90.0,35.0,6.2,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433983,home,Gaziantep FK,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173,90,M,189627,EUR,749174400,D,70,70,False,,24.0,16.0,1.0,,7.0,10.0,9.0,14.0,2.0,3.0,,90.0,65.0,6.7,13.0,1,3.0,1.0,10.0,9.0,4.0,2.0,2.0,1.0,1.0,4.0,7.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10433983,home,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,5,185,88,M,355004,EUR,855792000,D,15,15,False,,30.0,22.0,6.0,1.0,19.0,21.0,3.0,9.0,7.0,5.0,,90.0,44.0,6.7,8.0,0,3.0,1.0,5.0,5.0,1.0,,,,,1.0,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10433983,home,Gaziantep FK,Papy Djilobodji,papy-djilobodji,P. Djilobodji,D,3,193,175,M,106661,EUR,596937600,D,3,3,False,,31.0,24.0,4.0,2.0,18.0,22.0,6.0,9.0,9.0,4.0,,90.0,45.0,7.3,7.0,0,1.0,,1.0,1.0,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,
10433983,home,Gaziantep FK,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182,56,M,320905,EUR,738979200,D,16,16,False,,21.0,12.0,2.0,1.0,6.0,10.0,6.0,13.0,1.0,1.0,,88.0,43.0,6.3,15.0,0,,1.0,4.0,3.0,2.0,,,,,,2.0,2.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,
10433983,home,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,8,8,False,,34.0,27.0,5.0,1.0,15.0,16.0,12.0,18.0,2.0,8.0,,90.0,43.0,6.7,8.0,1,1.0,1.0,3.0,2.0,1.0,,,,1.0,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
10433983,home,Gaziantep FK,Alexander Merkel,alexander-merkel,A. Merkel,M,50,179,90,M,143228,EUR,698716800,M,52,52,False,,38.0,28.0,5.0,2.0,18.0,21.0,10.0,17.0,1.0,9.0,,90.0,56.0,7.0,15.0,1,,1.0,6.0,7.0,2.0,2.0,,,,,5.0,2.0,3.0,,,,1.0,2.0,,1.0,,,,,,,,,,,,
10433983,home,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175,571,M,899069,EUR,862790400,M,17,17,False,,25.0,15.0,,,6.0,12.0,9.0,14.0,1.0,5.0,,88.0,43.0,6.6,18.0,1,1.0,2.0,4.0,5.0,2.0,,2.0,1.0,1.0,,1.0,,6.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
10433983,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175,70,M,226992,EUR,802915200,M,5,5,False,,23.0,15.0,1.0,1.0,7.0,8.0,8.0,15.0,2.0,1.0,,73.0,37.0,7.3,10.0,1,4.0,2.0,6.0,6.0,,,,,,3.0,2.0,1.0,2.0,,2.0,,2.0,2.0,,,,,1.0,1.0,,,,,,,,
10433983,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,M,44,44,False,,36.0,25.0,5.0,3.0,10.0,13.0,16.0,26.0,,9.0,,90.0,57.0,7.0,19.0,3,2.0,,10.0,6.0,,1.0,3.0,,,2.0,4.0,1.0,2.0,,1.0,,2.0,4.0,3.0,1.0,,,,2.0,1.0,,,,,,,
