match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_unsuccessfulTouch,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,player_sofascoreId,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,captain,stat_goalAssist,stat_challengeLost,player_firstName,player_lastName,stat_goals,stat_hitWoodwork,stat_crossNotClaimed,stat_goodHighClaim,stat_errorLeadToAShot
10411569,home,Lazio,Pedro,pedro,Pedro,F,9,167.0,5026,M,35428,EUR,554428800,F,9,9,False,37.0,31.0,3.0,1.0,9.0,9.0,5.0,,,81.0,52.0,7.2,0.2035,0.0,0.112469,2,,23.0,29.0,1.0,1.0,,4.0,5.0,3.0,3.0,,,1.0,1.0,1.0,1.0,11.0,,1.0,,,,Pedro,1.0,,2.0,,,,,,2.0,,,,1.0,,,
10411569,home,Lazio,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191.0,13428,M,331447,EUR,793843200,M,21,21,True,22.0,13.0,3.0,1.0,3.0,3.0,1.0,,,26.0,38.0,6.4,0.0457,0.0,0.018532,1,,10.0,20.0,1.0,,1.0,5.0,2.0,4.0,2.0,,3.0,,,,1.0,16.0,1.0,2.0,,,,sms,1.0,,1.0,,,,,,,,,,,,,
10411569,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189.0,1423,M,798002,EUR,848880000,M,88,88,True,8.0,7.0,1.0,,4.0,4.0,1.0,,,9.0,11.0,6.8,0.0,0.0,0.0210011,0,,3.0,5.0,1.0,,,,1.0,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411569,home,Lazio,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185.0,1422,M,1017649,EUR,1013472000,F,11,11,True,6.0,6.0,,,2.0,2.0,,,,9.0,11.0,6.8,0.0,0.0,0.00104581,0,,4.0,6.0,2.0,,,2.0,3.0,1.0,1.0,,,2.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10411569,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182.0,1316,M,136322,EUR,760147200,D,23,23,True,1.0,1.0,,,1.0,1.0,,,,9.0,2.0,6.5,0.0,0.0,5.8e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411569,home,Lazio,Marius Adamonis,adamonis-marius,M. Adamonis,G,31,188.0,118,M,795811,EUR,863481600,G,31,31,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411569,home,Lazio,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190.0,768,M,845797,EUR,915494400,G,1,1,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411569,home,Lazio,Ştefan Radu,stefan-radu,Ş. Radu,D,,183.0,208,,13592,EUR,530323200,D,26,26,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411569,home,Lazio,Dimitrije Kamenović,dimitrije-kamenovic,D. Kamenović,D,33,188.0,179,M,890910,EUR,963705600,D,16,16,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411569,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183.0,1766,M,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411569,home,Lazio,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166.0,2921,M,905453,EUR,960854400,M,6,6,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411569,home,Lazio,Luka Romero,luka-romero,L. Romero,F,18,169.0,4732,M,1032022,EUR,1100736000,M,18,18,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,lukaromero10,,,,,,,,,,Luka Romero,,,,,,
10411569,away,Salernitana,Luigi Sepe,luigi-sepe,L. Sepe,G,,185.0,170,M,46714,EUR,673660800,G,33,33,False,33.0,15.0,21.0,3.0,13.0,19.0,12.0,3.0,3.0,90.0,44.0,6.7,0.0,0.0,0.00040173,0,0.4309,2.0,14.0,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,
10411569,away,Salernitana,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,23,189.0,301,M,224456,EUR,710121600,D,23,23,False,6.0,6.0,,,6.0,6.0,,,,10.0,7.0,6.7,0.0,0.0,2.513e-05,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10411569,away,Salernitana,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186.0,441,M,901885,EUR,988329600,D,5,5,False,43.0,41.0,8.0,7.0,35.0,36.0,6.0,,,90.0,57.0,7.3,0.0,0.0,0.00374618,0,,6.0,7.0,,,,1.0,2.0,,,6.0,,1.0,,,,3.0,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,
10411569,away,Salernitana,Federico Fazio,federico-fazio,F. Fazio,D,,195.0,373,M,27569,EUR,542937600,D,17,17,False,54.0,41.0,7.0,1.0,32.0,40.0,12.0,,,90.0,66.0,7.3,0.0665,0.2522,0.00776645,1,,9.0,14.0,,,,3.0,7.0,1.0,,4.0,,1.0,,1.0,,15.0,1.0,1.0,5.0,,1.0,,,,,,,1.0,True,,2.0,,,1.0,,,,
10411569,away,Salernitana,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183.0,1368,M,377512,EUR,806803200,M,30,30,False,44.0,37.0,6.0,3.0,19.0,20.0,5.0,,,90.0,71.0,6.9,0.0,0.0,0.142145,0,,19.0,29.0,5.0,1.0,1.0,8.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,4.0,2.0,,,,,1.0,,,,,,,1.0,3.0,,,,,,,
10411569,away,Salernitana,Antonio Candreva,antonio-candreva,A. Candreva,F,87,180.0,936,M,27982,EUR,541468800,M,87,87,False,54.0,43.0,6.0,3.0,22.0,29.0,6.0,,,90.0,65.0,7.1,0.1488,0.2386,0.0257905,2,,21.0,28.0,3.0,,,2.0,1.0,,,,,,,1.0,,17.0,,2.0,,,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,
10411569,away,Salernitana,Ivan Radovanović,ivan-radovanovic,I. Radovanović,D,7,186.0,66,M,19394,EUR,588816000,M,16,16,False,31.0,26.0,3.0,1.0,17.0,19.0,7.0,,,90.0,37.0,6.7,0.0672,0.0,0.00236318,1,,9.0,12.0,,,,,2.0,,,,2.0,1.0,1.0,1.0,,5.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0
10411569,away,Salernitana,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,29,183.0,2761,M,804621,EUR,829094400,M,18,18,False,24.0,22.0,,,12.0,13.0,7.0,,,83.0,37.0,6.3,0.0377,0.4971,0.00739899,1,,10.0,11.0,,,,8.0,4.0,1.0,,1.0,,3.0,2.0,,3.0,5.0,,1.0,1.0,,,,1.0,,,,,1.0,,,3.0,,,,,,,
10411569,away,Salernitana,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,897594,EUR,944784000,M,3,3,False,27.0,23.0,2.0,1.0,11.0,12.0,4.0,,,83.0,47.0,7.3,0.0,0.0,0.474474,0,,12.0,18.0,3.0,,,2.0,6.0,3.0,1.0,1.0,,4.0,4.0,1.0,,12.0,2.0,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,
10411569,away,Salernitana,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,284363,EUR,864172800,F,9,9,False,20.0,16.0,4.0,4.0,9.0,11.0,3.0,,,64.0,30.0,6.7,0.0392,0.0,0.00626694,2,,7.0,10.0,1.0,,,3.0,2.0,1.0,1.0,,,,,1.0,1.0,8.0,,2.0,,1.0,,,1.0,,1.0,2.0,,,,,1.0,,,,,,,
10411569,away,Salernitana,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183.0,13210,M,558738,EUR,804556800,F,99,99,False,16.0,15.0,,,9.0,9.0,3.0,,,82.0,27.0,6.8,0.0,0.0,0.0127346,0,,6.0,7.0,,,1.0,2.0,4.0,,,3.0,,1.0,1.0,1.0,1.0,4.0,,2.0,2.0,,,pjona_9,,,,2.0,,,,,,,,,,,,
10411569,away,Salernitana,Dylan Bronn,dylan-bronn,D. Bronn,D,25,186.0,1740,M,845271,EUR,803520000,D,2,2,True,40.0,34.0,7.0,2.0,25.0,28.0,5.0,,,80.0,51.0,6.8,0.0,0.0,0.00387055,0,,9.0,12.0,,,2.0,2.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,8.0,,,1.0,,,,,,,,,,,,,,,,,,,
10411569,away,Salernitana,Boulaye Dia,dia-boulaye,B. Dia,F,19,180.0,11046,M,960080,EUR,848102400,F,29,29,True,7.0,5.0,1.0,1.0,,1.0,1.0,,,26.0,14.0,7.1,0.8047,0.9952,0.00094803,1,,5.0,6.0,,,,4.0,2.0,1.0,,1.0,,,,1.0,1.0,5.0,,,1.0,,,boulaye_dia,2.0,,,,,1.0,,,,,,1.0,,,,
10411569,away,Salernitana,Erik Botheim,erik-botheim,E. Botheim,F,20,187.0,1101,M,844292,EUR,947462400,F,11,11,True,7.0,6.0,,,2.0,2.0,,,,8.0,8.0,6.6,0.0,0.0,0.0082033,0,,4.0,5.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411569,away,Salernitana,Emil Bohinen,emil-bohinen,E. Bohinen,M,37,185.0,230,M,824584,EUR,921196800,M,8,8,True,4.0,4.0,,,2.0,2.0,1.0,,,13.0,11.0,6.9,0.0,0.0,0.00555451,0,,2.0,2.0,,,,1.0,4.0,,,,,3.0,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
10411569,away,Salernitana,Tonny Vilhena,tonny-vilhena,T. Vilhena,M,52,175.0,505,M,149659,EUR,789091200,M,10,10,True,12.0,10.0,,,1.0,2.0,2.0,,,13.0,15.0,6.5,0.3303,0.1236,0.00205388,2,,9.0,10.0,,,,3.0,,1.0,,,,,,,,3.0,,,,,,,,,,,,2.0,,,2.0,,,,,,,
10411569,away,Salernitana,Vincenzo Fiorillo,vincenzo-fiorillo,V. Fiorillo,G,99,190.0,54,M,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411569,away,Salernitana,Alessandro Micai,alessandro-micai,A. Micai,G,1,186.0,58,M,267703,EUR,743472000,G,12,12,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411569,away,Salernitana,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,5,185.0,996,M,965014,EUR,1014163200,D,98,98,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411569,away,Salernitana,Matteo Lovato,lovato-matteo,M. Lovato,D,20,188.0,274,M,982601,EUR,950486400,D,66,66,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411569,away,Salernitana,Leonardo Capezzi,leonardo-capezzi,L. Capezzi,M,28,178.0,27,M,800373,EUR,796348800,M,28,28,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411569,away,Salernitana,Antonio Iervolino,antonio-iervolino,A. Iervolino,M,39,,60,M,1174458,EUR,1053648000,M,39,39,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Iervolino,,,,,,
10411569,away,Salernitana,Junior Sambia,junior-sambia,J. Sambia,M,,185.0,154,M,603738,EUR,842054400,M,6,6,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411569,away,Salernitana,Diego Valencia,diego-valencia,D. Valencia,M,30,183.0,500,M,906110,EUR,947808000,F,14,14,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411569,away,Salernitana,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179.0,526,M,791566,EUR,886118400,M,20,20,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
