match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot
10913500,home,Al Batin,Martín Campaña,martin-campana,M. Campaña,G,25,186.0,179,M,243045,EUR,612403200.0,G,25,25,False,True,42.0,23.0,31.0,12.0,15.0,17.0,8.0,25.0,4.0,4.0,3.0,13.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,90.0,56.0,8.6,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913500,home,Al Batin,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000.0,D,6,6,False,,24.0,18.0,2.0,,9.0,11.0,9.0,13.0,2.0,11.0,7.0,6.0,3.0,,,,,,,90.0,55.0,6.8,14.0,0,Mohammed Bassam Alhurayji,,3.0,11.0,1.0,5.0,4.0,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,
10913500,home,Al Batin,Mohammed Naji,mohammed-naji,M. Naji,D,4,170.0,4,M,893173,EUR,751939200.0,D,3,3,False,,32.0,25.0,9.0,5.0,22.0,23.0,3.0,9.0,3.0,6.0,11.0,6.0,,,,,,,,90.0,54.0,7.9,9.0,0,Mohammed,Naji,3.0,5.0,,2.0,1.0,1.0,2.0,1.0,,2.0,4.0,,,,,,,,,,,,,,
10913500,home,Al Batin,Mudasiru Salifu,mudasiru-salifu,M. Salifu,M,,177.0,195,M,1392856,EUR,859852800.0,D,90,90,False,,23.0,18.0,6.0,2.0,15.0,16.0,3.0,7.0,2.0,7.0,9.0,8.0,,,,,,,,90.0,42.0,7.8,5.0,0,Mudasiru,Salifu,3.0,3.0,,,,,5.0,3.0,,,1.0,,,,,,,,,,,,,,
10913500,home,Al Batin,Abdullah Al Yousif,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200.0,D,13,13,False,,28.0,17.0,4.0,2.0,8.0,12.0,10.0,17.0,,2.0,1.0,5.0,,,,,,,,90.0,52.0,6.7,18.0,0,,,1.0,7.0,4.0,1.0,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10913500,home,Al Batin,André Bukia,andre-bukia,A. Bukia,M,95,173.0,95,M,798904,EUR,794188800.0,M,11,11,False,,22.0,20.0,,,9.0,9.0,12.0,14.0,,5.0,,6.0,2.0,,,,,,,78.0,35.0,6.9,6.0,1,,,1.0,5.0,1.0,3.0,3.0,3.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
10913500,home,Al Batin,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600.0,M,8,8,False,,28.0,24.0,7.0,6.0,11.0,14.0,13.0,17.0,1.0,8.0,4.0,8.0,3.0,,,,,,,90.0,55.0,6.8,12.0,1,,,,9.0,4.0,5.0,1.0,1.0,3.0,3.0,,1.0,3.0,3.0,,,,,1.0,,,,,,,,
10913500,home,Al Batin,Yahya Al-Qarani,yahya-al-qarani,Y. Al-Qarani,M,15,162.0,1,M,949221,EUR,894240000.0,M,17,17,False,,30.0,25.0,5.0,1.0,13.0,14.0,12.0,16.0,,7.0,,4.0,1.0,,,,,,,90.0,47.0,7.1,10.0,0,,,1.0,5.0,2.0,,1.0,1.0,5.0,2.0,2.0,1.0,1.0,,,2.0,,,,,,,,,,,
10913500,home,Al Batin,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600.0,M,7,7,False,,17.0,11.0,4.0,2.0,3.0,5.0,8.0,12.0,4.0,8.0,4.0,5.0,3.0,,,,,,,89.0,37.0,7.4,9.0,3,,,3.0,6.0,,1.0,2.0,1.0,,,1.0,,4.0,,,1.0,,,1.0,2.0,1.0,,,,,,
10913500,home,Al Batin,Rakan Shamlan,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,948599,EUR,900374400.0,F,70,70,False,,28.0,22.0,3.0,2.0,4.0,4.0,18.0,28.0,,4.0,,3.0,1.0,,,,,,,67.0,44.0,7.2,17.0,0,,,1.0,8.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,,1.0,4.0,,2.0,1.0,,,,,1.0,1.0,,,,
10913500,home,Al Batin,Renzo López,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400.0,F,31,31,False,,20.0,12.0,3.0,2.0,5.0,5.0,7.0,16.0,3.0,4.0,3.0,1.0,,,,,,,,90.0,30.0,7.1,11.0,2,,,5.0,6.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,1.0,,2.0,,,,,1.0,,,
10913500,home,Al Batin,Yousef Fawaz,yousef-fawaz,Y. Fawaz,M,77,173.0,9,M,1214204,EUR,1013644800.0,F,77,77,True,,7.0,4.0,1.0,,1.0,2.0,3.0,6.0,,1.0,2.0,3.0,1.0,,,,,,,23.0,13.0,6.7,4.0,1,Yousef Fawaz,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,
10913500,home,Al Batin,Nawaf Al-Sehimai,nawaf-al-sehimai,N. Al-Sehimai,M,94,169.0,1,M,923013,EUR,783993600.0,M,94,94,True,,1.0,1.0,,,1.0,1.0,1.0,2.0,,2.0,1.0,4.0,,,,,,,,12.0,8.0,6.9,1.0,1,,,,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,,,,1.0,,,,,1.0,,
