match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,player_lastName,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_hitWoodwork,stat_totalOffside,stat_punches,stat_goalAssist,stat_goals
11067538,home,Grêmio,Vina,,vina,Vina,M,29,177,1454,M,1101714,EUR,671673600,M,11,11,True,10.0,9.0,,,4.0,4.0,5.0,6.0,2.0,,,10.0,12.0,6.6,3.0,0.0,0.0,0.00529112,0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
11067538,home,Grêmio,André Henrique,,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,8.0,8.0,6.4,2.0,0.0,0.0,0.001768,0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11067538,home,Grêmio,Nathan,,nathan,Nathan,M,,177,486,M,358538,EUR,826675200,M,7,7,True,6.0,5.0,1.0,1.0,1.0,1.0,4.0,6.0,,,,8.0,8.0,6.6,2.0,0.0437,0.0,0.00275327,1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,
11067538,home,Grêmio,Adriel,Adriel,adriel,Adriel,G,1,195,392,M,1106840,EUR,979430400,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067538,home,Grêmio,Natã,,nata,Natã,D,36,180,276,M,1175603,EUR,991699200,D,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067538,home,Grêmio,Gustavo Martins,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067538,home,Grêmio,Darlan,,darlan,Darlan,M,37,172,153,M,973924,EUR,892684800,M,37,37,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067538,home,Grêmio,Zinho Hoffmann,,zinho-hoffmann,Z. Hoffmann,M,99,177,99,M,1385003,EUR,1052438400,M,48,48,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067538,home,Grêmio,Gustavinho,Gustavinho,gustavinho,Gustavinho,M,,174,84,M,1047852,EUR,1004313600,M,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067538,home,Grêmio,Lucas Milla,,lucas-milla,Lucas Milla,M,2,176,304,M,1176212,EUR,1043712000,M,45,45,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067538,away,Botafogo,Lucas Perri,,lucas-perri,L. Perri,G,1,196,3423,M,871290,EUR,881712000,G,12,12,False,27.0,14.0,23.0,10.0,11.0,16.0,3.0,11.0,11.0,2.0,4.0,90.0,44.0,8.0,15.0,0.0,0.0,0.00090877,0,0.4577,,,1.0,,,6.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,
11067538,away,Botafogo,Leonel Di Plácido,,leonel-di-placido,L. Di Plácido,D,24,173,273,M,546338,EUR,759715200,D,24,24,False,47.0,39.0,6.0,3.0,11.0,16.0,29.0,33.0,9.0,,,90.0,67.0,7.3,9.0,0.0377,0.0,0.101223,2,,1.0,4.0,5.0,3.0,2.0,2.0,,1.0,1.0,,,,1.0,,,,2.0,2.0,1.0,3.0,3.0,,1.0,,,,,,,,1.0,
11067538,away,Botafogo,Adryelson,,adryelson,Adryelson,D,34,184,1086,M,795261,EUR,890611200,D,34,34,False,31.0,25.0,8.0,4.0,18.0,21.0,7.0,10.0,5.0,,,90.0,47.0,7.7,6.0,0.0315,0.0695,0.00127479,1,,,1.0,6.0,,,9.0,1.0,1.0,1.0,1.0,4.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,
11067538,away,Botafogo,Víctor Cuesta,,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,False,39.0,37.0,5.0,4.0,27.0,27.0,10.0,12.0,5.0,,,90.0,56.0,7.7,4.0,0.0,0.0,0.0122009,0,,1.0,2.0,2.0,,,5.0,1.0,1.0,1.0,1.0,1.0,2.0,,True,,,4.0,,,,,,1.0,,,,,,1.0,,,
11067538,away,Botafogo,Hugo,,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,False,16.0,13.0,3.0,1.0,2.0,2.0,11.0,15.0,3.0,,,45.0,28.0,6.6,6.0,0.0,0.0,0.0127333,0,,,3.0,2.0,1.0,,1.0,,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
11067538,away,Botafogo,Tchê Tchê,,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,False,39.0,35.0,5.0,4.0,8.0,9.0,27.0,31.0,3.0,,,81.0,54.0,6.8,9.0,0.2429,0.2442,0.0158553,2,,,4.0,4.0,1.0,1.0,,,2.0,1.0,2.0,,2.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,2.0,,1.0,,,,,,,
11067538,away,Botafogo,Marlon Freitas,,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,63.0,58.0,5.0,4.0,24.0,28.0,34.0,35.0,14.0,,,90.0,77.0,7.8,5.0,0.0947,0.0,0.192153,2,,,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,2.0,,,,,1.0,2.0,,,1.0,,,,,1.0,
11067538,away,Botafogo,Júnior Santos,,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,M,37,37,False,12.0,10.0,,,2.0,2.0,8.0,10.0,3.0,,,45.0,25.0,7.0,6.0,0.0357,0.0,0.00558871,1,,1.0,4.0,6.0,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,,,1.0,,,,,3.0,2.0,,,,,,,,,,,
11067538,away,Botafogo,Eduardo,,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,M,33,33,False,53.0,47.0,8.0,7.0,15.0,16.0,32.0,38.0,3.0,,,80.0,65.0,7.7,11.0,0.2612,0.4985,0.036655,2,,3.0,4.0,3.0,,,,,1.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,,,,1.0
11067538,away,Botafogo,Luís Henrique,,luis-henrique,L. Henrique,M,11,181,6186,M,977679,EUR,1008288000,M,11,11,False,43.0,35.0,2.0,2.0,8.0,10.0,27.0,34.0,7.0,,,90.0,58.0,6.9,13.0,0.0888,0.0191,0.0963606,2,,,4.0,3.0,,,1.0,,,,,,,,,,1.0,,1.0,,7.0,3.0,,1.0,,,1.0,,,,,,
11067538,away,Botafogo,Tiquinho Soares,,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,22.0,12.0,3.0,2.0,3.0,4.0,9.0,18.0,3.0,,,85.0,41.0,6.5,20.0,0.0547,0.0,0.0139474,1,,,8.0,7.0,,,3.0,1.0,,,2.0,5.0,4.0,1.0,,5.0,,,,,2.0,1.0,,,,,1.0,tiquinho_soares_29,,,,,
11067538,away,Botafogo,Marçal,,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,True,30.0,26.0,3.0,,10.0,12.0,16.0,19.0,3.0,,,45.0,37.0,6.9,6.0,0.0,0.0,0.0134927,0,,1.0,2.0,2.0,,,1.0,,2.0,1.0,2.0,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,
11067538,away,Botafogo,Matías Segovia,,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,19,19,True,31.0,26.0,1.0,1.0,6.0,9.0,20.0,23.0,2.0,,,45.0,44.0,6.9,8.0,0.0661,0.0,0.100756,1,,,3.0,3.0,2.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,
11067538,away,Botafogo,Danilo Barbosa,,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,9.0,8.0,1.0,1.0,4.0,5.0,4.0,4.0,,,,10.0,13.0,6.9,1.0,0.0,0.0,0.00241798,0,,,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11067538,away,Botafogo,Breno,,breno,Breno,M,5,177,96,M,992610,EUR,967766400,M,35,35,True,6.0,4.0,1.0,,3.0,4.0,1.0,2.0,2.0,,,9.0,12.0,6.3,5.0,0.0,0.0,0.00017854,0,,,1.0,1.0,,,,,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11067538,away,Botafogo,Carlos Alberto,,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,2.0,2.0,,,,,2.0,2.0,,,,12.0,4.0,7.3,1.0,0.1883,0.5283,0.00158608,1,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0
11067538,away,Botafogo,Gatito Fernández,,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067538,away,Botafogo,Philipe Sampaio,,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067538,away,Botafogo,Luis Segovia,,luis-segovia,Luis Segovia,D,44,182,358,M,827141,EUR,877824000,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067538,away,Botafogo,Gustavo Sauer,,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,F,10,10,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067538,away,Botafogo,Diego Hernández,,diego-hernandez,Diego Hernández,M,33,175,788,M,1086482,EUR,961632000,M,77,77,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067538,away,Botafogo,João Pedro Galvão,,joao-pedro,J. P. Galvão,M,,184,122,M,1463892,EUR,989193600,M,57,57,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067538,away,Botafogo,Janderson,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
