match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalClearance,stat_interceptionWon,stat_penaltyWon,stat_aerialWon,stat_blockedScoringAttempt,stat_goalAssist,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,captain,stat_bigChanceMissed,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_outfielderBlock,stat_totalOffside,stat_penaltyConceded
10434150,home,Adana Demirspor,Ertaç Özbir,ertac-ozbir,E. Özbir,G,186,92,M,126077,EUR,625276800,G,25,25,False,48.0,46.0,6.0,4.0,45.0,46.0,1.0,2.0,1.0,1.0,9.0,2.0,2.0,90.0,59.0,7.2,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434150,home,Adana Demirspor,Jonas Svensson,jonas-svensson,J. Svensson,D,170,1475,M,98199,EUR,731376000,D,22,22,False,46.0,44.0,1.0,1.0,23.0,23.0,22.0,27.0,6.0,,3.0,,,90.0,69.0,7.3,8.0,1,71,4.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10434150,home,Adana Demirspor,Jorge Morel,jorge-morel,J. Morel,M,180,146,M,1175757,EUR,885427200,D,5,5,False,74.0,69.0,6.0,3.0,51.0,53.0,18.0,21.0,2.0,,6.0,,,90.0,79.0,7.4,5.0,0,5,,,1.0,3.0,,,,,,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10434150,home,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,184,112,M,325155,EUR,786153600,D,4,4,False,47.0,42.0,4.0,2.0,34.0,36.0,8.0,11.0,3.0,1.0,8.0,,,82.0,55.0,7.1,6.0,0,6,,,,7.0,1.0,,,,,4.0,1.0,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
10434150,home,Adana Demirspor,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,169,248,M,234232,EUR,762825600,D,77,77,False,51.0,42.0,4.0,2.0,27.0,29.0,16.0,24.0,9.0,1.0,7.0,,,90.0,84.0,7.4,17.0,1,77,2.0,1.0,1.0,10.0,3.0,4.0,2.0,1.0,,7.0,6.0,1.0,1.0,2.0,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10434150,home,Adana Demirspor,Yusuf Sarı,yusuf-sari,Y. Sarı,M,168,562,M,896364,EUR,911520000,M,26,26,False,32.0,28.0,3.0,2.0,4.0,7.0,24.0,28.0,2.0,,1.0,,,65.0,49.0,8.6,9.0,3,7,3.0,,,2.0,2.0,,,,1.0,,,1.0,2.0,,3.0,,3.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
10434150,home,Adana Demirspor,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,180,161,M,105951,EUR,650505600,M,90,90,False,60.0,53.0,7.0,6.0,31.0,32.0,22.0,28.0,2.0,,3.0,,,90.0,74.0,7.3,8.0,0,21,,,,10.0,2.0,3.0,3.0,,,2.0,2.0,1.0,5.0,,,1.0,,,,,,,,,True,,,,,,,,,,,,
10434150,home,Adana Demirspor,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,180,427,M,228342,EUR,656985600,M,17,17,False,39.0,32.0,3.0,2.0,18.0,20.0,14.0,19.0,3.0,3.0,4.0,,,66.0,56.0,7.0,15.0,1,,,,,4.0,,1.0,1.0,,,3.0,2.0,4.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,
10434150,home,Adana Demirspor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,178,297,M,798676,EUR,821491200,M,11,11,False,21.0,19.0,,,9.0,10.0,10.0,11.0,4.0,2.0,3.0,,,77.0,35.0,8.5,8.0,3,11,,,,3.0,,1.0,,,,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,3.0,,2.0,,,,,,,,,,,,,
10434150,home,Adana Demirspor,Cherif Ndiaye,ndiaye-cherif,C. Ndiaye,F,188,6602,M,868268,EUR,822355200,F,29,29,False,20.0,16.0,,,5.0,6.0,11.0,14.0,5.0,2.0,7.0,,,82.0,37.0,7.0,10.0,4,19,,,1.0,3.0,,4.0,2.0,,1.0,,,2.0,1.0,,2.0,,,,,,1.0,3.0,,1.0,,3.0,,,,,,,,,,,
10434150,home,Adana Demirspor,Younès Belhanda,younes-belhanda,Y. Belhanda,M,177,1189,M,72999,EUR,635904000,F,10,10,False,43.0,37.0,2.0,1.0,13.0,13.0,24.0,36.0,4.0,,2.0,,,90.0,65.0,7.8,17.0,6,10,6.0,,,1.0,4.0,,,,4.0,,,5.0,1.0,,2.0,,,,,,,2.0,,1.0,,,Younès,Belhanda,,,,,,,,,
10434150,home,Adana Demirspor,Gökhan Inler,gokhan-inler,G. Inler,M,183,108,M,4252,EUR,457142400,M,88,88,True,17.0,14.0,1.0,1.0,8.0,9.0,6.0,8.0,1.0,,1.0,,,25.0,19.0,6.6,3.0,0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10434150,home,Adana Demirspor,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,175,741,M,809220,EUR,865468800,F,7,7,True,3.0,3.0,,,,,3.0,3.0,,,1.0,,,24.0,4.0,7.0,,1,7,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
10434150,home,Adana Demirspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,180,414,M,343527,EUR,718156800,M,20,20,True,8.0,8.0,,,2.0,2.0,7.0,7.0,,,2.0,,,13.0,9.0,7.2,,0,8,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
