match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_fouls,stat_outfielderBlock,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyConceded,stat_wasFouled,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_wonTackle,captain,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_penaltyWon
10407195,home,Oud-Heverlee Leuven,Valentin Cojocaru,valentin-cojocaru,V. Cojocaru,G,77,195,223,M,182363,EUR,812505600,G,12,12,False,22.0,18.0,7.0,3.0,17.0,17.0,1.0,5.0,9.0,1.0,3.0,90.0,31.0,6.3,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407195,home,Oud-Heverlee Leuven,Louis Patris,louis-patris,L. Patris,M,27,187,271,M,923972,EUR,991872000,D,25,25,False,30.0,28.0,4.0,4.0,17.0,17.0,11.0,13.0,8.0,,,90.0,51.0,6.6,7.0,0,,,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10407195,home,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,195,M,949101,EUR,971136000,D,28,28,False,61.0,55.0,7.0,3.0,46.0,49.0,9.0,12.0,9.0,,,90.0,73.0,6.8,6.0,0,,,5.0,3.0,6.0,3.0,,9.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10407195,home,Oud-Heverlee Leuven,Federico Ricca,federico-ricca,F. Ricca,D,16,175,167,M,590036,EUR,786240000,D,14,14,False,70.0,63.0,7.0,2.0,50.0,51.0,13.0,19.0,7.0,,,90.0,75.0,6.4,8.0,0,Federico,Ricca,4.0,,4.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10407195,home,Oud-Heverlee Leuven,Hamza Mendyl,hamza-mendyl,H. Mendyl,D,37,179,700,M,846447,EUR,877392000,D,20,20,False,20.0,15.0,2.0,2.0,9.0,9.0,6.0,11.0,6.0,,,74.0,41.0,6.3,9.0,1,,,,,5.0,3.0,,1.0,2.0,1.0,,,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10407195,home,Oud-Heverlee Leuven,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,M,11,11,False,21.0,12.0,4.0,3.0,3.0,4.0,10.0,19.0,4.0,,,89.0,43.0,6.4,21.0,2,,,1.0,,5.0,4.0,,,,1.0,6.0,1.0,,,4.0,,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10407195,home,Oud-Heverlee Leuven,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,4,4,False,33.0,30.0,5.0,4.0,18.0,19.0,12.0,14.0,4.0,,,90.0,41.0,7.1,3.0,0,,,5.0,,7.0,2.0,1.0,,2.0,2.0,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,
10407195,home,Oud-Heverlee Leuven,Casper De Norre,casper-de-norre,C. D. Norre,M,24,175,152,M,823654,EUR,855273600,M,24,24,False,52.0,43.0,7.0,4.0,22.0,25.0,21.0,27.0,4.0,,,90.0,58.0,6.7,10.0,0,,,,1.0,2.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,2.0,,,,1.0,,,,,,,
10407195,home,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,24,177,277,M,862449,EUR,912038400,M,7,7,False,13.0,7.0,1.0,1.0,4.0,4.0,3.0,9.0,1.0,,,62.0,21.0,6.6,9.0,0,,,,,3.0,4.0,1.0,,,2.0,,1.0,1.0,,2.0,,,,1.0,,,,,1.0,,,,2.0,,,,,,,
10407195,home,Oud-Heverlee Leuven,Mathieu Maertens,mathieu-maertens,M. Maertens,F,33,182,85,M,360652,EUR,796262400,F,33,33,False,29.0,19.0,4.0,2.0,6.0,7.0,14.0,24.0,5.0,,,90.0,51.0,7.8,17.0,2,,,,1.0,6.0,11.0,2.0,,1.0,2.0,1.0,,1.0,,5.0,,,,5.0,2.0,2.0,1.0,1.0,3.0,1.0,,1.0,1.0,True,1.0,1.0,,,,
10407195,home,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,105,M,1388434,EUR,988070400,F,43,43,False,9.0,8.0,,,4.0,4.0,4.0,6.0,2.0,,,61.0,19.0,6.6,6.0,2,Nachon Nsingi,,,,3.0,3.0,,,,,1.0,1.0,1.0,,3.0,,1.0,,2.0,,1.0,,,1.0,1.0,,,,,,,1.0,,,
10407195,home,Oud-Heverlee Leuven,Raphael Holzhauser,raphael-holzhauser,R. Holzhauser,F,,193,127,M,95375,EUR,729820800,M,10,10,True,11.0,8.0,4.0,2.0,3.0,3.0,6.0,11.0,2.0,,,29.0,25.0,6.2,11.0,1,,,,1.0,5.0,2.0,,,,,,,,,1.0,1.0,,,1.0,1.0,3.0,1.0,4.0,,,1.0,,,,1.0,,,,,
10407195,home,Oud-Heverlee Leuven,Mario González,mario-gonzalez,M. González,F,20,183,212,M,847147,EUR,825206400,F,9,9,True,7.0,5.0,,,3.0,3.0,2.0,4.0,3.0,,,28.0,15.0,8.3,6.0,3,,,2.0,1.0,3.0,1.0,,,,,3.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,2.0,2.0,,,,
10407195,home,Oud-Heverlee Leuven,Dylan Ouedraogo,dylan-ouedraogo,D. Ouedraogo,D,15,185,140,M,899011,EUR,901065600,D,15,15,True,8.0,6.0,2.0,,4.0,4.0,2.0,4.0,2.0,,,16.0,12.0,7.1,3.0,0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,
10407195,home,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,True,,,,,,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407195,home,Oud-Heverlee Leuven,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,420,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407195,home,Oud-Heverlee Leuven,João Gamboa,joao-gamboa,J. Gamboa,M,5,187,92,M,794318,EUR,841449600,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407195,home,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,319,M,862372,EUR,875750400,M,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407195,away,RC Sporting Charleroi,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15844,M,867299,EUR,845424000,G,16,16,False,26.0,19.0,18.0,11.0,8.0,9.0,11.0,17.0,5.0,,1.0,90.0,29.0,5.8,8.0,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,HKoffi,1.0,
