match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_blockedScoringAttempt,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,stat_goalAssist,stat_goals,captain,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented
10388520,home,FC Bayern München,Sadio Mané,sadio-mane,S. Mané,M,10,175,169423,M,SadioMané,217704,EUR,702864000,F,17,17,True,6.0,6.0,,,2.0,2.0,1.0,,25.0,9.0,7.1,1.0,0.0,0.0,0.347014,0,,,4.0,4.0,,1.0,,1.0,,,,,,,,,,,,,3.0,,,,1.0,,,,,,2.0,2.0,,,,,
10388520,home,FC Bayern München,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90247,M,JCancelo,138892,EUR,769996800,D,22,22,True,20.0,19.0,2.0,1.0,12.0,12.0,4.0,,12.0,22.0,6.6,2.0,0.0,0.0,0.00586142,0,,,7.0,8.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
10388520,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,LeroySane,293519,EUR,821318400,F,10,10,True,9.0,6.0,,,3.0,4.0,1.0,,12.0,11.0,6.5,4.0,0.0,0.0,0.0481482,0,,,3.0,5.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,
10388520,home,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,F,39,39,True,1.0,1.0,,,,,,,3.0,2.0,,,0.0,0.0,0.00553641,0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10388520,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388520,home,FC Bayern München,Bouna Sarr,bouna-sarr,B. Sarr,D,70,177,1413,M,,158233,EUR,696816000,D,20,20,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388520,home,FC Bayern München,Daley Blind,daley-blind,D. Blind,D,17,180,2817,M,,44864,EUR,636940800,D,23,23,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388520,home,FC Bayern München,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31069,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388520,away,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,,137692,EUR,712886400,G,1,1,False,47.0,37.0,23.0,13.0,27.0,30.0,12.0,1.0,90.0,60.0,6.9,10.0,0.0,0.0,0.0082104,0,,,10.0,17.0,,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,5.0,6.0,2.0,0.206
10388520,away,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,,830803,EUR,899164800,D,5,5,False,33.0,28.0,4.0,,20.0,21.0,4.0,,90.0,47.0,6.1,6.0,0.0,0.0,0.00257527,0,,,8.0,12.0,,2.0,1.0,3.0,2.0,1.0,,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10388520,away,1. FC Union Berlin,Robin Knoche,robin-knoche,R. Knoche,D,31,190,148,M,,130433,EUR,706492800,D,31,31,False,31.0,24.0,1.0,,18.0,24.0,2.0,,90.0,50.0,6.9,9.0,0.0,0.0,0.00114452,0,,,6.0,7.0,,2.0,,3.0,2.0,2.0,1.0,6.0,3.0,1.0,,,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,
10388520,away,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,,855663,EUR,917049600,D,4,4,False,41.0,29.0,7.0,1.0,23.0,30.0,3.0,,90.0,50.0,5.4,13.0,0.0,0.0,0.00810473,0,,,6.0,11.0,,2.0,,9.0,,,,5.0,,,,3.0,,1.0,,,,,,,1.0,,4.0,,,,,,,,,,
10388520,away,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,,48557,EUR,541123200,M,28,28,False,34.0,20.0,7.0,1.0,12.0,19.0,5.0,,90.0,49.0,6.2,19.0,0.0,0.0,0.126061,0,,,8.0,19.0,4.0,1.0,,2.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,1.0,,,True,,,,,,,
10388520,away,1. FC Union Berlin,Aissa Laïdouni,aissa-laidouni,A. Laïdouni,M,93,182,3217,M,laids_93,828077,EUR,850435200,M,20,20,False,29.0,22.0,3.0,3.0,13.0,16.0,6.0,,90.0,50.0,6.4,15.0,0.0853,0.0,0.102572,1,,,10.0,14.0,1.0,2.0,,8.0,6.0,6.0,2.0,,,1.0,3.0,,1.0,,,,,,,,4.0,1.0,2.0,,,,,,,,,,
10388520,away,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,,149479,EUR,759628800,M,8,8,False,16.0,12.0,2.0,1.0,8.0,8.0,4.0,,78.0,26.0,6.2,7.0,0.0,0.0,0.00093637,0,,,4.0,8.0,,,,3.0,2.0,2.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,
10388520,away,1. FC Union Berlin,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,709,M,,280991,EUR,831254400,M,2,2,False,14.0,9.0,,,7.0,9.0,3.0,,63.0,24.0,6.3,8.0,0.0,0.0,0.00700226,0,,,2.0,6.0,1.0,1.0,1.0,4.0,1.0,,,2.0,1.0,,,4.0,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,
10388520,away,1. FC Union Berlin,Jérôme Roussillon,jerome-roussillon,J. Roussillon,D,21,175,187,M,,146500,EUR,726278400,M,26,26,False,19.0,11.0,2.0,,7.0,11.0,3.0,,66.0,35.0,5.9,14.0,0.0,0.0,0.00358127,0,,,4.0,9.0,1.0,,,4.0,2.0,2.0,,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,
10388520,away,1. FC Union Berlin,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1505,M,,352544,EUR,792288000,F,27,27,False,8.0,6.0,1.0,1.0,3.0,3.0,3.0,,63.0,12.0,6.4,4.0,0.1583,0.0,0.102401,1,,,3.0,6.0,1.0,,,3.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,
10388520,away,1. FC Union Berlin,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,,788786,EUR,830476800,F,45,45,False,17.0,11.0,,,5.0,7.0,4.0,,63.0,34.0,6.8,11.0,0.0,0.0,0.104502,0,,,6.0,10.0,,4.0,9.0,8.0,11.0,,,2.0,,1.0,1.0,,,1.0,,,,2.0,,,3.0,,2.0,,,,,,,,,,
10388520,away,1. FC Union Berlin,Paul Seguin,paul-seguin,P. Seguin,M,30,186,138,M,,253687,EUR,796435200,M,14,14,True,11.0,10.0,,,5.0,6.0,3.0,,27.0,18.0,6.8,3.0,0.1136,0.0,0.016149,1,,,5.0,6.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,
10388520,away,1. FC Union Berlin,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,,990201,EUR,983145600,F,40,40,True,5.0,5.0,,,1.0,1.0,2.0,,27.0,14.0,6.1,6.0,0.0,0.0,0.00244606,0,,,4.0,4.0,,1.0,,5.0,,3.0,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,
10388520,away,1. FC Union Berlin,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,,164171,EUR,665539200,F,17,17,True,6.0,5.0,1.0,1.0,1.0,2.0,2.0,,27.0,10.0,6.7,3.0,0.0,0.0,0.205729,0,,,4.0,4.0,,4.0,2.0,5.0,2.0,,,2.0,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,
10388520,away,1. FC Union Berlin,Niko Giesselmann,niko-giesselmann,N. Giesselmann,D,,179,73,M,,123915,EUR,685843200,D,23,23,True,6.0,4.0,,,2.0,2.0,,,24.0,15.0,6.8,4.0,0.0,0.0,0.00113524,0,,,2.0,6.0,2.0,,2.0,,5.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
10388520,away,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,,168985,EUR,765244800,M,19,19,True,4.0,4.0,,,2.0,2.0,1.0,,12.0,10.0,6.7,1.0,0.0,0.0,0.00104376,0,,,2.0,2.0,,,,1.0,2.0,,,1.0,,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,
10388520,away,1. FC Union Berlin,Lennart Grill,lennart-grill,L. Grill,G,22,191,99,M,,836710,EUR,917222400,G,37,37,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388520,away,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,,856668,EUR,901065600,D,3,3,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388520,away,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,,791642,EUR,808531200,D,18,18,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388520,away,1. FC Union Berlin,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,,246431,EUR,648000000,F,11,11,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
