match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,stat_unsuccessfulTouch,stat_penaltyWon,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_aerialLost,stat_bigChanceMissed,stat_totalOffside,stat_penaltyMiss,stat_goals,stat_hitWoodwork,stat_ownGoals,player_sofascoreId,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded
14566843,home,Bodø/Glimt,Nikita Haikin,,,haikin-nikita,N. Haikin,G,12,185,865,M,792624,EUR,805420800,G,12,12,False,25.0,16.0,12.0,4.0,0.0,14.0,18.0,2.0,7.0,1.0,1.0,4.0,2.0,2.0,90.0,32.0,6.7,10.0,0.00050121,19.836,6.33586,0.0,0.224,0,-0.8307,0.03,0.01,-0.18,0.26,3.78,2.34,0.19,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566843,home,Bodø/Glimt,Fredrik Sjøvold,Fredrik Sjøvold,,fredrik-sjovold,F. Sjøvold,D,20,174,446,M,1172777,EUR,1061078400,D,20,20,False,61.0,51.0,6.0,2.0,0.0,22.0,26.0,29.0,35.0,,4.0,6.0,,,90.0,82.0,6.5,13.0,0.162439,29.448,12.90861,15.0,,0,,0.31,0.15,-0.33,,2.66,6.71,2.26,0.95,0.33,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14566843,home,Bodø/Glimt,Odin Luras Bjørtuft,,,odin-luras-bjortuft,O. L. Bjørtuft,D,4,185,222,M,929978,EUR,914025600,D,4,4,False,83.0,77.0,4.0,1.0,0.0,37.0,38.0,40.0,45.0,1.0,4.0,1.0,,,90.0,95.0,7.0,9.0,0.0300763,27.972,11.3156,6.0,,1,,0.34,0.3,-0.25,,2.81,6.07,1.71,0.61,0.12,1.0,,3.0,,2.0,1.0,1.0,,5.0,,,,1.0,,1.0,2.0,0.0483,0.3485,0.08,,,,,,,,,,,,,,,,,
14566843,home,Bodø/Glimt,Haitam Aleesami,,,haitam-aleesami,H. Aleesami,D,5,181,116,M,250319,EUR,680918400,D,5,5,False,57.0,54.0,4.0,2.0,0.0,29.0,31.0,25.0,26.0,,3.0,1.0,,,89.0,64.0,6.4,4.0,0.0201248,29.268,11.25832,12.0,,0,,-0.1,0.14,-0.32,,2.79,5.65,1.79,0.75,0.28,,,1.0,1.0,,,,,2.0,,3.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
14566843,home,Bodø/Glimt,Fredrik André Bjørkan,,,fredrik-andre-bjorkan,F. A. Bjørkan,D,15,180,379,M,795154,EUR,903657600,D,15,15,False,51.0,45.0,5.0,2.0,0.0,19.0,20.0,26.0,31.0,,5.0,,,,90.0,67.0,6.7,10.0,0.0354332,29.808,12.376,16.0,,0,,-0.07,0.25,-0.42,,2.75,6.09,2.18,1.0,0.35,1.0,,4.0,2.0,2.0,1.0,1.0,,1.0,,3.0,2.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
14566843,home,Bodø/Glimt,Håkon Evjen,,,hakon-evjen,H. Evjen,M,26,180,545,M,892943,EUR,950486400,M,26,26,False,29.0,26.0,1.0,1.0,2.0,11.0,12.0,15.0,17.0,,1.0,4.0,,,87.0,42.0,7.1,6.0,0.283329,29.988,12.32074,18.0,,2,,0.25,0.17,-0.01,,2.0,5.87,2.85,1.26,0.33,,,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,4.0,,,0.1237,,-0.26,,1.0,,1.0,1.0,,,,,,,,,,,,
14566843,home,Bodø/Glimt,Patrick Berg,,,patrick-berg,P. Berg,M,7,180,1641,M,355174,EUR,880329600,M,7,7,False,47.0,40.0,2.0,1.0,0.0,14.0,15.0,26.0,32.0,,3.0,8.0,,,90.0,64.0,6.7,13.0,0.154528,30.024,12.86948,14.0,,2,,0.26,0.31,-0.1,,2.65,6.62,2.31,1.0,0.29,6.0,2.0,4.0,,,2.0,2.0,,1.0,1.0,1.0,1.0,3.0,,1.0,,0.0494,0.0289,-0.04,,2.0,,,1.0,True,1.0,,,,,,,,,,
14566843,home,Bodø/Glimt,Sondre Fet,,,sondre-fet,S. Fet,M,19,178,220,M,567236,EUR,853459200,M,19,19,False,24.0,21.0,,,0.0,5.0,5.0,16.0,19.0,1.0,3.0,6.0,,,90.0,43.0,6.0,10.0,0.0448476,30.096,13.36361,15.0,,3,,0.12,0.02,-0.15,,2.61,6.26,2.97,1.23,0.29,,,6.0,1.0,2.0,1.0,,,1.0,,2.0,,1.0,1.0,,,0.4401,,-0.58,,3.0,,2.0,1.0,,1.0,1.0,,,,,,,,,
14566843,home,Bodø/Glimt,Sondre Auklend,,,sondre-auklend,S. Auklend,M,8,165,177,M,1029163,EUR,1055203200,F,8,8,False,42.0,36.0,1.0,1.0,0.0,10.0,10.0,26.0,32.0,,3.0,3.0,,,80.0,59.0,6.3,13.0,0.171519,27.828,10.93758,7.0,,1,,-0.15,0.26,-0.12,,2.18,5.12,2.39,1.03,0.21,4.0,2.0,6.0,2.0,2.0,,,,,,1.0,1.0,2.0,2.0,,2.0,0.1457,,-0.32,,3.0,,,1.0,,,,,,,,,,,,
14566843,home,Bodø/Glimt,Kasper Høgh,,,kasper-hogh,K. Høgh,F,9,186,4814,M,932108,EUR,976060800,F,9,9,False,14.0,10.0,,,0.0,3.0,3.0,7.0,11.0,2.0,4.0,3.0,,,80.0,23.0,5.9,7.0,0.0914594,30.312,9.64506,11.0,,2,,0.0,0.24,-0.05,,2.35,4.71,1.62,0.71,0.25,,,7.0,,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,0.9258,,-0.99,,,,2.0,,,3.0,1.0,3.0,1.0,,,,,,,
14566843,home,Bodø/Glimt,Jens Petter Hauge,,,jens-petter-hauge,J. P. Hauge,F,10,184,3992,M,838805,EUR,939686400,F,10,10,False,62.0,56.0,6.0,5.0,0.0,8.0,9.0,48.0,53.0,1.0,7.0,6.0,,,90.0,86.0,10.0,10.0,0.536117,31.464,11.62007,15.0,,5,,0.95,0.53,0.17,,3.09,5.47,1.98,0.81,0.27,1.0,,5.0,2.0,2.0,4.0,3.0,,4.0,,2.0,1.0,,5.0,2.0,1.0,0.4392,0.8318,0.9,,,,1.0,2.0,,,,,,2.0,,,,,,
14566843,home,Bodø/Glimt,Ole Didrik Blomberg,,,blomberg-ole-didrik,O. D. Blomberg,F,11,177,351,M,1007769,EUR,960768000,M,11,11,True,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,,1.0,2.0,,,10.0,12.0,6.6,1.0,0.00336739,28.8,2.79652,4.0,,1,,0.03,0.12,0.16,,0.5,1.23,0.66,0.32,0.08,,,,,,1.0,1.0,,1.0,,,,,,,,0.1505,,-0.41,,,,1.0,,,,,,,,,,,,,
14566843,home,Bodø/Glimt,Andreas Helmersen,,,andreas-helmersen,A. Helmersen,F,21,190,199,M,793524,EUR,889920000,F,21,21,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,10.0,3.0,6.5,,3.668e-05,32.184,2.33048,3.0,,1,,0.01,,0.15,,0.54,1.03,0.49,0.17,0.1,,,,,,,,,1.0,,,,,,,,0.1994,,-0.34,,,,1.0,,,,,,,,1.0,,,,,
14566843,home,Bodø/Glimt,Jostein Gundersen,,,jostein-gundersen,J. Gundersen,D,6,186,235,M,548692,EUR,828403200,D,6,6,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,13.0,7.0,6.3,,0.00320176,25.704,1.3104,0.0,,0,,0.03,,-0.51,,0.3,0.68,0.23,0.09,0.01,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,
