match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,length,confirmed,injury,playerName,reason,rescinded
11067452,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067452,,1.0,0.0,,90,3.0,,1,,,goal,penalty,174327467.0,True,penalty,1089111.0,Erison,,,,,,
11067452,,,,,90,0.0,,1,,,injuryTime,,,,,,,8.0,,,,,
11067452,,,,,90,,,1,,,varDecision,,21600.0,True,penaltyNotAwarded,931591.0,Caio Paulista,,False,,,,
11067452,,,,,79,,,12,,,substitution,,122187436.0,True,regular,,,,,False,,,
11067452,,,,,78,,,13,,,substitution,,122187437.0,False,regular,,,,,False,,,
11067452,,,,,77,,,14,,,card,,121003628.0,True,yellow,875294.0,Gabriel Neves,,,,Gabriel Neves,Foul,False
11067452,,,,,72,,,19,,,substitution,,122187431.0,True,regular,,,,,False,,,
11067452,,,,,71,,,20,,,substitution,,122187430.0,True,regular,,,,,False,,,
11067452,,,,,71,,,20,,,substitution,,122187433.0,False,regular,,,,,False,,,
11067452,,,,,71,,,20,,,substitution,,122187432.0,False,regular,,,,,False,,,
11067452,,,,,68,,,23,,,substitution,,122187429.0,True,regular,,,,,False,,,
11067452,,,,,65,,,26,,,card,,121003619.0,False,yellow,331397.0,Lucas Evangelista,,,,Lucas Evangelista,Foul,False
11067452,,,,,46,,,45,,,substitution,,122187406.0,False,regular,,,,,False,,,
11067452,,,,,46,,,45,,,substitution,,122187404.0,True,regular,,,,,False,,,
11067452,,,,,46,,,45,,,substitution,,122187405.0,False,regular,,,,,False,,,
11067452,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067452,,,,,45,0.0,,1,,,injuryTime,,,,,,,3.0,,,,,
11067452,,,,,40,,,6,,,card,,121003600.0,False,yellow,906837.0,Helinho,,,,Helinho,Foul,False
11067452,,,,,34,,,12,,,card,,121003599.0,True,yellow,1009928.0,Juan Santos da Silva,,,,Juan,Argument,False
