match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_wasFouled,stat_fouls,captain,stat_wonTackle,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,player_sofascoreId,stat_dispossessed,stat_bigChanceMissed,stat_goodHighClaim,stat_hitWoodwork,stat_totalOffside
11406780,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,11.0,8.0,,,,1.0,8.0,10.0,,1.0,,,90.0,23.0,6.4,11.0,0.0438099,0,,,,3.0,2.0,10.0,4.0,,,,,4.0,1.0,2.0,3.0,,,2.0,,,,,,,,,,duvanzapata91,2.0,,,,
11406780,home,Torino,David Okereke,david-okereke,D. Okereke,F,77,182,887,M,831290,EUR,872812800,F,21,21,True,4.0,4.0,,,,,4.0,4.0,,,,,13.0,5.0,6.6,,0.140283,1,,,,1.0,2.0,2.0,2.0,,,,,,,,1.0,,,,,,0.0475,1.0,,,,,,,,,,,
11406780,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,D,20,20,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,,1.0,,,12.0,7.0,6.6,1.0,0.00473164,1,,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,,1.0,0.1294,,,,,,,,,1.0,,,
11406780,home,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,True,5.0,5.0,1.0,1.0,4.0,4.0,1.0,2.0,,1.0,,,13.0,6.0,6.4,1.0,0.00122488,0,,1.0,,1.0,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11406780,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406780,home,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,85,M,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406780,home,Torino,Saba Sazonov,saba-sazonov,S. Sazonov,D,15,194,1128,M,1101751,EUR,1012521600,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Saba,Sazonov,,,,,,
11406780,home,Torino,Matteo Lovato,lovato-matteo,M. Lovato,D,20,188,274,M,982601,EUR,950486400,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406780,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406780,home,Torino,Aaron Ciammaglichella,ciammaglichella-aaron,A. Ciammaglichella,M,17,180,311,M,1114354,EUR,1106697600,M,81,81,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406780,home,Torino,Zanos Savva,zanos-savva,Z. Savva,M,79,188,241,M,1154617,EUR,1132963200,F,79,79,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Zannetos Savva,,,,,,,
11406780,home,Torino,Uroš Kabić,uros-kabic,U. Kabić,F,17,183,252,M,1087489,EUR,1072915200,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406780,away,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,50490,EUR,640396800,G,1,1,False,30.0,24.0,8.0,2.0,22.0,22.0,2.0,8.0,,7.0,2.0,2.0,90.0,40.0,7.3,6.0,0.00181111,0,0.19,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,wojciech.szczesny1,,,1.0,,
11406780,away,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,1128063,EUR,898646400,D,4,4,False,26.0,22.0,5.0,2.0,13.0,13.0,11.0,15.0,5.0,1.0,,,78.0,38.0,7.1,4.0,0.141467,0,,2.0,2.0,1.0,1.0,2.0,4.0,,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,Federico Gatti,,FedericoGatti,,,,,
11406780,away,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,885197,EUR,858643200,D,3,3,False,49.0,39.0,8.0,1.0,31.0,36.0,8.0,13.0,6.0,4.0,,,90.0,66.0,7.4,11.0,0.00210403,0,,,,1.0,2.0,4.0,7.0,,3.0,1.0,2.0,,,3.0,2.0,,1.0,,,,,,,,,,,Bremer,1.0,,,,
11406780,away,Juventus,Danilo,danilo,Danilo,D,13,184,15175,M,124992,EUR,679536000,D,6,6,False,61.0,57.0,4.0,3.0,38.0,39.0,19.0,23.0,4.0,3.0,,,90.0,87.0,7.6,10.0,0.0409643,1,,1.0,,2.0,,2.0,3.0,,2.0,1.0,,3.0,1.0,3.0,,True,,,,1.0,0.0455,,,,,,,Danilo,,,,,
11406780,away,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,917048,EUR,951004800,M,27,27,False,37.0,33.0,2.0,2.0,17.0,18.0,16.0,22.0,,2.0,,,89.0,47.0,6.9,8.0,0.148095,0,,3.0,,,1.0,3.0,3.0,1.0,,1.0,2.0,,1.0,,1.0,,2.0,1.0,,,,,,,,,,andrea_cambiaso,,,,,
11406780,away,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,881931,EUR,904262400,M,16,16,False,30.0,21.0,2.0,1.0,7.0,10.0,14.0,20.0,1.0,2.0,,,90.0,41.0,6.6,15.0,0.0105407,0,,,,1.0,2.0,3.0,4.0,,,,,4.0,,1.0,,,,3.0,1.0,,,,,,,,,west.mckennie,,,,,
11406780,away,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,363860,EUR,884217600,M,5,5,False,73.0,64.0,6.0,2.0,35.0,38.0,29.0,35.0,2.0,3.0,,,90.0,80.0,6.9,9.0,0.0345034,1,,,,,1.0,4.0,2.0,1.0,2.0,,1.0,,,,3.0,,,,,1.0,0.0776,,,,,,,locamanuel73,,,,,
11406780,away,Juventus,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,250737,EUR,796867200,M,25,25,False,57.0,50.0,2.0,1.0,25.0,27.0,25.0,31.0,3.0,5.0,,,90.0,72.0,7.2,12.0,0.044079,1,,1.0,,,2.0,2.0,6.0,,,,,3.0,1.0,3.0,1.0,,,1.0,1.0,,0.0236,1.0,,,,,,adrienrabiot_25,1.0,,,,
11406780,away,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,126588,EUR,720576000,M,11,11,False,28.0,23.0,1.0,,13.0,13.0,10.0,17.0,2.0,3.0,,,64.0,37.0,6.8,8.0,0.00530185,0,,2.0,,1.0,1.0,1.0,4.0,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,filipkostic,,,,,
11406780,away,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,845386,EUR,877737600,F,7,7,False,17.0,14.0,,,6.0,7.0,12.0,16.0,,1.0,,,65.0,27.0,7.4,5.0,0.391754,1,,6.0,4.0,2.0,,2.0,1.0,,,,,,2.0,,,,,1.0,1.0,,0.047,1.0,1.0,,,,,FedeChiesa,,,,,
11406780,away,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,832208,EUR,949017600,F,9,9,False,20.0,13.0,1.0,,8.0,9.0,5.0,12.0,,3.0,,,78.0,32.0,6.1,11.0,0.00488771,3,,1.0,,2.0,2.0,9.0,6.0,1.0,,,,,,4.0,3.0,,,1.0,,1.0,0.9437,,,2.0,0.8563,,,DV9,2.0,2.0,,1.0,1.0
11406780,away,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,996919,EUR,1065225600,F,17,17,True,6.0,6.0,,,1.0,1.0,5.0,5.0,1.0,1.0,,,26.0,11.0,6.6,1.0,0.00050195,0,,,,,,2.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,
11406780,away,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,1149011,EUR,1115164800,F,15,15,True,8.0,7.0,1.0,,3.0,4.0,4.0,4.0,,,,,25.0,11.0,6.7,2.0,0.0118693,1,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,0.0368,,,1.0,0.4284,Kenan Yıldız,,KenanYıldız,,,,,
11406780,away,Juventus,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13242,M,84854,EUR,664848000,D,12,12,True,11.0,10.0,,,7.0,8.0,3.0,3.0,,2.0,,,12.0,13.0,6.9,1.0,0.00698874,0,,,,2.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,alxsndro12,,,,,
11406780,away,Juventus,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,835601,EUR,951696000,F,18,18,True,,,,,,,,,,,,,12.0,3.0,6.4,3.0,,0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,moise_kean,,,,,
11406780,away,Juventus,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6146,M,1017392,EUR,1038614400,M,26,26,True,1.0,1.0,,,,,1.0,1.0,,,,,1.0,3.0,,1.0,4.134e-05,0,,,,,,1.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,_alcaraz22,,,,,
11406780,away,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406780,away,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,79645,EUR,721353600,G,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406780,away,Juventus,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2965,M,892735,EUR,955238400,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406780,away,Juventus,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,137667,EUR,719539200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406780,away,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406780,away,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,855810,EUR,951177600,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,timothyweah,,,,,
11406780,away,Juventus,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406780,away,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,1010223,EUR,1059868800,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
