match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_hitWoodwork,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_penaltyConceded
12530823,home,Bodrum FK,Diogo Sousa,diogo-sousa,D. Sousa,G,1,195.0,145,M,882110,EUR,905904000,G,1,1,False,27.0,20.0,14.0,7.0,0.0,15.0,15.0,5.0,12.0,1.0,6.0,3.0,1.0,1.0,90.0,35.0,7.1,7.0,0.00115173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530823,home,Bodrum FK,Uzeyir Ergun,uzeyir-ergun,U. Ergun,D,23,178.0,29,M,996122,EUR,720835200,D,23,23,False,29.0,24.0,5.0,2.0,0.0,13.0,18.0,11.0,15.0,4.0,3.0,,,,82.0,48.0,7.3,10.0,0.00546671,0,,,4.0,1.0,1.0,2.0,5.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12530823,home,Bodrum FK,Ondřej Čelůstka,ondrej-celustka,O. Čelůstka,D,,186.0,48,M,45764,EUR,614131200,D,33,33,False,30.0,22.0,8.0,4.0,0.0,14.0,16.0,8.0,14.0,5.0,3.0,,,,90.0,43.0,7.2,8.0,0.00603479,1,,,,1.0,3.0,4.0,6.0,1.0,2.0,1.0,3.0,,True,1.0,1.0,1.0,1.0,0.0745,,,,,,,,,,,,,,,,,,,,
12530823,home,Bodrum FK,Ali Aytemur,ali-aytemur,A. Aytemur,D,34,184.0,29,M,802650,EUR,828489600,D,34,34,False,37.0,32.0,9.0,5.0,0.0,26.0,26.0,6.0,11.0,10.0,3.0,,,,90.0,51.0,7.3,6.0,0.00719425,0,,,,1.0,2.0,1.0,3.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12530823,home,Bodrum FK,Cenk Şen,cenk-sen,C. Şen,D,77,170.0,45,M,957359,EUR,970444800,D,77,77,False,28.0,24.0,4.0,3.0,0.0,14.0,17.0,13.0,20.0,8.0,4.0,,,,90.0,57.0,7.7,10.0,0.109858,0,,,9.0,1.0,5.0,2.0,9.0,,1.0,,,1.0,,,,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12530823,home,Bodrum FK,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180.0,286,M,190197,EUR,789523200,M,5,5,False,48.0,42.0,11.0,7.0,0.0,25.0,25.0,17.0,24.0,3.0,4.0,,,,90.0,61.0,7.1,9.0,0.0226266,0,,,1.0,1.0,,3.0,2.0,1.0,1.0,,1.0,,,,,2.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,
12530823,home,Bodrum FK,Musah Mohammed,mohammed-musah,M. Mohammed,M,6,192.0,126,M,1105505,EUR,1010188800,M,26,26,False,29.0,22.0,5.0,5.0,0.0,9.0,11.0,13.0,18.0,1.0,5.0,,,,90.0,42.0,7.2,11.0,0.0152947,2,,,,,4.0,4.0,8.0,,2.0,2.0,2.0,,,,2.0,,1.0,0.038,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,
12530823,home,Bodrum FK,Gökdeniz Bayrakdar,gokdeniz-bayrakdar,G. Bayrakdar,F,41,181.0,144,M,952564,EUR,1006473600,M,41,41,False,22.0,17.0,1.0,1.0,0.0,10.0,11.0,7.0,11.0,,10.0,,,,89.0,40.0,7.1,14.0,0.011327,1,,,,,,5.0,3.0,,1.0,1.0,3.0,1.0,,,,,1.0,0.0395,,,2.0,1.0,,6.0,2.0,1.0,1.0,0.3231,,,,,,,,,,
12530823,home,Bodrum FK,Fredy,fredy,Fredy,M,16,169.0,1026,M,845281,EUR,638496000,M,16,16,False,41.0,27.0,5.0,2.0,0.0,12.0,14.0,15.0,29.0,2.0,7.0,,,,89.0,61.0,6.8,21.0,0.0236081,1,,,2.0,3.0,1.0,7.0,4.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,0.0269,,,3.0,1.0,,3.0,,,,,1.0,1.0,,,,,,,,
12530823,home,Bodrum FK,Taulant Seferi,taulant-seferi,T. Seferi,F,99,177.0,450,M,279487,EUR,848016000,M,99,99,False,31.0,23.0,2.0,,0.0,8.0,11.0,15.0,20.0,1.0,7.0,,,,89.0,46.0,7.6,15.0,0.0793462,2,,,,,1.0,6.0,5.0,,2.0,,4.0,3.0,,,,,,0.3922,,2.0,2.0,2.0,,7.0,,2.0,,1.5794,,1.0,1.0,,,,,,,
12530823,home,Bodrum FK,George Pușcaș,george-puscas,G. Pușcaș,F,,187.0,1438,M,190319,EUR,828921600,F,9,9,False,9.0,7.0,,,0.0,4.0,4.0,3.0,5.0,,,,,,45.0,14.0,6.4,7.0,0.00477602,0,,,,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,
12530823,home,Bodrum FK,Zdravko Dimitrov,zdravko-dimitrov,Z. Dimitrov,M,22,180.0,222,M,871342,EUR,903916800,F,7,7,True,12.0,11.0,,,1.0,3.0,4.0,9.0,9.0,,3.0,,,,45.0,23.0,7.9,5.0,0.209943,3,,,1.0,,,4.0,2.0,,1.0,1.0,,1.0,,,,,,0.9308,1.0,1.0,2.0,1.0,,,2.0,2.0,,0.932,1.0,,1.0,1.0,,,,,,
12530823,home,Bodrum FK,Ege Bilsel,ege-bilsel,E. Bilsel,D,70,175.0,74,M,1011244,EUR,1073174400,F,70,70,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,2.0,,,,8.0,12.0,6.5,3.0,0.0002564,0,,,,,,,3.0,,1.0,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,
12530823,home,Bodrum FK,Pedro Brazão,pedro-brazao,P. Brazão,M,10,172.0,167,M,981535,EUR,1041206400,M,20,20,True,,,,,0.0,,,,,,,,,,1.0,1.0,,,2.403e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530823,home,Bodrum FK,Enes Ogruce,ogruce-enes,E. Ogruce,M,91,184.0,62,M,1395595,EUR,1178150400,F,91,91,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,1.0,5.0,,2.0,0.00012944,0,,,,1.0,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12530823,home,Bodrum FK,Haqi Osman,haqi-osman,H. Osman,F,9,173.0,59,M,1126525,EUR,1018483200,F,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,1.0,4.0,,2.0,0.00019313,0,Haqi Osman,,,,,2.0,1.0,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,
12530823,home,Bodrum FK,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188.0,109,M,225012,EUR,788918400,G,53,53,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
