match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_fouls,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_challengeLost,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_goodHighClaim,stat_lastManTackle,stat_totalOffside
12450874,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,1,1,False,28.0,23.0,7.0,2.0,0.0,23.0,26.0,2.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,90.0,34.0,7.5,5.0,9.561e-05,0,0.3369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450874,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,False,87.0,78.0,1.0,,1.0,21.0,24.0,67.0,1.0,5.0,,,,,,90.0,113.0,9.5,18.0,0.268957,3,,59.0,4.0,2.0,3.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,0.1435,0.2659,4.0,,,,,,,,,,,,,,,
12450874,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,False,79.0,76.0,6.0,4.0,0.0,42.0,42.0,37.0,1.0,3.0,,,,,,90.0,85.0,7.2,3.0,0.0172343,1,,34.0,,,3.0,5.0,,,,,1.0,,,3.0,1.0,,,0.1201,,,True,2.0,2.0,1.0,1.0,,,,,,,,,,
12450874,home,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25491,M,pachowilliam,979480,EUR,1003190400,D,51,51,False,71.0,67.0,2.0,,0.0,50.0,51.0,20.0,2.0,3.0,,,,,,90.0,88.0,7.5,6.0,0.0104287,0,,17.0,,,3.0,5.0,,,,,,,,2.0,1.0,2.0,1.0,,,,,2.0,2.0,,2.0,1.0,6.0,,,,,,,,
12450874,home,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37370,M,nunomendes_5,989768,EUR,1024444800,D,25,25,False,79.0,75.0,1.0,1.0,1.0,39.0,39.0,44.0,,3.0,,,,,,90.0,96.0,7.9,9.0,0.107599,0,,37.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,,,2.0,,,,,,1.0,,,,,,,,,
12450874,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,False,57.0,55.0,2.0,1.0,0.0,26.0,27.0,30.0,2.0,11.0,,,,,,78.0,70.0,7.8,4.0,0.0534032,2,,29.0,,,8.0,5.0,,3.0,1.0,1.0,,2.0,1.0,4.0,1.0,,,0.5074,0.7868,1.0,,1.0,,,3.0,,,,,2.0,,,,,
12450874,home,Paris Saint-Germain,João Neves,joao-neves,J. Neves,M,87,174,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,False,42.0,39.0,1.0,1.0,2.0,12.0,13.0,30.0,1.0,2.0,,,,,,68.0,53.0,8.4,4.0,0.701161,2,,27.0,1.0,,1.0,3.0,,,,1.0,2.0,,,1.0,,,2.0,0.2031,,4.0,,,,1.0,1.0,,1.0,,,,,,,,
12450874,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,105.0,101.0,6.0,5.0,0.0,39.0,40.0,65.0,,6.0,,,,,,90.0,113.0,7.2,7.0,0.0698463,0,,62.0,,,,4.0,,,,,,,,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,1.0,,,,
12450874,home,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,F,10,10,False,34.0,32.0,1.0,1.0,2.0,8.0,8.0,29.0,,,,,,,,62.0,62.0,8.3,13.0,0.51835,2,,26.0,3.0,2.0,7.0,6.0,,9.0,3.0,3.0,1.0,,,,,4.0,3.0,0.1141,,3.0,,,,,1.0,,3.0,,,,,1.0,,,
12450874,home,Paris Saint-Germain,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,F,11,11,False,39.0,37.0,2.0,1.0,0.0,12.0,12.0,28.0,,2.0,,,,,,62.0,48.0,7.7,3.0,0.0617574,3,,25.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,0.6235,0.2472,2.0,,1.0,,,,,,,,,,2.0,,,
