match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_penaltyConceded,stat_blockedScoringAttempt,stat_dispossessed,stat_onTargetScoringAttempt,stat_aerialWon,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_goalAssist
10408325,home,Real Valladolid,Jordi Masip,jordi-masip,J. Masip,G,180,189,M,128600,EUR,599788800,G,1,1,False,True,31.0,21.0,17.0,7.0,17.0,20.0,4.0,11.0,15.0,1.0,3.0,1.0,5.0,90.0,47.0,7.2,10.0,0.0,0.0,0.0016071,0,0.9139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408325,home,Real Valladolid,Iván Fresneda,ivan-fresneda,I. Fresneda,D,183,1941,M,1167818,EUR,1096243200,D,27,27,False,,39.0,30.0,6.0,4.0,18.0,23.0,13.0,18.0,10.0,,,,,90.0,67.0,7.2,14.0,0.0,0.0,0.0417809,0,,,,22,2.0,1.0,6.0,10.0,2.0,2.0,3.0,2.0,8.0,5.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
10408325,home,Real Valladolid,Joaquín Fernández,joaquin-fernandez,J. Fernández,D,190,92,M,822923,EUR,833500800,D,24,24,False,,33.0,29.0,1.0,1.0,24.0,25.0,5.0,8.0,2.0,,,,,90.0,37.0,6.3,4.0,0.0,0.0,0.00224143,0,,,,24,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
10408325,home,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,189,336,M,943713,EUR,858297600,D,5,5,False,,36.0,30.0,6.0,2.0,18.0,20.0,12.0,16.0,8.0,,,,,90.0,51.0,6.7,7.0,0.0728,0.0,0.00248377,1,,,,15,,,1.0,3.0,,1.0,3.0,2.0,2.0,,,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,
10408325,home,Real Valladolid,Sergio Escudero,sergio-escudero,S. Escudero,D,176,182,M,88859,EUR,620697600,D,18,18,False,,17.0,14.0,2.0,,10.0,11.0,4.0,7.0,1.0,,,,,59.0,30.0,6.7,6.0,0.0735,0.0,0.00110283,1,,,,18,1.0,,1.0,,1.0,,2.0,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,
10408325,home,Real Valladolid,Roque Mesa,roque-mesa,Roque,M,171,180,M,182243,EUR,613180800,M,17,17,False,,32.0,25.0,4.0,2.0,13.0,15.0,12.0,17.0,3.0,,,,,60.0,38.0,6.9,8.0,0.0243,0.0,0.117715,1,,,,,,,5.0,2.0,1.0,1.0,,,,,,1.0,2.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,
10408325,home,Real Valladolid,Monchu,monchu,Monchu,M,173,615,M,859774,EUR,937180800,M,8,8,False,,50.0,45.0,6.0,4.0,26.0,28.0,19.0,22.0,5.0,,,,,84.0,59.0,6.9,5.0,0.0859,0.0217,0.0149348,3,,,,6,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,2.0,,1.0,,,,,,,
10408325,home,Real Valladolid,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,174,148,M,916136,EUR,830908800,M,6,6,False,,43.0,39.0,9.0,8.0,16.0,17.0,24.0,29.0,6.0,,,,,90.0,56.0,7.5,8.0,0.0727,0.4466,0.0579194,2,,,,,3.0,1.0,,4.0,,,,,2.0,2.0,2.0,2.0,,3.0,,,1.0,,,,,1.0,,,,,,,
10408325,home,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,168,223,M,142018,EUR,717206400,F,21,21,False,,25.0,20.0,3.0,1.0,11.0,12.0,9.0,13.0,5.0,,,,,55.0,38.0,7.0,8.0,0.0572,0.0,0.0209909,1,,,,23,,,2.0,6.0,,4.0,,3.0,2.0,2.0,1.0,1.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,
10408325,home,Real Valladolid,Sergio León,sergio-leon,S. León,F,178,108,M,111229,EUR,600048000,F,7,7,False,,7.0,4.0,,,1.0,2.0,3.0,5.0,1.0,,,,,82.0,17.0,6.8,5.0,0.0974,0.31,0.00133542,2,,Sergio,León,7,,,1.0,6.0,,,,,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,2.0,3.0,3.0,,,,,
