match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
14015663,home,FC Gütersloh,Tim Matuschewsky,Tim Matuschewsky,tim-matuschewsky,T. Matuschewsky,G,12,192.0,1,M,1518733,EUR,996710400,G,12,12,False,35.0,19.0,22.0,6.0,0.0,14.0,16.0,5.0,19.0,2.0,13.0,1.0,3.0,3.0,3.0,90.0,47.0,6.5,16.0,0.4352,0,0.06,0.02,-0.43,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015663,home,FC Gütersloh,Fynn Arkenberg,,fynn-arkenberg,F. Arkenberg,D,33,188.0,3,M,800577,EUR,825897600,D,33,33,False,29.0,23.0,4.0,2.0,0.0,11.0,14.0,12.0,15.0,3.0,3.0,,,,,89.0,48.0,6.3,8.0,,0,0.47,0.06,-0.78,,1.0,4.0,5.0,6.0,2.0,1.0,2.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,
14015663,home,FC Gütersloh,Justus Henke,Justus,justus-henke,J. Henke,D,23,189.0,3,M,1128561,EUR,991699200,D,23,23,False,41.0,31.0,10.0,3.0,0.0,25.0,28.0,6.0,13.0,4.0,3.0,,,,,89.0,57.0,5.8,13.0,,1,0.05,0.06,-0.56,,4.0,4.0,7.0,7.0,1.0,1.0,2.0,,1.0,,Henke,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-0.15,,,,,,,,,
14015663,home,FC Gütersloh,David Winke,David Winke,david-winke,D. Winke,D,17,187.0,2,M,2219833,EUR,949449600,D,17,17,False,52.0,47.0,8.0,5.0,0.0,41.0,43.0,6.0,9.0,7.0,8.0,,,,,90.0,71.0,6.3,6.0,,1,0.12,0.22,-0.66,,3.0,3.0,3.0,8.0,,,3.0,1.0,,,,1.0,1.0,,,3.0,2.0,,-0.17,1.0,,,,,,,,
14015663,home,FC Gütersloh,Erik Lanfer,,lanfer-erik,E. Lanfer,M,28,,3,M,1807266,EUR,1079136000,D,28,28,False,41.0,31.0,6.0,2.0,0.0,12.0,14.0,19.0,27.0,3.0,2.0,,,,,90.0,67.0,5.6,22.0,,0,0.28,0.04,-0.93,,2.0,1.0,4.0,2.0,1.0,1.0,,1.0,,2.0,,,,,,,,1.0,,,7.0,1.0,,,,,,
14015663,home,FC Gütersloh,Björn Rother,,bjorn-rother,B. Rother,M,6,185.0,7,M,310770,EUR,838598400,M,6,6,False,52.0,34.0,16.0,9.0,0.0,16.0,25.0,18.0,27.0,7.0,5.0,,,,,90.0,71.0,7.2,19.0,,0,0.3,0.04,-0.2,,1.0,7.0,5.0,10.0,1.0,,5.0,1.0,2.0,2.0,,1.0,,,,2.0,1.0,,,,,,True,,,,,
14015663,home,FC Gütersloh,Julius Langfeld,,julius-langfeld,J. Langfeld,F,10,187.0,4,M,921560,EUR,793065600,M,10,10,False,27.0,16.0,3.0,1.0,0.0,4.0,8.0,12.0,19.0,,4.0,,,,,90.0,53.0,5.9,23.0,,3,0.14,0.33,-0.26,,4.0,,9.0,3.0,,3.0,,2.0,2.0,,,,,1.0,,1.0,1.0,5.0,-0.52,2.0,3.0,,,,,,,
14015663,home,FC Gütersloh,Jan Lukas Liehr,,jan-lukas-liehr,J. L. Liehr,M,7,184.0,2,M,802305,EUR,871257600,M,7,7,False,19.0,12.0,5.0,3.0,0.0,5.0,8.0,7.0,11.0,4.0,3.0,,,,,79.0,27.0,6.6,8.0,,2,0.06,0.07,-0.11,,1.0,4.0,5.0,5.0,1.0,1.0,,,2.0,1.0,,,,,,1.0,1.0,,0.01,1.0,,,,1.0,,,,
14015663,home,FC Gütersloh,Aleksandar Kandic,Aleksandar Kandic,kandic-aleksandar,A. Kandic,M,27,181.0,2,M,1518692,EUR,1057363200,M,27,27,False,7.0,3.0,3.0,1.0,0.0,,1.0,3.0,6.0,1.0,1.0,,,,,45.0,10.0,6.3,5.0,,0,0.04,0.04,-0.14,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
14015663,home,FC Gütersloh,Luis Frieling,,frieling-luis,L. Frieling,F,21,187.0,4,M,1901808,EUR,1033084800,M,21,21,False,16.0,5.0,1.0,,0.0,1.0,2.0,4.0,14.0,1.0,6.0,,,,,79.0,36.0,6.1,20.0,,3,-0.16,0.46,-0.21,,3.0,3.0,9.0,5.0,,4.0,,,2.0,,,2.0,2.0,1.0,,,,5.0,-0.51,,,,,2.0,2.0,,,
14015663,home,FC Gütersloh,Patrik Twardzik,,patrik-twardzik,P. Twardzik,M,18,185.0,9,M,94102,EUR,729302400,F,18,18,False,24.0,13.0,,,0.0,9.0,9.0,4.0,15.0,,4.0,,,,,90.0,40.0,6.2,17.0,,6,0.05,0.3,-0.06,,16.0,7.0,22.0,11.0,1.0,2.0,,3.0,2.0,2.0,,2.0,1.0,3.0,,,,3.0,-0.34,1.0,,,,2.0,,1.0,,
