match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,length
12421226,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12421226,,1.0,2.0,,90,9.0,,1,,,goal,penalty,209802989.0,True,penalty,812797.0,Dennis Eckert Ayensa,,,,,
12421226,,,,,90,4.0,,1,,,card,,121950648.0,False,yellowRed,1149148.0,Mike Penders,Mike Penders,Foul,False,,
12421226,,,,,90,1.0,,1,,,substitution,,123575353.0,False,regular,,,,,,False,
12421226,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,5.0
12421226,,,,,89,,,2,,,card,,121950437.0,False,yellow,1149148.0,Mike Penders,Mike Penders,Time wasting,False,,
12421226,,,,,85,,,6,,,substitution,,123575324.0,True,regular,,,,,,False,
12421226,,,,,85,,,6,,,substitution,,123575323.0,True,regular,,,,,,False,
12421226,,,,,83,,,8,,,substitution,,123575319.0,False,regular,,,,,,False,
12421226,,,,,83,,,8,,,substitution,,123575318.0,False,regular,,,,,,False,
12421226,,,,,83,,,8,,,substitution,,123575317.0,False,regular,,,,,,False,
12421226,,0.0,2.0,,78,,,13,,,goal,,209790076.0,False,regular,987734.0,Tolu Arokodare,,,,,
12421226,,,,,76,,,15,,,substitution,,123575262.0,True,regular,,,,,,False,
12421226,,,,,72,,,19,,,substitution,,123575218.0,False,regular,,,,,,False,
12421226,,,,,65,,,26,,,substitution,,123575153.0,True,regular,,,,,,False,
12421226,,,,,56,,,35,,,card,,121949501.0,False,yellow,1396027.0,Ibrahima Sory Bangoura,Ibrahima Sory Bangoura,Foul,False,,
12421226,,,,,46,,,45,,,card,,121949032.0,True,yellow,942992.0,Boško Šutalo,Boško Šutalo,Foul,False,,
12421226,,,,,46,,,45,,,substitution,,123575001.0,True,regular,,,,,,False,
12421226,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12421226,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,3.0
12421226,,0.0,1.0,,35,,,11,,,goal,,209699316.0,False,regular,1477662.0,Christopher Baah,,,,,
