match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_wonContest,player_sofascoreId,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,player_firstName,player_lastName
13473345,home,Bahia,Erick Pulga,erick-pulga,E. Pulga,M,16,169,4844,M,1104070,EUR,970358400,F,16,16,False,22.0,20.0,1.0,1.0,0.0,6.0,7.0,14.0,15.0,2.0,6.0,2.0,2.0,,,,,,69.0,36.0,7.5,7.0,0.608939,3,,2.0,,,2.0,1.0,,1.0,1.0,,,3.0,1.0,0.1246,0.0561,1.0,1.0,,1.0,,,2.0,,2.0,,,,2.0,Erick,Pulga
13473345,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,True,7.0,4.0,1.0,,0.0,3.0,5.0,1.0,2.0,,2.0,,,,,,,,36.0,12.0,6.5,3.0,0.00299191,0,,4.0,1.0,,,,,3.0,,2.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,Gabriel Xavier,
13473345,home,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,True,12.0,9.0,,,0.0,5.0,6.0,4.0,6.0,,,2.0,,,,,,,21.0,16.0,6.2,6.0,0.00341858,0,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13473345,home,Bahia,Erick,erick,Erick,M,14,176,1116,M,874063,EUR,879465600,M,14,14,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,3.0,,1.0,,,,,,21.0,11.0,6.2,4.0,0.00101457,0,,6.0,1.0,,1.0,,,1.0,,1.0,,2.0,1.0,,,,3.0,,,,,,,,,,,,,
13473345,home,Bahia,Iago Borduchi,iago,I. Borduchi,D,25,181,848,M,869644,EUR,859075200,D,25,25,True,3.0,3.0,,,0.0,,,3.0,3.0,,,1.0,,,,,,,8.0,11.0,6.2,3.0,0.00397603,0,,2.0,,2.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,
13473345,home,Bahia,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,True,8.0,7.0,1.0,,0.0,5.0,5.0,2.0,3.0,,,1.0,,,,,,,14.0,10.0,6.5,2.0,0.00135615,1,,,,,,,,,,,,1.0,,0.0268,,,,,,1.0,,,,,,,,,,
13473345,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473345,home,Bahia,Rezende,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473345,home,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473345,home,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473345,home,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473345,home,Bahia,Kayky,kayky,Kayky,M,37,175,2624,M,1106151,EUR,1055203200,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kayky,
13473345,home,Bahia,Willian José,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473345,away,Corinthians,Matheus Donelli,matheus-donelli,M. Donelli,G,32,187,3371,M,1002609,EUR,1021593600,G,32,32,False,17.0,14.0,5.0,2.0,0.0,12.0,12.0,2.0,5.0,1.0,1.0,4.0,,1.0,4.0,4.0,,,90.0,25.0,7.3,3.0,0.00018694,0,0.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473345,away,Corinthians,Léo Mana,leo-mana,L. Mana,D,33,179,2313,M,1170769,EUR,1081209600,D,33,33,False,29.0,26.0,3.0,3.0,0.0,21.0,22.0,5.0,7.0,1.0,1.0,1.0,,,,,,,45.0,39.0,6.4,5.0,0.0052343,0,,2.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,
13473345,away,Corinthians,André Ramalho,andre-ramalho,A. Ramalho,D,5,182,5367,M,148155,EUR,698198400,D,5,5,False,76.0,73.0,4.0,3.0,0.0,49.0,51.0,24.0,25.0,,,4.0,,,,,,,90.0,80.0,6.8,3.0,0.0131643,0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
13473345,away,Corinthians,Cacá,caca,Cacá,D,25,185,3939,M,929200,EUR,924998400,D,25,25,False,38.0,38.0,,,0.0,21.0,21.0,17.0,17.0,1.0,3.0,2.0,1.0,,,,,,61.0,48.0,6.7,1.0,0.00456239,0,,2.0,,1.0,,,,7.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
13473345,away,Corinthians,Hugo,hugo,Hugo,D,,179,3173,M,1017827,EUR,872812800,D,46,46,False,31.0,27.0,1.0,1.0,0.0,11.0,15.0,16.0,16.0,2.0,4.0,2.0,1.0,,,,,,65.0,52.0,6.4,10.0,0.00410898,0,,3.0,,,2.0,,,3.0,2.0,1.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,
13473345,away,Corinthians,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,358166,EUR,800323200,M,80,80,False,36.0,32.0,2.0,1.0,0.0,19.0,21.0,13.0,15.0,1.0,3.0,4.0,2.0,,,,,,60.0,41.0,6.7,4.0,0.20666,1,,3.0,1.0,,,,,,,,,,2.0,0.1066,,,1.0,,,,,,,,,,,1.0,,
13473345,away,Corinthians,Maycon,maycon,Maycon,M,8,175,3568,M,831778,EUR,868924800,M,7,7,False,72.0,69.0,2.0,1.0,0.0,23.0,25.0,46.0,47.0,,3.0,3.0,,,,,,,90.0,85.0,7.0,7.0,0.110024,0,,2.0,,1.0,,,,,,3.0,2.0,,,,,1.0,1.0,,,,,4.0,1.0,,,,,,,
13473345,away,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,1197041,EUR,710208000,M,11,11,False,44.0,35.0,,,0.0,6.0,7.0,29.0,37.0,1.0,3.0,2.0,,,,,,,90.0,54.0,6.5,14.0,0.0339332,1,,4.0,1.0,1.0,3.0,,,,,,,3.0,,0.0462,,,1.0,,,,,,,2.0,ÁRomero,True,,1.0,,
13473345,away,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,1199261,EUR,1108857600,M,27,27,False,71.0,65.0,4.0,4.0,1.0,27.0,29.0,38.0,42.0,,8.0,12.0,4.0,,,,,,90.0,92.0,7.8,12.0,0.181902,2,,11.0,1.0,,4.0,1.0,,1.0,,2.0,2.0,3.0,6.0,0.0764,0.1053,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,BrenoBidon,,,,,
13473345,away,Corinthians,Talles Magno,talles-magno,T. Magno,F,43,186,7732,M,985860,EUR,1025049600,M,43,43,False,28.0,22.0,,,0.0,1.0,2.0,21.0,26.0,2.0,10.0,1.0,6.0,,,,,,90.0,47.0,6.8,14.0,0.0513292,0,,13.0,1.0,3.0,5.0,,,1.0,,,,2.0,5.0,,,3.0,3.0,,,,1.0,,,2.0,TallesMagico,,,,,
13473345,away,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,905463,EUR,984873600,F,9,9,False,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,,,,,,45.0,20.0,6.7,7.0,0.00029964,2,,3.0,,1.0,3.0,2.0,,1.0,1.0,1.0,,3.0,,0.0394,0.1598,,,,,,,,,1.0,yurialberto,,,,,
13473345,away,Corinthians,João Pedro Tchoca,joao-pedro,J. Pedro,D,4,192,3424,M,1411150,EUR,1072828800,D,47,47,True,30.0,27.0,3.0,2.0,0.0,9.0,10.0,18.0,20.0,,2.0,3.0,,,,,,,45.0,37.0,6.9,4.0,0.0462729,1,,3.0,1.0,1.0,,,,,,2.0,1.0,,1.0,0.0322,,1.0,,1.0,,1.0,,,,,,,,,,
13473345,away,Corinthians,Charles,charles,Charles,M,35,187,3576,M,845178,EUR,835142400,M,35,35,True,31.0,30.0,1.0,1.0,0.0,4.0,4.0,26.0,27.0,1.0,1.0,,,,,,,,45.0,39.0,6.9,5.0,0.019633,0,,1.0,,,,,,2.0,1.0,,,,,,,,1.0,,,,,4.0,,,,,,,,
13473345,away,Corinthians,Igor Coronado,igor-coronado,I. Coronado,M,77,170,5336,M,152098,EUR,714096000,M,77,77,True,42.0,36.0,5.0,4.0,0.0,6.0,6.0,30.0,36.0,1.0,3.0,2.0,,,,,,,30.0,56.0,7.1,13.0,0.0349718,0,,2.0,,1.0,1.0,,,1.0,2.0,2.0,,,,,,,,1.0,,,,5.0,,,igor_coronado,,,,,
13473345,away,Corinthians,Héctor Hernández,hector-hernandez,H. Hernández,F,22,180,2848,M,352448,EUR,811036800,F,22,22,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,29.0,6.0,7.3,2.0,0.0143962,2,,2.0,,,1.0,1.0,1.0,,,1.0,,1.0,,0.2104,0.7366,1.0,1.0,,,1.0,,,,,,,,,,
13473345,away,Corinthians,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,26,185,4434,M,311462,EUR,763689600,D,26,26,True,24.0,24.0,1.0,1.0,0.0,4.0,4.0,20.0,20.0,3.0,5.0,1.0,,,,,,,25.0,38.0,7.0,6.0,0.00971429,0,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,6.0,,1.0,,,,,,
13473345,away,Corinthians,Felipe Longo,felipe-longo,F. Longo,G,40,189,2226,M,1485272,EUR,1109980800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473345,away,Corinthians,Félix Torres,felix-torres,F. Torres,D,4,187,5321,M,881848,EUR,852940800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,felix_torres,,,,,
13473345,away,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,931540,EUR,968371200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,mateuzinhoo,,,,,
13473345,away,Corinthians,André Carrillo,andre-carrillo,A. Carrillo,M,19,180,14534,M,115182,EUR,676857600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,18andrecarrillo,,,,,
13473345,away,Corinthians,José Martínez,jose-martinez,J. Martínez,M,70,177,7398,M,979325,EUR,776217600,M,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,elBrujo,,,,,
13473345,away,Corinthians,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,R14niele,,,,,
13473345,away,Corinthians,Ryan Gustavo,ryan-gustavo,Ryan,M,37,170,2855,M,1170779,EUR,1058227200,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
