match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,player_firstName,captain,player_lastName
14888304,home,Wealdstone,Dante Baptiste,dante-baptiste,D. Baptiste,G,1,186.0,8,M,1407741,EUR,1013040000,G,1,1,False,,,
14888304,home,Wealdstone,Connor McAvoy,connor-mcavoy,C. McAvoy,D,22,190.0,36,M,998844,EUR,1013817600,D,22,22,False,,,
14888304,home,Wealdstone,Deon Woodman,deon-woodman,D. Woodman,D,5,192.0,7,M,1515517,EUR,1038700800,D,5,5,False,,,
14888304,home,Wealdstone,Terrell Agyemang,agyemang-terrell,T. Agyemang,M,23,183.0,34,M,1394762,EUR,1037145600,M,23,23,False,Terrell Agyemang,,
14888304,home,Wealdstone,Enzio Boldewijn,enzio-boldewijn,E. Boldewijn,M,7,185.0,27,M,152419,EUR,721958400,M,7,7,False,,True,
14888304,home,Wealdstone,Dominic  Hutchinson,dominic-hutchinson,D. Hutchinson,M,17,,9,M,1651966,EUR,1005955200,M,17,17,False,Dominic ,,Hutchinson
14888304,home,Wealdstone,Dylan Kadji,dylan-kadji,D. Kadji,M,8,188.0,16,M,1391789,EUR,1062374400,M,8,8,False,,,
14888304,home,Wealdstone,Anthony Georgiou,anthony-georgiou,A. Georgiou,M,3,179.0,53,M,889205,EUR,856742400,M,3,3,False,,,
14888304,home,Wealdstone,Sak Hassan,sak-hassan,S. Hassan,M,11,175.0,155,M,2080005,EUR,985132800,M,11,11,False,,,
14888304,home,Wealdstone,Olufela Olomola,olufela-olomola,O. Olomola,F,9,170.0,30,M,833970,EUR,873417600,F,9,9,False,,,
14888304,home,Wealdstone,Micah Obiero,obiero-micah,M. Obiero,F,14,177.0,36,M,1046487,EUR,761875200,F,14,14,False,,,
14888304,home,Wealdstone,Nathan Tshikuna,nathan-tshikuna,N. Tshikuna,M,20,178.0,24,M,1905141,EUR,916963200,M,20,20,True,Nathan Tshikuna,,
14888304,home,Wealdstone,Jack Cook,jack-cook,J. Cook,D,2,,10,M,960365,EUR,748137600,D,2,2,True,,,
14888304,home,Wealdstone,Max Kretzschmar,max-kretzschmar,M. Kretzschmar,M,10,174.0,7,M,255185,EUR,750384000,M,10,10,True,,,
