match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_errorLeadToAShot,stat_bigChanceCreated,stat_wasFouled,stat_totalContest,stat_blockedScoringAttempt,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_fouls,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_outfielderBlock,stat_goals
14035938,home,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185,4405,M,1010634,EUR,987033600,F,9,9,False,13.0,9.0,1.0,,0.0,2.0,2.0,7.0,11.0,,,,,,,,72.0,32.0,6.8,11.0,0.148807,40.921812478864,6.0,24.78,12.075,,6,,0.06,0.02,-0.01,,1.0,1.0,2.0,0.838,1.0,0.38,,2.0,5.0,,,2.0,7.0,,2.0,,,2.0,3.0,2.0,,1.0,3.0,1.6806,1.0,1.0,2.0,,,,
14035938,home,KRC Genk,Adrian Palacios,,,palacios-adrian,A. Palacios,D,34,186,281,M,1393681,EUR,1086566400,D,34,34,True,18.0,18.0,,,0.0,7.0,7.0,11.0,11.0,1.0,1.0,2.0,,,,,18.0,29.0,6.9,3.0,0.0270523,36.036562105893,6.0,17.745,10.08,,0,,0.05,0.06,0.25,,1.0,,,,1.0,,,,3.0,2.0,2.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,
14035938,home,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171,6599,M,1468744,EUR,1195430400,M,20,20,True,8.0,7.0,,,0.0,,,7.0,8.0,,,2.0,,,,,18.0,17.0,6.6,7.0,0.0833859,22.772551798186,4.0,-5.145,4.305,,2,,0.17,0.01,-0.01,,3.0,1.0,,0.2286,,-0.05,,,,,,,3.0,,1.0,,,,2.0,,,,1.0,0.1238,,,,,,,
14035938,home,KRC Genk,Robin Mirisola,,,robin-mirisola,R. Mirisola,F,29,182,303,M,1405446,EUR,1165536000,F,29,29,True,5.0,1.0,1.0,,0.0,,,1.0,5.0,,,1.0,,,,,18.0,10.0,6.1,7.0,0.0384246,4.4903185855794,1.0,3.465,3.465,,1,,-0.17,-0.41,0.13,,,1.0,1.0,0.2761,,-0.59,,,1.0,1.0,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,,,,
14035938,home,KRC Genk,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182,619,M,1512197,EUR,1119139200,F,32,32,True,9.0,7.0,,,0.0,,,7.0,9.0,,1.0,2.0,,,,,9.0,15.0,7.3,4.0,0.323623,45.460215789741,4.0,16.275,18.375,,0,,0.39,0.09,0.14,,1.0,,1.0,,1.0,,1.0,,2.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
14035938,home,KRC Genk,Jusef Erabi,,,jusef-erabi,J. Erabi,F,99,183,639,M,1106649,EUR,1055030400,F,99,99,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,9.0,2.0,6.6,,0.00107496,8.2831046943461,2.0,2.8421709430404e-14,1.365,,0,,-0.04,0.01,0.13,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
14035938,home,KRC Genk,Tobias Okiki Lawal,,,tobias-okiki-lawal,T. O. Lawal,G,26,195,270,M,990025,EUR,960336000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035938,home,KRC Genk,Nikolas Sattlberger,,,sattlberger-nikolas,N. Sattlberger,M,24,191,235,M,1086072,EUR,1074384000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035938,home,KRC Genk,Ibrahima Sory Bangoura,,,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190,620,M,1396027,EUR,1073260800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035938,home,KRC Genk,Ayumu Yokoyama,,,yokoyama-ayumu,A. Yokoyama,M,30,170,384,M,1105106,EUR,1046736000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035938,away,KV Mechelen,Nacho Miras,,,nacho-miras,N. Miras,G,13,187,111,M,1010556,EUR,869270400,G,13,13,False,30.0,11.0,25.0,6.0,0.0,7.0,11.0,4.0,19.0,4.0,,10.0,3.0,6.0,1.0,1.0,90.0,47.0,8.2,19.0,0.00061572,22.077877806465,4.0,-6.93,0.20999999999999,1.2569,0,2.397,0.08,0.0,0.26,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
14035938,away,KV Mechelen,Tommy St. Jago,,,tommy-st-jago,T. S. Jago,D,33,186,182,M,876232,EUR,946857600,D,33,33,False,30.0,24.0,3.0,1.0,0.0,20.0,23.0,4.0,7.0,7.0,1.0,4.0,,,,,90.0,48.0,6.8,11.0,0.00282178,54.287323098117,8.0,0.52499999999999,7.56,,0,,0.07,0.0,0.32,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,
14035938,away,KV Mechelen,Mory Konate,,,mory-konate,M. Konate,M,8,191,1273,M,889927,EUR,753321600,D,8,8,False,17.0,14.0,4.0,3.0,0.0,9.0,12.0,5.0,5.0,7.0,3.0,5.0,,,,,90.0,40.0,7.5,6.0,0.00128729,20.49803861505,4.0,-0.73500000000001,3.78,,0,,0.03,-0.04,0.48,,,,1.0,,,,,1.0,7.0,5.0,2.0,2.0,6.0,2.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,2.0,
14035938,away,KV Mechelen,Ian Struyf,,,ian-struyf,I. Struyf,D,18,191,75,M,2192147,EUR,1187740800,D,18,18,False,19.0,15.0,6.0,3.0,0.0,9.0,9.0,6.0,10.0,4.0,3.0,1.0,,,,,79.0,30.0,6.8,4.0,0.0023308,29.863116870692,4.0,28.455,15.12,,1,,0.07,-0.11,0.24,,,1.0,,0.1754,,-0.54,,2.0,3.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,
14035938,away,KV Mechelen,Thérence Koudou,,,koudou-therence,T. Koudou,D,7,178,221,M,1392080,EUR,1102896000,M,7,7,False,32.0,22.0,3.0,,0.0,10.0,13.0,12.0,19.0,3.0,,4.0,,,,,90.0,50.0,7.0,18.0,0.12338,133.83533586591,14.0,-79.485,9.135,,1,,-0.1,0.3,0.31,,4.0,1.0,2.0,0.1985,1.0,-0.41,,1.0,5.0,2.0,2.0,,2.0,,2.0,,,1.0,1.0,,,1.0,,,,,1.0,,,1.0,
14035938,away,KV Mechelen,Mathis Servais,Mathis,Servais,mathis-servais,M. Servais,M,17,182,258,M,1093876,EUR,1101168000,M,17,17,False,43.0,36.0,9.0,4.0,0.0,21.0,24.0,15.0,19.0,2.0,1.0,6.0,,,,,90.0,52.0,7.2,7.0,0.0571028,111.76997644353,12.0,-33.18,21.105,,2,,0.32,0.21,0.29,,1.0,,,0.2081,2.0,-0.39,1.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,,,1.0,,,,,,2.0,0.1389,2.0,,,,,,
14035938,away,KV Mechelen,Fredrik Hammar,,,fredrik-hammar,F. Hammar,M,6,181,204,M,946959,EUR,983145600,M,6,6,False,37.0,29.0,4.0,,0.0,16.0,20.0,13.0,17.0,5.0,3.0,12.0,,,,,90.0,59.0,7.3,10.0,0.657444,60.260397080778,6.0,-39.9,3.15,,0,,0.37,0.15,0.23,,,,,,1.0,,,2.0,8.0,4.0,3.0,2.0,7.0,1.0,1.0,,1.0,1.0,1.0,,True,1.0,,,4.0,,,,,,
14035938,away,KV Mechelen,José Marsà,,,jose-marsa,J. Martinez,D,3,181,217,M,962625,EUR,1015200000,M,3,3,False,23.0,13.0,6.0,,0.0,5.0,7.0,8.0,16.0,5.0,1.0,4.0,,,,,90.0,48.0,7.9,13.0,0.0347234,75.738207112003,6.0,-48.615,2.31,,2,,0.05,0.29,0.4,,,1.0,2.0,0.3325,,0.47,,,1.0,1.0,1.0,,2.0,1.0,,,,,1.0,,,,1.0,0.2284,,,,,,1.0,1.0
14035938,away,KV Mechelen,Myron Van Brederode,,,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,F,9,9,False,46.0,28.0,2.0,,0.0,10.0,18.0,18.0,28.0,1.0,,10.0,,,,,90.0,62.0,7.0,23.0,0.362088,143.29323823701,20.0,-97.965,4.095,,1,,0.1,0.41,0.18,,2.0,1.0,2.0,0.0373,2.0,-0.21,1.0,,4.0,1.0,,,2.0,,1.0,,,1.0,3.0,,,2.0,,,,,,,,,
14035938,away,KV Mechelen,Lion Lauberbach,,,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,False,24.0,18.0,,,0.0,8.0,12.0,10.0,12.0,2.0,,4.0,,,,,90.0,41.0,5.8,14.0,0.0253529,26.383265086504,5.0,-14.805,0.0,,3,,-0.08,0.1,-0.01,,,1.0,4.0,0.465,2.0,-0.18,,2.0,4.0,1.0,1.0,3.0,9.0,1.0,1.0,,,,4.0,,,1.0,2.0,0.4759,2.0,,1.0,,,,
14035938,away,KV Mechelen,Benito Raman,,,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,14,14,False,15.0,12.0,4.0,3.0,1.0,4.0,7.0,8.0,8.0,,,,,,,,65.0,19.0,7.0,4.0,0.273537,53.345478106701,7.0,-31.71,3.15,,1,,0.22,0.16,0.15,,,,,0.2965,2.0,0.03,,,1.0,1.0,1.0,,2.0,,,,,,1.0,,,,1.0,0.2264,1.0,,,,,,
14035938,away,KV Mechelen,Dikeni Salifou,,,salifou-dikeni,D. Salifou,M,29,191,187,M,1166767,EUR,1055030400,M,29,29,True,12.0,11.0,2.0,1.0,0.0,8.0,8.0,3.0,4.0,1.0,,3.0,,,,,25.0,19.0,6.2,4.0,0.00289062,30.906369168254,4.0,6.51,8.715,,0,,0.06,-0.02,-0.11,,,,,,,,,,2.0,2.0,1.0,1.0,6.0,,3.0,,,,,,,,,,2.0,,,,,,
14035938,away,KV Mechelen,Gora Diouf,Gora Diouf,,diouf-gora,G. Diouf,D,4,185,134,M,1407164,EUR,1064016000,D,4,4,True,2.0,1.0,1.0,,0.0,1.0,2.0,,,,,,,,,,11.0,2.0,6.6,1.0,1.93e-06,,,,,,0,,0.01,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035938,away,KV Mechelen,Tijn Van Ingelgom,Tijn Van Ingelgom,,tijn-van-ingelgom,T. V. Ingelgom,G,15,194,48,M,1547695,EUR,1173052800,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035938,away,KV Mechelen,Lovro Golič,,,lovro-golic,L. Golič,D,22,195,169,M,1215063,EUR,1141516800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035938,away,KV Mechelen,Massimo Decoene,Massimo Decoene,,massimo-decoene,M. Decoene,D,39,183,44,M,1391861,EUR,1076457600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035938,away,KV Mechelen,Bilal Bafdili,,,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035938,away,KV Mechelen,Hassane Bandé,,,hassane-bande,H. Bandé,M,12,178,2344,M,886227,EUR,909705600,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035938,away,KV Mechelen,Bill Antonio,Bill Antonio,,bill-antonio,B. Antonio,F,38,177,214,M,1158921,EUR,1031011200,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035938,away,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
