match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_onTargetScoringAttempt,stat_goals,stat_wonContest,stat_totalCross,stat_keyPass,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyWon
11360044,home,FC 08 Homburg,Tom Kretzschmar,Tom,Kretzschmar,tom-kretzschmar,T. Kretzschmar,G,12,183.0,5,M,880819,EUR,916704000.0,G,12,12,False,25.0,8.0,22.0,5.0,3.0,4.0,5.0,21.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,9.0,1.0,90.0,46.0,9.3,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
11360044,home,FC 08 Homburg,Max Dombrowka,Max,Dombrowka,max-dombrowka,M. Dombrowka,M,8,175.0,13,M,142162,EUR,701395200.0,D,8,8,False,21.0,9.0,9.0,1.0,1.0,3.0,8.0,18.0,3.0,7.0,3.0,7.0,,1.0,1.0,,,,,,,90.0,49.0,7.0,18.0,0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,
11360044,home,FC 08 Homburg,Felix Weber,Felix,Weber,felix-weber,F. Weber,D,,184.0,4,M,254115,EUR,790387200.0,D,4,4,False,10.0,4.0,3.0,,3.0,6.0,1.0,4.0,2.0,,5.0,1.0,,,,,,,,,,90.0,22.0,7.2,7.0,0,2.0,,,3.0,,,,True,,,,,,,,,,,,,,,,,
11360044,home,FC 08 Homburg,Benjamin Kirchhoff,,,benjamin-kirchhoff,B. Kirchhoff,D,21,186.0,3,M,254073,EUR,784512000.0,D,21,21,False,5.0,4.0,,,4.0,4.0,,1.0,4.0,6.0,11.0,1.0,,,1.0,,,,,,,90.0,21.0,7.2,2.0,0,1.0,5.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11360044,home,FC 08 Homburg,Michael Heilig,,,michael-heilig,M. Heilig,D,30,186.0,3,M,896158,EUR,899596800.0,D,30,30,False,7.0,6.0,1.0,1.0,6.0,7.0,,,5.0,3.0,7.0,2.0,,1.0,,,,,,,,90.0,24.0,7.9,2.0,1,4.0,2.0,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,
11360044,home,FC 08 Homburg,Dennis Lippert,Dennis,Lippert,dennis-lippert,D. Lippert,D,,172.0,3,M,793238,EUR,824774400.0,D,3,3,False,12.0,5.0,6.0,2.0,2.0,3.0,3.0,9.0,5.0,6.0,6.0,4.0,,1.0,2.0,,,,,,,90.0,30.0,7.3,10.0,0,2.0,1.0,1.0,2.0,3.0,3.0,,,1.0,,,,,1.0,,,,,,,,,,,
11360044,home,FC 08 Homburg,Philipp Hoffmann,,,philipp-hoffmann,P. Hoffmann,M,,186.0,3,M,180411,EUR,708912000.0,M,13,13,False,7.0,4.0,1.0,,,,4.0,9.0,4.0,4.0,,3.0,,1.0,1.0,,,,,,,77.0,18.0,7.1,8.0,0,1.0,,2.0,,2.0,1.0,1.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,
11360044,home,FC 08 Homburg,Tim Steinmetz,,,tim-steinmetz,T. Steinmetz,D,26,,4,M,959454,EUR,937353600.0,M,26,26,False,16.0,12.0,4.0,2.0,4.0,6.0,8.0,10.0,4.0,2.0,5.0,7.0,,,2.0,,,,,,,90.0,26.0,6.9,5.0,1,2.0,,,,2.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,
11360044,home,FC 08 Homburg,Fanol Perdedaj,,,fanol-perdedaj,F. Perdedaj,M,,173.0,12,M,71848,EUR,679622400.0,M,17,17,False,22.0,14.0,6.0,3.0,7.0,9.0,7.0,14.0,5.0,2.0,7.0,6.0,,,2.0,,,,,,,89.0,39.0,7.0,10.0,2,2.0,2.0,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,
11360044,home,FC 08 Homburg,Markus Mendler,,,markus-mendler,M. Mendler,M,11,173.0,13,M,130284,EUR,726364800.0,M,11,11,False,3.0,2.0,1.0,,2.0,2.0,1.0,5.0,3.0,1.0,,,,1.0,,,,,,,,63.0,12.0,8.0,5.0,2,1.0,,1.0,,,,,,1.0,,,2.0,1.0,,4.0,1.0,,,1.0,1.0,1.0,,,,
11360044,home,FC 08 Homburg,David Hummel,,,hummel-david,D. Hummel,F,21,180.0,24,M,1134556,EUR,1009843200.0,F,19,19,False,9.0,5.0,,,3.0,4.0,2.0,5.0,5.0,3.0,1.0,1.0,,1.0,2.0,,,,,,,63.0,18.0,6.6,10.0,0,1.0,1.0,1.0,,1.0,1.0,4.0,,,1.0,,,,,,1.0,,,,,,1.0,,,
11360044,home,FC 08 Homburg,Angelos Stavridis,Angelos Stavridis,,stavridis-angelos,A. Stavridis,F,,173.0,13,M,1386522,EUR,1058832000.0,M,16,16,True,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,,1.0,,,,,,,,27.0,7.0,6.5,2.0,0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11360044,home,FC 08 Homburg,Phil Harres,,,phil-harres,P. Harres,F,19,193.0,417,M,1121902,EUR,1017014400.0,F,9,9,True,6.0,3.0,,,,,3.0,6.0,6.0,3.0,1.0,3.0,,1.0,,,,,,,,27.0,13.0,7.3,6.0,1,5.0,2.0,,,,,2.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,
11360044,home,FC 08 Homburg,Dominic Schmidt,Dominic,Schmidt,dominic-schmidt,D. Schmidt,M,8,185.0,7,M,1006385,EUR,984355200.0,D,18,18,True,7.0,4.0,,,,,4.0,7.0,1.0,2.0,,,,,,,,,,,,13.0,10.0,7.6,4.0,0,,,3.0,,,,,,,,,,,2.0,,2.0,,,1.0,,1.0,,,,
11360044,home,FC 08 Homburg,Lukas Quirin,Lukas,Quirin,lukas-quirin,L. Quirin,M,6,183.0,1,M,889710,EUR,940550400.0,D,10,10,True,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,2.0,,,1,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
11360044,home,FC 08 Homburg,Niklas Knichel,,,niklas-knichel,N. Knichel,G,28,,1,M,984098,EUR,,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11360044,home,FC 08 Homburg,Raphael Akoto,,,raphael-akoto,R. Akoto,D,,,3,M,1481689,EUR,931219200.0,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11360044,home,FC 08 Homburg,Ivan Knežević,,,ivan-knezevic,I. Knežević,M,23,173.0,13,M,142282,EUR,742608000.0,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11360044,home,FC 08 Homburg,Arman Ardestani,,,arman-ardestani,A. Ardestani,M,7,,1,M,989561,EUR,,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11360044,home,FC 08 Homburg,Fabian Eisele,,,fabian-eisele,F. Eisele,F,23,183.0,20,M,254241,EUR,794793600.0,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11360044,away,Darmstadt 98,Marcel Schuhen,,,marcel-schuhen,M. Schuhen,G,1,188.0,103,M,132654,EUR,726883200.0,G,1,1,False,31.0,28.0,8.0,5.0,22.0,22.0,6.0,9.0,,,1.0,11.0,,,,,1.0,,,2.0,,90.0,39.0,6.6,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
11360044,away,Darmstadt 98,Christoph Klarer,,,christoph-klarer,C. Klarer,D,4,191.0,229,M,865554,EUR,960940800.0,D,14,14,False,75.0,74.0,5.0,5.0,31.0,32.0,43.0,43.0,3.0,8.0,1.0,4.0,,,1.0,,,,,,,75.0,86.0,7.5,2.0,3,2.0,5.0,1.0,,2.0,2.0,1.0,,,,,1.0,,1.0,,,,2.0,,,,,,,
11360044,away,Darmstadt 98,Christoph Zimmermann,,,christoph-zimmermann,C. Zimmermann,D,,194.0,50,M,142568,EUR,726796800.0,D,4,4,False,58.0,57.0,,,28.0,28.0,29.0,30.0,3.0,1.0,1.0,,,,1.0,,,,,,,45.0,63.0,6.6,1.0,1,1.0,,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,
11360044,away,Darmstadt 98,Clemens Riedel,,,clemens-riedel,C. Riedel,D,38,186.0,359,M,1129360,EUR,1058572800.0,D,38,38,False,125.0,109.0,10.0,3.0,28.0,31.0,82.0,95.0,2.0,5.0,2.0,9.0,,1.0,2.0,,,,,,,90.0,139.0,7.4,16.0,3,,2.0,,,2.0,2.0,,,,,3.0,,,,1.0,2.0,2.0,1.0,,1.0,,,,,
11360044,away,Darmstadt 98,Fabian Nürnberger,,,fabian-nurnberger,F. Nürnberger,D,15,180.0,307,M,940886,EUR,933120000.0,M,15,15,False,63.0,53.0,5.0,3.0,17.0,17.0,44.0,71.0,4.0,3.0,,2.0,,2.0,,,,,,,,90.0,99.0,7.8,29.0,1,2.0,,1.0,,,,,,1.0,1.0,,1.0,,1.0,25.0,8.0,,,,8.0,,,,,
