match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_wonTackle,captain,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_totalOffside,stat_penaltyWon,stat_errorLeadToAShot,stat_penaltyConceded,stat_penaltyFaced,stat_bigChanceCreated,stat_bigChanceMissed
12117236,home,Vitória,Muriel,,,muriel,Muriel,G,1,190,339,M,108486,EUR,540259200,G,22,22,False,28.0,18.0,21.0,11.0,0.0,8.0,9.0,10.0,19.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,35.0,7.5,10.0,0.00809229,0,0.6402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117236,home,Vitória,Raúl Cáceres,,,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,D,27,27,False,19.0,14.0,2.0,1.0,0.0,6.0,7.0,10.0,15.0,,,1.0,2.0,1.0,3.0,,,,,,,,90.0,37.0,6.9,10.0,0.0500646,1,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012,,,,,,,,,,,,,,,,,,,
12117236,home,Vitória,Neris,,,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,77,77,False,29.0,20.0,8.0,2.0,0.0,13.0,16.0,7.0,13.0,2.0,,3.0,3.0,10.0,5.0,,,,,,,,90.0,44.0,7.3,10.0,0.00641278,1,,,,,,1.0,3.0,1.0,1.0,0.0145,3.0,,,,,,,,,,,,,,,,,,
12117236,home,Vitória,Wagner Leonardo,,,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,23.0,17.0,5.0,1.0,0.0,15.0,16.0,2.0,8.0,2.0,4.0,4.0,4.0,6.0,3.0,,,,,,,,90.0,38.0,7.2,7.0,0.00114814,0,,1.0,,,,,,,1.0,,,True,1.0,1.0,3.0,,,,,,,,,,,,,,
12117236,home,Vitória,Lucas Esteves,,,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,16,16,False,25.0,17.0,6.0,2.0,0.0,9.0,12.0,10.0,16.0,3.0,2.0,4.0,5.0,3.0,2.0,1.0,,,,,,,90.0,48.0,7.1,11.0,0.0561455,1,,3.0,2.0,2.0,1.0,1.0,1.0,,,0.0362,,,,,1.0,1.0,,,,,,,,,,,,,
12117236,home,Vitória,Luan Santos,,,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,False,22.0,17.0,2.0,,0.0,11.0,12.0,6.0,10.0,1.0,3.0,2.0,3.0,2.0,2.0,,,,,,,,71.0,27.0,6.7,6.0,0.00539742,0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
12117236,home,Vitória,Filipe Machado,,,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,36,36,False,20.0,17.0,4.0,2.0,0.0,9.0,10.0,9.0,14.0,1.0,,4.0,6.0,,,2.0,,,,,,,63.0,36.0,7.3,8.0,0.0228729,1,,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.021,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
12117236,home,Vitória,Gustavo Silva,,,gustavo-silva,G. Silva,M,7,169,745,M,863283,EUR,873590400,M,7,7,False,14.0,14.0,,,0.0,4.0,4.0,10.0,12.0,1.0,,4.0,3.0,,3.0,,,,,,,,74.0,28.0,7.2,6.0,0.0348121,3,,2.0,,3.0,1.0,1.0,2.0,1.0,1.0,0.8786,1.0,,1.0,,,2.0,,1.0,1.0,1.0,0.761,,,,,,,,
12117236,home,Vitória,Matheuzinho,,,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,M,30,30,False,24.0,22.0,1.0,1.0,0.0,8.0,8.0,14.0,16.0,,2.0,1.0,6.0,,3.0,4.0,,,,,,,90.0,42.0,7.5,6.0,0.0611583,3,,,,,,1.0,1.0,3.0,,0.0924,1.0,,,,1.0,1.0,1.0,1.0,1.0,,0.2465,1.0,1.0,,,,,,
12117236,home,Vitória,Carlos Eduardo,,,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,M,96,96,False,13.0,9.0,1.0,,0.0,3.0,3.0,6.0,10.0,1.0,1.0,9.0,6.0,,3.0,3.0,,,,,,,63.0,31.0,6.9,13.0,0.0482571,1,,,,3.0,,1.0,2.0,4.0,2.0,0.0142,2.0,,1.0,,,1.0,2.0,,,,,,2.0,1.0,,,,,
12117236,home,Vitória,Janderson,Janderson,,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,False,13.0,8.0,,,0.0,4.0,4.0,4.0,9.0,6.0,7.0,10.0,9.0,,3.0,2.0,,,,,,,74.0,23.0,6.5,9.0,0.00333772,0,,,,2.0,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,
12117236,home,Vitória,Willian Oliveira,,,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,True,13.0,10.0,,,0.0,4.0,4.0,6.0,9.0,1.0,1.0,4.0,3.0,1.0,3.0,,,,,,,,27.0,17.0,6.6,3.0,0.00667711,0,,,,,,,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,
